GeneSymbol,PValue
Itch,0.687
Amph,0.69
Specc1l,0.69
Rbms2,0.693
Sin3a,0.699
Rbm12,0.7
Zkscan14,0.701
Snrpf,0.705
Elp6,0.705
Sarnp,0.708
Col4a1,0.71
Gsg2,0.711
Zfp93,0.712
Gins2,0.715
Set,0.722
Cct2,0.725
Ncaph,0.725
Timp3,0.727
Brca1,0.727
Egr2,0.729
Nup160,0.729
Mcam,0.731
Npm1,0.732
Zfp148,0.732
Impdh2,0.737
Hoxd8,0.738
Tcf3,0.738
Clip4,0.74
Psmd14,0.741
Terf2,0.741
Plk4,0.742
Edf1,0.743
Cenph,0.743
Tacc3,0.744
Dcaf13,0.744
Taf3,0.745
Hmgb2,0.749
Suv39h2,0.75
Rere,0.75
2610528A11Rik,0.751
Odf2,0.753
Pdcd2l,0.753
Trim27,0.754
Ddr2,0.758
Loxl1,0.758
5830433M19Rik,0.758
Grip1,0.759
Ncbp2,0.76
Kpna2,0.761
Adamts9,0.761
2610029G23Rik,0.762
Mxd3,0.763
Zmym1,0.764
Rrp1b,0.764
Zfp799,0.765
Hdac2,0.766
Hlx,0.767
Zfp622,0.768
Hmbox1,0.768
Eif3g,0.77
Ccnb1,0.771
Ddx18,0.771
Arid4b,0.775
Ankrd1,0.776
Cdk6,0.777
Rfc1,0.778
Ttc3,0.779
Pxmp2,0.783
Stau2,0.784
Fastkd2,0.785
Wdr12,0.786
Stat1,0.786
Gtf2b,0.786
Orc3,0.787
Mphosph9,0.787
Cks1b,0.788
Bicc1,0.79
Nup155,0.79
Lbr,0.79
Ddx1,0.791
Cct7,0.791
Mitd1,0.793
Rad51c,0.794
Suz12,0.795
Mastl,0.795
Rpl14,0.796
Chd4,0.796
Pcgf6,0.797
Asxl2,0.797
Gtf2e2,0.799
Chordc1,0.8
Atp1b3,0.8
Phldb2,0.8
Hoxb3,0.801
Tmpo,0.802
Zfp143,0.802
Aldh6a1,0.803
Csde1,0.803
Prr12,0.804
Ythdc2,0.805
Trip13,0.807
Tfip11,0.808
Tex10,0.808
Hnrnpd,0.81
Ercc5,0.81
Dffb,0.812
Sod1,0.817
Aasdh,0.819
Elavl2,0.819
Kif18a,0.819
Rbmxl1,0.82
Zbtb6,0.82
Hoxd9,0.821
Pex12,0.822
Bod1l,0.822
Dnajc2,0.822
Pbrm1,0.824
Cebpz,0.826
Nemf,0.827
Rad54b,0.827
Hnrnpk,0.828
Kdm5a,0.831
Ccdc112,0.831
Med20,0.833
0610031J06Rik,0.833
Metrnl,0.834
Ywhaq,0.834
Tbx2,0.834
Mybl1,0.834
Nr1h2,0.835
9930021J03Rik,0.836
Uhrf1,0.837
A630052C17Rik,0.837
Gabpb1,0.837
Smarcc1,0.837
Aim1l,0.838
Fam76b,0.838
Lhx1,0.838
Nfyb,0.839
Mll3,0.84
Git2,0.84
Pgam5,0.842
Glmn,0.842
Nop56,0.843
Atp6v0a2,0.843
Foxm1,0.843
Fubp3,0.844
Zfp711,0.844
Acvrl1,0.844
Scamp2,0.845
Rasl10b,0.845
Mdn1,0.845
Appl1,0.846
Pms2,0.846
Mbd3,0.846
Atrx,0.847
Zfp329,0.85
Cnbp,0.851
Zfp184,0.852
Galnt10,0.853
Klf15,0.854
Pcna,0.855
Hmga2,0.855
Zfp64,0.857
Brip1,0.857
Styk1,0.857
Mthfd1l,0.858
Hells,0.86
Ruvbl1,0.861
C330027C09Rik,0.863
Bcl11b,0.863
Cpt1c,0.863
Sfpq,0.863
Vrk1,0.864
Prmt10,0.865
Ttf2,0.866
Arhgap11a,0.867
Gar1,0.867
Nfia,0.867
Nup37,0.867
Cdc5l,0.867
Rsbn1,0.868
Wdr43,0.869
Ezh2,0.87
Mef2d,0.87
Ahr,0.87
Mybl2,0.871
Zfp828,0.871
Ash2l,0.871
Casc5,0.872
Clspn,0.872
Cic,0.873
Nkap,0.873
Ccnt1,0.874
Mybbp1a,0.875
Stra13,0.875
Ssrp1,0.876
Dkc1,0.876
Zfp827,0.876
Atp5g1,0.877
Rbl2,0.879
Pfn1,0.879
Top2a,0.881
Taf1d,0.882
Glt8d1,0.882
Wdr96,0.884
Abt1,0.885
Cdkn2a,0.885
Hlf,0.885
Gli1,0.887
Mettl3,0.887
Zfp553,0.887
Ap1s2,0.888
Tmem47,0.889
Gtf2f2,0.889
Tdp1,0.89
Ptpn18,0.89
Chd6,0.89
Mettl2,0.891
Nrf1,0.891
Hsf1,0.891
Nanog,0.891
Hnrpdl,0.891
Immt,0.893
Ddx41,0.894
Rwdd4a,0.896
Mrpl11,0.896
Zfp217,0.898
Cct5,0.898
Zfp354c,0.899
Rpa1,0.899
Pias1,0.899
Drap1,0.9
Etv3,0.901
Psip1,0.901
Fip1l1,0.902
Nubp1,0.903
Cnot2,0.903
Cnpy2,0.903
Wdr11,0.903
Creb3l2,0.904
Lbp,0.905
Pa2g4,0.905
Wdr3,0.907
Taf2,0.908
Wbp7,0.909
Dctn2,0.909
Ccdc82,0.91
Bdp1,0.911
Setx,0.911
Gins4,0.911
Ash1l,0.912
Nfatc1,0.912
Mll5,0.913
Zfhx3,0.914
Zdhhc20,0.915
Il2rg,0.915
Ctdnep1,0.915
Men1,0.916
Mpv17l2,0.916
Nkrf,0.917
Phf20,0.917
Rims2,0.917
Ssbp2,0.918
2700050L05Rik,0.918
Aurka,0.918
Ubtd1,0.918
Nfrkb,0.919
Eri2,0.919
Rtf1,0.919
Zfp292,0.92
Ncor1,0.922
Zfp41,0.923
Sox6,0.923
4930432K21Rik,0.924
Dmtf1,0.924
Zfp37,0.924
Sde2,0.925
Zfp182,0.925
Creb1,0.926
Meis2,0.926
Rbmx,0.928
Zfp39,0.928
Fam83h,0.928
Plekha6,0.929
App,0.929
Zbtb20,0.929
Mll1,0.929
Hoxc8,0.93
Ing2,0.931
Nfib,0.931
Phf5a,0.931
Ruvbl2,0.931
Chd8,0.931
Dctn1,0.931
Trim33,0.933
Mgst3,0.934
Wasf1,0.935
Jazf1,0.935
Trp53,0.935
Nolc1,0.935
Irf6,0.936
Ddx20,0.936
Cep290,0.936
Luc7l2,0.936
Zfp516,0.937
Bmp6,0.938
Hc,0.938
Rmi1,0.939
Tbl1xr1,0.939
Atf1,0.939
Mrps7,0.94
Dgke,0.941
Etfdh,0.941
Sult2b1,0.941
Mcm8,0.941
Rnf10,0.941
Zfp26,0.941
Nr2c2,0.941
Fancd2,0.942
Naca,0.942
Gatad1,0.943
Brca2,0.943
4933407H18Rik,0.943
Tceanc,0.943
Cadm1,0.943
Erf,0.944
Abcf2,0.945
Tra2a,0.945
Kdm3a,0.946
Banf1,0.947
Cdca4,0.947
Rorc,0.947
Zfx,0.947
Armcx2,0.949
Slc44a4,0.95
Vps72,0.95
Tfcp2l1,0.951
Srrm1,0.956
Cnot3,0.956
Nr3c1,0.956
Psmc3ip,0.957
Fubp1,0.957
Eml5,0.957
Taf12,0.957
Rnf128,0.958
Stat4,0.958
Nfx1,0.959
Pbx4,0.96
Smad3,0.96
Trim28,0.96
Krit1,0.96
Tbp,0.96
Zfp384,0.96
Srrt,0.961
Nipbl,0.964
Tns1,0.964
Carhsp1,0.964
Gabpb2,0.964
Clock,0.965
Gstk1,0.966
Zfp579,0.966
Nfix,0.967
Trim71,0.967
Cdk12,0.968
Echdc3,0.969
E2f1,0.969
Mysm1,0.969
Csrnp2,0.969
Rbbp8,0.969
Cxxc1,0.969
Alkbh1,0.971
Cc2d1a,0.971
Rcor1,0.971
Hmg20a,0.971
Plek2,0.972
Bptf,0.973
Scaf1,0.973
Kdm2b,0.974
Tlcd1,0.974
Ybx2,0.974
Mapk13,0.974
Dbr1,0.974
Elp3,0.974
Slc25a5,0.975
Nfat5,0.975
0910001L09Rik,0.975
Klf9,0.975
Dnmt3a,0.975
Cast,0.975
Sp4,0.976
Nars2,0.976
Bsg,0.977
Zfp46,0.978
Zfp28,0.978
B230118H07Rik,0.978
Zfp800,0.978
Hmg20b,0.978
Nr6a1,0.979
Ctcf,0.98
Irf1,0.981
Vdr,0.982
Sra1,0.982
Vsig10,0.982
Gtf2e1,0.982
Ilf3,0.983
Dmap1,0.983
Bcor,0.983
Ppard,0.983
Mlx,0.984
Endog,0.984
Hmgn5,0.985
Phf19,0.985
Smad6,0.986
Drg2,0.986
Xrcc5,0.986
Taf5,0.986
Taf4a,0.988
Stat3,0.989
Sall4,0.989
Ttyh1,0.99
Casz1,0.991
Grlf1,0.992
Rbbp5,0.992
Med1,0.993
Smad1,0.994
Ptges2,0.994
Zfp36,0.994
Gata4,0.994
Zfp280d,0.995
Camta2,0.995
Tox3,0.995
Epas1,0.995
Irx5,0.995
Gfi1,0.996
E2f4,0.996
Ehf,0.996
Myb,0.997
Sox2,0.997
Gata3,0.998
Ttc7,0.998
Hey1,0.998
Ikzf1,0.998
Rsf1,0.999
Zfp2,0.999
Tbx4,0.999
Trabd,1.0
Ecscr,1.0
Slc4a2,1.0
Mafb,1.0
Phkg2,1.0
Igf1r,1.0
Cenpq,1.0
Mier3,1.0
4930455F23Rik,1.0
Gpbp1,1.0
Pole2,1.0
Cmpk1,1.0
Nid1,1.0
Asna1,1.0
Ythdc1,1.0
Tgfb1,1.0
Col4a2,1.0
Ubr7,1.0
Cdca2,1.0
Eme1,1.0
Gmeb1,1.0
Ndufa1,1.0
Atp6ap2,1.0
Syce2,1.0
Basp1,1.0
Apitd1,1.0
Mrpl49,1.0
Armc8,1.0
Ddx58,1.0
Ncapg,1.0
Ncl,1.0
Nup50,1.0
Zfp560,1.0
Mrpl12,1.0
Bms1,1.0
Psma5,1.0
Zwilch,1.0
Tcerg1,1.0
Spcs3,1.0
Fen1,1.0
BC018507,1.0
Appbp2,1.0
Pwp1,1.0
Fkbp3,1.0
Cecr6,1.0
1810010H24Rik,1.0
Casp8ap2,1.0
Fam65b,1.0
Cdca8,1.0
Aox1,1.0
Cyc1,1.0
Kntc1,1.0
AK129341,1.0
Xpo4,1.0
Cdca5,1.0
Sall2,1.0
Zfp955a,1.0
Arhgap5,1.0
Yars2,1.0
Pvrl4,1.0
Pbld2,1.0
Psat1,1.0
Prmt6,1.0
Trim59,1.0
Dvl2,1.0
Hdac7,1.0
Tuba1b,1.0
Krt6a,1.0
Rad51,1.0
Dtl,1.0
Rcc1,1.0
Spop,1.0
Lin9,1.0
AI837181,1.0
Cald1,1.0
Tram1l1,1.0
Mta3,1.0
Mad2l1,1.0
Zfp408,1.0
Zfp11,1.0
Whsc1l1,1.0
Bag6,1.0
Ska3,1.0
BC055324,1.0
Cbx3,1.0
Mocos,1.0
H2afy2,1.0
Adamts1,1.0
Asb8,1.0
Sart3,1.0
Alyref,1.0
Mbd4,1.0
Trmt10c,1.0
Dyrk1b,1.0
Sac3d1,1.0
Npat,1.0
Cenpp,1.0
Rundc3a,1.0
Zfp846,1.0
Rnf141,1.0
Xpo1,1.0
Wdr89,1.0
Zfp451,1.0
Podxl,1.0
Ampd3,1.0
Akna,1.0
Chd5,1.0
Cmah,1.0
Adhfe1,1.0
Sf3a3,1.0
Capn1,1.0
Zfp583,1.0
Pten,1.0
Zfp119a,1.0
Cdc42bpb,1.0
Clic3,1.0
Mvp,1.0
Nap1l1,1.0
Trpm2,1.0
Fbxo32,1.0
Bmpr1a,1.0
Itga4,1.0
Tcf4,1.0
Kbtbd8,1.0
Fgfr1,1.0
Yaf2,1.0
Bak1,1.0
Rnf144b,1.0
Baiap2l1,1.0
Tfap2a,1.0
Mkl1,1.0
Baz2a,1.0
2200002D01Rik,1.0
Glis2,1.0
Cdca7,1.0
Lass6,1.0
Gdap1l1,1.0
Magoh,1.0
Nrxn1,1.0
Sez6,1.0
Ahctf1,1.0
Upf3b,1.0
Cirh1a,1.0
Mrpl37,1.0
BC002059,1.0
Lass4,1.0
Csrnp1,1.0
A830080D01Rik,1.0
Tsr2,1.0
Prdm1,1.0
Dlc1,1.0
Cdc25a,1.0
Slc37a1,1.0
Lhx9,1.0
Zfp524,1.0
Nr1d2,1.0
Rbm8a,1.0
Zfp618,1.0
Lime1,1.0
Extl2,1.0
Eno4,1.0
1500016L03Rik,1.0
Fut4,1.0
Ska1,1.0
Rev1,1.0
Nrbp1,1.0
Arpc4,1.0
Mark4,1.0
Tek,1.0
Cenpn,1.0
E130012A19Rik,1.0
Sip1,1.0
Brix1,1.0
Ankrd10,1.0
Bub3,1.0
Zbtb8os,1.0
Pxdn,1.0
Zfp322a,1.0
Them5,1.0
Fat1,1.0
Fbxo5,1.0
Ube2v2,1.0
Sema3c,1.0
Smc1a,1.0
Zfp865,1.0
Gemin4,1.0
Anp32b,1.0
Zbtb7a,1.0
Rb1,1.0
Mns1,1.0
Zfp941,1.0
Fbxl15,1.0
Zdhhc2,1.0
Myo5a,1.0
Rps12,1.0
Cyyr1,1.0
Sparc,1.0
Gfm1,1.0
Tceal1,1.0
Stat5a,1.0
Gmps,1.0
Jph2,1.0
Irs1,1.0
Polr2a,1.0
Snrnp40,1.0
Myo6,1.0
Lpin3,1.0
Parva,1.0
Tubg1,1.0
Tra2b,1.0
Foxj1,1.0
Fzd3,1.0
Net1,1.0
Scamp1,1.0
3010001F23Rik,1.0
Spag5,1.0
Prdm16,1.0
Atad3a,1.0
Bicd1,1.0
Snrpa1,1.0
4930420K17Rik,1.0
Cyhr1,1.0
Camta1,1.0
Gsk3a,1.0
Acyp1,1.0
Prkch,1.0
Clip3,1.0
Gm5465,1.0
Arhgdia,1.0
Rpp25,1.0
Gli2,1.0
Cldn4,1.0
Zfp472,1.0
Utp15,1.0
Kcnn4,1.0
Snapc4,1.0
Cse1l,1.0
Tmem194b,1.0
Abi2,1.0
Tmem173,1.0
Kif20b,1.0
Pias2,1.0
Ppih,1.0
Pde7a,1.0
Hadha,1.0
Mcts2,1.0
Mxra8,1.0
Cbx2,1.0
Arrdc1,1.0
Esx1,1.0
Zswim6,1.0
Cep57l1,1.0
Hnrnpa3,1.0
Homez,1.0
Arfgef1,1.0
Zfp691,1.0
Ptms,1.0
B4galt6,1.0
Actl6a,1.0
Mapk3,1.0
Gnb2,1.0
Lrrfip1,1.0
Ppp1r1a,1.0
Sulf1,1.0
Dhx8,1.0
2310045N01Rik,1.0
Casp2,1.0
Fam169a,1.0
Morc3,1.0
Zfp110,1.0
Zfp647,1.0
Terf1,1.0
Tbc1d2b,1.0
Pex13,1.0
Aimp1,1.0
Morf4l2,1.0
Slc16a1,1.0
Ypel1,1.0
Itsn2,1.0
Sf3b1,1.0
Scand1,1.0
Sumo1,1.0
Anxa7,1.0
Csf1,1.0
Tubb5,1.0
Farsb,1.0
Csda,1.0
Map3k8,1.0
Snx6,1.0
Tmbim1,1.0
Thoc2,1.0
Slc37a3,1.0
Tet1,1.0
Mrpl19,1.0
Gas1,1.0
Hgs,1.0
Eed,1.0
Gna11,1.0
Ndufaf1,1.0
0610009B22Rik,1.0
Mfn1,1.0
Ebf3,1.0
Rab30,1.0
Tpbg,1.0
Ppil4,1.0
Cct3,1.0
Pik3r2,1.0
Cdc34,1.0
Rfc3,1.0
Hn1,1.0
Topors,1.0
Gpx8,1.0
Cdhr1,1.0
Igsf1,1.0
Mylip,1.0
Gria3,1.0
Elk4,1.0
Zfp13,1.0
Tbc1d8b,1.0
Taf5l,1.0
Agrn,1.0
1110008L16Rik,1.0
Hmgb1,1.0
Ppcs,1.0
Rrp8,1.0
Bbx,1.0
Ezr,1.0
Sec31a,1.0
Nacc1,1.0
Rad54l,1.0
Degs1,1.0
Lgals7,1.0
Zdhhc8,1.0
2610528J11Rik,1.0
Lass5,1.0
Pold3,1.0
Srsf7,1.0
Zfp566,1.0
Cpe,1.0
Col17a1,1.0
5830418K08Rik,1.0
Ckap2,1.0
Gabpa,1.0
Cycs,1.0
Pcx,1.0
Pcolce,1.0
Eif2d,1.0
Kif11,1.0
Tgfbr2,1.0
Phf16,1.0
Mcm4,1.0
Chtf18,1.0
Otud4,1.0
Larp7,1.0
Morn3,1.0
4933427D14Rik,1.0
Spink3,1.0
Sox9,1.0
Copz2,1.0
Mmachc,1.0
Prkd1,1.0
Cep57,1.0
Csnk1g3,1.0
Eras,1.0
Arid2,1.0
Smndc1,1.0
Haus6,1.0
Snapc3,1.0
Coil,1.0
Irx3,1.0
Kctd12b,1.0
Phf7,1.0
Pwwp2a,1.0
Rhog,1.0
Lamb2,1.0
Thada,1.0
Nsl1,1.0
Irf9,1.0
Clcn2,1.0
Hacl1,1.0
Zmynd19,1.0
Tmem126a,1.0
Gnaz,1.0
Prim2,1.0
Pfdn4,1.0
Mrps25,1.0
Lipm,1.0
Amotl2,1.0
Pacrgl,1.0
1700066M21Rik,1.0
Satb2,1.0
Lap3,1.0
Hoxa2,1.0
Oip5,1.0
Trmt10a,1.0
Cfl1,1.0
Ccdc111,1.0
Pparg,1.0
Ulk2,1.0
Scyl2,1.0
Mark2,1.0
Etaa1,1.0
St3gal3,1.0
Cdk14,1.0
Eng,1.0
Arhgef16,1.0
Elf5,1.0
Exosc3,1.0
Gata2,1.0
Btbd10,1.0
Bccip,1.0
Caskin2,1.0
Wdr74,1.0
Efnb1,1.0
Foxp1,1.0
Pwp2,1.0
Armc10,1.0
Fancl,1.0
Cct6a,1.0
Plekha7,1.0
Zfp574,1.0
Fam122a,1.0
Mcm3,1.0
Sec11a,1.0
Tsx,1.0
Ube2t,1.0
Ascl2,1.0
Tef,1.0
Cend1,1.0
Creb3l4,1.0
Sox12,1.0
Cd55,1.0
Zkscan1,1.0
Atad2,1.0
Tfap2c,1.0
Apex1,1.0
5730559C18Rik,1.0
Mbtd1,1.0
Dedd,1.0
Ryk,1.0
5033414D02Rik,1.0
Asf1b,1.0
Tcfl5,1.0
Fh1,1.0
Col5a2,1.0
Dbp,1.0
Inca1,1.0
Dsg2,1.0
Ppp1r8,1.0
Zfp260,1.0
Gsta3,1.0
Dhx38,1.0
E2f3,1.0
Hoxb9,1.0
Atad5,1.0
Capzb,1.0
Gm266,1.0
Bhlha15,1.0
Stat6,1.0
Zbtb7b,1.0
8430410K20Rik,1.0
Tmem65,1.0
Lgals3,1.0
Six4,1.0
Dnajc9,1.0
Tm6sf1,1.0
Stt3a,1.0
Frg1,1.0
Dgka,1.0
Clstn1,1.0
Phf21a,1.0
Nap1l3,1.0
Ppp2ca,1.0
Nob1,1.0
Oit1,1.0
Areg,1.0
