GeneSymbol,PValue
Ccdc99,0.634
Gpx7,0.634
Macf1,0.635
Nomo1,0.636
Surf6,0.637
Itfg1,0.637
Skp2,0.638
Prrg3,0.638
Trim23,0.638
Ccnc,0.638
Fbl,0.638
Wdr75,0.638
Tuba1a,0.638
Wdr37,0.639
Mcm5,0.639
Ubtd1,0.639
Sumo2,0.64
Timeless,0.641
Dcp2,0.641
1700025K23Rik,0.641
Six2,0.641
Hoxa3,0.642
Top2a,0.642
3110001I22Rik,0.642
Cenpp,0.643
Glcci1,0.643
Tsn,0.644
Cct2,0.644
Crim1,0.644
Asb13,0.645
Plekha6,0.646
Poc5,0.646
Ptgfrn,0.646
Cd276,0.647
Has2,0.647
Creb3l1,0.648
Utp11l,0.648
Tub,0.648
Flrt2,0.648
Aspm,0.648
Hoxc6,0.649
Dcaf13,0.649
Pxdn,0.65
Pcolce,0.65
Marcks,0.65
Arxes1,0.651
Uhrf1,0.651
Spty2d1,0.651
Ptgs1,0.651
Phlda3,0.651
Dhx16,0.652
Fam198b,0.652
Antxr1,0.653
S100a6,0.653
Tlx2,0.653
Fignl1,0.653
Slc24a3,0.654
Wdr78,0.654
Eme1,0.654
Pdcd2l,0.654
Masp1,0.654
Iqgap1,0.655
Fam111a,0.655
Cdc6,0.655
Fam48a,0.656
Ncan,0.656
Dtymk,0.656
Brip1,0.656
Rad51ap1,0.657
Cct7,0.657
Tgfb1i1,0.657
Por,0.657
Mettl9,0.657
Elp2,0.657
Gpam,0.657
Ift122,0.658
Cul7,0.658
Itih2,0.658
Zfp772,0.659
Rims2,0.659
Mtf1,0.66
Rbm12,0.66
Ndufa1,0.661
Nr4a2,0.661
Gemin5,0.661
Mocos,0.661
Tfeb,0.661
Srgap2,0.661
Slc38a3,0.661
Cpsf6,0.662
Mutyh,0.662
Fkbp7,0.662
Capza1,0.663
Fam123b,0.663
Phax,0.663
Fibp,0.663
Tns1,0.663
Aadat,0.664
Ptplad1,0.664
Myst3,0.664
Fn1,0.664
Noc3l,0.664
Prrx1,0.664
Snrpd1,0.664
Serbp1,0.664
Fam38a,0.664
Psmd14,0.665
Itm2b,0.665
Gzf1,0.665
Chd5,0.665
Wasf2,0.665
Plk4,0.666
Hoxa5,0.666
Rbm42,0.666
Ift80,0.666
Taf7l,0.666
Cse1l,0.666
Mybl2,0.667
Ccnf,0.667
Cul5,0.667
Gm16515,0.667
Pipox,0.667
BC024479,0.667
Spr,0.667
Mettl3,0.667
Ggta1,0.668
Apitd1,0.668
Znfx1,0.668
Flna,0.668
Ecscr,0.668
Dsc2,0.668
Terf1,0.668
Amhr2,0.669
Sox11,0.669
Fkbp9,0.669
Hrsp12,0.669
Mis12,0.669
Dnajc24,0.669
Slc39a10,0.669
Ctdnep1,0.669
Chek1,0.67
Noc2l,0.67
Znhit6,0.67
Rsbn1,0.67
Ap3b2,0.67
Bloc1s5,0.671
Tsta3,0.671
Pfdn4,0.671
Col6a3,0.671
Clmp,0.672
Ccnb1,0.672
Slc52a3,0.672
Gtf3c1,0.672
Rab20,0.672
Dsel,0.672
Npc1,0.672
Pdzrn3,0.672
Kif21a,0.672
Adamts5,0.672
Mphosph6,0.673
Gemin6,0.673
Tex11,0.673
Klhl13,0.673
Nlrp14,0.674
Lypla2,0.674
Hars,0.674
Bbs12,0.674
Ppp2r1b,0.674
Nup133,0.674
Rpn1,0.674
Afg3l2,0.674
Rnps1,0.675
Camta1,0.675
Aspn,0.675
Gstm1,0.676
Fez1,0.676
Lrig2,0.676
Adamts1,0.676
Prkcz,0.676
Wdr43,0.676
Gulo,0.676
2210016L21Rik,0.676
Stmn1,0.677
Cdo1,0.677
Rhoj,0.677
Fat1,0.677
Ogn,0.677
Tmem191c,0.677
Gtsf1,0.677
Sycp1,0.678
Rps5,0.678
AA987161,0.678
Wdr36,0.678
Pcbp1,0.679
4930444A02Rik,0.679
Chst11,0.679
Rrm1,0.68
Rlim,0.68
Rarg,0.68
Ror1,0.68
Zfp566,0.68
Lamc1,0.68
Prickle2,0.68
F2rl1,0.681
Nodal,0.681
Il13ra1,0.681
Cxcr7,0.682
Tpm2,0.682
Slc12a2,0.682
Baz1a,0.682
D10Wsu102e,0.682
Rrn3,0.682
Cactin,0.683
Hs2st1,0.683
Smtn,0.683
Dbn1,0.683
Lin9,0.683
Cdc7,0.683
Smo,0.683
Penk,0.684
Zfp334,0.684
Mfap2,0.684
Cyp2s1,0.684
Mis18bp1,0.684
Hs6st2,0.685
Cnbp,0.685
Tfdp1,0.685
Etnk2,0.685
Gpr137b,0.686
S100a16,0.686
Msrb3,0.686
Etaa1,0.687
Hlx,0.687
Ccbl2,0.687
Sumo1,0.687
Suv39h2,0.687
Zfp580,0.687
Rprm,0.687
Pfas,0.687
Cenpi,0.688
Wtip,0.688
Nxt2,0.688
Ndn,0.688
Rsl1d1,0.688
Nasp,0.688
Figf,0.688
Csnk1g3,0.688
Rad18,0.688
Atad2,0.688
Prkcdbp,0.689
Prkg1,0.689
Ckap4,0.689
Cyyr1,0.689
Uba2,0.689
Mastl,0.689
D630045J12Rik,0.689
Pbx1,0.69
Racgap1,0.69
Rpl15,0.69
Parp3,0.69
Cenpc1,0.691
Gltp,0.691
Fancd2,0.692
Rrp15,0.692
Rbm4,0.692
Zfp141,0.692
Trip13,0.692
Tmem209,0.692
Irx3,0.693
Ptprb,0.693
Parm1,0.693
Nvl,0.694
Mapre3,0.694
Sgol1,0.694
Tcof1,0.694
Mtbp,0.695
Nfe2l3,0.695
Sf3b1,0.697
Rpgr,0.697
Atad5,0.697
Tex10,0.698
Tcerg1,0.698
Pcdh1,0.698
Spata5,0.699
Chmp6,0.699
Wwc2,0.699
Ddx10,0.699
Rbmxl1,0.7
Nup37,0.7
Cenph,0.7
Peg12,0.701
Rpa2,0.701
Eif3f,0.701
Lrwd1,0.701
Chordc1,0.702
Prpf40a,0.702
Dsn1,0.702
Eras,0.702
Bgn,0.703
Arnt2,0.703
Cdc20,0.703
Kntc1,0.704
Pde7a,0.704
Taf1c,0.704
Dnmt1,0.704
Pwwp2a,0.704
Bub1b,0.705
Haus6,0.705
H2afx,0.705
Brca2,0.705
Zfp652,0.705
Zc4h2,0.706
Hnrnpd,0.706
2410042D21Rik,0.706
Gen1,0.707
Ercc6l,0.707
Heatr1,0.707
Zfp472,0.707
Zrsr1,0.708
Cnot2,0.708
Ttc21b,0.708
Orc4,0.709
Espl1,0.709
Rcc2,0.709
Hprt,0.71
Commd10,0.71
Srsf1,0.711
AI314180,0.711
Usp1,0.711
Upf3b,0.711
Dscc1,0.712
Pdcd11,0.712
Zmynd19,0.712
Pcna,0.713
Cdc23,0.713
Ncoa2,0.713
Atp6ap2,0.713
Pold1,0.713
Rnf219,0.713
Timm10,0.713
Plk1,0.714
Dtl,0.714
Dis3,0.714
Uba6,0.714
Cdca2,0.715
Aasdhppt,0.715
Hmcn1,0.715
Nop56,0.715
Reck,0.716
Sdad1,0.716
Ppp2ca,0.717
Cd302,0.717
Tcf4,0.717
Larp7,0.717
Cenpn,0.718
Smc6,0.718
Dctd,0.719
Cul3,0.719
Mta1,0.72
Mcm4,0.72
Lum,0.721
Ruvbl1,0.721
C87436,0.721
Utp15,0.721
Fam114a1,0.722
Srrt,0.722
Pes1,0.722
Smc5,0.723
Wdhd1,0.724
Cd248,0.724
Wisp1,0.724
Zfp647,0.724
Chtf18,0.725
Ddx20,0.725
Bloc1s2a,0.725
Nup50,0.725
Ssrp1,0.725
Asb3,0.725
Drap1,0.725
Srm,0.727
4632434I11Rik,0.727
Lig1,0.727
Pask,0.728
Hsp90ab1,0.728
Prim1,0.728
Zfp579,0.728
Pole2,0.729
Mir17hg,0.729
Coro1a,0.729
Hmmr,0.729
Prdm2,0.729
Nup62,0.729
Topbp1,0.73
Abi2,0.73
Cd82,0.73
Tgfb2,0.731
Spag5,0.731
Cenpt,0.732
Lyar,0.732
Birc5,0.732
Ccdc112,0.733
Zfp934,0.733
Atf7,0.734
Naa15,0.735
Kif23,0.736
Nob1,0.736
Ctxn1,0.736
Pms1,0.737
Nanog,0.737
Lin28a,0.738
Nup155,0.738
Uba3,0.738
Scn8a,0.738
Orc1,0.738
Dhx15,0.738
Suz12,0.739
Nol8,0.739
Dlgap5,0.739
Atp11c,0.739
Zscan2,0.74
Nap1l1,0.74
Fgd1,0.74
Cct5,0.741
Mageb16,0.741
Pbk,0.742
Ptk2b,0.742
Sqrdl,0.742
Pole,0.742
Eftud2,0.742
Ddx11,0.742
Haus3,0.742
Mfap4,0.743
Mex3b,0.743
Elp3,0.743
Efemp1,0.743
Prim2,0.743
Npat,0.744
Ilf3,0.744
Zranb2,0.744
Sart3,0.744
Armcx2,0.744
Rad51,0.744
Ncaph,0.744
Nup54,0.745
Ncapg,0.745
Gtf3c4,0.745
Prc1,0.746
Cep78,0.746
Cdca5,0.746
Cdk4,0.746
Zfp330,0.746
Kpna2,0.746
Nup205,0.746
2610318N02Rik,0.747
Nr2f1,0.748
Tex19.1,0.748
Gnl3,0.75
Rpl8,0.751
Mdn1,0.751
Brca1,0.751
Cdc45,0.751
Zfp422,0.752
Gins1,0.752
Bms1,0.752
Tceb1,0.752
Exosc1,0.752
Rpa1,0.752
Itga8,0.752
Nup160,0.753
Ckap2,0.753
Nol6,0.753
Rfc5,0.753
Nsl1,0.753
Nusap1,0.753
Gtpbp4,0.754
Fam60a,0.754
Sdpr,0.754
Cul4b,0.754
Anp32b,0.755
Gucy1a3,0.755
Cbx1,0.755
Fhod3,0.755
Klhdc2,0.755
Smug1,0.755
Stat1,0.756
Taf1d,0.756
Tmpo,0.756
2810408I11Rik,0.756
Eif3g,0.757
Arhgef5,0.758
Apex1,0.758
Fkbp3,0.758
Rock1,0.758
Hmgn2,0.758
Tgm2,0.758
Rps3,0.758
Sf3a3,0.759
Lmnb1,0.759
Cebpz,0.759
Rad54b,0.759
Eif3h,0.76
Foxc2,0.76
Slc16a10,0.76
Ttc33,0.76
Sarnp,0.76
Xrcc5,0.76
Aox1,0.76
Mll2,0.761
Oplah,0.761
Usf2,0.761
Ofd1,0.761
Rreb1,0.762
Ltbr,0.762
Dvl2,0.762
Casp2,0.762
Mll5,0.762
Ska2,0.762
2410002O22Rik,0.763
Sass6,0.763
Rhoc,0.763
Cenpl,0.763
Fanci,0.764
Tasp1,0.764
Fkbp6,0.764
Zfp553,0.764
Gstt1,0.764
Cmtm7,0.764
Pa2g4,0.764
Pus3,0.764
Eif2s2,0.765
E2f8,0.765
Aplnr,0.766
Sfpq,0.766
Rnf17,0.766
Rpusd2,0.766
Set,0.766
Rasgrp3,0.767
D2Ertd750e,0.767
Fbxl15,0.767
Ranbp1,0.767
Eif4a1,0.768
Trmt10a,0.768
Kdelc2,0.768
Lefty2,0.768
1700054N08Rik,0.768
Tsr2,0.769
Phf14,0.769
Elk3,0.769
Dkc1,0.77
Phf7,0.77
Agpat2,0.77
Ssb,0.77
Cep192,0.77
Klf4,0.771
Cdk2,0.771
Elk4,0.771
Nup107,0.771
Zfp936,0.772
Dhodh,0.772
Smarcad1,0.773
Mcph1,0.773
4930427A07Rik,0.773
Rnaseh2a,0.773
Dyrk1a,0.774
Pus7,0.774
Prickle1,0.774
Cenpe,0.774
Syt13,0.775
Pola1,0.775
Sec24b,0.775
Tars2,0.775
Tet1,0.775
A830080D01Rik,0.776
Nrp1,0.776
Gar1,0.776
Snrpf,0.776
Dhrs3,0.776
U2surp,0.777
Eef1e1,0.777
Hnrnpf,0.777
Rpl7,0.777
Tspan12,0.777
Tma7,0.777
Pabpc4l,0.778
Fgfbp1,0.778
Gm15050,0.778
Sgol2,0.778
Stil,0.778
Cklf,0.778
Arhgap11a,0.779
Ttf2,0.779
Foxs1,0.779
Pcid2,0.779
Cdc5l,0.779
Dbr1,0.779
Tspan6,0.78
Esrp1,0.78
Pou5f1,0.78
Pds5b,0.78
Herc6,0.78
Clns1a,0.78
Enah,0.78
Stip1,0.78
Nhedc1,0.78
Ehd2,0.78
Pigh,0.78
Snx5,0.78
Zfp93,0.781
Nt5c3,0.781
Mad2l1,0.782
Nhp2,0.782
Dek,0.782
Ilf2,0.782
Sema5a,0.782
E2f7,0.782
Gstm2,0.782
Ephb3,0.782
Gtse1,0.782
Rad54l,0.782
Msx1,0.784
Frmd4a,0.784
Tmem130,0.784
Tspan13,0.784
Gtf2e2,0.784
Esco2,0.785
Eed,0.785
Incenp,0.785
Dppa2,0.785
Trmt10c,0.785
Suv39h1,0.785
Mcm7,0.785
Calcoco2,0.786
Polr1e,0.786
Tmem237,0.786
Nolc1,0.786
Gins4,0.786
Map2k3,0.786
Lhx1,0.786
Plxnd1,0.787
Rbm14,0.787
Gm9873,0.788
Ik,0.788
A830010M20Rik,0.788
Mcart6,0.788
Ebf1,0.789
Syt11,0.789
Rtf1,0.79
Dnajc9,0.79
Rif1,0.79
Nol9,0.791
Hmgb2,0.791
Tst,0.792
Ppp6r1,0.793
Alyref,0.793
Pias2,0.793
St8sia1,0.793
Lass4,0.793
Nfatc4,0.793
BC027231,0.794
Traip,0.794
Fbxo8,0.794
Ipo9,0.794
Prr11,0.794
Eif3c,0.795
Lysmd4,0.795
Msh2,0.795
Lrch2,0.795
Eri1,0.795
Rrp1b,0.795
Ppp1r12a,0.795
1810019J16Rik,0.796
Zfp184,0.796
Cenpm,0.796
Arrdc1,0.796
Cand1,0.796
Gfi1,0.797
Zfp932,0.797
Bai3,0.797
Myc,0.797
Ccdc18,0.797
Orc3,0.798
Rfc1,0.798
Foxm1,0.798
Mak16,0.798
Usp30,0.798
Kif20a,0.799
Fam59a,0.799
Gpm6b,0.8
Nupl1,0.8
Bbs5,0.8
Myef2,0.8
Mcm8,0.801
Zfp955a,0.801
Shcbp1,0.801
Spin4,0.801
Ankrd32,0.801
Lrp1,0.802
Glrx3,0.802
Apbb1ip,0.802
Nap1l5,0.802
2700029M09Rik,0.803
Xrn2,0.803
Gemin4,0.803
Efcab11,0.803
Fam54a,0.804
Plekho1,0.804
Cdc25c,0.804
Runx1t1,0.804
Osbpl9,0.804
Mybbp1a,0.804
Gabre,0.805
Ppp1r18,0.805
Rusc2,0.805
Ing3,0.805
Uchl5,0.806
Mypop,0.806
Armc10,0.806
Asf1b,0.806
Cxcr4,0.807
Bhlhb9,0.807
Mbtps2,0.807
Cct3,0.807
Ppp1r8,0.807
Smarca5,0.807
Nup153,0.807
Pfn2,0.808
Kifc5b,0.808
U90926,0.808
Morc1,0.808
Fosl2,0.808
Taf5,0.809
Etv3,0.809
Depdc1a,0.809
Kif2c,0.809
Impdh2,0.809
Dut,0.81
Nxt1,0.81
Haus4,0.81
Fastkd2,0.81
A230050P20Rik,0.81
Zfp2,0.81
Stat3,0.81
Kif18a,0.811
Haus5,0.811
Rundc3a,0.811
Rpp30,0.811
Vrk1,0.811
Srrm2,0.811
Dtwd2,0.812
Ehhadh,0.812
Naca,0.812
Kif11,0.812
Kdm1a,0.812
Sipa1,0.812
Ptpla,0.812
Nop16,0.813
Ooep,0.813
Zbtb7b,0.813
Fam57b,0.813
Snrk,0.813
Cggbp1,0.813
Anapc4,0.813
Sf3a1,0.814
Cops5,0.814
Fam13c,0.814
Smarcc1,0.814
Paxip1,0.814
Dram1,0.814
Sox6,0.814
Kbtbd8,0.815
Kif22,0.815
Ddx46,0.815
Cdt1,0.816
Cux2,0.816
Gprasp1,0.816
Aurkb,0.816
Sgce,0.816
Fgf4,0.816
2610029G23Rik,0.816
Cirh1a,0.816
Rnf113a2,0.816
Znhit3,0.816
Mettl2,0.817
Naa38,0.817
Slbp,0.817
Tshz3,0.817
0610010F05Rik,0.817
Thbd,0.817
Pih1d1,0.817
Mthfd1l,0.818
4930430F08Rik,0.818
Hcfc1,0.819
Wdr92,0.819
Abi3bp,0.819
Clspn,0.819
Ucn3,0.819
Fos,0.819
Sin3a,0.819
Cul1,0.819
Tmc8,0.819
Wdr5,0.819
Gm266,0.819
Efnb1,0.82
Slc38a1,0.82
Pik3cd,0.82
Syncrip,0.82
Kpnb1,0.82
Pkd2,0.82
Ruvbl2,0.82
Pnma2,0.82
Lnpep,0.82
Fam185a,0.821
S1pr2,0.821
Fen1,0.821
Nfe2l1,0.821
Hnrnpa2b1,0.821
Cks2,0.821
1110054O05Rik,0.822
Npr2,0.822
Ccdc90a,0.822
Maged1,0.822
Diap3,0.822
Rfc4,0.822
Odf2,0.822
Bola3,0.822
Zfp451,0.823
Cdk2ap2,0.823
Nek2,0.823
Aqr,0.823
Pgbd5,0.823
Tceal1,0.823
Melk,0.823
Magoh,0.823
Ppih,0.823
Vash2,0.824
Cnn2,0.824
Tada2a,0.824
Dbf4,0.824
Tlk2,0.824
Mbd4,0.824
Ccnb2,0.824
Slc39a4,0.825
Exosc3,0.825
Aprt,0.825
Zfp828,0.825
Casc4,0.825
Ppig,0.825
Adcy1,0.825
Nsmce2,0.825
Pax6,0.826
Kif26b,0.826
Csrnp2,0.826
C1qbp,0.826
Pex11a,0.826
Kdm6a,0.826
Aagab,0.826
Polr2a,0.826
Scp2,0.826
Parn,0.827
Ythdc1,0.827
Zmym5,0.827
Trap1a,0.828
Tapbp,0.828
Ski,0.828
Lrr1,0.828
Lgals4,0.828
Ctnnd1,0.828
Gmip,0.828
Hmgxb4,0.828
Cenpq,0.828
Iglon5,0.828
Zfp326,0.828
Slc5a5,0.828
Slc35d3,0.829
Tpx2,0.829
Nr1h3,0.829
Srsf10,0.829
Tnfrsf4,0.829
Irf9,0.829
Ccna2,0.829
Brcc3,0.829
P4ha2,0.83
Nol11,0.83
Emp3,0.83
Dmtf1,0.83
Pgam2,0.831
Rab39b,0.831
Cct6a,0.831
Arhgef26,0.831
Wdr61,0.831
Trim33,0.831
Uck2,0.831
Sytl4,0.831
Fbxo25,0.832
Sema3f,0.832
Rbfox2,0.832
Chchd10,0.832
Psma5,0.833
Clcn5,0.833
Gas2l3,0.833
Mark1,0.833
Mettl4,0.833
Lbr,0.833
AU040320,0.833
Mterfd1,0.833
Fbln5,0.833
Ppp1cc,0.833
Nkd1,0.833
Sltm,0.833
Clip3,0.833
Morc3,0.833
Esf1,0.833
Gjb5,0.834
Prdm16,0.834
Rbbp5,0.834
Hirip3,0.834
Dlc1,0.834
Trappc2,0.834
Rbmx2,0.834
Zfp354c,0.834
Ncf2,0.834
Zbtb44,0.834
Cep55,0.834
Zfp110,0.834
Scly,0.834
Cdk1,0.834
Edn2,0.835
Phf6,0.835
Gabpb1,0.835
Dnmt3l,0.835
Dppa4,0.835
Dzip3,0.835
Gin1,0.835
Ccdc97,0.835
Bard1,0.836
Cfl1,0.836
Alg13,0.836
Rims3,0.836
Eif3e,0.836
Prkaa1,0.836
Pacsin1,0.836
Fam83h,0.836
Rps6ka1,0.836
Clic1,0.836
Sparc,0.836
Zfp39,0.836
Zcchc3,0.836
Cdk7,0.836
Rcc1,0.836
Mrps25,0.836
Polr2g,0.837
Rngtt,0.837
Cct8,0.837
Tcf7l2,0.837
Hif3a,0.838
Tdrd12,0.838
H2afz,0.838
Prmt10,0.838
Scaf11,0.838
Ddx1,0.838
Prrc2c,0.838
Atp6v0a1,0.839
Hnrnpu,0.839
Six1,0.839
Xpo4,0.839
Socs4,0.839
Coro2a,0.839
Zwilch,0.84
Brd8,0.84
Kif3a,0.84
Phc1,0.84
Ddx52,0.84
Stau2,0.841
Rps6ka6,0.841
Nip7,0.841
Fbxo2,0.841
Zfp42,0.841
Gprc5c,0.841
Xrcc4,0.841
Tmem205,0.841
Sec23ip,0.841
Hnrnpab,0.841
Maml1,0.841
Sdhc,0.842
Fam169a,0.842
Phf16,0.842
Asb4,0.842
Fbxo15,0.842
Edc4,0.842
Dusp26,0.843
Cenpk,0.843
Adcy7,0.843
Cbwd1,0.843
Mdm1,0.843
Noc4l,0.843
Rps17,0.843
Mrpl13,0.843
Nkrf,0.843
Ncapg2,0.843
D1Pas1,0.844
Fam83d,0.844
Ikzf1,0.844
Cdca3,0.844
Phtf2,0.844
Nap1l2,0.844
Brd4,0.844
Nfya,0.844
Dpy30,0.844
Mrps34,0.845
Zeb1,0.845
Pacrgl,0.845
Dync2h1,0.845
Ckap2l,0.845
Cdh2,0.845
Nfrkb,0.846
Tmcc3,0.846
Crebzf,0.846
Mxd3,0.846
Gins3,0.846
Rfc3,0.846
Cenpj,0.846
Lrrc8c,0.847
Zbtb24,0.847
Pogz,0.847
Mier2,0.847
Pecam1,0.847
Gbx2,0.847
Plaa,0.847
Tubgcp5,0.847
2810417H13Rik,0.847
Hnrnpk,0.848
Ppil1,0.848
Med4,0.848
Thoc7,0.849
Xpo7,0.849
Nrk,0.849
Zfp593,0.849
Rbl1,0.849
Dedd2,0.849
Zfp800,0.849
Recql4,0.85
Maged2,0.85
Gnat2,0.85
Cdca7,0.85
Msto1,0.85
Thpo,0.85
Pgm2,0.85
Ddx6,0.85
Atf4,0.85
Cdc27,0.85
Ankrd33b,0.85
Mpped2,0.85
Dnajc6,0.851
Hpn,0.851
Nfasc,0.851
Nuf2,0.851
Sub1,0.851
Serpini1,0.851
Zfp1,0.851
Fam135a,0.851
Zhx3,0.852
Lad1,0.852
Ncapd2,0.852
Nme7,0.852
Cdc40,0.852
Slu7,0.852
Atf1,0.852
Wdr35,0.852
Ankrd12,0.853
Kifap3,0.853
Atrx,0.853
Cdadc1,0.853
B2m,0.853
Insm1,0.853
Utp14a,0.853
C1d,0.853
Med6,0.853
Taf5l,0.853
Syce2,0.853
Arl6ip6,0.853
Actl6a,0.853
Iqsec1,0.853
Eif3d,0.853
Ube2v2,0.854
Mysm1,0.854
Psip1,0.854
Wdr45l,0.854
Scml2,0.854
Ddx56,0.854
Mki67,0.854
Got1l1,0.854
Atg16l1,0.854
Pex19,0.854
Rbbp8,0.855
Usp37,0.855
Cdc123,0.855
Yipf2,0.855
Ttll4,0.855
Rhbdd1,0.855
Lmbrd1,0.855
Ina,0.855
Slc38a4,0.855
Hmgb1,0.855
Supt7l,0.855
Tmx1,0.856
Klf3,0.856
Adck3,0.856
Snrpd2,0.856
Bud13,0.856
Rbp4,0.856
Ube3a,0.856
Depdc1b,0.856
Stk32a,0.856
9930021J03Rik,0.857
Hand2,0.857
Fra10ac1,0.857
Wrnip1,0.857
Tmem30a,0.857
Sox12,0.857
Trim9,0.857
Ccne1,0.857
Rpa3,0.857
Ran,0.858
Apobec2,0.858
Mtap9,0.858
Zfp518b,0.858
Setx,0.858
Tmem123,0.858
Fem1a,0.858
Hmgn1,0.858
Foxp1,0.858
Dpysl3,0.859
Lhx9,0.859
Ift74,0.859
Edc3,0.859
Strbp,0.86
Rpl14,0.86
Mef2a,0.86
Gart,0.86
Hdac1,0.86
Fam125b,0.86
Reep1,0.86
Pmpca,0.86
Fam78b,0.861
Dck,0.861
Dalrd3,0.861
Serpinf1,0.861
Irf1,0.861
Col17a1,0.861
Taf4b,0.861
Tsr1,0.861
Rimkla,0.861
Tk1,0.861
Sp1,0.862
Zfx,0.862
Wdr12,0.862
Klhl8,0.862
Ash2l,0.862
Acyp1,0.862
8430410K20Rik,0.862
Sfrp4,0.863
Srsf7,0.863
Rest,0.863
Kif18b,0.863
Lrrcc1,0.863
Tgs1,0.863
Emp1,0.864
Polr3c,0.864
Hfe,0.864
Def6,0.864
Gsg2,0.864
Zdbf2,0.864
Denr,0.864
