GeneSymbol,PValue
Hoxd9,0.829
Tmem140,0.829
Zfp689,0.829
Npm1,0.833
Zfp184,0.833
Ruvbl2,0.834
Mdn1,0.834
Hopx,0.837
Kdm5a,0.837
Foxm1,0.838
Dctn2,0.838
Rpl3,0.839
Brca1,0.839
Tspan6,0.841
Thoc1,0.841
Nfatc1,0.841
Crebzf,0.841
Zfp217,0.842
Sox12,0.844
Creb1,0.845
Zik1,0.845
Rbl2,0.846
Zbtb24,0.848
Cic,0.848
Heatr1,0.848
Dnmt3b,0.848
Prpf3,0.848
Rbl1,0.848
Zbtb20,0.849
Nxf1,0.851
Cxxc1,0.852
Sin3a,0.852
Bdp1,0.853
Riok1,0.853
Set,0.855
Lhx1,0.855
Med20,0.856
Kif20a,0.856
Etv1,0.857
Nadsyn1,0.858
Tfap2a,0.858
Zfp335,0.858
Fancd2,0.859
Dusp26,0.859
Mis18bp1,0.859
Sox9,0.86
Pus7l,0.861
Rfc3,0.862
Apitd1,0.863
Nr1d1,0.863
Sdhc,0.863
Smad2,0.864
Brip1,0.864
Gcdh,0.864
Kif3a,0.864
Zeb2,0.865
Gnl3,0.865
Cend1,0.865
Trim33,0.866
Zfp110,0.867
Usp37,0.867
Rbbp5,0.868
Atad5,0.868
Frk,0.869
Brca2,0.87
Kdm2b,0.871
Blm,0.871
Gabpb2,0.871
Bub1b,0.873
Pfkm,0.873
Pa2g4,0.873
Eme1,0.875
Yap1,0.875
Ash2l,0.875
Aox1,0.876
1500016L03Rik,0.876
Tdgf1,0.877
Irf7,0.878
Ankrd1,0.878
Nxt1,0.879
Cdca8,0.88
Klf15,0.88
Rxrg,0.88
Prelp,0.88
Grhl2,0.88
Bsg,0.881
Dmap1,0.881
Tex10,0.881
Psma2,0.881
Mybl2,0.882
Cog5,0.882
Tcfl5,0.882
Styk1,0.884
Yipf6,0.885
Phf12,0.885
Zfp36,0.885
Hltf,0.885
Gtf2e1,0.886
Tceb1,0.887
Taf5,0.887
Abt1,0.888
Hamp,0.888
Gtf2f2,0.888
Tfap2c,0.89
Ddx11,0.891
Nr2f2,0.891
Pds5a,0.891
Rnpc3,0.891
Lefty2,0.893
Eps8,0.894
Arglu1,0.895
Irx5,0.898
Hmg20b,0.898
Ripk3,0.899
Clns1a,0.899
Exosc10,0.899
Ccdc99,0.899
Fignl1,0.899
Irx3,0.9
Lin28a,0.9
Abcf2,0.901
Cebpb,0.901
Samd9l,0.901
Fubp3,0.901
Armc10,0.901
Rasef,0.902
Hdac2,0.903
Hat1,0.904
Ppp5c,0.904
Tgif2,0.904
Hoxd8,0.905
Klhdc2,0.905
9130017N09Rik,0.906
Msh6,0.906
Foxn2,0.907
Zfp292,0.908
Glis2,0.908
Acads,0.908
Sp4,0.908
Nr2c1,0.91
Nono,0.911
Eras,0.911
Arpc5l,0.911
Rcor3,0.912
Ing2,0.912
Tfdp1,0.912
Ikzf4,0.913
Dtymk,0.913
Ebf3,0.914
Coro1a,0.915
Plxdc2,0.915
Ska1,0.915
Hlx,0.916
Mybbp1a,0.916
Tcf7l2,0.917
Dedd,0.917
Pgap3,0.918
Zfp800,0.918
Ddx58,0.919
Klk10,0.919
Mbd3,0.919
Phf21a,0.919
Nat14,0.92
Cdkn2a,0.92
Gsta3,0.92
Spag5,0.921
Cbx1,0.921
Grhl3,0.922
Camta1,0.923
Mt4,0.924
Arid1a,0.924
Pcgf6,0.924
Zfp512,0.925
Bahd1,0.925
Zfp1,0.925
Gtf2b,0.926
Nr2c2,0.926
Thap7,0.927
Cenpb,0.928
Kntc1,0.929
Sez6,0.93
Unc93b1,0.93
Zfp30,0.931
Trip13,0.931
C530008M17Rik,0.931
Epb4.1l3,0.932
Nfkb1,0.932
Arhgef15,0.933
Hdac1,0.933
Dnajc2,0.933
Mns1,0.934
Zfp90,0.935
Cdc25a,0.935
Lhx9,0.935
Smarca5,0.935
Stat4,0.935
Cacng4,0.936
Fbxo5,0.936
Rnf13,0.936
Lsg1,0.937
Ndc80,0.937
Tdrkh,0.937
Cdh1,0.938
Trim34a,0.938
Elf5,0.938
Fubp1,0.939
Dnajc24,0.939
Eno4,0.94
Gon4l,0.94
Nup107,0.94
Dmrt1,0.941
Ccdc18,0.942
1190003J15Rik,0.942
Nup214,0.942
Fut4,0.943
Hmgb2,0.943
2700029M09Rik,0.944
Ift81,0.944
Arid4a,0.945
Mysm1,0.945
Bub1,0.945
Tfap4,0.946
B4galt6,0.947
Gins1,0.947
Rbck1,0.947
Kat5,0.948
Gmnn,0.948
Klf11,0.949
Fam76b,0.949
Rab11fip1,0.95
Rnf144b,0.951
Thra,0.951
Kdm3a,0.951
Six4,0.952
Zwilch,0.953
Gsdmd,0.953
Dync2li1,0.954
Hivep2,0.955
Tmpo,0.956
Zfp618,0.956
Nr5a2,0.957
Maf,0.957
Rfc1,0.957
Elf3,0.958
Cbx2,0.959
Sall4,0.959
Irf9,0.959
Me2,0.96
Mob2,0.961
Pou4f1,0.962
Shq1,0.962
Hmga2,0.962
E2f3,0.962
Abcf1,0.964
Nr6a1,0.965
Med26,0.966
H2-M3,0.967
Mfap4,0.967
Myb,0.968
Ripk1,0.968
Elovl7,0.969
Zfp280d,0.969
Bcl11b,0.969
Bptf,0.969
Zc3h7b,0.969
Nfrkb,0.97
Srsf3,0.97
Zkscan17,0.97
Runx1,0.97
Mtf2,0.971
Gata2,0.971
Trim27,0.972
Cnbp,0.972
Smarca1,0.972
Gpx2,0.972
Cep72,0.973
Cd37,0.973
Ikzf5,0.973
Foxj1,0.974
Snapc4,0.974
Nr3c1,0.974
Ovol2,0.975
Dsp,0.976
Klf5,0.977
Usp27x,0.977
Atf6b,0.977
Zbtb43,0.977
Patz1,0.978
Ttf2,0.978
Prox1,0.979
Cep192,0.979
Sarnp,0.98
Pknox1,0.98
Krtcap3,0.98
Sox4,0.981
Hoxc6,0.982
E2f1,0.982
Nosip,0.982
Tbx2,0.982
Pcna,0.983
Prr18,0.983
Hic2,0.985
Bhlha15,0.985
Atf5,0.986
Vdr,0.987
Tacstd2,0.987
Lrrfip1,0.987
Gata4,0.987
Mycl1,0.987
Hey1,0.988
Safb2,0.989
Nfia,0.989
Atf7,0.99
Zfp39,0.99
Rora,0.99
Tomm40,0.991
Nr2f6,0.991
Ikzf1,0.991
Mbnl3,0.991
Hrsp12,0.991
Ilf3,0.992
Nfyc,0.993
Mxd1,0.993
Tlx2,0.993
Pdgfb,0.994
Gfi1,0.994
Ddx56,0.994
Zbtb3,0.994
AW551984,0.994
Zfp821,0.994
Tmem54,0.995
Sf3a1,0.995
Them5,0.995
Arhgap9,0.995
Akna,0.996
Rfx1,0.996
Suv39h2,0.996
Taf12,0.996
Stat6,0.996
Ubp1,0.997
Sh3gl2,0.997
Creb3l4,0.997
Sall2,0.998
Mgat4a,0.998
Tnfaip3,0.998
Chd8,0.998
Phf20,0.998
Ddx42,0.998
Smyd1,0.998
Drap1,0.999
Satb1,0.999
Nfe2l3,0.999
Mbd2,1.0
Aasdh,1.0
Ndufa4,1.0
Thbs2,1.0
Tnpo2,1.0
Pms1,1.0
Ythdc1,1.0
Trpv2,1.0
Zfp64,1.0
Snrnp48,1.0
Lsm5,1.0
Ets1,1.0
Ptprn,1.0
Mll3,1.0
Taf6,1.0
1700027A23Rik,1.0
Liph,1.0
Vrk1,1.0
Tlcd2,1.0
Psmc2,1.0
Laptm4b,1.0
Romo1,1.0
Pola1,1.0
Por,1.0
Maf1,1.0
Rpl18,1.0
Ace,1.0
Pdcd11,1.0
Gemin5,1.0
Cntln,1.0
Pax1,1.0
Rad23a,1.0
Ccbl2,1.0
Mdm1,1.0
Zfp93,1.0
Men1,1.0
Gm15867,1.0
Cyc1,1.0
1110012J17Rik,1.0
Fbln1,1.0
Xpo4,1.0
Mettl3,1.0
Ednra,1.0
Ccdc104,1.0
Hoxa5,1.0
Camsap3,1.0
Nfkb2,1.0
Stat5b,1.0
Tcp1,1.0
Pcnt,1.0
Dvl2,1.0
Palmd,1.0
Thsd1,1.0
Tmf1,1.0
Ankrd16,1.0
AI661453,1.0
Eri2,1.0
Phip,1.0
Tada2a,1.0
Birc3,1.0
Stat3,1.0
Zdhhc13,1.0
Serpina3n,1.0
Wdr43,1.0
Ptpla,1.0
Polr2b,1.0
Rnase4,1.0
Ano9,1.0
Emp2,1.0
BC055324,1.0
Cav1,1.0
Pus1,1.0
Zfp646,1.0
Ppp2r1b,1.0
Myo1a,1.0
C330027C09Rik,1.0
Tspan4,1.0
Nup205,1.0
Bdnf,1.0
Sac3d1,1.0
Calhm2,1.0
Smc2,1.0
Denr,1.0
Col1a2,1.0
Rbms2,1.0
Sde2,1.0
Ankrd35,1.0
Zfp451,1.0
Plekha6,1.0
Nipsnap1,1.0
Hook2,1.0
Podxl,1.0
Bcas2,1.0
L3mbtl3,1.0
Atp5sl,1.0
Mgll,1.0
Capn1,1.0
Efhc2,1.0
Col1a1,1.0
Nup43,1.0
Trim16,1.0
Mvp,1.0
Aurkb,1.0
Itga4,1.0
Plrg1,1.0
Tspan3,1.0
Yaf2,1.0
Plxnc1,1.0
Rps23,1.0
Dcaf12,1.0
Zfp141,1.0
Anln,1.0
Slc12a8,1.0
Zfp28,1.0
Tmem206,1.0
Trf,1.0
Ifih1,1.0
Htr1b,1.0
Eya2,1.0
Eftud1,1.0
Slc44a2,1.0
Mkks,1.0
Prr14,1.0
Lcat,1.0
Rps7,1.0
Chpt1,1.0
Galm,1.0
Csrnp1,1.0
Tsr2,1.0
Tspyl4,1.0
Myst4,1.0
Egr1,1.0
Ktn1,1.0
Slc37a1,1.0
Parp2,1.0
Adamts2,1.0
Nr1d2,1.0
Furin,1.0
Ccdc102a,1.0
Cox7a1,1.0
Endod1,1.0
Pgam5,1.0
Rassf7,1.0
Tmem45a,1.0
Ankrd10,1.0
Smtn,1.0
Edf1,1.0
Mlf2,1.0
Thrap3,1.0
Srpx2,1.0
Npr2,1.0
Aldh16a1,1.0
Rfk,1.0
Pmm2,1.0
Psme1,1.0
Bspry,1.0
Ogn,1.0
Rprm,1.0
Emc2,1.0
Gtf2h1,1.0
Mbnl1,1.0
Shroom4,1.0
Myl12a,1.0
Ush1c,1.0
Epcam,1.0
Snx9,1.0
Vac14,1.0
Ahcy,1.0
Gar1,1.0
Fstl1,1.0
E2f4,1.0
Col16a1,1.0
Klhl5,1.0
Hipk3,1.0
Sra1,1.0
BC068157,1.0
Psmb9,1.0
Nrbp2,1.0
Pik3r3,1.0
Nhp2,1.0
Ddx10,1.0
Cdk17,1.0
Kat2a,1.0
Rad51c,1.0
Gfm1,1.0
Stat5a,1.0
St14,1.0
Tceal1,1.0
Jph2,1.0
Fbxo45,1.0
Rab39b,1.0
0610031J06Rik,1.0
Rtcd1,1.0
Rab15,1.0
Atp6v0a2,1.0
Cand2,1.0
Lims2,1.0
2810002N01Rik,1.0
Col3a1,1.0
Tmem79,1.0
Mynn,1.0
Gmfg,1.0
Fzd3,1.0
Tra2b,1.0
Fam149a,1.0
Zfp2,1.0
Tnfrsf1b,1.0
Lrrc40,1.0
Tnni1,1.0
Lrmp,1.0
Fem1c,1.0
Snrpa1,1.0
Nudt6,1.0
9630033F20Rik,1.0
Il6st,1.0
Tex9,1.0
Nfib,1.0
Pask,1.0
Mapt,1.0
Polr1e,1.0
Fah,1.0
Syt11,1.0
Depdc7,1.0
Cnot2,1.0
Cds1,1.0
Zfp526,1.0
Tap2,1.0
Rtkn2,1.0
Ttc3,1.0
Nup160,1.0
Capn5,1.0
Lhfp,1.0
Ptpn18,1.0
Nol11,1.0
Polr1a,1.0
Tmem194b,1.0
Dbn1,1.0
Csde1,1.0
Creb3,1.0
Ccnh,1.0
Csrnp2,1.0
Kif20b,1.0
Ddrgk1,1.0
Pias2,1.0
Nop16,1.0
Cwc22,1.0
Srrm1,1.0
Klf3,1.0
Klhl26,1.0
Ubxn8,1.0
Zfp691,1.0
Cfh,1.0
Phyhd1,1.0
Acat1,1.0
Pdcd5,1.0
Mapk3,1.0
Zfp473,1.0
Pes1,1.0
Gnb2,1.0
Ppp1r1a,1.0
Tma7,1.0
Nfkbie,1.0
AU018091,1.0
Prkg1,1.0
Fam169a,1.0
Snap47,1.0
Sult2b1,1.0
Cops5,1.0
Svep1,1.0
Fam83d,1.0
Fastkd2,1.0
Il2rg,1.0
Cyb5rl,1.0
Tpm2,1.0
Morf4l2,1.0
Dis3,1.0
Rbbp7,1.0
Zfp532,1.0
Ccne1,1.0
Prr11,1.0
Dapk3,1.0
Sec14l3,1.0
Pax6,1.0
Elf1,1.0
Sf3b1,1.0
Scand1,1.0
Six5,1.0
Map3k8,1.0
Alkbh4,1.0
Aqr,1.0
Gtpbp4,1.0
Tet1,1.0
Rps3,1.0
Cp,1.0
Mylk,1.0
Ppat,1.0
Ehf,1.0
Rpap1,1.0
Rif1,1.0
Gna11,1.0
Thoc6,1.0
Zcchc3,1.0
Cdo1,1.0
Snrk,1.0
Ppan,1.0
Dnm2,1.0
Fam105b,1.0
Prmt5,1.0
Dcaf13,1.0
Tmem119,1.0
Arhgef26,1.0
Prdm15,1.0
Hn1,1.0
Srp9,1.0
Ldb1,1.0
Myh11,1.0
Ctsc,1.0
Car4,1.0
Fcho1,1.0
Golm1,1.0
Tspan7,1.0
Csk,1.0
Zfp518b,1.0
Zfp930,1.0
Coro2a,1.0
Camk2d,1.0
Tubgcp5,1.0
Zbtb6,1.0
Ttc33,1.0
Casp7,1.0
Gpsm2,1.0
Lcp1,1.0
Mbd5,1.0
Gdf3,1.0
Bbx,1.0
Rab3gap2,1.0
Fnbp4,1.0
Cdh11,1.0
Zcchc18,1.0
Wdr8,1.0
Cep78,1.0
Dcaf5,1.0
Atrx,1.0
Cbwd1,1.0
Rnf4,1.0
Zdhhc8,1.0
Rabggta,1.0
Zfp41,1.0
Cdkn2aip,1.0
Plek2,1.0
Cntnap2,1.0
Hmgn5,1.0
Ctdspl2,1.0
Fbln5,1.0
Xrcc2,1.0
Noc2l,1.0
Gpr126,1.0
Sh3glb2,1.0
Srpk1,1.0
Atp6v0a1,1.0
Iqgap3,1.0
Orc1,1.0
A630001G21Rik,1.0
Rpp30,1.0
Fbn2,1.0
0610010O12Rik,1.0
Chd2,1.0
Jmjd1c,1.0
Pecr,1.0
Slc7a2,1.0
Amigo2,1.0
Rpa2,1.0
Klf9,1.0
Ppp1cc,1.0
Serpinb1a,1.0
Nusap1,1.0
H19,1.0
Cux1,1.0
Zfp189,1.0
Smek2,1.0
Porcn,1.0
P4ha3,1.0
Rbx1,1.0
Cdc123,1.0
Utp18,1.0
Kank4,1.0
Sox17,1.0
Cct4,1.0
Ercc2,1.0
Dram1,1.0
Laptm5,1.0
Prepl,1.0
Hacl1,1.0
Myg1,1.0
Fbxl16,1.0
Gnaz,1.0
Kif18a,1.0
Rimkla,1.0
Mcart6,1.0
Cacng7,1.0
Lipm,1.0
Pmp22,1.0
Coq9,1.0
Clybl,1.0
Calcrl,1.0
Elk3,1.0
Hoxa2,1.0
Ttc25,1.0
Recql,1.0
Nup93,1.0
Trmt10a,1.0
Fads1,1.0
Ccdc111,1.0
Snx5,1.0
Zeb1,1.0
Cpped1,1.0
Uqcrq,1.0
Rassf8,1.0
Osgin2,1.0
Tmcc2,1.0
Rbm39,1.0
Pde3b,1.0
Tcof1,1.0
Btbd10,1.0
Cdadc1,1.0
A030009H04Rik,1.0
Hmg20a,1.0
Ccdc77,1.0
Efnb1,1.0
Slc25a47,1.0
Hsd17b10,1.0
Zbtb41,1.0
Gli3,1.0
Tfpt,1.0
Lrrc33,1.0
Tubb2b,1.0
Rnaseh2b,1.0
Wisp1,1.0
Epha3,1.0
Pibf1,1.0
Serpinf1,1.0
Rbms3,1.0
Lnpep,1.0
Brap,1.0
Gpsm3,1.0
1700029J07Rik,1.0
Pias4,1.0
Zrsr1,1.0
Maged2,1.0
Ppp2r5e,1.0
H2afx,1.0
Asxl2,1.0
Edn2,1.0
Sox13,1.0
Asb4,1.0
Tmed10,1.0
Mecp2,1.0
Birc6,1.0
Fam38a,1.0
BC005764,1.0
5730559C18Rik,1.0
Tox4,1.0
Gins4,1.0
Arfip1,1.0
Psmb10,1.0
5033414D02Rik,1.0
Mak16,1.0
Rps6kb2,1.0
Ncln,1.0
Arxes1,1.0
Ddx31,1.0
Ctcf,1.0
Mtf1,1.0
Dsn1,1.0
Jtb,1.0
Ahi1,1.0
Dsg2,1.0
Elp5,1.0
Ugcg,1.0
Hoxc8,1.0
Sdad1,1.0
Slc16a7,1.0
Slc24a3,1.0
Serpinb6b,1.0
4933411K20Rik,1.0
Efs,1.0
Lsp1,1.0
1810037I17Rik,1.0
Aim2,1.0
4930444A02Rik,1.0
Rbpj,1.0
Olr1,1.0
Rnf217,1.0
8430410K20Rik,1.0
Lbr,1.0
Tbc1d10b,1.0
Prss32,1.0
Frg1,1.0
Golga7,1.0
Fermt2,1.0
Osr1,1.0
Trmt6,1.0
Ska2,1.0
Pmpca,1.0
Rpl7,1.0
Glmn,1.0
Tie1,1.0
Oit1,1.0
Gja1,1.0
Areg,1.0
