pathway,nums,percent,pvalue
Rap1 signaling pathway,218,0.7706422018348624,0.294
Morphine addiction,91,0.8461538461538461,0.296
Melanoma,72,0.8888888888888888,0.297
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.4,0.298
Alzheimer's disease,175,0.5942857142857143,0.3
Lsm 2-8 complex,7,0.8571428571428571,0.304
Cholinergic synapse,114,1.0350877192982457,0.305
Cell cycle - G2/M transition,10,1.0,0.308
GINS complex,4,0.75,0.313
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,0.2727272727272727,0.319
Prostate cancer,99,1.0404040404040404,0.326
cAMP signaling,15,1.3333333333333333,0.328
BER complex,10,1.2,0.334
BRCA1-associated genome surveillance complex (BASC),16,0.75,0.338
Hepatitis C,166,0.8493975903614458,0.339
Amyotrophic lateral sclerosis (ALS),52,0.5961538461538461,0.341
Synaptic vesicle cycle,77,0.2077922077922078,0.342
"Parathyroid hormone synthesis, secretion and action",108,1.0462962962962963,0.346
Osteoclast differentiation,140,0.8214285714285714,0.351
Chemical carcinogenesis - receptor activation,225,0.6844444444444444,0.355
"Phenylalanine, tyrosine and tryptophan biosynthesis",9,0.3333333333333333,0.358
Purine metabolism,185,0.5891891891891892,0.358
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,1.0277777777777777,0.36
Calcium signaling pathway,254,0.7047244094488189,0.36
Maturity onset diabetes of the young,27,0.3333333333333333,0.365
Phosphonate and phosphinate metabolism,6,0.5,0.366
DNA polymerase delta complex,4,0.75,0.367
Galactose metabolism,34,0.5294117647058824,0.368
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,26,0.9230769230769231,0.371
Prion disease,267,0.6179775280898876,0.373
Cortisol synthesis and secretion,72,0.7638888888888888,0.387
Lysosome,136,0.8014705882352942,0.39
Aldosterone synthesis and secretion,105,0.7238095238095238,0.391
Cytosolic DNA-sensing pathway,80,0.45,0.392
GnRH secretion,63,0.9206349206349206,0.395
ESCRT-II complex,3,1.0,0.398
Efferocytosis,155,0.8258064516129032,0.4
Legionellosis,60,0.7666666666666667,0.401
Leukocyte transendothelial migration,121,0.8099173553719008,0.407
"Valine, leucine and isoleucine degradation",57,0.6666666666666666,0.407
Porphyrin metabolism,43,0.5348837209302325,0.407
Carbon metabolism,126,0.8412698412698413,0.427
Glycerophospholipid metabolism,99,0.98989898989899,0.429
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",7,0.7142857142857143,0.433
PPAR signaling pathway,90,0.7111111111111111,0.434
ECS complex,12,1.0833333333333333,0.438
Fatty acid biosynthesis,20,0.6,0.442
Hedgehog signaling,11,0.7272727272727273,0.442
Hippo signaling,15,1.3333333333333333,0.455
Kaposi sarcoma-associated herpesvirus infection,223,0.7130044843049327,0.457
Histidine metabolism,28,0.32142857142857145,0.458
Gap junction,86,0.9651162790697675,0.459
"Spliceosome, U4/U6.U5 tri-snRNP",32,1.0625,0.459
TNF signaling pathway,115,1.0260869565217392,0.46
APC/C complex,14,1.0,0.465
B cell receptor signaling pathway,85,0.9176470588235294,0.469
Malaria,57,0.5614035087719298,0.471
FoxO signaling pathway,133,1.0751879699248121,0.474
Bile secretion,100,0.4,0.475
Survival motor neuron (SMN) complex,9,1.2222222222222223,0.476
"Spliceosome, Prp19/CDC5L complex",13,0.6923076923076923,0.479
Antifolate resistance,29,0.9655172413793104,0.479
Platelet activation,126,0.8015873015873016,0.487
ESCRT-III complex,11,0.45454545454545453,0.488
JAK-STAT signaling,19,1.1578947368421053,0.49
Carbohydrate digestion and absorption,49,0.32653061224489793,0.494
Phospholipase D signaling pathway,150,0.7466666666666667,0.495
Sulfur metabolism,14,0.35714285714285715,0.496
Thermogenesis,231,0.6796536796536796,0.506
Non-alcoholic fatty liver disease (NAFLD),151,0.7152317880794702,0.507
Sphingolipid metabolism,57,0.9122807017543859,0.509
JAK-STAT signaling pathway,171,0.6783625730994152,0.516
Oxytocin signaling pathway,154,0.8636363636363636,0.523
Olfactory transduction,2230,0.008968609865470852,0.524
Antigen processing and presentation,97,0.3917525773195876,0.527
Pentose phosphate pathway,34,0.35294117647058826,0.527
PD-L1 expression and PD-1 checkpoint pathway in cancer,88,1.0568181818181819,0.529
"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",7,1.1428571428571428,0.54
"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",4,0.75,0.542
Homologous recombination,42,0.5,0.546
Lsm 1-7 complex,7,1.0,0.546
"Nucleotide sugar biosynthesis, galactose => UDP-galactose",2,1.5,0.554
Autophagy - other,32,0.40625,0.556
Toll-like receptor signaling,15,1.3333333333333333,0.556
Oxidative phosphorylation,151,0.3708609271523179,0.559
Parkinson's disease,144,0.625,0.561
Apelin signaling pathway,145,0.9379310344827586,0.562
Th1 and Th2 cell differentiation,89,0.8764044943820225,0.564
GnRH signaling pathway,90,0.9444444444444444,0.568
Insulin resistance,110,0.7909090909090909,0.573
Biosynthesis of cofactors,152,0.8157894736842105,0.574
Serotonergic synapse,133,0.5639097744360902,0.583
Amoebiasis,107,0.6261682242990654,0.593
Holo-TFIIH complex,10,0.3,0.601
Sphingosine biosynthesis,17,0.5882352941176471,0.604
Biosynthesis of nucleotide sugars,38,1.236842105263158,0.606
NOD-like receptor signaling pathway,220,0.6681818181818182,0.611
Measles,145,0.7103448275862069,0.612
TGF-beta signaling,8,0.375,0.618
Endocrine resistance,93,1.118279569892473,0.618
Prolactin signaling pathway,74,1.054054054054054,0.622
Cardiac muscle contraction,87,0.3103448275862069,0.623
Circadian rhythm,37,0.8108108108108109,0.623
Ribosome,187,0.5614973262032086,0.624
Sphingolipid signaling pathway,127,0.8503937007874016,0.625
"GPI-anchor biosynthesis, core oligosaccharide",8,1.5,0.627
NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,16,0.1875,0.64
Oocyte meiosis,123,0.7886178861788617,0.643
Glutathione metabolism,74,0.7567567567567568,0.644
Systemic lupus erythematosus,149,0.09395973154362416,0.648
Nucleotide metabolism,84,0.9761904761904762,0.654
Fluid shear stress and atherosclerosis,147,0.8639455782312925,0.655
Fatty acid degradation,53,0.3018867924528302,0.659
Intestinal immune network for IgA production,45,0.3111111111111111,0.664
"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate",3,1.3333333333333333,0.667
beta-Oxidation,13,0.23076923076923078,0.67
AGE-RAGE signaling pathway in diabetic complications,101,0.9801980198019802,0.672
Pathways of neurodegeneration - multiple diseases,471,0.5923566878980892,0.678
Lysine degradation,67,0.7313432835820896,0.683
Glycerolipid metabolism,64,0.90625,0.687
MicroRNAs in cancer,303,0.5247524752475248,0.687
Drug metabolism - other enzymes,92,0.4782608695652174,0.688
Epstein-Barr virus infection,230,0.6826086956521739,0.689
Ether lipid metabolism,48,0.25,0.706
D-Amino acid metabolism,6,0.5,0.707
Shelterin complex,7,0.42857142857142855,0.708
Pathways in cancer,543,0.6777163904235728,0.709
Gastric acid secretion,75,0.8266666666666667,0.71
"Glycine, serine and threonine metabolism",40,0.675,0.713
One carbon pool by folate,19,0.47368421052631576,0.713
Primary immunodeficiency,36,0.3611111111111111,0.715
Protein processing in endoplasmic reticulum,183,0.6502732240437158,0.723
MAPK (ERK1/2) signaling,8,0.375,0.725
C-type lectin receptor signaling pathway,112,0.875,0.727
Triacylglycerol biosynthesis,16,0.875,0.733
Dorso-ventral axis formation,26,0.9230769230769231,0.737
Chemokine signaling pathway,204,0.7843137254901961,0.738
Tyrosine metabolism,41,0.5853658536585366,0.744
Activin signaling,10,0.3,0.749
2-Oxocarboxylic acid metabolism,34,0.9705882352941176,0.752
Arachidonic acid metabolism,95,0.3157894736842105,0.76
Ceramide biosynthesis,13,0.5384615384615384,0.763
Lipid and atherosclerosis,216,0.7453703703703703,0.766
Alzheimer disease,383,0.5718015665796344,0.771
Central carbon metabolism in cancer,69,0.9130434782608695,0.782
Pancreatic secretion,116,0.3879310344827586,0.784
"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",10,0.5,0.79
Hippo signaling pathway - multiple species,27,1.3333333333333333,0.795
Ovarian steroidogenesis,65,0.5076923076923077,0.797
Ubiquinone and other terpenoid-quinone biosynthesis,11,0.2727272727272727,0.797
Salivary secretion,88,0.5681818181818182,0.799
DNA replication,35,1.1714285714285715,0.81
Drug metabolism - cytochrome P450,72,0.20833333333333334,0.812
Inflammatory mediator regulation of TRP channels,127,0.5748031496062992,0.816
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",22,0.45454545454545453,0.823
cGMP-PKG signaling pathway,175,0.6457142857142857,0.824
Nicotine addiction,40,0.275,0.824
Propanoate metabolism,34,0.7941176470588235,0.827
Non-alcoholic fatty liver disease,156,0.7692307692307693,0.828
"beta-Oxidation, acyl-CoA synthesis",8,0.5,0.832
"Proline biosynthesis, glutamate => proline",4,0.75,0.833
Natural killer cell mediated cytotoxicity,123,0.5691056910569106,0.837
cAMP signaling pathway,224,0.6607142857142857,0.842
Taste transduction,92,0.06521739130434782,0.842
"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",9,0.3333333333333333,0.844
Virion - Herpesvirus,10,0.6,0.847
Pancreatic cancer,76,1.131578947368421,0.849
Folate biosynthesis,26,0.3076923076923077,0.85
Toxoplasmosis,109,0.981651376146789,0.85
"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",5,0.6,0.854
"Tyrosine degradation, tyrosine => homogentisate",8,0.375,0.874
Retinol metabolism,97,0.1134020618556701,0.88
EGFR tyrosine kinase inhibitor resistance,79,0.9493670886075949,0.881
Non-homologous end-joining,13,0.6153846153846154,0.886
Fat digestion and absorption,43,0.4883720930232558,0.9
NF-kappa B signaling pathway,114,0.8157894736842105,0.908
Estrogen signaling pathway,134,0.9328358208955224,0.916
Hippo signaling pathway -multiple species,26,1.2692307692307692,0.916
Viral myocarditis,87,0.5172413793103449,0.916
African trypanosomiasis,39,0.6923076923076923,0.92
Adipocytokine signaling pathway,73,0.9452054794520548,0.93
TGF-beta signaling pathway,112,1.0357142857142858,0.94
Methionine degradation,11,0.36363636363636365,0.946
Fatty acid metabolism,64,0.671875,0.949
Steroid hormone biosynthesis,96,0.03125,0.949
Retrograde endocannabinoid signaling,150,0.8333333333333334,0.95
Type I diabetes mellitus,69,0.043478260869565216,0.958
Base excision repair,49,1.2244897959183674,0.959
Parkinson disease,264,0.6174242424242424,0.967
"Fatty acid biosynthesis, elongation, endoplasmic reticulum",13,0.5384615384615384,0.968
Chemical carcinogenesis - reactive oxygen species,223,0.695067264573991,0.968
Focal adhesion,204,0.8284313725490197,0.974
"Proteasome, 20S core particle",15,0.8666666666666667,0.974
Starch and sucrose metabolism,36,0.6111111111111112,0.981
Amino sugar and nucleotide sugar metabolism,52,1.0,0.983
Cysteine and methionine metabolism,57,0.8421052631578947,0.983
NADH dehydrogenase (ubiquinone) 1 beta subcomplex,14,0.42857142857142855,0.983
Th17 cell differentiation,107,0.8878504672897196,0.983
"Alanine, aspartate and glutamate metabolism",41,0.7804878048780488,0.986
Proteoglycans in cancer,205,0.8195121951219512,0.988
Creatine pathway,6,0.5,0.991
Porphyrin and chlorophyll metabolism,41,0.6341463414634146,0.996
Vascular smooth muscle contraction,145,0.6620689655172414,0.996
