GeneSymbol,PValue
Stac2,0.578
Stk17b,0.578
Rtf1,0.5815
Myh14,0.5815
Fosl2,0.5825
Usp48,0.5825
Pou4f1,0.5885
Sra1,0.5885
Calcrl,0.589
Cbx2,0.591
Rbm47,0.593
Ran,0.593
Spr,0.5955
Mtx2,0.597
Tram1,0.597
Chac2,0.5985
Thoc6,0.5995
Ikzf1,0.5995
Chd1,0.5995
Srrt,0.6035
Gli2,0.6045
Ccdc14,0.6095
Tcfl5,0.6095
Calhm2,0.6125
Aaas,0.6135
Rnf5,0.6135
Junb,0.617
Arl16,0.6195
Slc26a2,0.6205
Cct4,0.623
Cd24a,0.6235
Ilf2,0.624
Zfp148,0.624
Synj1,0.6245
Zxdb,0.6245
Meis2,0.6255
Cbll1,0.626
Tsn,0.627
Pygb,0.628
Abca2,0.632
Myg1,0.634
Nfyb,0.6355
Aldh7a1,0.6355
Krt19,0.636
Cux1,0.6365
Ncor2,0.6365
Suz12,0.6375
St6galnac3,0.638
Mapk1,0.638
Cdc40,0.639
Dhtkd1,0.64
St14,0.64
C1d,0.641
Nfe2l1,0.6415
Smarcc2,0.642
Prl14l,0.642
Sp5,0.643
Atp5f1,0.645
Ubfd1,0.6455
Rims3,0.6465
Tmem54,0.6465
Nup155,0.6475
Nr4a1,0.648
Gm16515,0.649
Etnk2,0.649
Krtcap3,0.6495
Tomm70a,0.6495
Papss2,0.65
Lrig3,0.65
Taf8,0.6505
Set,0.651
Fgf18,0.6515
Rpp14,0.652
Gmeb2,0.6525
Eprs,0.6525
Epas1,0.653
Noxo1,0.6545
Grwd1,0.6545
Tmem79,0.6545
Nucb2,0.655
Tbp,0.6555
Ehd2,0.656
Ccdc30,0.656
Bgn,0.656
Birc6,0.6565
Gjc1,0.6565
Ctbp2,0.6565
Ddx19a,0.6565
Stk4,0.657
Tmed10,0.657
Sdcbp2,0.657
Fkbp10,0.6575
Col4a1,0.6575
Fbxo4,0.6575
Rab15,0.6575
Hnrnpd,0.658
Gpc4,0.6585
Aldh5a1,0.6585
Kctd5,0.6585
Crip1,0.659
Fubp3,0.659
Gpx1,0.659
Map3k14,0.659
Rps6ka1,0.659
Ifi27l2a,0.659
Pfkfb4,0.6595
Wisp1,0.6595
Ankrd11,0.6595
Ghr,0.6595
Tgs1,0.6595
Rrp1b,0.66
Pcgf6,0.66
Mios,0.66
Zfp53,0.6605
Glt8d2,0.6605
Oit1,0.661
B2m,0.661
Nfic,0.661
Nr5a2,0.661
Rhoc,0.6615
Usp7,0.6615
Itga6,0.6615
Pms2,0.662
Sema3c,0.662
Smarcd3,0.662
Stip1,0.662
Fzd3,0.6625
Mybl1,0.6625
Brsk1,0.663
Taf1d,0.663
Npc1,0.663
Hilpda,0.6635
Ecsit,0.6635
Spcs3,0.664
Rph3al,0.6645
Leng1,0.6645
Tpm1,0.6645
Zfp830,0.6645
Yap1,0.6645
Net1,0.665
Col5a1,0.665
Gjb3,0.665
1110038B12Rik,0.665
Arhgef25,0.6655
Rbm17,0.6655
Rasef,0.6655
Ankrd40,0.6655
Hrsp12,0.666
Arhgdia,0.6665
Birc3,0.6665
Nfatc4,0.6665
Nkrf,0.6665
Scamp2,0.667
Shq1,0.6675
Rassf7,0.6675
Mfap2,0.668
Fam59a,0.668
Noc4l,0.668
Nr2f2,0.668
Zeb2,0.668
Znhit1,0.6685
Bptf,0.6685
Bckdhb,0.6685
Nob1,0.669
Dhrs3,0.669
Gipc2,0.669
Tarsl2,0.669
Letm2,0.6695
Hoxd8,0.6695
Snx14,0.6695
Creb1,0.6695
Mical1,0.67
Necab2,0.67
Pml,0.67
Sec31a,0.6705
Pros1,0.6705
Dpy19l1,0.671
Tspan6,0.671
Bace1,0.6715
Elmo3,0.6715
Zc3h7b,0.6715
Ptpn6,0.672
Akap10,0.672
Stat5b,0.672
Gm11175,0.672
Parp14,0.6725
Mcts2,0.6725
Tro,0.6725
Rfc1,0.673
Lgals8,0.6735
Elovl1,0.6735
Cul7,0.674
Ctnnd1,0.6745
Zfp462,0.6745
Rnaset2a,0.6745
Abcb1a,0.675
Dalrd3,0.675
Col1a1,0.675
Sri,0.6755
Ets1,0.6755
Myo6,0.6755
Vac14,0.6755
Btbd19,0.6755
Hmg20b,0.6755
Catsper2,0.676
Peg3,0.676
Tet1,0.676
Vasp,0.676
Scand1,0.676
Nmi,0.676
Zbtb7b,0.676
Rictor,0.676
Marveld3,0.6765
Ccnyl1,0.677
Ilf3,0.6775
Ankrd24,0.6775
Dnajc4,0.68
Fzd2,0.68
Tnpo2,0.6805
Chga,0.681
Hdac10,0.6815
Lrmp,0.682
Rgs19,0.682
Zfp64,0.6825
A030009H04Rik,0.6825
Lgr4,0.6825
Fam135a,0.683
Slc35c1,0.683
Rhox5,0.684
Rab28,0.684
H2afy,0.6845
Angptl2,0.6845
Nipbl,0.6845
Ndufaf3,0.685
Fam110b,0.6855
Zc3h13,0.686
Zfp41,0.6865
Hltf,0.6875
Bsg,0.6875
Tubg1,0.688
Prkcd,0.6885
Top2a,0.689
Rcor2,0.6895
Zbtb1,0.6895
Golga7,0.6895
Mapk13,0.6915
Prdm4,0.6925
Hmga2,0.6955
Zfp105,0.7005
Muc1,0.7015
Pls1,0.7045
Serpinb6a,0.7055
Plekhj1,0.706
Zbtb48,0.707
Ptp4a3,0.7075
Wdr61,0.712
Amotl1,0.716
Ndrg4,0.7165
Chd4,0.718
Thap7,0.719
Crebzf,0.719
Grip1,0.719
Arid4b,0.72
Arhgef5,0.721
Fkbp15,0.7225
Igsf9,0.723
Spnb2,0.724
Lad1,0.7245
Wnt5a,0.727
Pds5a,0.7275
Zdhhc23,0.7295
Rab20,0.7315
Men1,0.7325
Eif2ak1,0.736
Mcm3,0.736
Prpf38b,0.7365
Nr1d1,0.7365
E2f5,0.739
Arsi,0.74
Mll5,0.7425
Ovol1,0.7425
Mrps34,0.7425
Etv3,0.743
Irf2,0.743
Hsf1,0.7435
Carm1,0.7445
Ncdn,0.7445
Myo1a,0.7455
Rcan2,0.7485
Zzz3,0.749
Mgst1,0.7515
Morc3,0.752
Wdr45,0.7525
Hmgn3,0.7525
Stat1,0.7535
Prr15l,0.7545
Tcf25,0.7555
Mecom,0.7555
Tradd,0.7555
Gabpa,0.758
Gm11944,0.7585
Zdbf2,0.7585
9030617O03Rik,0.7605
Ppan,0.7605
Prss32,0.7615
Atp6v1c1,0.766
Hdac2,0.768
Klf6,0.7685
Mbd3,0.769
Mysm1,0.7695
Plekhh1,0.7695
Taf4a,0.771
Sfn,0.7725
Mycn,0.774
Cc2d2a,0.7745
Mll3,0.7745
3110082I17Rik,0.7755
Zfp263,0.7765
Arid1a,0.7775
Syt9,0.7785
Mlf2,0.7795
Myst4,0.7805
Hmg20a,0.7805
Agl,0.781
Rbmx,0.7855
Ctcf,0.7855
Tead3,0.787
Trim33,0.7915
Hmgn1,0.793
Tef,0.7935
Cacna1c,0.796
Zfp518b,0.798
Aqp11,0.798
Apoa2,0.799
Cnbp,0.8
Zfp322a,0.8005
Gabpb2,0.803
Slc7a3,0.805
C8g,0.8065
Ccdc68,0.8065
Ddx11,0.807
Osbpl1a,0.8085
Adar,0.8085
Hey1,0.8105
Zfp292,0.8115
Dram1,0.8115
Atad2b,0.8125
1700029J07Rik,0.8135
Foxj1,0.817
Cbfb,0.817
Zfml,0.8185
Pkd1,0.819
Tjp3,0.82
B230118H07Rik,0.821
Irx5,0.821
Irf9,0.8215
Zbtb3,0.8225
Flt1,0.823
Spint1,0.823
Cc2d1a,0.823
Sde2,0.825
Dcaf8,0.8265
Cpeb1,0.827
Gstz1,0.828
Brd4,0.829
Shroom3,0.8295
Tep1,0.8305
Sspn,0.831
Mthfd1l,0.831
Armcx1,0.8315
Hnrnph1,0.8315
Nipa1,0.833
Eno3,0.8335
Klf13,0.8345
Esrp2,0.8355
Foxn2,0.8385
Zfp26,0.839
Creb3l4,0.84
Ppp1r35,0.84
Plxdc2,0.841
Ahctf1,0.8435
Exosc4,0.844
Pitpnm2,0.8445
Tmem30b,0.8475
Ankrd16,0.8485
Wdr74,0.8495
Zfp120,0.8505
Tmem8b,0.8515
Irx3,0.855
Thoc1,0.8555
Ezr,0.856
Pias1,0.858
Emp2,0.859
Nr1h2,0.861
Rbm24,0.8615
Elf1,0.8615
Sfpq,0.862
Srcap,0.864
Rtkn2,0.865
Ino80d,0.8655
Myl4,0.867
Slc29a1,0.867
Nfya,0.8675
Pbrm1,0.869
Bdp1,0.87
Chd8,0.873
Zfp28,0.8735
Lrrc34,0.8735
Tnni3,0.874
Arhgap31,0.8745
Ndufa1,0.8745
4833427G06Rik,0.875
Sox2,0.875
Gata2,0.875
Acvrl1,0.8755
Sema3e,0.876
Eya2,0.876
Bnip1,0.877
Slc9a3r2,0.8775
Actc1,0.878
Ubp1,0.879
Prx,0.879
Zfp217,0.8795
Aqp5,0.88
Wdr96,0.88
1700027A23Rik,0.8805
Patz1,0.8805
Aldh3a1,0.8805
Ager,0.8815
Chn1,0.8815
Tacstd2,0.8825
Ndn,0.8825
Baz2a,0.8825
Bmp6,0.883
Arfgap3,0.883
Ddx6,0.883
Kank3,0.8845
Ttc7,0.886
Atp6v1c2,0.886
Serpinb6b,0.8865
Srrm2,0.887
Dnajb14,0.8875
Ak1,0.8875
Atf6b,0.888
Cdk2ap2,0.8885
Klf2,0.89
Rapgef6,0.8905
Fhl2,0.8925
Slc7a10,0.8925
Phf5a,0.8935
Arid5b,0.8985
Drap1,0.899
Rbm5,0.899
Ing2,0.901
Lrrk2,0.9015
Rbbp5,0.902
Taf12,0.903
Phtf2,0.9045
Safb2,0.9095
Myo1g,0.9095
Ttc28,0.913
Prim2,0.9135
Smarca5,0.9135
Ddx58,0.9135
Ak3,0.9145
Pacsin3,0.9155
Zfp384,0.916
Ahi1,0.917
Aars,0.919
Kdm5a,0.9195
Asphd2,0.92
Cds1,0.922
Tcea2,0.9225
Rora,0.9235
Vps72,0.9245
Adrb2,0.927
1700019D03Rik,0.928
Kif1c,0.9285
Tnnc1,0.9315
Echdc1,0.9325
E2f6,0.9345
Ncor1,0.9345
Relb,0.9355
Zfp512,0.937
Slc7a6,0.9385
Qrich2,0.9395
Rnf144b,0.94
Aifm1,0.94
Tmc4,0.9405
Coro2a,0.9405
Hoxa1,0.941
Taf1,0.9415
Snx32,0.942
Zfp46,0.9425
Serpina3n,0.9425
Klf15,0.943
Pla2g15,0.943
Crlf3,0.944
Csk,0.944
Cxxc4,0.9455
Nrbp1,0.946
Rcor1,0.9475
Lef1,0.948
Leng8,0.95
Fam82a1,0.953
Yipf3,0.954
Brca2,0.955
Erap1,0.9555
Zfp36,0.959
Gxylt1,0.96
Rbms3,0.962
Zfp280d,0.9625
Pkp2,0.9635
Prickle1,0.964
Clk2,0.965
Fam38a,0.965
Zfp652,0.9655
Tm4sf1,0.966
S100a14,0.966
Dsg2,0.966
Krt80,0.9665
Zfp182,0.967
Cblc,0.9695
Lass2,0.9695
S1pr3,0.971
Ube2s,0.9725
Sh3bgr,0.9735
Cbr2,0.9735
Satb1,0.9745
Ceacam1,0.9745
Dmtf1,0.9745
Lrrc1,0.975
Terf2ip,0.9785
Srebf2,0.979
Ppp1r15a,0.98
Styk1,0.9815
Slc12a8,0.9825
Zbtb20,0.985
Cdc73,0.985
Ramp2,0.9855
Krit1,0.9915
Zfp821,0.9915
Zfp90,0.992
Eid2,0.992
Etv1,0.993
Sp4,0.993
Cxxc1,0.9935
Crebbp,0.996
Elf3,0.997
4930506M07Rik,0.997
Slc35b3,0.9975
Ehf,0.9975
Cic,0.998
Parp11,0.998
Zfp1,0.9985
Prkaa1,1.0
Spata2,1.0
Nfkb1,1.0
Sirpa,1.0
Krt20,1.0
Zfp574,1.0
Ocln,1.0
Acot8,1.0
Hs2st1,1.0
Impdh2,1.0
Clpb,1.0
Tlk1,1.0
Cenpb,1.0
Gata3,1.0
Sdad1,1.0
Relt,1.0
Eftud2,1.0
Unc5d,1.0
Hoxa9,1.0
Ruvbl1,1.0
Zfp329,1.0
Aim1l,1.0
Cited1,1.0
Trip13,1.0
Ezh2,1.0
Nfyc,1.0
Ncapd2,1.0
Oaz1,1.0
Gar1,1.0
Scrn1,1.0
Cct2,1.0
Mcmbp,1.0
9430020K01Rik,1.0
Cdh1,1.0
Sall2,1.0
Nup133,1.0
Ephb4,1.0
Baz2b,1.0
Hic2,1.0
Lrwd1,1.0
Dyrk1b,1.0
Chst14,1.0
Phb,1.0
Akap9,1.0
Hacl1,1.0
Cisd3,1.0
Fahd1,1.0
1810006K21Rik,1.0
Plekha6,1.0
Stx11,1.0
Klf9,1.0
Ankhd1,1.0
Tfap4,1.0
Hnrpdl,1.0
Zfp771,1.0
Zfp828,1.0
Myo1c,1.0
Tspyl4,1.0
Tmf1,1.0
Basp1,1.0
Adcy7,1.0
Fam83h,1.0
Phf20,1.0
Zfp827,1.0
Rrs1,1.0
Fignl1,1.0
Hoxa11as,1.0
Hnrnpr,1.0
Mboat2,1.0
Aloxe3,1.0
Hbp1,1.0
Tmem44,1.0
Sgol1,1.0
Cbx3,1.0
Acadsb,1.0
Rock1,1.0
Glis2,1.0
Fen1,1.0
Asxl2,1.0
Xpo1,1.0
Rnf128,1.0
Src,1.0
Rrm1,1.0
Ptpn13,1.0
Sf3a1,1.0
Rad54l,1.0
Ebf3,1.0
Srsf6,1.0
Zfp629,1.0
Hells,1.0
She,1.0
Erbb2,1.0
Prkch,1.0
Metrn,1.0
Zfp354a,1.0
Eif3h,1.0
Hif1a,1.0
Dazap2,1.0
Mcm4,1.0
Wdhd1,1.0
Ercc6l,1.0
Bcam,1.0
Mxd1,1.0
Slc52a3,1.0
L1td1,1.0
Mis18bp1,1.0
Nup37,1.0
Bbs4,1.0
Zfp787,1.0
Aldh18a1,1.0
Rad18,1.0
2410003L11Rik,1.0
Hirip3,1.0
Lpin2,1.0
Phkg2,1.0
Rab38,1.0
Calcoco1,1.0
Tacc3,1.0
Tbx2,1.0
Barx1,1.0
Pdpk1,1.0
Zdhhc20,1.0
Snrpa1,1.0
Pias4,1.0
Zfp654,1.0
Bbx,1.0
Got1l1,1.0
Blm,1.0
Ncoa1,1.0
Hist1h2bc,1.0
Tex10,1.0
Brd7,1.0
Klf7,1.0
Zbtb7a,1.0
Ptgfrn,1.0
Ep400,1.0
Tceanc,1.0
Tmem167,1.0
Kank4,1.0
Erf,1.0
Rbm14,1.0
4931406P16Rik,1.0
Ier2,1.0
Pglyrp1,1.0
Mcm5,1.0
Lck,1.0
Zc3hav1l,1.0
Plcd1,1.0
Taf9b,1.0
Elf5,1.0
Atf1,1.0
Metrnl,1.0
Fxyd5,1.0
Safb,1.0
Pmp22,1.0
Fos,1.0
Pdlim2,1.0
Prr18,1.0
Elk4,1.0
Parp3,1.0
Ybx1,1.0
Mageh1,1.0
Max,1.0
Nufip1,1.0
Figf,1.0
Tpra1,1.0
Irf6,1.0
Dscc1,1.0
Nup85,1.0
Exo1,1.0
S1pr2,1.0
Pfkfb1,1.0
Cgrrf1,1.0
Kif3c,1.0
Srrm1,1.0
Limd2,1.0
Ldb3,1.0
Fosb,1.0
Rbbp7,1.0
Topbp1,1.0
ORF61,1.0
Gprc5b,1.0
Pold1,1.0
Oip5,1.0
Tcf15,1.0
Nup43,1.0
Uba2,1.0
Rfc5,1.0
Zfp711,1.0
Prrc2c,1.0
Slc44a2,1.0
Unc45b,1.0
Ube2g2,1.0
Nup205,1.0
Zscan21,1.0
Rfc2,1.0
