GeneSymbol,PValue
Kif18a,0.1585
Mis18bp1,0.159
Sox12,0.1595
Rbmx2,0.161
Ska2,0.1615
Mlycd,0.1625
Smc2,0.163
Top2a,0.164
Espl1,0.1685
Hirip3,0.1685
Skp2,0.1695
Pole2,0.17
4930579G24Rik,0.171
Fam60a,0.172
Cdc25c,0.1725
Tcf19,0.173
Poc1a,0.174
Cenpm,0.177
Haus4,0.1785
Ncoa2,0.1795
Haus5,0.18
Nop58,0.183
Xpo1,0.183
Tmem48,0.186
Cenpa,0.188
Dck,0.1895
Polr1b,0.191
Smpd4,0.1925
Tet1,0.196
Kif22,0.197
Pif1,0.1995
Stil,0.2015
Rbm14,0.2075
Orc1,0.2095
Syce2,0.212
Ect2,0.213
Fam83d,0.2135
Rpl13a,0.214
Diap3,0.214
Rbl1,0.2155
Vrk1,0.2175
Oip5,0.2195
Ska3,0.223
Cenpn,0.2235
Rbck1,0.224
Lmnb2,0.225
Umps,0.2265
E2f8,0.227
Gins2,0.2275
Gstt1,0.228
Rbbp8,0.2285
Cggbp1,0.2285
Hdac2,0.229
Kntc1,0.2295
Tcp1,0.2355
Hnrpdl,0.236
Zbed4,0.2395
Pkmyt1,0.2475
Rrp15,0.248
Snrpd1,0.25
A230050P20Rik,0.25
Pde8a,0.2515
Rad51ap1,0.2525
Dscc1,0.253
Nr6a1,0.254
Palb2,0.258
Mtf2,0.2595
Ccnb2,0.261
Nkap,0.2615
Ythdf1,0.264
Zwilch,0.2645
Nhp2,0.265
Mki67,0.2665
Pou5f1,0.2695
Cdc5l,0.2695
Ruvbl1,0.271
Lrr1,0.2715
Rad54l,0.275
Ppp1ca,0.2785
BC030867,0.2785
Wdhd1,0.279
Cenpk,0.282
Zfp599,0.283
Vps72,0.286
Ruvbl2,0.2885
Dennd5b,0.2925
Aox1,0.294
Lig1,0.3
Pask,0.3015
Cct2,0.3025
Atf1,0.3035
Cklf,0.304
Aprt,0.3075
Orc6,0.3155
Mcm5,0.3165
Tns1,0.3165
Creg1,0.3175
Hn1,0.3185
Flrt2,0.3195
Hhex,0.3205
Dsn1,0.325
Nolc1,0.326
Zmynd19,0.326
Smarcal1,0.3285
Pml,0.3295
Rpl18a,0.332
Recql4,0.3335
Tcf7l1,0.3335
Rps5,0.336
Ss18l1,0.3375
Nfatc2ip,0.339
Acbd5,0.3475
Phf21a,0.3495
Gabarapl1,0.3545
Pole,0.3545
Zfpm1,0.357
Depdc1b,0.362
Nup107,0.363
Rfwd3,0.365
Cxxc1,0.368
Thoc6,0.373
Nup62,0.377
Topbp1,0.3775
Fubp1,0.3825
Srsf3,0.383
1700054N08Rik,0.3835
Bub1,0.3855
H2afz,0.386
Cdc25a,0.388
Atad2,0.388
Serping1,0.39
Fubp3,0.394
Ankrd33b,0.397
Zfp473,0.3995
Cdkn2a,0.403
Rad51,0.4055
Psma5,0.4055
Lsm3,0.407
Clcn5,0.41
Phf20,0.4115
Nrm,0.416
Vash2,0.4175
Mbd3,0.418
Fignl1,0.4225
Mybbp1a,0.4275
Rfc5,0.4305
E2f1,0.457
Lrdd,0.459
Srsf7,0.463
Nat14,0.4645
Hus1,0.4655
Senp1,0.4655
Mcm2,0.4685
Fen1,0.4695
Zfp280c,0.472
Aebp2,0.474
Mcm3,0.475
Srebf2,0.476
Gm98,0.4845
Katna1,0.488
Ints7,0.4895
Ncapd2,0.4905
Aire,0.4905
Slc25a39,0.4935
Timeless,0.497
Rps15,0.4975
Exo1,0.501
Ccdc123,0.503
Hic2,0.504
Trim27,0.506
Rest,0.507
Agpat2,0.5115
Hmgn2,0.528
Dut,0.5295
Ercc6l,0.53
Zfp647,0.531
Dtl,0.5325
Zik1,0.533
Dtymk,0.534
Foxh1,0.5345
Usp37,0.5405
Hdac1,0.541
Wdr90,0.543
Esrrb,0.547
Zfp37,0.549
Rpl32,0.55
Cebpa,0.55
Mllt3,0.5525
Impdh2,0.5545
Cenpt,0.5545
Rpusd4,0.5565
Dnmt3b,0.5775
Trp53,0.5795
Cd47,0.5905
Rora,0.611
Blm,0.6185
Cbx2,0.623
Zfp518a,0.627
Rev1,0.6335
Taf7,0.6345
Ash2l,0.6355
Nfe2l2,0.637
Mbtps2,0.6395
Rtf1,0.6445
Dnmt1,0.6445
Zfp191,0.647
4930506M07Rik,0.647
Crebzf,0.6495
Sephs1,0.65
Mt4,0.6515
Dis3,0.652
Ptpre,0.6545
Drap1,0.655
Gtf2f2,0.655
Fbxo5,0.6565
Rps3a,0.6565
Herpud1,0.6565
Zfp217,0.657
Prpf40a,0.6575
Hoxc4,0.658
Rbm22,0.6585
Srsf1,0.659
Plcg2,0.66
Serpinb9,0.6605
Kif3a,0.6605
Fyco1,0.661
Apex1,0.6615
Asxl1,0.662
Zzz3,0.662
Nap1l1,0.662
Gtsf1,0.6625
Zfp2,0.6625
Clpp,0.663
Ptpla,0.663
2810417H13Rik,0.6635
Cenpb,0.6635
Mical1,0.6635
Chpt1,0.6635
Slbp,0.665
Tspan6,0.665
Hspbap1,0.6655
Men1,0.6655
Creb1,0.666
Csk,0.667
Slc4a5,0.668
Taf6l,0.668
Zfp93,0.669
Tcp11l2,0.669
Gabpb2,0.6695
Lass6,0.6695
Man1b1,0.67
Zscan21,0.6705
Crlf3,0.671
Sorbs2,0.671
Zfp518b,0.6715
Rbpj,0.6725
Mbd4,0.6725
Lpar4,0.6735
Aes,0.674
Bcl11b,0.6745
Usp50,0.676
E2f4,0.6765
Pola2,0.6775
Il33,0.678
Pbrm1,0.6785
Hck,0.679
Mpc1,0.68
9930012K11Rik,0.681
Zfp512,0.682
Edf1,0.683
Plagl2,0.6835
Klf15,0.6845
Sp1,0.685
Ly6g6e,0.6865
Zfp64,0.6885
Zeb2,0.6885
Nfatc1,0.6915
Hmgn3,0.6925
Rcor1,0.6965
Mcee,0.698
Bola1,0.703
Basp1,0.716
Lsg1,0.7305
Clu,0.7325
Bcor,0.737
Scand1,0.7645
Brca2,0.769
Purb,0.769
Asphd2,0.774
Tcf3,0.7755
Zfp524,0.7805
Cc2d1a,0.782
Mybl2,0.79
Zfp26,0.798
Med13,0.8025
D9Ertd402e,0.8025
Nup214,0.806
Kdm3a,0.808
Pbx4,0.814
Srrt,0.8185
Zmiz1,0.8215
Syt9,0.828
Slc1a3,0.8315
Brca1,0.8345
Inpp5d,0.8455
Terf2ip,0.855
Sall4,0.858
Dmrt1,0.859
Troap,0.8595
Cdk12,0.86
Nono,0.8605
Btbd7,0.8615
Phb,0.871
Sra1,0.873
9230110C19Rik,0.8785
Atp5g1,0.8785
Erbb2ip,0.8795
Krt17,0.8885
Mob2,0.889
Zfp46,0.8895
Ercc2,0.8935
Nin,0.899
Prdm14,0.8995
Mier1,0.9
Igf2,0.9015
Nr4a1,0.9065
Reep6,0.9075
Cc2d1b,0.919
1700019A02Rik,0.9215
Arhgdib,0.9245
Cux1,0.9265
Nsmaf,0.9305
Rbm27,0.9335
Irx3,0.942
Taf9b,0.9435
Med1,0.945
Jarid2,0.946
Glis2,0.95
Chd8,0.953
Mybl1,0.957
Zbtb1,0.9605
Stat4,0.961
Hist1h2bc,0.969
Zfp28,0.9735
Grhl3,0.974
Bspry,0.9785
Ano9,0.9785
9130017N09Rik,0.9785
Coro2a,0.979
Zfp654,0.979
5730559C18Rik,0.979
Elk4,0.9795
Bcas1,0.9805
St3gal5,0.981
2610528A11Rik,0.982
Tcfl5,0.9825
Ebf3,0.983
2010001M06Rik,0.984
AA467197,0.984
Tmem44,0.9845
Nfkb1,0.985
Ckmt1,0.9865
Chst12,0.9875
Zfp697,0.99
Gipc2,0.9905
Slc9a3r2,0.991
Iqcg,0.9915
Tmf1,0.9925
Tead3,0.9925
Sphk1,0.994
Foxj1,0.994
1810010H24Rik,0.994
Cxx1c,0.996
Tcf12,0.9965
Irf6,0.9985
Ehf,0.999
Cdc73,0.999
Tfcp2l1,1.0
Clcn2,1.0
Limch1,1.0
4933403F05Rik,1.0
Rnaseh2b,1.0
Zfp143,1.0
Psat1,1.0
Hey1,1.0
Tbx21,1.0
Abt1,1.0
B230118H07Rik,1.0
Casp2,1.0
Prc1,1.0
Gata3,1.0
Mpped2,1.0
Zfx,1.0
Cited1,1.0
Melk,1.0
Arid4b,1.0
2200002D01Rik,1.0
Glis3,1.0
Cdh1,1.0
Pola1,1.0
Rpl6,1.0
Zfp13,1.0
Col17a1,1.0
Elk3,1.0
Phf5a,1.0
Irx5,1.0
Dyrk1b,1.0
Pbk,1.0
1810006K21Rik,1.0
Utp15,1.0
Bcl2,1.0
Rheb,1.0
Zfp39,1.0
Zfp827,1.0
Ncaph2,1.0
Aloxe3,1.0
Hbp1,1.0
Htr1b,1.0
Sf3a1,1.0
Elf3,1.0
2610528J11Rik,1.0
Hif1a,1.0
Creb3l4,1.0
Fosl1,1.0
Rnf10,1.0
Phip,1.0
Gna13,1.0
Pus7l,1.0
2410003L11Rik,1.0
Galntl4,1.0
Tfap2c,1.0
Shcbp1,1.0
Tcf25,1.0
Pds5b,1.0
Klf7,1.0
Ncaph,1.0
Armcx1,1.0
Zfp354c,1.0
Ncapg2,1.0
Wrn,1.0
Erf,1.0
Gnb4,1.0
Arhgap44,1.0
Dsel,1.0
Mcm6,1.0
Slc16a1,1.0
Ska1,1.0
Rps6ka6,1.0
Satb2,1.0
Zfp263,1.0
Trp53inp2,1.0
Max,1.0
Nufip1,1.0
Zbtb3,1.0
Triml1,1.0
Zfp105,1.0
Ceacam1,1.0
Fosb,1.0
Nars2,1.0
Dhx15,1.0
Lipm,1.0
Pold1,1.0
Mynn,1.0
Tcf15,1.0
Rfc2,1.0
