pathway,nums,percent,pvalue
Lipid and atherosclerosis,216,0.18981481481481483,0.023
Lysosome,136,0.058823529411764705,0.027
PPAR signaling pathway,90,0.24444444444444444,0.027
Chemical carcinogenesis - receptor activation,225,0.2222222222222222,0.027
Urea cycle,6,0.5,0.03
Insulin secretion,86,0.12790697674418605,0.032
Glutathione metabolism,74,0.22972972972972974,0.034
Hippo signaling pathway -multiple species,26,0.2692307692307692,0.034
Carbohydrate digestion and absorption,49,0.08163265306122448,0.035
Complement and coagulation cascades,94,0.2553191489361702,0.037
Salivary secretion,88,0.06818181818181818,0.039
Aldosterone synthesis and secretion,105,0.1523809523809524,0.04
Melanogenesis,100,0.11,0.04
Fatty acid elongation,29,0.1724137931034483,0.041
Biosynthesis of unsaturated fatty acids,36,0.1111111111111111,0.043
"Glycine, serine and threonine metabolism",40,0.2,0.044
Adherens junction,93,0.15053763440860216,0.046
Systemic lupus erythematosus,149,0.020134228187919462,0.053
Type II diabetes mellitus,48,0.10416666666666667,0.053
Hippo signaling pathway,158,0.18354430379746836,0.054
Pancreatic secretion,116,0.02586206896551724,0.055
AMPK signaling pathway,128,0.203125,0.058
Kaposi sarcoma-associated herpesvirus infection,223,0.12556053811659193,0.058
Prion diseases,34,0.08823529411764706,0.061
Alzheimer disease,383,0.1801566579634465,0.063
Insulin signaling pathway,143,0.20279720279720279,0.064
Bacterial invasion of epithelial cells,76,0.10526315789473684,0.065
Transcriptional misregulation in cancer,224,0.15625,0.066
Porphyrin metabolism,43,0.27906976744186046,0.068
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.18518518518518517,0.069
Pertussis,77,0.2727272727272727,0.069
Wnt signaling,38,0.07894736842105263,0.07
Arginine biosynthesis,20,0.3,0.071
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.15,0.072
T cell receptor signaling pathway,125,0.056,0.074
Pyrimidine metabolism,107,0.22429906542056074,0.079
Basal cell carcinoma,63,0.047619047619047616,0.08
Apoptosis - multiple species,33,0.21212121212121213,0.081
Ubiquinone and other terpenoid-quinone biosynthesis,11,0.2727272727272727,0.081
Regulation of actin cytoskeleton,239,0.11715481171548117,0.082
Pentose phosphate pathway,34,0.08823529411764706,0.084
Retrograde endocannabinoid signaling,150,0.09333333333333334,0.086
Ubiquitin mediated proteolysis,151,0.3708609271523179,0.088
Measles,145,0.04827586206896552,0.089
TGF-beta signaling pathway,112,0.07142857142857142,0.09
Efferocytosis,155,0.15483870967741936,0.094
Cytosolic DNA-sensing pathway,80,0.1375,0.095
Polycomb repressive complex,84,0.14285714285714285,0.095
Human papillomavirus infection,361,0.13573407202216067,0.095
Thyroid cancer,37,0.10810810810810811,0.098
"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",24,0.25,0.101
Glycerophospholipid metabolism,99,0.050505050505050504,0.101
Toll-like receptor signaling pathway,104,0.028846153846153848,0.101
Cushing syndrome,162,0.18518518518518517,0.106
Cholinergic synapse,114,0.11403508771929824,0.118
Glioma,74,0.04054054054054054,0.12
Spliceosome,186,0.22580645161290322,0.121
Peroxisome,87,0.19540229885057472,0.123
Porphyrin and chlorophyll metabolism,41,0.3170731707317073,0.123
Choline metabolism in cancer,98,0.21428571428571427,0.125
NOD-like receptor signaling pathway,220,0.1,0.133
Nucleocytoplasmic transport,117,0.23076923076923078,0.134
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.3333333333333333,0.139
Base excision repair,49,0.12244897959183673,0.142
Butanoate metabolism,28,0.32142857142857145,0.143
Primary bile acid biosynthesis,18,0.16666666666666666,0.143
PI3K-Akt signaling pathway,373,0.13404825737265416,0.145
Non-small cell lung cancer,72,0.041666666666666664,0.145
Coronavirus disease - COVID-19,249,0.2971887550200803,0.145
Endocytosis,297,0.11447811447811448,0.147
Nucleotide excision repair,58,0.41379310344827586,0.153
mRNA surveillance pathway,105,0.19047619047619047,0.155
JAK-STAT signaling pathway,171,0.14035087719298245,0.158
Cholesterol metabolism,50,0.16,0.159
Herpes simplex virus 1 infection,458,0.07860262008733625,0.162
Human cytomegalovirus infection,255,0.17254901960784313,0.162
Epstein-Barr virus infection,230,0.06521739130434782,0.162
Prolactin signaling pathway,74,0.0945945945945946,0.164
Huntington's disease,194,0.17525773195876287,0.17
"Glycolysis, core module involving three-carbon compounds",13,0.23076923076923078,0.171
ABC transporters,52,0.11538461538461539,0.172
Vasopressin-regulated water reabsorption,44,0.18181818181818182,0.172
Hypertrophic cardiomyopathy,91,0.03296703296703297,0.176
Autophagy - animal,167,0.1317365269461078,0.178
Chemical carcinogenesis - reactive oxygen species,223,0.17040358744394618,0.18
Folate biosynthesis,26,0.15384615384615385,0.181
GnRH signaling pathway,90,0.044444444444444446,0.181
Acute myeloid leukemia,70,0.18571428571428572,0.181
Bladder cancer,41,0.0975609756097561,0.183
Parkinson's disease,144,0.09722222222222222,0.184
2-Oxocarboxylic acid metabolism,34,0.2647058823529412,0.191
Rheumatoid arthritis,87,0.05747126436781609,0.191
Pathways in cancer,543,0.2283609576427256,0.192
Neuroactive ligand-receptor interaction,393,0.04071246819338423,0.194
Fatty acid metabolism,64,0.046875,0.197
Ribosome,187,0.1657754010695187,0.198
Hypertrophic cardiomyopathy (HCM),84,0.03571428571428571,0.199
DNA damage-induced cell cycle checkpoints,7,0.42857142857142855,0.202
mmuK signaling pathway,301,0.05647840531561462,0.204
Human T-cell leukemia virus 1 infection,249,0.2891566265060241,0.204
Nicotinate and nicotinamide metabolism,45,0.08888888888888889,0.213
Thyroid hormone synthesis,74,0.14864864864864866,0.215
Human immunodeficiency virus 1 infection,239,0.12552301255230125,0.217
RNA degradation,90,0.08888888888888889,0.219
Ferroptosis,42,0.21428571428571427,0.22
Apelin signaling pathway,145,0.1103448275862069,0.222
Adrenergic signaling in cardiomyocytes,156,0.057692307692307696,0.231
Prion disease,267,0.1760299625468165,0.236
RNA transport,167,0.19760479041916168,0.237
Gap junction,86,0.05813953488372093,0.243
Thyroid hormone signaling pathway,120,0.175,0.243
Gastric cancer,150,0.12666666666666668,0.243
Amoebiasis,107,0.037383177570093455,0.247
"Spliceosome, U2-snRNP",21,0.14285714285714285,0.25
Glutamatergic synapse,116,0.09482758620689655,0.254
Circadian entrainment,100,0.1,0.256
Pathways of neurodegeneration - multiple diseases,471,0.18259023354564755,0.262
GABAergic synapse,91,0.03296703296703297,0.264
Methionine salvage pathway,11,0.45454545454545453,0.27
IL-17 signaling pathway,93,0.25806451612903225,0.276
Propanoate metabolism,34,0.11764705882352941,0.276
Fc gamma R-mediated phagocytosis,97,0.09278350515463918,0.277
"Alanine, aspartate and glutamate metabolism",41,0.3902439024390244,0.278
Legionellosis,60,0.18333333333333332,0.281
Phospholipase D signaling pathway,150,0.03333333333333333,0.288
Renin secretion,76,0.09210526315789473,0.288
Hippo signaling pathway - multiple species,27,0.2962962962962963,0.289
Parkinson disease,264,0.11742424242424243,0.291
TNF signaling pathway,115,0.14782608695652175,0.295
Calcium signaling pathway,254,0.047244094488188976,0.296
"Growth hormone synthesis, secretion and action",117,0.08547008547008547,0.305
Inflammatory bowel disease (IBD),59,0.05084745762711865,0.312
Carbon metabolism,126,0.2619047619047619,0.314
Glycolysis / Gluconeogenesis,70,0.12857142857142856,0.314
cGMP-PKG signaling pathway,175,0.12,0.315
Inflammatory bowel disease,62,0.04838709677419355,0.317
Estrogen signaling pathway,134,0.15671641791044777,0.319
Insulin resistance,110,0.2818181818181818,0.321
Thermogenesis,231,0.21212121212121213,0.33
Colorectal cancer,88,0.2159090909090909,0.334
EGFR tyrosine kinase inhibitor resistance,79,0.17721518987341772,0.339
Nuclear pore complex,41,0.14634146341463414,0.344
mTOR signaling pathway,158,0.12658227848101267,0.35
ErbB signaling pathway,86,0.16279069767441862,0.355
Fatty acid degradation,53,0.09433962264150944,0.373
Motor proteins,196,0.24489795918367346,0.375
Th17 cell differentiation,107,0.04672897196261682,0.38
Hepatitis B,163,0.06748466257668712,0.383
Yersinia infection,135,0.05925925925925926,0.388
Basal transcription factors,45,0.08888888888888889,0.391
Glucagon signaling pathway,108,0.21296296296296297,0.391
Mitophagy - animal,68,0.058823529411764705,0.391
Necroptosis,175,0.03428571428571429,0.4
Apoptosis,137,0.08759124087591241,0.413
Amyotrophic lateral sclerosis,369,0.25745257452574527,0.43
Neurotrophin signaling pathway,121,0.024793388429752067,0.433
Alcoholic liver disease,141,0.2198581560283688,0.438
Antifolate resistance,29,0.1724137931034483,0.461
Homologous recombination,42,0.07142857142857142,0.462
Oxytocin signaling pathway,154,0.03896103896103896,0.467
Longevity regulating pathway,90,0.23333333333333334,0.475
Tuberculosis,180,0.06111111111111111,0.491
"Ribosome, eukaryotes",98,0.061224489795918366,0.513
Amyotrophic lateral sclerosis (ALS),52,0.09615384615384616,0.519
Breast cancer,147,0.11564625850340136,0.522
Pyruvate metabolism,44,0.2727272727272727,0.523
"Valine, leucine and isoleucine degradation",57,0.2982456140350877,0.524
Huntington disease,302,0.1423841059602649,0.532
Axon guidance,183,0.09289617486338798,0.534
Relaxin signaling pathway,129,0.12403100775193798,0.541
Renal cell carcinoma,68,0.10294117647058823,0.543
Oxidative phosphorylation,151,0.16556291390728478,0.544
Non-alcoholic fatty liver disease (NAFLD),151,0.2582781456953642,0.58
Vascular smooth muscle contraction,145,0.020689655172413793,0.592
"Parathyroid hormone synthesis, secretion and action",108,0.14814814814814814,0.592
JAK-STAT signaling,19,0.15789473684210525,0.593
Central carbon metabolism in cancer,69,0.08695652173913043,0.603
FoxO signaling pathway,133,0.15037593984962405,0.606
Adipocytokine signaling pathway,73,0.0684931506849315,0.613
ATP-dependent chromatin remodeling,136,0.21323529411764705,0.613
APC/C complex,14,0.5714285714285714,0.623
Jak-STAT signaling pathway,159,0.1320754716981132,0.636
Osteoclast differentiation,140,0.09285714285714286,0.655
Diabetic cardiomyopathy,211,0.0947867298578199,0.664
Endocrine resistance,93,0.16129032258064516,0.666
Spinocerebellar ataxia,141,0.0425531914893617,0.68
Aminoacyl-tRNA biosynthesis,84,0.09523809523809523,0.697
Chemokine signaling pathway,204,0.014705882352941176,0.697
N-Glycan biosynthesis,53,0.05660377358490566,0.703
MAPK signaling pathway,252,0.031746031746031744,0.704
MicroRNAs in cancer,303,0.04950495049504951,0.706
Cortisol synthesis and secretion,72,0.1527777777777778,0.709
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.21052631578947367,0.71
Non-alcoholic fatty liver disease,156,0.23717948717948717,0.724
Various types of N-glycan biosynthesis,43,0.06976744186046512,0.725
Longevity regulating pathway - multiple species,62,0.16129032258064516,0.729
Oocyte meiosis,123,0.23577235772357724,0.73
Rap1 signaling pathway,218,0.03211009174311927,0.733
Focal adhesion,204,0.06862745098039216,0.747
Protein processing in endoplasmic reticulum,183,0.03278688524590164,0.752
Endometrial cancer,58,0.1206896551724138,0.753
Viral life cycle - HIV-1,61,0.09836065573770492,0.759
Cell cycle,157,0.40764331210191085,0.779
Ribosome biogenesis in eukaryotes,125,0.168,0.781
HTLV-I infection,283,0.2791519434628975,0.794
Long-term potentiation,67,0.04477611940298507,0.798
Cytokine-cytokine receptor interaction,326,0.06134969325153374,0.801
Cellular senescence,183,0.0546448087431694,0.813
Alzheimer's disease,175,0.18857142857142858,0.816
Circadian rhythm,37,0.2702702702702703,0.82
DNA replication,35,0.2571428571428571,0.823
Progesterone-mediated oocyte maturation,92,0.32608695652173914,0.825
Galactose metabolism,34,0.17647058823529413,0.827
Herpes simplex infection,215,0.12093023255813953,0.827
Fluid shear stress and atherosclerosis,147,0.1564625850340136,0.848
Antigen processing and presentation,97,0.041237113402061855,0.873
DNA polymerase alpha / primase complex,4,0.75,0.884
Natural killer cell mediated cytotoxicity,123,0.024390243902439025,0.888
Neutrophil extracellular trap formation,208,0.014423076923076924,0.902
HIF-1 signaling pathway,120,0.125,0.945
Citrate cycle (TCA cycle),32,0.09375,0.95
Ras signaling pathway,242,0.07024793388429752,0.953
Pancreatic cancer,76,0.14473684210526316,0.958
PD-L1 expression and PD-1 checkpoint pathway in cancer,88,0.18181818181818182,0.968
