GeneSymbol,PValue
Hoxa3,0.3285
Tapbp,0.3285
Trmt10c,0.329
Zfp322a,0.3345
Cct4,0.3395
Trappc2,0.3405
Zbtb20,0.341
Psmd12,0.341
Prrx2,0.3465
Lass4,0.3475
Lrrfip1,0.349
Znhit6,0.35
Srpk1,0.351
Thoc1,0.353
Tsen15,0.3535
Naa25,0.3545
Phf16,0.358
Six4,0.362
Zfp354c,0.3675
Lass2,0.3675
Tmx1,0.37
Rybp,0.3715
Zfp148,0.375
Nup88,0.3795
H2-K1,0.383
Pwp2,0.3835
Rheb,0.3855
Ofd1,0.3865
Naprt1,0.3865
Asb3,0.388
Zbtb7b,0.391
Fkbp3,0.3935
Cd82,0.3955
Bbs12,0.3955
Gemin8,0.396
Zfp36,0.3965
Kdm2a,0.4035
Fra10ac1,0.406
Ptrh2,0.41
Gmps,0.4135
Sin3a,0.415
Nae1,0.416
Anapc4,0.4205
Mum1l1,0.422
Zfp618,0.423
Dzip1,0.4235
Zfml,0.426
Zfp248,0.427
Zfp521,0.4285
Runx1t1,0.4395
Ift74,0.4395
Fmo1,0.4485
Ash2l,0.452
Gpt,0.4535
D17Wsu104e,0.4555
P2rx4,0.4555
Ccnh,0.4565
Acads,0.46
Prdm14,0.4695
2010107H07Rik,0.4705
H2afy2,0.471
Shq1,0.473
Zfp524,0.4735
Armcx2,0.4735
Rad17,0.476
Pak3,0.4775
Morf4l2,0.481
Zik1,0.482
Sp1,0.484
Dnmt1,0.486
Aasdh,0.4895
Zfp93,0.4935
Ccdc104,0.496
Gtf2f1,0.498
1500009L16Rik,0.5005
Zfp229,0.5025
Lyn,0.5025
Pnp,0.5045
Ddx51,0.5085
Tdrkh,0.5085
Pex12,0.5095
Zfp326,0.51
Nr3c1,0.5105
Tuba1a,0.5115
Pde7a,0.5145
Pdzd4,0.522
Zbtb41,0.5235
Pml,0.525
Usp27x,0.526
Zfp667,0.5295
Bai3,0.5305
Nr2f1,0.532
Nfrkb,0.537
Tbx21,0.5375
Ostf1,0.539
Zfp35,0.5415
Sgcb,0.543
Ly6e,0.5435
Whsc1,0.551
Drg1,0.5545
Reps1,0.5555
Ikbke,0.5615
Mterfd3,0.567
Zfp275,0.567
Hmga2,0.5675
Ssbp2,0.568
Patz1,0.5685
Dmtf1,0.5705
Tmem106a,0.5755
Mgll,0.583
Pfn2,0.5885
Lhx9,0.5945
Sorl1,0.595
Hells,0.597
Cbfb,0.6005
Sall2,0.602
Lrp10,0.6035
Prr13,0.6085
Pcgf6,0.609
Rbck1,0.615
Wrnip1,0.616
Lgals9,0.62
Srebf2,0.6235
Zfp1,0.626
Meis2,0.6265
Abcf3,0.628
H2-M3,0.6295
Klhl8,0.631
Zfp428,0.633
Tarsl2,0.634
Hoxa1,0.637
Ap1s2,0.638
Sox12,0.6385
Steap3,0.639
Htr1b,0.64
Glipr1,0.641
Il4ra,0.6445
Bod1,0.6455
Fbl,0.6455
Kcnk6,0.6455
Tcf25,0.6495
Ctcf,0.6495
Arhgef25,0.65
Gtf2f2,0.651
Pld1,0.651
Ascl2,0.651
H2afx,0.651
Epas1,0.652
Satb1,0.652
Zdhhc23,0.6545
Brd7,0.655
Arhgef1,0.655
Phkg2,0.655
E2f4,0.6555
Cpeb1,0.656
Nono,0.657
Ttc8,0.657
Uba2,0.6575
Lcp1,0.658
Ubp1,0.6585
Zfx,0.659
Ccdc30,0.659
Rara,0.659
Tubb5,0.659
Arfgap2,0.6595
Nfib,0.6595
Bub1,0.66
Mrps6,0.66
Clns1a,0.6605
Hmgn3,0.6605
Slc7a5,0.6605
Eif2a,0.6615
Pparg,0.662
Ifitm5,0.662
Agpat2,0.6635
Hic2,0.664
Cenpq,0.665
Dcaf12l1,0.665
Scml2,0.665
Flrt2,0.6655
Col4a1,0.6655
Cr1l,0.666
Gdpd1,0.666
Col5a1,0.666
Gmeb1,0.6665
Abi2,0.6665
Hnrnpd,0.6665
Mterfd1,0.6665
Bcl2,0.667
Snrpe,0.667
Hmgn1,0.6675
D030056L22Rik,0.6675
Vrk1,0.6675
Tmem8b,0.6675
Rnf219,0.6675
Paxip1,0.6675
Zfp771,0.6675
Sf3a3,0.668
Parp9,0.668
Fzd2,0.668
Tcea3,0.668
Ubr2,0.6685
Ankrd1,0.6685
Pcca,0.6685
Myh14,0.6685
Mgst1,0.6685
Bcl11b,0.6685
Rora,0.6685
Gins4,0.669
Tank,0.669
Rhog,0.6695
Arid4b,0.67
Nphp1,0.6705
Ifnar2,0.6705
Ppard,0.6705
Nop56,0.6705
Whsc1l1,0.671
Tnfrsf1b,0.671
Col5a2,0.671
Akt3,0.672
Gjc1,0.672
Kif15,0.6725
Cflar,0.6725
Ndufab1,0.6725
Pola1,0.673
Rps11,0.673
Rinl,0.6735
Rtel1,0.6735
Abca2,0.6745
Depdc1a,0.6745
Pold3,0.6745
Mybl2,0.6745
Rasef,0.675
Ggh,0.675
Rnf165,0.6755
Ttc30a1,0.676
Suv39h2,0.6765
Slc35a1,0.6765
Nadsyn1,0.6765
Pias2,0.6765
Zfp46,0.677
Clic1,0.6775
Rif1,0.678
Slc39a10,0.68
Hoxa11as,0.6805
Fam168b,0.6805
Krt19,0.6815
Zfp110,0.682
Atxn10,0.683
Peg3,0.684
Plekha6,0.686
Fkbp10,0.686
Actr6,0.688
Lin54,0.688
Npc1,0.6885
Cep192,0.689
Tmem29,0.6895
Scly,0.6925
Mtus1,0.693
Ndrg4,0.6935
Stat4,0.6965
Tef,0.6985
Mycn,0.701
Rgnef,0.7015
Hadha,0.704
Mlx,0.7075
Pbrm1,0.7075
2410022L05Rik,0.711
Dtx3l,0.714
Zdbf2,0.7225
Pon3,0.7235
Nefl,0.7315
Cxcl16,0.7325
Mkx,0.7365
E2f7,0.7395
Tap2,0.7415
Fkbp15,0.743
Plekha2,0.745
Icam1,0.7475
Edf1,0.748
Zfp354a,0.754
Vdac3,0.7575
Zfp574,0.759
Nfkbia,0.76
Zbp1,0.761
Adcy1,0.767
Trim21,0.767
Lrrc46,0.7695
Acrbp,0.77
Armc9,0.7705
Myd88,0.778
Zscan12,0.7795
Boll,0.7795
1700001P01Rik,0.78
Wipf1,0.78
Hyls1,0.78
Me2,0.7805
Cebpa,0.7805
1700029J07Rik,0.781
Drap1,0.782
Pus1,0.7835
1700008O03Rik,0.784
Homez,0.786
Thap11,0.7885
A830007P12Rik,0.7905
Gm9112,0.7915
Ing2,0.7915
Zfp30,0.7935
Zbtb48,0.794
Zfp120,0.7985
Myo1g,0.799
Brca2,0.7995
Prkch,0.804
Thap7,0.8095
Agl,0.81
Ptpre,0.8175
Dyrk1b,0.8185
Srgn,0.822
Foxp4,0.8265
Plcg2,0.827
Hck,0.8285
Dlgap5,0.829
Ccdc58,0.8295
Metrnl,0.83
Jun,0.8305
Lrmp,0.8315
Blm,0.832
Sorbs2,0.8325
Arl3,0.8335
Dnaja4,0.835
Slc4a5,0.836
Stat5a,0.8365
Lck,0.8365
9930012K11Rik,0.837
Psmb8,0.8405
Arhgdib,0.8415
Tmem173,0.845
Gm98,0.845
Ehf,0.8455
Arfgap3,0.846
Eprs,0.847
Gpsm3,0.848
Sall4,0.848
Rest,0.8495
Ripk1,0.85
Kif1c,0.853
Tyk2,0.853
Zfp28,0.855
AI467606,0.8555
Vps72,0.8565
Psmb9,0.8585
Pitpnm2,0.8595
Stk17b,0.8615
Samhd1,0.8625
Fxyd5,0.865
Unc93b1,0.865
Bcor,0.8655
Arhgap17,0.866
Fam166a,0.8665
Ptpn6,0.8685
Ankrd13a,0.869
Pls3,0.87
St6galnac6,0.871
Ap1g2,0.871
Dcaf8,0.8725
Irx5,0.8735
Cyp2j6,0.874
H2-DMa,0.875
Yy1,0.875
Appbp2,0.8755
Zfp523,0.877
Klf5,0.8775
Ankhd1,0.88
Tm4sf1,0.882
Sphk1,0.8825
Zdhhc20,0.8855
Phldb2,0.887
Usp34,0.8875
1700019D03Rik,0.8875
Junb,0.8885
Plxdc2,0.8885
Metrn,0.8895
Zfp161,0.8905
Ifi35,0.8915
Timp3,0.892
Cux1,0.893
Med13,0.8935
Ramp2,0.896
Cpsf3,0.8975
Nfkbiz,0.8985
Nap1l2,0.8985
Ltb,0.8995
Stk10,0.8995
Elk3,0.903
Tapbpl,0.9065
Glis2,0.9085
Aldh5a1,0.909
Sbno2,0.909
Fam65b,0.911
Gtf2b,0.917
Adcy7,0.917
Foxj1,0.917
Krt80,0.9175
Cbx1,0.9175
Il17ra,0.918
Lipm,0.9185
Irx3,0.919
Ppp1r15a,0.921
Snapc1,0.9215
Ebf3,0.9225
Cbr2,0.9225
Il2rg,0.924
4933411K20Rik,0.925
Lrrc1,0.9255
Epha2,0.9265
Trim25,0.927
Ybx1,0.9275
Gabpb2,0.929
Def6,0.932
Col17a1,0.933
Pla2g15,0.933
Tcf7l2,0.9335
S100a6,0.934
Zc3hav1,0.935
Wasf1,0.936
Ckmt1,0.936
Ripk3,0.936
Ano9,0.9365
Igtp,0.9365
Slc12a8,0.9365
9130017N09Rik,0.9375
Espn,0.9385
Galnt6,0.939
Mecom,0.939
Usp50,0.9395
Erbb2ip,0.94
Mpi,0.94
Tmc5,0.9405
Degs2,0.9405
Serpinb9b,0.9425
2010001M06Rik,0.9425
Styk1,0.9425
Erap1,0.9425
Atf3,0.943
Glis3,0.944
Glod5,0.944
Galnt3,0.944
Gbp3,0.945
1810006K21Rik,0.946
Bbx,0.946
Tceanc,0.946
Galnt7,0.9465
Stk4,0.9465
Calcrl,0.947
Parp14,0.9475
Coro2a,0.9475
Kif21a,0.948
Pstpip1,0.9495
Edn2,0.9495
Baz2a,0.9495
Psmb10,0.951
Mgat4a,0.952
Ppp1r13l,0.954
Rfx2,0.955
Ethe1,0.9555
Ppp1r18,0.957
Phf19,0.9575
Slc16a1,0.9585
Rab39b,0.959
Ermp1,0.9595
Cmtm7,0.9595
Lima1,0.96
Got1l1,0.9605
Slc35b3,0.9605
Chd8,0.9645
Tead3,0.965
Cacna1b,0.965
Zc3h8,0.9675
Prkdc,0.968
Nob1,0.97
Zbtb43,0.9705
Grwd1,0.9705
Dnhd1,0.9725
Zscan21,0.973
Klf7,0.9745
Apex1,0.9755
4930503L19Rik,0.976
Zfp697,0.976
Qrich2,0.977
Serpinb6b,0.979
Zfp639,0.9795
Phtf2,0.9805
Tmem44,0.9805
Cxx1c,0.981
Ercc2,0.984
Laptm5,0.984
Gmds,0.9855
Xrcc5,0.986
Ddx31,0.986
Gpa33,0.986
Nr2c2,0.9885
Gpr126,0.989
Zfp654,0.989
Mical1,0.989
She,0.9895
Brca1,0.9895
Zfp263,0.9895
Slc1a3,0.99
Zfp90,0.9905
Il33,0.9915
Zfp827,0.9915
Aldh3a1,0.992
Myl7,0.992
Eya2,0.9925
Erbb2,0.993
Ddx39,0.993
Chn1,0.9935
Ddx11,0.9935
Cdk12,0.994
Rassf6,0.994
Shisa5,0.994
Rtkn2,0.994
Zfp592,0.9955
Prkaa1,0.9955
1700027A23Rik,0.9955
Atp6v1c2,0.9955
Acvrl1,0.996
Nfe2l1,0.9965
Terf2ip,0.9965
Phf5a,0.997
Ager,0.997
Myo6,0.9975
Actc1,0.998
Limch1,0.998
Ep400,0.998
Hmg20a,0.9985
4833427G06Rik,0.9985
Pcbd1,0.9985
Six2,0.999
Cc2d1a,0.999
Pdlim2,0.999
Nr5a2,0.999
Elf5,0.9995
Tcf12,0.9995
Aqp5,0.9995
Uap1,1.0
F2rl1,1.0
Creb3l4,1.0
Msl1,1.0
Aloxe3,1.0
Gatad2b,1.0
2200002D01Rik,1.0
Elmo3,1.0
Aspscr1,1.0
Fbxo25,1.0
Tbc1d8b,1.0
Il13ra1,1.0
Cdh2,1.0
Tom1l1,1.0
Zfp664,1.0
Atp6v0a2,1.0
Dsg2,1.0
Plac8,1.0
Tfb1m,1.0
Galnt10,1.0
Tbc1d10a,1.0
Lass6,1.0
Creb3l2,1.0
Elovl7,1.0
Cdh1,1.0
Fam83h,1.0
Fhod1,1.0
Ahi1,1.0
Zfp692,1.0
Ppfia3,1.0
Clock,1.0
Tex9,1.0
Elk4,1.0
Nacc1,1.0
Pcx,1.0
Zfp316,1.0
Snx32,1.0
Mbd3,1.0
Esyt3,1.0
2700029M09Rik,1.0
Acadsb,1.0
Alkbh1,1.0
Tmf1,1.0
Ecscr,1.0
5730559C18Rik,1.0
Zmynd11,1.0
Akap1,1.0
Vcpip1,1.0
Spock2,1.0
Pfkfb1,1.0
Arhgap11a,1.0
Meis3,1.0
Egfl6,1.0
Ss18l1,1.0
BC055324,1.0
Wrn,1.0
Cyth3,1.0
Cntnap2,1.0
Eps8l2,1.0
Ctla2a,1.0
Ccdc45,1.0
Phtf1,1.0
Cc2d1b,1.0
Aurka,1.0
Dram1,1.0
Nup214,1.0
Nod1,1.0
Gata3,1.0
Hey1,1.0
Slc9a3r2,1.0
Eng,1.0
Mboat1,1.0
Ppapdc3,1.0
Leprot,1.0
Cxcr4,1.0
Aarsd1,1.0
Pnkp,1.0
4930427A07Rik,1.0
Bbs2,1.0
Tfap2a,1.0
Akap9,1.0
Map3k2,1.0
Cxxc1,1.0
Noc4l,1.0
Ptprm,1.0
Gna11,1.0
Zbtb3,1.0
Ccdc68,1.0
Chmp4c,1.0
Men1,1.0
Arhgap44,1.0
Slc25a13,1.0
Nars2,1.0
Wasl,1.0
Wdr74,1.0
Creld1,1.0
Rfxap,1.0
Dnalc1,1.0
Bicc1,1.0
Acp5,1.0
Adamts1,1.0
Pbx2,1.0
Frk,1.0
Grb7,1.0
Cdt1,1.0
Inpp5d,1.0
Parp8,1.0
Rnf112,1.0
Odf2l,1.0
Metap1d,1.0
Galntl4,1.0
Cntln,1.0
BC028528,1.0
Zfp821,1.0
Rdx,1.0
Bcas1,1.0
Egr2,1.0
Cdkl3,1.0
Sh3bgrl2,1.0
Podxl,1.0
Rhob,1.0
Pcgf2,1.0
Hook2,1.0
Aurkb,1.0
Irf6,1.0
Gipc2,1.0
2310044G17Rik,1.0
Gata2,1.0
Zscan2,1.0
Jund,1.0
Gnai2,1.0
Zfp691,1.0
Lgals4,1.0
Amph,1.0
Mbnl3,1.0
Nt5dc3,1.0
Apitd1,1.0
Otud1,1.0
Prickle2,1.0
Klf16,1.0
2610528A11Rik,1.0
Anln,1.0
Tnni1,1.0
Zfp709,1.0
Parm1,1.0
Mier1,1.0
Med1,1.0
St3gal5,1.0
Fosl1,1.0
3110082I17Rik,1.0
Ahcy,1.0
Elf3,1.0
Bdp1,1.0
Ccnt1,1.0
Emp2,1.0
Dnajc18,1.0
Ube2q1,1.0
Ttc26,1.0
Taf11,1.0
Elk1,1.0
Abt1,1.0
Hoxb9,1.0
Cic,1.0
Pbx4,1.0
Spnb1,1.0
Atad5,1.0
Armc1,1.0
Erbb3,1.0
Egfl7,1.0
Rnf128,1.0
Zfp445,1.0
AA467197,1.0
Bmp6,1.0
Tbx2,1.0
Dll3,1.0
Epcam,1.0
Nrp1,1.0
2410003L11Rik,1.0
Nr4a1,1.0
Bspry,1.0
Parp3,1.0
