GeneSymbol,PValue
Creg1,0.358
Nhp2,0.359
Cenpm,0.3595
Tcp1,0.3595
Orc1,0.364
Zfp599,0.3665
Nasp,0.3685
Nrm,0.3695
Umps,0.378
Pkmyt1,0.3935
Pole,0.396
Ccnb2,0.398
Gabarapl1,0.3995
Pask,0.4135
Xpo1,0.4145
Clcn5,0.42
Zfp647,0.421
Aprt,0.4245
Mybbp1a,0.4325
Poc1a,0.435
Ankrd33b,0.436
Cdkn2a,0.439
Ruvbl2,0.4395
Lrdd,0.4455
Fignl1,0.447
Senp1,0.456
Impdh2,0.4575
Zfp518a,0.4575
Ncapd2,0.458
Aire,0.464
Nup107,0.4655
Prdm14,0.478
Serping1,0.4795
Aebp2,0.487
Ythdf1,0.489
Rps15,0.492
1700054N08Rik,0.494
Tfap2c,0.4965
Rybp,0.508
Nfatc1,0.509
Zik1,0.511
Ercc6l,0.514
Zmynd19,0.517
Hdac1,0.517
Katna1,0.5185
Jarid2,0.52
Exo1,0.525
Dut,0.5265
Cdc5l,0.5265
Ints7,0.529
Rpl32,0.538
Rest,0.54
Slc25a39,0.5425
Dtymk,0.5645
Mllt3,0.5715
Dtl,0.573
Zfp473,0.575
Dscc1,0.5765
Rpusd4,0.5765
Zfp821,0.58
Klf15,0.58
Rcor1,0.581
Zfp217,0.5855
Csrnp2,0.5855
Trp53,0.5885
Dnmt3b,0.5925
Cd47,0.602
Dsn1,0.603
Basp1,0.6045
Rora,0.612
Kdm3a,0.62
Hmgn3,0.625
Scand1,0.6295
Syt9,0.632
Sephs1,0.637
Dnmt1,0.6385
Zcchc4,0.6425
Ash2l,0.6435
Cenpk,0.6445
Mbtps2,0.6465
Zfp90,0.648
Zfp191,0.648
Uap1,0.649
Eng,0.65
Zfp518b,0.65
Galnt10,0.6505
Rad54l,0.6505
Hspbap1,0.651
Zzz3,0.651
Prc1,0.6515
Hmg20b,0.652
Acadsb,0.6525
Metap1d,0.6535
Lgals4,0.654
Zfp316,0.6545
Creb1,0.6545
Orc6,0.6545
Aes,0.6555
Fbxo25,0.6555
Sf3a1,0.6555
Nodal,0.656
Hic2,0.6565
Tdh,0.657
Rnaseh2b,0.6575
Mbd4,0.658
Taf7,0.658
Pbrm1,0.658
Spnb1,0.6585
Creld1,0.659
Rev1,0.659
Ncaph2,0.659
Arhgef1,0.6595
Lig1,0.6595
Zfp2,0.6595
L1td1,0.66
Mcm5,0.66
Cebpa,0.6605
Fen1,0.661
Prpf40a,0.6615
Cenpb,0.6615
Srsf3,0.6615
Mki67,0.662
Mcee,0.662
Asxl1,0.6625
Mcm3,0.6625
Men1,0.663
Srsf7,0.663
Sh3bgrl2,0.6635
Zfp93,0.664
Agpat2,0.665
Drap1,0.665
Man1b1,0.665
Foxh1,0.665
Ppfia3,0.6655
Lrmp,0.6655
Zfp512,0.666
Pbk,0.666
Mcm6,0.666
Rbl1,0.666
Vrk1,0.6665
Otud1,0.6665
Fam60a,0.667
Taf6l,0.667
2310044G17Rik,0.6675
H2afz,0.6675
Melk,0.668
Atp6v0a2,0.668
Triml1,0.668
Ncapg2,0.668
Cbx2,0.668
Usp37,0.668
Dis3,0.6685
Ptprm,0.6685
E2f4,0.6685
Serpinb9,0.6685
Zfp64,0.6685
Plagl2,0.669
Ptpla,0.669
Purb,0.6695
Il13ra1,0.6695
Tom1l1,0.6695
Csk,0.6695
Chpt1,0.6695
Lsm3,0.67
Oip5,0.6705
Tfcp2l1,0.6715
Ncaph,0.6715
Rdx,0.6715
Satb2,0.6725
Sp1,0.673
Nap1l1,0.673
Hoxc4,0.6735
Rpl13a,0.6745
Ifitm5,0.6755
Ctla2a,0.676
Cdc25a,0.676
Nrp1,0.676
Utp15,0.677
Mpc1,0.6775
Gtf2f2,0.6785
Rrp15,0.6785
Zscan21,0.681
Acp5,0.6815
Bcor,0.684
Chmp4c,0.685
Arhgdib,0.6865
Trim27,0.688
Nfatc2ip,0.688
Tcf3,0.6895
Prickle2,0.692
Mcm2,0.6985
Mybl2,0.7055
Ly6g6e,0.723
Rtf1,0.7245
Elk4,0.7335
Srrt,0.7505
Clu,0.77
Ss18l1,0.7875
Fam65b,0.7955
Tcfl5,0.8035
Blm,0.8085
Zfp524,0.81
Erbb2ip,0.816
Metrnl,0.8165
Inpp5d,0.8255
Hyls1,0.8335
Zmiz1,0.8355
Tfap2a,0.8355
1700008O03Rik,0.8355
Map3k2,0.8365
Zfp26,0.837
Tbc1d8b,0.8375
Lrrc46,0.8385
Mybl1,0.8435
1700001P01Rik,0.8435
Hook2,0.8475
Acrbp,0.8495
Galnt6,0.852
Tmem44,0.853
Ehf,0.8535
Sall4,0.8535
Gm9112,0.854
Ddx31,0.854
Armc9,0.8555
Boll,0.8555
Frk,0.861
Lima1,0.861
Styk1,0.8665
9130017N09Rik,0.8675
Mpi,0.8695
2010001M06Rik,0.8725
Glis3,0.873
Lama1,0.8735
Ckmt1,0.875
Cdc16,0.8755
Ccdc160,0.877
Coro2a,0.879
Ano9,0.88
Slc12a8,0.8805
Col17a1,0.8835
Troap,0.8835
Lipm,0.8835
Usp34,0.8865
Appbp2,0.8875
Aldh5a1,0.889
Med13,0.892
Fam166a,0.8965
Zfp46,0.903
Mt4,0.9105
Ecscr,0.9125
Brca2,0.916
Igf2,0.92
Snapc1,0.924
Pls3,0.927
Ethe1,0.9285
Tmc5,0.93
Mob2,0.931
Degs2,0.933
Ybx1,0.934
Galnt3,0.9345
Galnt7,0.936
Ankhd1,0.936
Mgat4a,0.9395
Krt17,0.94
Dmrt1,0.94
Slc16a1,0.941
Tcf7l2,0.942
Brca1,0.942
Edn2,0.9435
Metrn,0.9435
Zdhhc20,0.9435
Dnajb3,0.9445
Elk3,0.946
Ermp1,0.947
Tm4sf1,0.9475
Zfp771,0.949
Cdk12,0.95
Ramp2,0.95
Ppp1r13l,0.9515
Plxdc2,0.9515
Glod5,0.952
Mterfd3,0.953
Stat5a,0.9535
Rnf128,0.9555
Zbtb1,0.956
4933411K20Rik,0.9575
Pbx4,0.958
Rfx2,0.959
Espn,0.959
Usp50,0.96
Phf19,0.961
Tead3,0.9615
Ppp1r15a,0.963
Hist1h2bc,0.963
Eps8l2,0.9635
Zbtb3,0.9635
Rassf6,0.9645
Eprs,0.966
Gipc2,0.9675
Ddx11,0.9675
Elovl7,0.968
Erbb2,0.968
Serpinb6b,0.971
Nin,0.971
Creb3l4,0.9745
Klf7,0.975
Prkch,0.9755
Slc9a3r2,0.9765
Zfp523,0.9785
Zfp639,0.979
1810006K21Rik,0.979
Myl7,0.9805
Il33,0.981
Gpa33,0.981
Mical1,0.983
Zfp827,0.984
Gmds,0.9845
Serpinb9b,0.9845
Dyrk1b,0.9845
Slc1a3,0.985
Zbtb43,0.985
Iqcg,0.9855
Limch1,0.987
Timp3,0.9875
Phldb2,0.9885
Grhl3,0.9895
Ppp1r18,0.9895
Zbtb48,0.9895
Myo1g,0.99
Rtkn2,0.9905
Gna11,0.991
Slc4a5,0.992
Junb,0.992
Pstpip1,0.992
Ep400,0.992
Aldh3a1,0.992
Zfp697,0.992
Nars2,0.9925
Nfe2l2,0.9925
D9Ertd402e,0.9925
Hck,0.993
Ptpre,0.993
Eya2,0.993
Plcg2,0.994
9930012K11Rik,0.994
Ercc2,0.9945
4833427G06Rik,0.9945
Nr2c2,0.9945
Pcbd1,0.9945
Acvrl1,0.9955
Lck,0.9955
Pdlim2,0.996
Atp6v1c2,0.996
Sorbs2,0.9965
1700027A23Rik,0.9965
Ldhc,0.9965
Cmtm7,0.9965
Ager,0.9965
Aqp5,0.997
Ddx39,0.997
Egfl6,0.9975
Qrich2,0.9975
BC028528,0.9975
Cbr2,0.9975
She,0.998
Prkaa1,0.998
Phf5a,0.998
Terf2ip,0.998
Zfp592,0.9985
Ing2,0.9985
Actc1,0.999
Myo6,0.999
Nfe2l1,0.999
Clock,0.999
Six2,0.999
Zscan12,0.999
Nr5a2,0.999
Bmp6,0.999
Elf5,0.9995
Hmg20a,0.9995
Gpr126,0.9995
Gata3,0.9995
Med1,0.9995
Chn1,0.9995
Brd7,1.0
F2rl1,1.0
Msl1,1.0
Aloxe3,1.0
Gatad2b,1.0
2200002D01Rik,1.0
Elmo3,1.0
Kif15,1.0
Nphp1,1.0
Nfkb1,1.0
Nono,1.0
Plekha6,1.0
Bcl2,1.0
Tcf25,1.0
Zfp664,1.0
Dsg2,1.0
Cux1,1.0
Got1l1,1.0
St6galnac6,1.0
Tbx21,1.0
Lass6,1.0
Creb3l2,1.0
Cdh1,1.0
Pds5b,1.0
Fam83h,1.0
Fhod1,1.0
Ahi1,1.0
Zfp692,1.0
Chd8,1.0
Irx3,1.0
Tex9,1.0
Zfp37,1.0
Gabpb2,1.0
Fxyd5,1.0
Pcx,1.0
Tcf12,1.0
Snx32,1.0
Esyt3,1.0
2700029M09Rik,1.0
Pcca,1.0
Alkbh1,1.0
Tmf1,1.0
Stat4,1.0
5730559C18Rik,1.0
Cxx1c,1.0
Myh14,1.0
Zfp28,1.0
Zmynd11,1.0
Rnf165,1.0
Cep192,1.0
Akap1,1.0
Vcpip1,1.0
Runx1,1.0
Spock2,1.0
Pfkfb1,1.0
Arhgap11a,1.0
Meis3,1.0
BC055324,1.0
Wrn,1.0
Cyth3,1.0
Rnf10,1.0
Zfp143,1.0
Ccdc45,1.0
Zfp354c,1.0
Cc2d1b,1.0
Zfx,1.0
Aurka,1.0
Apex1,1.0
Tarsl2,1.0
Dram1,1.0
Nup214,1.0
Nod1,1.0
Calcrl,1.0
Hey1,1.0
Mboat1,1.0
Ppapdc3,1.0
Glis2,1.0
Cxcr4,1.0
Cc2d1a,1.0
Aarsd1,1.0
4930427A07Rik,1.0
Bbs2,1.0
Nadsyn1,1.0
Phkg2,1.0
Akap9,1.0
Hnrpdl,1.0
Ltb,1.0
Gnb4,1.0
Sphk1,1.0
Arhgap44,1.0
Slc25a13,1.0
Erf,1.0
Wasl,1.0
Dnalc1,1.0
Bicc1,1.0
Htr1b,1.0
Mynn,1.0
Adamts1,1.0
Pbx2,1.0
Grb7,1.0
Zfp654,1.0
Parp8,1.0
Rnf112,1.0
Odf2l,1.0
Galntl4,1.0
Zfp263,1.0
Adcy7,1.0
Foxj1,1.0
Bcas1,1.0
Ccdc30,1.0
Egr2,1.0
Cdkl3,1.0
Podxl,1.0
Rhob,1.0
Irx5,1.0
Pcgf2,1.0
Pld1,1.0
Aurkb,1.0
Irf6,1.0
Gata2,1.0
Zscan2,1.0
Jund,1.0
Gnai2,1.0
Zfp691,1.0
Amph,1.0
Dcaf12l1,1.0
Nt5dc3,1.0
Apitd1,1.0
2610528A11Rik,1.0
Anln,1.0
Herpud1,1.0
Tnni1,1.0
Zfp709,1.0
Mier1,1.0
Asphd2,1.0
St3gal5,1.0
Dnhd1,1.0
Fosl1,1.0
3110082I17Rik,1.0
Ahcy,1.0
Elf3,1.0
Emp2,1.0
Thap11,1.0
Arid4b,1.0
Dnajc18,1.0
Ube2q1,1.0
Ttc26,1.0
Elk1,1.0
Pus7l,1.0
Abt1,1.0
Hoxb9,1.0
Stk10,1.0
Cic,1.0
Arfgap2,1.0
Atad5,1.0
Cpeb1,1.0
Armc1,1.0
Erbb3,1.0
Egfl7,1.0
Zfp445,1.0
AA467197,1.0
Dsel,1.0
Tbx2,1.0
4930506M07Rik,1.0
Rheb,1.0
Phip,1.0
Epcam,1.0
2410003L11Rik,1.0
Nr4a1,1.0
Bspry,1.0
Parp3,1.0
Cyp2j6,1.0
