GeneSymbol,PValue
Edn2,0.9545
Glod5,0.9555
Phf19,0.9565
Serpinb9b,0.9565
Eps8l2,0.958
Thap11,0.9585
Slc16a1,0.9595
Nr5a2,0.9595
Espn,0.961
4933411K20Rik,0.962
Usp50,0.962
Zfp697,0.963
Myl7,0.963
Il33,0.964
1810006K21Rik,0.9655
Baz2a,0.966
Ethe1,0.9665
Mical1,0.9675
Fam166a,0.969
Stat5a,0.9695
Rassf6,0.9705
Ermp1,0.9715
Cmtm7,0.9725
Klf7,0.9725
Dnhd1,0.9735
Rfx2,0.9735
Cdk4,0.974
Zbtb43,0.9755
Ppp1r15a,0.9785
Zbtb48,0.979
Erbb2,0.9825
Limch1,0.983
Blm,0.983
Zfp639,0.9835
Myo1g,0.9835
Tead3,0.985
Phf5a,0.985
Chn1,0.985
Ddx11,0.986
Nr2c2,0.9865
Pstpip1,0.987
4833427G06Rik,0.987
Atp6v1c2,0.987
Nfe2l2,0.9875
Cdk12,0.988
Gpa33,0.988
Pcbd1,0.9885
Ager,0.9885
Eya2,0.9885
Aldh3a1,0.9895
Gmds,0.99
Apex1,0.99
Zfp263,0.9905
Cbr2,0.9905
Brca2,0.991
Aqp5,0.991
Acvrl1,0.992
Ppp1r18,0.992
Zfp654,0.992
Zfp827,0.993
Egfl6,0.994
Gpr126,0.9945
1700027A23Rik,0.9945
Ep400,0.9945
She,0.9955
Mterfd3,0.9965
Qrich2,0.9965
Zfp592,0.997
Actc1,0.997
Myo6,0.997
Gabpb2,0.997
Ecscr,0.997
Six2,0.997
BC028528,0.997
Zfp35,0.9975
Emp2,0.9975
Ddx39,0.9975
Serpinb6b,0.998
Prkaa1,0.998
Calcoco1,0.9985
Zscan12,0.9985
Elf5,0.999
Cc2d1a,0.999
Tfap2a,0.999
Rtkn2,0.999
Nfe2l1,0.9995
Clock,0.9995
Hmg20a,0.9995
Terf2ip,0.9995
Pbx2,0.9995
Ing2,0.9995
Abt1,0.9995
Bmp6,0.9995
Zfp384,1.0
Uap1,1.0
F2rl1,1.0
Creb3l4,1.0
Msl1,1.0
Aloxe3,1.0
Gatad2b,1.0
Lrrfip1,1.0
2200002D01Rik,1.0
Elmo3,1.0
Kif15,1.0
Nfkb1,1.0
Il13ra1,1.0
Tom1l1,1.0
Zfp664,1.0
St6galnac6,1.0
Prkch,1.0
Tbx21,1.0
Lass6,1.0
Creb3l2,1.0
Elovl7,1.0
Cdh1,1.0
Fam83h,1.0
Fhod1,1.0
Ahi1,1.0
Zfp692,1.0
Irx3,1.0
Usp34,1.0
Fxyd5,1.0
Pcx,1.0
Tcf12,1.0
Zfp316,1.0
Snx32,1.0
Aldh5a1,1.0
Esyt3,1.0
2700029M09Rik,1.0
Acadsb,1.0
Ercc2,1.0
Pcca,1.0
Alkbh1,1.0
Tmf1,1.0
Stat4,1.0
5730559C18Rik,1.0
Cxx1c,1.0
Zfp28,1.0
Zmynd11,1.0
Rnf165,1.0
Akap1,1.0
Vcpip1,1.0
Runx1,1.0
Spock2,1.0
Pfkfb1,1.0
Arhgap11a,1.0
Arhgef1,1.0
Ss18l1,1.0
BC055324,1.0
Wrn,1.0
Cyth3,1.0
Ctla2a,1.0
Ccdc45,1.0
Cc2d1b,1.0
Aurka,1.0
Zfp90,1.0
Dram1,1.0
Nup214,1.0
Brca1,1.0
Nod1,1.0
Calcrl,1.0
Gata3,1.0
Hey1,1.0
Eng,1.0
Mboat1,1.0
Ppapdc3,1.0
Cxcr4,1.0
4930427A07Rik,1.0
Bbs2,1.0
Rapgef4,1.0
Akap9,1.0
Zfp523,1.0
Ltb,1.0
Ifitm5,1.0
Ptprm,1.0
Zbtb3,1.0
Arhgap44,1.0
Nars2,1.0
Wasl,1.0
Dnalc1,1.0
Bicc1,1.0
Htr1b,1.0
Acp5,1.0
Adamts1,1.0
Grb7,1.0
Inpp5d,1.0
Parp8,1.0
Rnf112,1.0
Odf2l,1.0
Metap1d,1.0
Galntl4,1.0
Appbp2,1.0
Foxj1,1.0
Zfp821,1.0
Bcas1,1.0
Egr2,1.0
Cdkl3,1.0
Sh3bgrl2,1.0
Podxl,1.0
Rhob,1.0
Irx5,1.0
Pcgf2,1.0
Pld1,1.0
Aurkb,1.0
Irf6,1.0
Arhgdib,1.0
Gipc2,1.0
2310044G17Rik,1.0
Gata2,1.0
Jund,1.0
Gnai2,1.0
Zfp691,1.0
Amph,1.0
Nt5dc3,1.0
Apitd1,1.0
Otud1,1.0
Prickle2,1.0
2610528A11Rik,1.0
Anln,1.0
Tnni1,1.0
Zfp709,1.0
Mier1,1.0
Med1,1.0
St3gal5,1.0
Fosl1,1.0
Basp1,1.0
3110082I17Rik,1.0
Klf15,1.0
Elf3,1.0
Tmem106b,1.0
Dnajc18,1.0
Ube2q1,1.0
Ttc26,1.0
Elk1,1.0
Hoxb9,1.0
Stk10,1.0
Cic,1.0
Arfgap2,1.0
Pbx4,1.0
Spnb1,1.0
Atad5,1.0
Cpeb1,1.0
Armc1,1.0
Erbb3,1.0
Egfl7,1.0
Zfp445,1.0
AA467197,1.0
Tbx2,1.0
Zfp771,1.0
Lima1,1.0
Epcam,1.0
Cdkn2a,1.0
Nrp1,1.0
Muc1,1.0
2410003L11Rik,1.0
Nr4a1,1.0
Bspry,1.0
Parp3,1.0
Cyp2j6,1.0
