GeneSymbol,PValue
Zxdb,0.6215
Slc7a2,0.6225
Pds5a,0.6245
Rbl2,0.6245
Dpy19l1,0.627
Myo5a,0.627
Glt8d2,0.6305
Sde2,0.632
St6galnac3,0.6325
Zbtb1,0.6325
Rasef,0.6335
Hilpda,0.636
Wnt5a,0.6375
Wdr61,0.6405
Stac2,0.6415
Nr2c2,0.642
Mapk13,0.643
Zfp105,0.644
Hnrnpk,0.645
Hirip3,0.645
Calhm2,0.6455
Nufip1,0.646
Cldn7,0.646
Snrpa1,0.647
Hdac2,0.647
Tsn,0.6475
Synj1,0.6485
Prkcd,0.6485
Chac2,0.6485
Hltf,0.649
Suz12,0.6495
Zfp53,0.65
Armcx1,0.6505
Ubfd1,0.6505
Pygb,0.6505
Atp5f1,0.6505
Bsg,0.651
Mgst1,0.651
Rhob,0.6515
Ezh2,0.6515
Zhx1,0.652
Tex10,0.6525
Slc26a2,0.6525
Fam110c,0.653
Cbx2,0.653
Kctd5,0.6535
Rrs1,0.654
Flrt2,0.6545
Ets2,0.6545
Pcgf6,0.6555
Smarcd3,0.656
Myg1,0.656
Fam59a,0.656
Scand1,0.6565
Zfp64,0.6565
Creb1,0.657
Wbp7,0.657
Cdk2ap2,0.6575
Fignl1,0.6575
Cep192,0.6575
Nfatc4,0.6575
Col3a1,0.6575
Top2a,0.6575
Birc3,0.6575
Lrig3,0.6575
Krtcap3,0.658
Odf2l,0.658
Rfc2,0.658
Sp5,0.6585
Trp53bp1,0.6585
Mapk1,0.6585
Lrwd1,0.6585
Rad54l,0.659
Rbbp7,0.659
Zdhhc23,0.6595
Rfc5,0.66
Shq1,0.6605
Zscan2,0.6605
E2f5,0.6605
Impdh2,0.6605
Nmi,0.661
Six2,0.661
Nup43,0.661
Marveld3,0.661
Plekha6,0.6615
Nup107,0.6615
Ccdc45,0.6615
Taf1d,0.6615
Col4a1,0.6615
St14,0.6615
Mybl1,0.662
Ifitm5,0.662
Nmral1,0.662
Esrp2,0.662
Fos,0.662
Gpx1,0.662
Uba2,0.6625
Rtel1,0.6625
Zfp711,0.6625
Noxo1,0.6625
Cdc40,0.663
Rab38,0.663
Ccdc68,0.663
Ncdn,0.663
Arhgdib,0.663
Hdac10,0.663
Rassf7,0.663
Nfx1,0.6635
Sin3a,0.6635
Tdg,0.664
Mthfd1l,0.664
Pros1,0.6645
Pfkfb4,0.6645
Nucb2,0.6645
Crip1,0.6645
Fbl,0.6645
Ccnyl1,0.6645
Barx1,0.665
Mis18bp1,0.665
Snap47,0.665
Fkbp15,0.6655
Safb,0.6655
Fastkd5,0.6655
Tbp,0.666
Map3k14,0.666
Rbm17,0.666
Ets1,0.6665
Sri,0.6665
Bace1,0.6665
Sdcbp2,0.6665
Letm2,0.6665
Rpl10a,0.6665
Bckdhb,0.6665
Fen1,0.667
Col1a2,0.667
Hnrnpd,0.667
Hsf1,0.667
Mfap2,0.6675
Zc3h7b,0.6675
Btbd19,0.6675
Ercc6l,0.6675
Hells,0.6675
Mphosph10,0.6675
Elovl1,0.668
Tgs1,0.668
Abca2,0.668
Zdbf2,0.668
Mcts2,0.668
Pml,0.668
Usp7,0.6685
Klf9,0.6695
Nkrf,0.67
Dhtkd1,0.67
Dnajc4,0.67
Ndufaf3,0.6705
Rcor2,0.6705
Ctbp2,0.6705
Tmem39a,0.6705
Lgr4,0.671
Eif3d,0.671
Lgals8,0.6715
Hrsp12,0.6715
Tmem8b,0.672
Scamp2,0.672
Ilf3,0.673
Phf20,0.673
Leng1,0.673
Hmg20b,0.673
Zeb2,0.6735
Rnaseh2b,0.6735
Hmga2,0.6735
Ddx19a,0.6735
Meis2,0.6735
Gjc1,0.6735
Etnk2,0.674
Spcs3,0.674
Cul7,0.674
Arhgef1,0.674
Fubp3,0.674
1110038B12Rik,0.674
Tmem79,0.6745
Cnksr1,0.6745
Mtx2,0.6745
Men1,0.6745
Mios,0.675
Xpo1,0.675
Hoxd8,0.6755
C8g,0.6755
Nfyb,0.6755
Fzd2,0.6755
Nup205,0.6755
Rps6ka1,0.6765
Sema3c,0.6765
Zbtb48,0.6765
Fhod1,0.677
Rhox5,0.677
Zmynd19,0.677
Sdad1,0.677
Snx14,0.677
Gjb3,0.677
Cct2,0.6775
Ghr,0.6775
Amotl1,0.678
Smarcc2,0.678
Cnbp,0.678
Spnb2,0.678
Papss2,0.678
Abcb1a,0.6785
Krt19,0.6785
Ankrd24,0.679
Vcpip1,0.68
Hnrnph1,0.68
Zfp830,0.68
Rictor,0.6805
Tead3,0.6805
Cdkn2a,0.6805
Tmem54,0.682
Shroom4,0.6825
Oit1,0.6825
Ecsit,0.683
Ilf2,0.6835
Ankrd11,0.6835
Fkbp10,0.6835
Fam135a,0.684
Cdh11,0.684
Arhgef25,0.684
Birc6,0.684
Trip13,0.6845
Gar1,0.6845
Rnaset2a,0.6845
Rest,0.6865
Parp14,0.6875
H2afy,0.6885
Sgol1,0.6885
Atad2b,0.69
Apex1,0.691
Carm1,0.691
Ubr2,0.6915
Grip1,0.697
Ikzf1,0.697
Npc1,0.6975
Rpp14,0.6985
Stat5b,0.7005
Rph3al,0.7005
Ndrg4,0.7005
Echdc1,0.701
Arsi,0.7025
Rgs19,0.7025
Sra1,0.7045
Zc3h13,0.7055
Nfya,0.706
Ccdc30,0.707
Fosl2,0.708
Cux1,0.711
Zfp518b,0.7115
Cfh,0.712
Gzf1,0.7195
Clk1,0.721
Tef,0.723
Zfp41,0.7235
Pls1,0.725
Aldh7a1,0.726
Mcm3,0.7285
Thoc6,0.7325
Zfml,0.7345
Lad1,0.736
Vasp,0.738
Rab20,0.739
Tmed10,0.7395
Prpf38b,0.7395
Nipbl,0.74
Rbm47,0.7425
Igsf9,0.7425
Zfp322a,0.743
Pms2,0.744
Rcan2,0.745
Plekhh1,0.7455
Arl16,0.747
Nfe2l1,0.748
Chd1,0.749
Stk17b,0.7495
Etv3,0.7505
Rbmx,0.753
Klf6,0.754
Cbfb,0.7555
Prr15l,0.7555
Irf2,0.757
Cdk17,0.758
Nfkb1,0.7605
Lrmp,0.7605
Gipc2,0.761
Arid4b,0.7615
Catsper2,0.7625
Erbb2ip,0.7635
Aqp11,0.7635
Ncor2,0.765
Stat1,0.765
Sfn,0.766
Atp6v1c1,0.768
Gm11944,0.769
Myo1a,0.7695
Spint1,0.771
Ovol1,0.7715
Fam65b,0.773
Morc3,0.7735
Cc2d1a,0.774
Mysm1,0.776
Aifm1,0.7765
Thap7,0.778
Aup1,0.779
Mcm4,0.7795
Mterfd3,0.78
Zfp292,0.7805
Chd4,0.781
Mll5,0.7825
Serpinb6a,0.7825
Dnaja4,0.783
Atf6b,0.786
Zbtb43,0.7875
Taf12,0.7885
Akap10,0.7885
Ctcf,0.7895
Clk2,0.7905
Mll3,0.791
Nfe2l3,0.791
Got1l1,0.7925
Ercc2,0.7955
Agl,0.7955
Prss32,0.797
Myh14,0.798
Rbbp5,0.7995
Zfp37,0.7995
1700029J07Rik,0.8025
Ppp1r35,0.8035
Lrrc1,0.805
Fam166a,0.8055
Pbrm1,0.808
Edf1,0.8105
Sfpq,0.8135
Kank4,0.814
Slc7a3,0.816
Mlf2,0.8165
Dcaf8,0.817
Ppp1r15a,0.8185
Adar,0.8185
Trim33,0.8195
Ss18l1,0.82
Tjp3,0.8235
Shroom3,0.826
Cacna1c,0.8265
Zdhhc20,0.8265
Tep1,0.827
Glis3,0.8275
Elmo3,0.8285
Brd4,0.8315
Hmgn3,0.8315
Drap1,0.832
Ankhd1,0.834
Metrn,0.8355
Ecscr,0.8365
A030009H04Rik,0.838
Mbd3,0.8385
Prim2,0.8385
Csk,0.839
Apoa2,0.839
Taf4a,0.8395
Ezr,0.84
Wdr45,0.8405
Safb2,0.841
Xbp1,0.841
Arfgap3,0.8415
Pacsin3,0.843
Sspn,0.843
Ahctf1,0.847
Foxn2,0.8475
Hoxa1,0.8495
Elk4,0.851
Tcf25,0.8515
Eno3,0.857
Gstz1,0.8575
Slc16a1,0.8575
Ak1,0.8585
4930506M07Rik,0.859
Pias1,0.8595
Zfp263,0.86
Ndufa1,0.861
Phldb2,0.8615
Elf1,0.8625
Stk4,0.8635
Coro2a,0.8645
Zfp329,0.8645
Timp3,0.8645
Nars2,0.865
Zfp1,0.8665
Zzz3,0.8685
Zfp46,0.8685
Ethe1,0.869
Pitpnm2,0.8695
Sphk1,0.8705
Baz2a,0.872
Bdp1,0.8735
Zfp28,0.875
Arid1a,0.875
Thoc1,0.876
Zfp26,0.8765
Lima1,0.877
Ino80d,0.8775
Stk10,0.878
Srcap,0.8785
Tmem30b,0.879
Ermp1,0.879
Crlf3,0.88
Plxdc2,0.88
Cyp2j6,0.88
Ltb,0.8805
Acadsb,0.881
Dram1,0.8825
Ptpre,0.8825
Srrm2,0.883
9930012K11Rik,0.883
Ehf,0.885
Asphd2,0.886
Leng8,0.888
Fhl2,0.888
Zfp462,0.888
Chd8,0.8885
Rapgef6,0.889
Ankrd16,0.8895
Nfe2l2,0.8895
Phtf2,0.8905
Rps3,0.892
Adrb2,0.893
Hmg20a,0.8945
Hck,0.895
Sorbs2,0.8955
Slc4a5,0.896
Lrrc46,0.897
Plcg2,0.898
Dnajb14,0.8985
Armc9,0.899
Rnf144b,0.8995
Eprs,0.8995
Nr1h2,0.9
1700001P01Rik,0.9005
Rbm5,0.901
Boll,0.901
Hyls1,0.9015
4931406P16Rik,0.9015
Gm9112,0.9025
Serpina3n,0.9045
Kif1c,0.9055
1700019D03Rik,0.9055
1700008O03Rik,0.9065
Rab28,0.908
Ddx6,0.9085
Arhgap31,0.9085
Ttc7,0.909
Ptp4a3,0.9105
Acrbp,0.9115
Metrnl,0.9135
Ddx58,0.9135
Srebf2,0.9135
Snapc1,0.915
Fam82a1,0.915
Klf2,0.9155
Ubp1,0.9155
Zfp653,0.916
Kdm5a,0.9165
Tnnc1,0.917
Pglyrp1,0.9175
Lrrk2,0.921
Zfp692,0.923
Irx5,0.923
Erbb2,0.9235
Rbm24,0.925
Wdr96,0.927
Irx3,0.9285
Gxylt1,0.929
Tm4sf1,0.9305
Pmp22,0.931
Stat4,0.9315
Mxd1,0.935
Zfp280d,0.937
Fxyd5,0.9375
Slc44a2,0.9375
Eps8l2,0.9375
Lrrc34,0.939
Rnf128,0.939
Col17a1,0.9395
Lipm,0.9395
B230118H07Rik,0.94
Tbc1d8b,0.9415
Kank3,0.9415
Ncor1,0.9415
Meis3,0.9425
Akap9,0.9435
Figf,0.944
Pla2g15,0.944
Foxj1,0.9445
Myl4,0.945
Taf1,0.945
Hey1,0.9455
Parp3,0.9455
Sox2,0.946
Tcf7l2,0.9475
Tmc4,0.9475
Myo1g,0.9475
9430020K01Rik,0.949
Ppp1r13l,0.9495
Zfp384,0.9505
Dyrk1b,0.9505
Prrc2c,0.951
Map3k2,0.951
Stx11,0.952
Serpinb9b,0.952
Prx,0.952
Tacstd2,0.9525
Eid2,0.9525
Phf19,0.9535
Ndn,0.954
Sema3e,0.9545
Zbtb20,0.9545
Tnni3,0.9545
Srrm1,0.9545
Slc9a3r2,0.955
E2f6,0.955
Lef1,0.955
Slc7a10,0.956
Unc45b,0.956
Nob1,0.9565
Gabpb2,0.9565
Cxxc1,0.9565
Erap1,0.9565
Bmp6,0.9565
Acvrl1,0.957
Actc1,0.9575
Cdk12,0.958
She,0.958
Eya2,0.958
Zfp697,0.9585
Dnhd1,0.9585
Serpinb6b,0.9595
Aldh3a1,0.9595
Atp6v1c2,0.9595
Emp2,0.961
Pbx2,0.962
Nr5a2,0.962
Tcea2,0.9625
4833427G06Rik,0.9625
Zfp182,0.9625
1700027A23Rik,0.963
Zfp771,0.963
Stat5a,0.9635
Smarca5,0.964
Grwd1,0.964
Satb1,0.9645
Galnt6,0.9645
Zfp512,0.965
Rcor1,0.965
Rtkn2,0.965
Slc35b3,0.9655
Ager,0.9655
4933411K20Rik,0.9675
Yipf3,0.968
Ano9,0.968
Styk1,0.9695
Hopx,0.97
3110082I17Rik,0.971
Ckmt1,0.9715
S100a14,0.9715
9130017N09Rik,0.972
Slc12a8,0.9725
Gata2,0.973
Rassf6,0.9745
Zfp652,0.9745
2010001M06Rik,0.9745
Relb,0.975
Mpi,0.975
Aqp5,0.975
Krt80,0.9755
Srrt,0.976
Lck,0.976
Myo6,0.978
Phf5a,0.9795
Ep400,0.9795
Adcy7,0.9795
Slc35c1,0.98
Ybx1,0.9805
Zfp639,0.981
Sp4,0.982
Cmtm7,0.982
Tbx2,0.982
Ppp1r18,0.983
Crebzf,0.983
Arid5b,0.9835
Cbr2,0.9835
Pcbd1,0.9835
Slc1a3,0.984
Tmc5,0.984
Ddx39,0.984
Crebbp,0.984
1810006K21Rik,0.985
Glod5,0.986
Tmem44,0.986
Thap11,0.986
Brca2,0.9865
Ddx31,0.9865
Galnt7,0.987
Egfl6,0.9875
Degs2,0.9875
BC028528,0.988
Blm,0.9885
Mgat4a,0.989
Prkch,0.9895
Edn2,0.9895
Rbm27,0.9895
Usp50,0.9895
Klf15,0.99
Rora,0.99
Irf9,0.991
Pdlim2,0.991
Espn,0.991
Cxx1c,0.992
Zfp827,0.992
Galnt3,0.9925
Krit1,0.994
Sh3bgr,0.994
Zfp592,0.9945
Rfx2,0.9945
Prr18,0.995
Elf5,0.9955
Srsf6,0.9955
Pls3,0.9965
Prkaa1,0.9965
Ube2s,0.997
Limch1,0.9975
Gata3,0.9975
Chn1,0.9975
Calcoco1,0.998
Dmtf1,0.998
Ing2,0.9985
Tfap2a,0.999
Qrich2,0.999
Clock,0.9995
Terf2ip,0.9995
Spata2,1.0
Uap1,1.0
Exo1,1.0
Ifi27l2a,1.0
Aaas,1.0
Brd7,1.0
F2rl1,1.0
Creb3l4,1.0
Msl1,1.0
Lamb3,1.0
Bbx,1.0
Sall2,1.0
Aloxe3,1.0
Gatad2b,1.0
Pkp2,1.0
Ncapd2,1.0
2200002D01Rik,1.0
Atf1,1.0
Tubg1,1.0
Kif15,1.0
Fbxo25,1.0
Nphp1,1.0
Bcl2,1.0
Fam101b,1.0
Il13ra1,1.0
Ramp2,1.0
Tom1l1,1.0
Zfp664,1.0
Atp6v0a2,1.0
Dsg2,1.0
Eftud2,1.0
Tlk1,1.0
St6galnac6,1.0
Galnt10,1.0
Il33,1.0
Src,1.0
Fam38a,1.0
Eif3h,1.0
Taf8,1.0
Tbx21,1.0
Lass6,1.0
Creb3l2,1.0
L1td1,1.0
Elovl7,1.0
Cdh1,1.0
Fam83h,1.0
Ahi1,1.0
Ppfia3,1.0
Pkd1,1.0
Tex9,1.0
Usp34,1.0
Pstpip1,1.0
Pcx,1.0
Gprc5b,1.0
Tcf12,1.0
Zfp316,1.0
Snx32,1.0
Esyt3,1.0
2700029M09Rik,1.0
Gpr126,1.0
Pcca,1.0
Alkbh1,1.0
Tmf1,1.0
5730559C18Rik,1.0
Mycn,1.0
Patz1,1.0
Gmds,1.0
Zmynd11,1.0
Rnf165,1.0
Akap1,1.0
Runx1,1.0
Slc52a3,1.0
Spock2,1.0
Pfkfb1,1.0
Arhgap11a,1.0
Dalrd3,1.0
Brsk1,1.0
BC055324,1.0
Med13,1.0
Wrn,1.0
Cyth3,1.0
Ctla2a,1.0
Ocln,1.0
Aurka,1.0
Zfp90,1.0
Tarsl2,1.0
Nup214,1.0
Brca1,1.0
Epas1,1.0
Nod1,1.0
Calcrl,1.0
Eng,1.0
Mboat1,1.0
Myo1c,1.0
Arhgdia,1.0
Ppapdc3,1.0
Itga6,1.0
Frg1,1.0
Lpin2,1.0
Glis2,1.0
Osbpl1a,1.0
Cxcr4,1.0
Aarsd1,1.0
Arhgef5,1.0
4930427A07Rik,1.0
Bbs2,1.0
Nadsyn1,1.0
Phkg2,1.0
Ldb3,1.0
Ttc28,1.0
Myst4,1.0
Hnrpdl,1.0
Tacc3,1.0
Dazap2,1.0
Noc4l,1.0
Mcm5,1.0
Ptprm,1.0
Krt20,1.0
Gna11,1.0
Zbtb3,1.0
Ptgfrn,1.0
Chmp4c,1.0
Arhgap44,1.0
Oaz1,1.0
Slc25a13,1.0
Cgrrf1,1.0
Erf,1.0
Wasl,1.0
Wdr74,1.0
Eif2ak1,1.0
Creld1,1.0
Tmem167,1.0
Hic2,1.0
Dnalc1,1.0
Tpra1,1.0
Vps72,1.0
Bicc1,1.0
Htr1b,1.0
Acp5,1.0
Adamts1,1.0
Rock1,1.0
Gpr85,1.0
Frk,1.0
Grb7,1.0
Zfp654,1.0
Inpp5d,1.0
E2f4,1.0
Parp8,1.0
Nipa1,1.0
Rnf112,1.0
Metap1d,1.0
Galntl4,1.0
Hoxa3,1.0
Appbp2,1.0
Zc3hav1l,1.0
Zfp821,1.0
Rdx,1.0
Nfyc,1.0
Bcas1,1.0
Egr2,1.0
Cdkl3,1.0
Sh3bgrl2,1.0
Podxl,1.0
Hook2,1.0
Pld1,1.0
Flt1,1.0
Aurkb,1.0
Irf6,1.0
2310044G17Rik,1.0
Jund,1.0
Gnai2,1.0
Zfp691,1.0
Aim1l,1.0
Lgals4,1.0
Irf1,1.0
Amph,1.0
Zscan12,1.0
Mcmbp,1.0
Dcaf12l1,1.0
Nt5dc3,1.0
Apitd1,1.0
Otud1,1.0
Prickle2,1.0
Bcam,1.0
Hnrnpr,1.0
Cds1,1.0
Rrm1,1.0
Plekhj1,1.0
2610528A11Rik,1.0
Anln,1.0
Tnni1,1.0
Zfp709,1.0
Mier1,1.0
Med1,1.0
Plcd1,1.0
St3gal5,1.0
Fosl1,1.0
Myl7,1.0
Basp1,1.0
Baz2b,1.0
Ahcy,1.0
Elf3,1.0
Mecom,1.0
Csrnp2,1.0
Dnajc18,1.0
Ube2q1,1.0
Ttc26,1.0
Elk1,1.0
Dscc1,1.0
Gabpa,1.0
Hoxb9,1.0
Peg3,1.0
Cic,1.0
Arfgap2,1.0
Pbx4,1.0
Spnb1,1.0
Rbms3,1.0
Tomm70a,1.0
Atad5,1.0
Cpeb1,1.0
Ddx11,1.0
Armc1,1.0
Ptpn13,1.0
Phb,1.0
Erbb3,1.0
Egfl7,1.0
Gpa33,1.0
Pdpk1,1.0
Zfp445,1.0
AA467197,1.0
S1pr3,1.0
Epcam,1.0
Nrp1,1.0
Klf7,1.0
Zfp36,1.0
2410003L11Rik,1.0
Bspry,1.0
