GeneSymbol,PValue
Galnt3,0.952
Eprs,0.9555
Dnhd1,0.9585
Rfx2,0.959
Rassf6,0.9595
Cyp2j6,0.96
1810006K21Rik,0.9605
Fmn1,0.961
Ecscr,0.961
Espn,0.9615
Myo6,0.9625
Serpinb9b,0.965
Edn2,0.9655
Ppp1r18,0.966
Rtkn2,0.966
Glod5,0.967
Tead3,0.967
Degs2,0.967
Med13,0.968
Tcfl5,0.9685
Klf7,0.971
Cdk12,0.972
Tmc5,0.973
Pdlim2,0.9775
Uqcrh,0.9785
Serpinb6b,0.9805
Qrich2,0.981
Zfp639,0.9835
Zbtb48,0.9835
Zfp827,0.984
Cgref1,0.984
Gpa33,0.984
Gmds,0.986
Erbb2,0.986
Slc1a3,0.988
Ddx11,0.988
Brca2,0.989
Slc25a4,0.9895
Ermp1,0.99
Zfp697,0.9905
Gna11,0.991
Gipc2,0.991
Gpr126,0.9915
Nr2c2,0.9915
Myl7,0.9915
Ddx39,0.992
Mical1,0.992
Myo1g,0.9925
Tmem44,0.9925
Il33,0.993
Elovl7,0.993
Ep400,0.9935
Ppp1r15a,0.994
Slc16a1,0.994
Pstpip1,0.9945
Ethe1,0.995
She,0.996
Rcor2,0.997
Cmtm7,0.997
Zscan12,0.997
Zfp592,0.9975
Tfap2a,0.9975
Six2,0.998
Pcbd1,0.9985
Actc1,0.999
Blm,0.999
Ercc2,0.999
Meis3,0.999
Cc2d1a,0.999
Ing2,0.999
Nr5a2,0.999
Elf5,0.9995
Nfe2l1,0.9995
Hmg20a,0.9995
Tmf1,0.9995
Runx1,0.9995
Uap1,1.0
Brd7,1.0
F2rl1,1.0
Creb3l4,1.0
Msl1,1.0
Hnrnpab,1.0
Aloxe3,1.0
Gatad2b,1.0
2200002D01Rik,1.0
Elmo3,1.0
Kif15,1.0
Nphp1,1.0
Nfkb1,1.0
Tbc1d8b,1.0
Bcl2,1.0
Il13ra1,1.0
Tom1l1,1.0
Zfp664,1.0
Dsg2,1.0
Cux1,1.0
St6galnac6,1.0
Limch1,1.0
Tbx21,1.0
Prkaa1,1.0
Cdh1,1.0
Gtf2b,1.0
Fam83h,1.0
Fhod1,1.0
Ahi1,1.0
Zfp692,1.0
Chd8,1.0
Irx3,1.0
Clock,1.0
Tex9,1.0
Gabpb2,1.0
Usp34,1.0
Fxyd5,1.0
Pcx,1.0
Tcf12,1.0
Snx32,1.0
Esyt3,1.0
2700029M09Rik,1.0
Acadsb,1.0
Pcca,1.0
Alkbh1,1.0
Stat4,1.0
5730559C18Rik,1.0
Cxx1c,1.0
Myh14,1.0
Zfp28,1.0
Zmynd11,1.0
Akap1,1.0
Spock2,1.0
Pfkfb1,1.0
1700027A23Rik,1.0
Arhgap11a,1.0
Egfl6,1.0
Chd1,1.0
BC055324,1.0
Wrn,1.0
Cyth3,1.0
Ctla2a,1.0
4833427G06Rik,1.0
Xrcc5,1.0
Zfx,1.0
Cc2d1b,1.0
Aurka,1.0
Apex1,1.0
Tarsl2,1.0
Dram1,1.0
Nup214,1.0
Brca1,1.0
Nod1,1.0
Calcrl,1.0
Gata3,1.0
Hey1,1.0
Slc9a3r2,1.0
Eng,1.0
Mboat1,1.0
Ppapdc3,1.0
Acvrl1,1.0
Phf5a,1.0
Cxcr4,1.0
Aarsd1,1.0
4930427A07Rik,1.0
Bbs2,1.0
Nadsyn1,1.0
Phkg2,1.0
Akap9,1.0
Map3k2,1.0
Zfp523,1.0
Ptprm,1.0
Sphk1,1.0
Aqp5,1.0
Terf2ip,1.0
Arhgap44,1.0
Slc25a13,1.0
Nars2,1.0
Wasl,1.0
Dnalc1,1.0
Bicc1,1.0
Htr1b,1.0
Acp5,1.0
Adamts1,1.0
Pbx2,1.0
Grb7,1.0
Zfp654,1.0
Parp8,1.0
Rnf112,1.0
Odf2l,1.0
Metap1d,1.0
Galntl4,1.0
Appbp2,1.0
Zfp263,1.0
Foxj1,1.0
BC028528,1.0
Bcas1,1.0
Egr2,1.0
Sh3bgrl2,1.0
Nfx1,1.0
Cbr2,1.0
Podxl,1.0
Rhob,1.0
Irx5,1.0
Pcgf2,1.0
Aldh3a1,1.0
Hdac2,1.0
Aurkb,1.0
2310044G17Rik,1.0
Gata2,1.0
Zscan2,1.0
Jund,1.0
Gnai2,1.0
Zfp691,1.0
Amph,1.0
Nt5dc3,1.0
Apitd1,1.0
Otud1,1.0
Prickle2,1.0
Med6,1.0
2610528A11Rik,1.0
Anln,1.0
Tnni1,1.0
Atp6v1c2,1.0
Mier1,1.0
Med1,1.0
Chn1,1.0
St3gal5,1.0
Fosl1,1.0
Six4,1.0
3110082I17Rik,1.0
Ahcy,1.0
Hltf,1.0
Emp2,1.0
Dnajc18,1.0
Ube2q1,1.0
Ttc26,1.0
Mum1,1.0
Elk1,1.0
Hoxb9,1.0
Cic,1.0
Arfgap2,1.0
Spnb1,1.0
Atad5,1.0
Cpeb1,1.0
Armc1,1.0
Erbb3,1.0
Egfl7,1.0
Rnf128,1.0
Zfp445,1.0
AA467197,1.0
Bmp6,1.0
Tbx2,1.0
Ager,1.0
Epcam,1.0
Nrp1,1.0
2410003L11Rik,1.0
Eya2,1.0
Bspry,1.0
Parp3,1.0
