pathway,nums,percent,pvalue
Starch and sucrose metabolism,36,0.5277777777777778,0.518
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.23809523809523808,0.521
Type I diabetes mellitus,69,0.043478260869565216,0.524
Cell adhesion molecules (CAMs),169,0.23076923076923078,0.528
Relaxin signaling pathway,129,0.5116279069767442,0.528
Fc gamma R-mediated phagocytosis,97,0.44329896907216493,0.53
Hippo signaling pathway,158,0.6139240506329114,0.532
Steroid biosynthesis,20,0.35,0.535
Longevity regulating pathway - multiple species,62,0.7580645161290323,0.538
Melanoma,72,0.75,0.539
Efferocytosis,155,0.6580645161290323,0.543
p53 signaling pathway,74,0.8783783783783784,0.544
Pyrimidine metabolism,107,1.280373831775701,0.545
Chemical carcinogenesis - receptor activation,225,0.64,0.545
Rheumatoid arthritis,87,0.1839080459770115,0.546
EGFR tyrosine kinase inhibitor resistance,79,0.759493670886076,0.547
"Glycolysis, core module involving three-carbon compounds",13,0.3076923076923077,0.549
Prion diseases,34,1.2647058823529411,0.556
"Parathyroid hormone synthesis, secretion and action",108,0.5462962962962963,0.556
Huntington's disease,194,0.7731958762886598,0.559
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,0.9166666666666666,0.561
Toxoplasmosis,109,0.29357798165137616,0.563
ErbB signaling pathway,86,0.36046511627906974,0.564
SNARE interactions in vesicular transport,33,0.12121212121212122,0.565
Arachidonic acid metabolism,95,0.5578947368421052,0.566
Galactose metabolism,34,0.47058823529411764,0.566
Cytochrome c oxidase,25,0.16,0.568
C-type lectin receptor signaling pathway,112,0.14285714285714285,0.569
"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",24,0.625,0.575
Thermogenesis,231,0.670995670995671,0.576
Pyruvate metabolism,44,1.1136363636363635,0.577
Cell adhesion molecules,182,0.2087912087912088,0.58
Longevity regulating pathway,90,0.7444444444444445,0.581
RNA polymerase,36,1.1944444444444444,0.582
Histidine metabolism,28,0.9285714285714286,0.584
"Tyrosine degradation, tyrosine => homogentisate",8,0.5,0.584
Sphingolipid signaling pathway,127,0.6850393700787402,0.585
Insulin resistance,110,0.9363636363636364,0.587
Retrograde endocannabinoid signaling,150,0.23333333333333334,0.588
BMP signaling,20,0.15,0.591
Phagosome,192,0.5104166666666666,0.591
Alzheimer's disease,175,0.4857142857142857,0.592
Cell cycle,157,0.9617834394904459,0.592
Choline metabolism in cancer,98,0.6020408163265306,0.592
Ferroptosis,42,1.0714285714285714,0.594
Gastric cancer,150,0.52,0.595
"Valine, leucine and isoleucine degradation",57,1.0,0.599
Motor proteins,196,0.42857142857142855,0.6
Nitrogen metabolism,17,0.4117647058823529,0.603
Sulfur metabolism,14,0.7857142857142857,0.604
Regulation of actin cytoskeleton,239,0.5732217573221757,0.605
Fatty acid degradation,53,0.8679245283018868,0.607
Lsm 1-7 complex,7,0.8571428571428571,0.609
Lsm 2-8 complex,7,1.0,0.61
Central carbon metabolism in cancer,69,0.5797101449275363,0.61
Maturity onset diabetes of the young,27,0.3333333333333333,0.61
"Proteasome, 19S regulatory particle (PA700)",19,0.631578947368421,0.612
Human papillomavirus infection,361,0.5457063711911357,0.612
DNA replication,35,2.2285714285714286,0.614
Immunoproteasome,18,1.1666666666666667,0.614
Cytochrome bc1 complex,10,0.3,0.615
Ascorbate and aldarate metabolism,31,0.8709677419354839,0.616
RF-C complex,5,5.8,0.62
ABC transporters,52,0.6923076923076923,0.622
Leukocyte transendothelial migration,121,0.47107438016528924,0.623
Sphingolipid metabolism,57,0.7719298245614035,0.623
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.375,0.624
Amphetamine addiction,69,0.6666666666666666,0.624
Glyoxylate and dicarboxylate metabolism,32,1.25,0.625
mRNA surveillance pathway,105,1.1523809523809523,0.627
cAMP signaling pathway,224,0.3705357142857143,0.632
Necroptosis,175,0.52,0.633
Non-homologous end-joining,13,1.1538461538461537,0.634
Protein processing in endoplasmic reticulum,183,0.4918032786885246,0.636
Lipid and atherosclerosis,216,0.5277777777777778,0.637
Nucleotide metabolism,84,1.1904761904761905,0.639
Linoleic acid metabolism,50,0.64,0.64
"Glycine, serine and threonine metabolism",40,1.225,0.642
Yersinia infection,135,0.562962962962963,0.644
Glycerolipid metabolism,64,0.515625,0.645
Ubiquitin mediated proteolysis,151,0.9205298013245033,0.645
Methionine salvage pathway,11,0.5454545454545454,0.646
"Proteasome, 20S core particle",15,0.5333333333333333,0.647
Glioma,74,0.6891891891891891,0.651
MicroRNAs in cancer,303,0.37623762376237624,0.653
Fluid shear stress and atherosclerosis,147,0.7006802721088435,0.653
Glucuronate pathway (uronate pathway),26,0.5769230769230769,0.654
Porphyrin metabolism,43,0.627906976744186,0.656
Progesterone-mediated oocyte maturation,92,1.0434782608695652,0.658
Porphyrin and chlorophyll metabolism,41,0.7804878048780488,0.66
Cholesterol metabolism,50,1.12,0.66
Fatty acid metabolism,64,0.65625,0.661
"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",6,1.1666666666666667,0.661
Th1 and Th2 cell differentiation,89,0.16853932584269662,0.662
MCM complex,6,4.166666666666667,0.664
Nucleotide excision repair,58,1.5172413793103448,0.666
VEGF signaling pathway,58,0.22413793103448276,0.666
Inflammatory bowel disease,62,0.41935483870967744,0.67
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,0.2727272727272727,0.678
Focal adhesion,204,0.5392156862745098,0.679
Adherens junction,93,0.8817204301075269,0.68
Primary bile acid biosynthesis,18,1.4444444444444444,0.68
Fatty acid elongation,29,0.5862068965517241,0.681
Mineral absorption,56,0.3392857142857143,0.682
Terpenoid backbone biosynthesis,24,0.125,0.683
Platelet activation,126,0.626984126984127,0.684
"F-type ATPase, eukaryotes",17,0.17647058823529413,0.685
Aminoacyl-tRNA biosynthesis,84,0.42857142857142855,0.687
Arrhythmogenic right ventricular cardiomyopathy,77,0.3246753246753247,0.687
Cellular senescence,183,0.7595628415300546,0.689
Inflammatory bowel disease (IBD),59,0.3220338983050847,0.69
"Spliceosome, U1-snRNP",11,2.1818181818181817,0.69
Basal cell carcinoma,63,0.1746031746031746,0.69
Glycerophospholipid metabolism,99,0.5959595959595959,0.693
Hepatocellular carcinoma,174,0.8103448275862069,0.694
Arginine and proline metabolism,57,0.5789473684210527,0.695
Carbohydrate digestion and absorption,49,0.3673469387755102,0.696
Cell cycle - G2/M transition,10,0.3,0.697
"RNA polymerase II, eukaryotes",13,0.46153846153846156,0.697
Wnt signaling pathway,180,0.4722222222222222,0.697
Graft-versus-host disease,62,0.06451612903225806,0.697
Breast cancer,147,0.5306122448979592,0.698
One carbon pool by folate,19,1.1578947368421053,0.699
Base excision repair,49,1.469387755102041,0.705
NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,16,0.1875,0.707
N-Glycan biosynthesis,53,0.2641509433962264,0.71
Vasopressin-regulated water reabsorption,44,0.20454545454545456,0.71
Cushing syndrome,162,0.6296296296296297,0.71
Aldosterone-regulated sodium reabsorption,39,0.20512820512820512,0.711
Cell cycle - G1/S transition,13,1.3846153846153846,0.711
Butanoate metabolism,28,0.75,0.714
Endometrial cancer,58,0.46551724137931033,0.714
Cardiac muscle contraction,87,0.12643678160919541,0.715
Nucleocytoplasmic transport,117,1.188034188034188,0.716
TREX complex,10,1.5,0.717
Proteoglycans in cancer,205,0.6146341463414634,0.717
Cortisol synthesis and secretion,72,0.5555555555555556,0.72
Thyroid cancer,37,0.4864864864864865,0.72
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.4444444444444444,0.721
Protein digestion and absorption,110,0.2636363636363636,0.721
Coronavirus disease - COVID-19,249,0.7911646586345381,0.721
Glucagon signaling pathway,108,0.7407407407407407,0.723
Homologous recombination,42,1.1428571428571428,0.724
"Spliceosome, U2-snRNP",21,3.1904761904761907,0.724
Urea cycle,6,1.0,0.724
Colorectal cancer,88,0.7840909090909091,0.726
Estrogen signaling pathway,134,0.3805970149253731,0.727
"Growth hormone synthesis, secretion and action",117,0.5299145299145299,0.727
Viral myocarditis,87,0.20689655172413793,0.727
Inflammatory mediator regulation of TRP channels,127,0.5275590551181102,0.729
PI3K-Akt signaling,13,0.23076923076923078,0.729
Survival motor neuron (SMN) complex,9,0.8888888888888888,0.729
RNA transport,167,1.0239520958083832,0.73
Insulin secretion,86,0.3372093023255814,0.738
Endocrine resistance,93,0.7096774193548387,0.738
Peroxisome,87,1.0114942528735633,0.74
Mismatch repair,22,2.909090909090909,0.741
Biosynthesis of unsaturated fatty acids,36,0.7777777777777778,0.746
Cytokine-cytokine receptor interaction,326,0.22085889570552147,0.746
"GABA biosynthesis, eukaryotes, putrescine => GABA",9,0.6666666666666666,0.746
Taurine and hypotaurine metabolism,22,0.6818181818181818,0.746
"Leucine degradation, leucine => acetoacetate + acetyl-CoA",13,0.23076923076923078,0.75
Chagas disease,103,0.5728155339805825,0.753
Folate biosynthesis,26,0.46153846153846156,0.754
Propanoate metabolism,34,1.1470588235294117,0.754
Spliceosome,186,0.8333333333333334,0.754
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.8421052631578947,0.756
Methionine degradation,11,0.7272727272727273,0.756
Oxytocin signaling pathway,154,0.37662337662337664,0.756
Herpes simplex virus 1 infection,458,0.4126637554585153,0.756
Systemic lupus erythematosus,149,0.3959731543624161,0.756
Endocrine and other factor-regulated calcium reabsorption,61,0.11475409836065574,0.757
Lipoic acid metabolism,19,0.7368421052631579,0.757
BRCA1-associated genome surveillance complex (BASC),16,3.0,0.759
Long-term depression,61,0.21311475409836064,0.76
Notch signaling pathway,63,0.5555555555555556,0.761
"Phenylalanine, tyrosine and tryptophan biosynthesis",9,0.5555555555555556,0.763
Holo-TFIIH complex,10,0.5,0.764
Lysine degradation,67,0.746268656716418,0.764
Basal transcription factors,45,1.4444444444444444,0.765
Renin secretion,76,0.10526315789473684,0.766
"RNA polymerase III, eukaryotes",18,0.6111111111111112,0.766
Transcriptional misregulation in cancer,224,0.4955357142857143,0.766
Autophagy - other,32,0.59375,0.769
Citrate cycle (TCA cycle),32,0.875,0.772
Cocaine addiction,48,0.4166666666666667,0.772
MAPK signaling pathway,252,0.4523809523809524,0.773
Acute myeloid leukemia,70,0.6142857142857143,0.774
GABAergic synapse,91,0.2967032967032967,0.775
Melanogenesis,100,0.34,0.775
Sm core complex,8,3.25,0.78
Protein export,31,0.5161290322580645,0.782
Mitophagy - animal,68,0.75,0.783
"V-type ATPase, eukaryotes",24,0.125,0.783
Antigen processing and presentation,97,0.4020618556701031,0.784
2-Oxocarboxylic acid metabolism,34,1.088235294117647,0.785
Prolactin signaling pathway,74,0.6351351351351351,0.785
"Exosome, eukaryotes",10,1.7,0.786
Carbon metabolism,126,0.8174603174603174,0.787
Autoimmune thyroid disease,78,0.05128205128205128,0.788
Thyroid hormone signaling pathway,120,0.875,0.789
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",7,0.5714285714285714,0.79
Fatty acid biosynthesis,20,0.15,0.792
Adrenergic signaling in cardiomyocytes,156,0.4423076923076923,0.794
B cell receptor signaling pathway,85,0.32941176470588235,0.794
Circadian rhythm,37,0.7027027027027027,0.794
NOD-like receptor signaling pathway,220,0.45,0.796
Oocyte meiosis,123,0.8699186991869918,0.797
GnRH secretion,63,0.23809523809523808,0.798
Glutamatergic synapse,116,0.21551724137931033,0.8
THC complex,5,1.4,0.803
Herpes simplex infection,215,0.7209302325581395,0.804
Hippo signaling pathway -multiple species,26,0.3076923076923077,0.804
Complement and coagulation cascades,94,0.8297872340425532,0.805
Fanconi anemia pathway,51,0.8823529411764706,0.81
Other types of O-glycan biosynthesis,43,0.09302325581395349,0.81
Hippo signaling pathway - multiple species,27,0.2962962962962963,0.81
Natural killer cell mediated cytotoxicity,123,0.16260162601626016,0.812
Fat digestion and absorption,43,0.5116279069767442,0.815
Hematopoietic cell lineage,98,0.25510204081632654,0.815
Fructose and mannose metabolism,38,0.6052631578947368,0.816
HTLV-I infection,283,0.6113074204946997,0.817
Salivary secretion,88,0.17045454545454544,0.818
Adipocytokine signaling pathway,73,0.726027397260274,0.819
Amyotrophic lateral sclerosis,369,0.6720867208672087,0.819
Hepatitis B,163,0.8588957055214724,0.82
Long-term potentiation,67,0.3283582089552239,0.822
Hepatitis C,166,0.8373493975903614,0.823
Origin recognition complex,6,2.0,0.824
Renin-angiotensin system,37,0.08108108108108109,0.824
PPAR signaling pathway,90,0.8222222222222222,0.826
Phenylalanine metabolism,24,0.75,0.827
"Spliceosome, U4/U6.U5 tri-snRNP",32,1.78125,0.83
Leishmaniasis,70,0.35714285714285715,0.834
Synaptic vesicle cycle,77,0.36363636363636365,0.837
T cell receptor signaling pathway,125,0.608,0.838
Staphylococcus aureus infection,128,0.296875,0.841
Polycomb repressive complex,84,1.1785714285714286,0.844
Amyotrophic lateral sclerosis (ALS),52,0.46153846153846156,0.846
Phosphatidylinositol signaling system,99,0.1111111111111111,0.846
Human T-cell leukemia virus 1 infection,249,0.6907630522088354,0.849
DNA polymerase alpha / primase complex,4,3.75,0.863
Regulation of lipolysis in adipocytes,57,0.21052631578947367,0.864
Influenza A,173,0.7283236994219653,0.865
Pentose phosphate pathway,34,0.7058823529411765,0.866
HIF-1 signaling pathway,120,0.6166666666666667,0.867
Neutrophil extracellular trap formation,208,0.4519230769230769,0.868
Apoptosis - multiple species,33,0.3333333333333333,0.871
Cytosolic DNA-sensing pathway,80,0.5,0.873
BER complex,10,1.1,0.875
Osteoclast differentiation,140,0.3142857142857143,0.878
"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",11,0.2727272727272727,0.879
Chronic myeloid leukemia,76,1.0,0.879
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",11,0.9090909090909091,0.881
JAK-STAT signaling pathway,171,0.47953216374269003,0.885
Circadian entrainment,100,0.03,0.886
Dilated cardiomyopathy,94,0.1702127659574468,0.886
ECS complex,12,0.4166666666666667,0.889
Antifolate resistance,29,0.6551724137931034,0.89
beta-Alanine metabolism,37,1.027027027027027,0.891
Exon junction complex (EJC),22,2.0,0.895
Vitamin digestion and absorption,24,0.3333333333333333,0.895
Kaposi sarcoma-associated herpesvirus infection,223,0.547085201793722,0.895
Cholinergic synapse,114,0.17543859649122806,0.898
AGE-RAGE signaling pathway in diabetic complications,101,0.8910891089108911,0.898
beta-Oxidation,13,0.23076923076923078,0.899
Arginine biosynthesis,20,0.95,0.9
GnRH signaling pathway,90,0.28888888888888886,0.9
Hypertrophic cardiomyopathy (HCM),84,0.19047619047619047,0.904
Renal cell carcinoma,68,0.25,0.909
Thiamine metabolism,15,0.3333333333333333,0.91
Proteasome,47,0.9148936170212766,0.913
Cysteine and methionine metabolism,57,1.0526315789473684,0.915
Apoptosis,137,0.7956204379562044,0.916
Viral life cycle - HIV-1,61,1.1967213114754098,0.917
Thyroid hormone synthesis,74,0.527027027027027,0.919
Various types of N-glycan biosynthesis,43,0.3953488372093023,0.923
JAK-STAT signaling,19,0.7368421052631579,0.924
"Spliceosome, 35S U5-snRNP",36,1.9444444444444444,0.925
Human cytomegalovirus infection,255,0.5764705882352941,0.925
APC/C complex,14,1.8571428571428572,0.931
Pancreatic cancer,76,0.9078947368421053,0.931
Amoebiasis,107,0.5046728971962616,0.935
Measles,145,0.6206896551724138,0.936
"Alanine, aspartate and glutamate metabolism",41,1.2439024390243902,0.938
Activin signaling,10,1.1,0.94
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.7,0.941
ATP-dependent chromatin remodeling,136,0.8161764705882353,0.942
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",14,0.42857142857142855,0.947
Inositol phosphate metabolism,73,0.2465753424657534,0.948
Viral carcinogenesis,228,0.7192982456140351,0.952
Caffeine metabolism,6,1.3333333333333333,0.953
Pancreatic secretion,116,0.1206896551724138,0.956
Salmonella infection,253,0.6640316205533597,0.956
Jak-STAT signaling pathway,159,0.46540880503144655,0.961
Signaling pathways regulating pluripotency of stem cells,141,0.6453900709219859,0.962
Small cell lung cancer,93,0.9139784946236559,0.962
TGF-beta signaling pathway,112,0.9821428571428571,0.965
Epstein-Barr virus infection,230,0.6217391304347826,0.965
Malaria,57,0.2982456140350877,0.966
Neurotrophin signaling pathway,121,0.49586776859504134,0.967
Hippo signaling,15,0.3333333333333333,0.968
Gastric acid secretion,75,0.16,0.969
Bacterial invasion of epithelial cells,76,0.5394736842105263,0.971
Human immunodeficiency virus 1 infection,239,0.5062761506276151,0.973
Allograft rejection,62,0.06451612903225806,0.974
Spinocerebellar ataxia,141,0.7446808510638298,0.974
RIG-I-like receptor signaling pathway,73,0.3698630136986301,0.98
Alcoholic liver disease,141,0.900709219858156,0.981
Tuberculosis,180,0.4111111111111111,0.984
mmuK signaling pathway,301,0.47840531561461797,0.985
RNA degradation,90,1.0555555555555556,0.986
Intestinal immune network for IgA production,45,0.2,0.987
Pertussis,77,0.5844155844155844,0.987
Legionellosis,60,0.36666666666666664,0.987
eIF4F complex,8,0.75,0.988
Biosynthesis of amino acids,84,0.8214285714285714,0.989
Hypertrophic cardiomyopathy,91,0.21978021978021978,0.992
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.631578947368421,0.993
Proximal tubule bicarbonate reclamation,22,0.5454545454545454,0.993
Ubiquinone and other terpenoid-quinone biosynthesis,11,0.7272727272727273,0.993
African trypanosomiasis,39,0.41025641025641024,0.995
"Spliceosome, Prp19/CDC5L complex",13,0.8461538461538461,0.996
Viral protein interaction with cytokine and cytokine receptor,95,0.14736842105263157,0.996
alpha-Linolenic acid metabolism,25,0.2,0.997
PD-L1 expression and PD-1 checkpoint pathway in cancer,88,0.5568181818181818,0.998
Th17 cell differentiation,107,0.616822429906542,0.999
Prostate cancer,99,0.7373737373737373,0.999
Non-small cell lung cancer,72,0.8611111111111112,0.999
Chagas disease (American trypanosomiasis),101,0.46534653465346537,1.0
"Citrate cycle (TCA cycle, Krebs cycle)",24,0.16666666666666666,1.0
COPII complex,11,0.2727272727272727,1.0
FA core complex,10,0.3,1.0
