pathway,nums,percent,pvalue
Pathways of neurodegeneration - multiple diseases,471,0.15498938428874734,0.583
Metabolic pathways,1315,0.4479087452471483,0.585
Chagas disease,103,0.02912621359223301,0.588
Gap junction,86,0.03488372093023256,0.593
cAMP signaling pathway,224,0.13839285714285715,0.597
Metabolism of xenobiotics by cytochrome P450,75,0.38666666666666666,0.599
Lysosome,136,0.11029411764705882,0.611
Fatty acid metabolism,64,0.140625,0.618
Pertussis,77,0.05194805194805195,0.624
Ras signaling pathway,242,0.08677685950413223,0.626
Cholinergic synapse,114,0.05263157894736842,0.633
ErbB signaling pathway,86,0.09302325581395349,0.635
Human cytomegalovirus infection,255,0.0784313725490196,0.636
Pantothenate and CoA biosynthesis,22,0.13636363636363635,0.637
Hepatitis B,163,0.09202453987730061,0.637
Influenza A,173,0.08670520231213873,0.638
Glucagon signaling pathway,108,0.3148148148148148,0.648
Prion disease,267,0.21722846441947566,0.653
Peroxisome,87,0.45977011494252873,0.654
"Glycine, serine and threonine metabolism",40,0.675,0.657
Vascular smooth muscle contraction,145,0.08275862068965517,0.67
cGMP-PKG signaling pathway,175,0.14285714285714285,0.671
Other glycan degradation,20,0.2,0.671
Parkinson disease,264,0.17045454545454544,0.672
Tryptophan metabolism,54,0.35185185185185186,0.678
Thyroid hormone signaling pathway,120,0.125,0.68
Glutathione metabolism,74,0.32432432432432434,0.682
Selenocompound metabolism,18,0.16666666666666666,0.683
JAK-STAT signaling,19,0.15789473684210525,0.689
Cushing syndrome,162,0.1419753086419753,0.69
Fat digestion and absorption,43,0.37209302325581395,0.692
Efferocytosis,155,0.14838709677419354,0.693
Tyrosine metabolism,41,0.3902439024390244,0.695
Neutrophil extracellular trap formation,208,0.014423076923076924,0.695
"Phenylalanine, tyrosine and tryptophan biosynthesis",9,0.3333333333333333,0.697
Alcoholic liver disease,141,0.36879432624113473,0.7
Galactose metabolism,34,0.17647058823529413,0.701
Protein export,31,0.22580645161290322,0.701
PPAR signaling pathway,90,0.4777777777777778,0.702
Sulfur metabolism,14,0.5,0.702
Spinocerebellar ataxia,141,0.028368794326241134,0.704
Huntington disease,302,0.18874172185430463,0.706
Thermogenesis,231,0.0735930735930736,0.71
Intestinal immune network for IgA production,45,0.1111111111111111,0.711
beta-Oxidation,13,0.38461538461538464,0.713
Mitophagy - animal,68,0.08823529411764706,0.714
Inositol phosphate metabolism,73,0.0684931506849315,0.717
Phosphatidylinositol signaling system,99,0.030303030303030304,0.717
"Parathyroid hormone synthesis, secretion and action",108,0.10185185185185185,0.717
Melanogenesis,100,0.07,0.718
Hippo signaling pathway - multiple species,27,0.1111111111111111,0.725
Calcium signaling pathway,254,0.09055118110236221,0.727
Sphingolipid signaling pathway,127,0.08661417322834646,0.727
Carbohydrate digestion and absorption,49,0.2653061224489796,0.731
Inflammatory mediator regulation of TRP channels,127,0.1732283464566929,0.732
Pancreatic secretion,116,0.06896551724137931,0.732
Mineral absorption,56,0.05357142857142857,0.734
Glycerolipid metabolism,64,0.203125,0.744
MAPK signaling pathway,252,0.04365079365079365,0.746
Drug metabolism - other enzymes,92,0.5869565217391305,0.749
Fluid shear stress and atherosclerosis,147,0.10204081632653061,0.749
Starch and sucrose metabolism,36,0.3333333333333333,0.751
Urea cycle,6,1.3333333333333333,0.756
Adipocytokine signaling pathway,73,0.2465753424657534,0.759
Phenylalanine metabolism,24,0.25,0.76
Autophagy - animal,167,0.041916167664670656,0.766
Fatty acid degradation,53,0.39622641509433965,0.768
Insulin secretion,86,0.08139534883720931,0.768
Cell adhesion molecules (CAMs),169,0.05917159763313609,0.77
Drug metabolism - cytochrome P450,72,0.4722222222222222,0.774
Chemical carcinogenesis - DNA adducts,84,0.47619047619047616,0.775
HTLV-I infection,283,0.02120141342756184,0.778
Amoebiasis,107,0.06542056074766354,0.784
Platinum drug resistance,80,0.2375,0.786
Complement and coagulation cascades,94,0.2553191489361702,0.787
Fatty acid elongation,29,0.20689655172413793,0.787
Chemical carcinogenesis - reactive oxygen species,223,0.23766816143497757,0.788
Cytokine-cytokine receptor interaction,326,0.012269938650306749,0.789
Hippo signaling pathway -multiple species,26,0.2692307692307692,0.789
Porphyrin metabolism,43,0.3488372093023256,0.796
African trypanosomiasis,39,0.07692307692307693,0.796
alpha-Linolenic acid metabolism,25,0.12,0.797
NOD-like receptor signaling pathway,220,0.08636363636363636,0.8
Arrhythmogenic right ventricular cardiomyopathy,77,0.05194805194805195,0.8
Sphingolipid metabolism,57,0.10526315789473684,0.802
Coronavirus disease - COVID-19,249,0.17670682730923695,0.804
Antifolate resistance,29,0.10344827586206896,0.805
Alzheimer's disease,175,0.022857142857142857,0.806
Glyoxylate and dicarboxylate metabolism,32,0.3125,0.809
Hepatocellular carcinoma,174,0.10919540229885058,0.81
Epstein-Barr virus infection,230,0.07391304347826087,0.811
Longevity regulating pathway,90,0.1,0.812
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",6,0.5,0.812
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,0.4166666666666667,0.813
Signaling pathways regulating pluripotency of stem cells,141,0.05673758865248227,0.813
Vitamin digestion and absorption,24,0.20833333333333334,0.814
Propanoate metabolism,34,0.23529411764705882,0.815
Retinol metabolism,97,0.44329896907216493,0.821
Systemic lupus erythematosus,149,0.040268456375838924,0.828
Arginine biosynthesis,20,0.55,0.829
Glycerophospholipid metabolism,99,0.2222222222222222,0.832
Rap1 signaling pathway,218,0.045871559633027525,0.832
Thyroid hormone synthesis,74,0.20270270270270271,0.842
Arginine and proline metabolism,57,0.2982456140350877,0.844
Pyruvate metabolism,44,0.5681818181818182,0.856
Carbon metabolism,126,0.5079365079365079,0.857
Amphetamine addiction,69,0.14492753623188406,0.862
Non-alcoholic fatty liver disease (NAFLD),151,0.24503311258278146,0.863
Cortisol synthesis and secretion,72,0.2222222222222222,0.863
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.4,0.864
Prion diseases,34,0.11764705882352941,0.867
beta-Alanine metabolism,37,0.24324324324324326,0.868
Lysine degradation,67,0.23880597014925373,0.873
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.5789473684210527,0.876
Retrograde endocannabinoid signaling,150,0.03333333333333333,0.876
Cysteine and methionine metabolism,57,0.21052631578947367,0.877
Porphyrin and chlorophyll metabolism,41,0.34146341463414637,0.877
Riboflavin metabolism,8,0.375,0.888
Staphylococcus aureus infection,128,0.03125,0.89
Biosynthesis of cofactors,152,0.5263157894736842,0.891
Histidine metabolism,28,0.21428571428571427,0.893
Methionine salvage pathway,11,0.36363636363636365,0.893
Legionellosis,60,0.06666666666666667,0.896
Type II diabetes mellitus,48,0.0625,0.901
Cellular senescence,183,0.04918032786885246,0.904
Non-alcoholic fatty liver disease,156,0.20512820512820512,0.904
Biosynthesis of unsaturated fatty acids,36,0.25,0.908
Apoptosis - multiple species,33,0.18181818181818182,0.915
Bile secretion,100,0.39,0.916
Citrate cycle (TCA cycle),32,0.25,0.919
Serotonergic synapse,133,0.24812030075187969,0.921
Proximal tubule bicarbonate reclamation,22,0.45454545454545453,0.923
Aldosterone synthesis and secretion,105,0.14285714285714285,0.924
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.05555555555555555,0.926
Nitrogen metabolism,17,0.29411764705882354,0.926
2-Oxocarboxylic acid metabolism,34,0.38235294117647056,0.927
Glycolysis / Gluconeogenesis,70,0.4,0.932
Cocaine addiction,48,0.16666666666666666,0.932
"GABA biosynthesis, eukaryotes, putrescine => GABA",9,0.3333333333333333,0.935
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.2962962962962963,0.938
EGFR tyrosine kinase inhibitor resistance,79,0.08860759493670886,0.942
HIF-1 signaling pathway,120,0.09166666666666666,0.943
Parkinson's disease,144,0.041666666666666664,0.943
"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",24,0.4166666666666667,0.945
Ascorbate and aldarate metabolism,31,0.4838709677419355,0.949
"Alanine, aspartate and glutamate metabolism",41,0.34146341463414637,0.952
Butanoate metabolism,28,0.32142857142857145,0.954
Linoleic acid metabolism,50,0.34,0.954
Huntington's disease,194,0.1134020618556701,0.957
Neuroactive ligand-receptor interaction,393,0.020356234096692113,0.961
"Growth hormone synthesis, secretion and action",117,0.042735042735042736,0.967
Maturity onset diabetes of the young,27,0.4444444444444444,0.969
Biosynthesis of amino acids,84,0.5357142857142857,0.97
Cholesterol metabolism,50,0.72,0.971
Arachidonic acid metabolism,95,0.2736842105263158,0.972
Folate biosynthesis,26,0.11538461538461539,0.972
Primary bile acid biosynthesis,18,0.6666666666666666,0.981
Pentose phosphate pathway,34,0.5294117647058824,0.982
Diabetic cardiomyopathy,211,0.0947867298578199,0.984
Pentose and glucuronate interconversions,37,0.3783783783783784,0.989
Nicotinate and nicotinamide metabolism,45,0.28888888888888886,0.991
Glucuronate pathway (uronate pathway),26,0.19230769230769232,0.993
ABC transporters,52,0.34615384615384615,0.996
Central carbon metabolism in cancer,69,0.07246376811594203,0.996
Cytosolic DNA-sensing pathway,80,0.0375,1.0
Fructose and mannose metabolism,38,0.2894736842105263,1.0
