pathway,nums,percent,pvalue
Thyroid hormone signaling pathway,120,0.31666666666666665,0.841
Transcriptional misregulation in cancer,224,0.36160714285714285,0.851
Fanconi anemia pathway,51,0.27450980392156865,0.857
Adipocytokine signaling pathway,73,0.2465753424657534,0.868
PD-L1 expression and PD-1 checkpoint pathway in cancer,88,0.29545454545454547,0.868
"Growth hormone synthesis, secretion and action",117,0.3247863247863248,0.87
MicroRNAs in cancer,303,0.22112211221122113,0.878
HTLV-I infection,283,0.254416961130742,0.879
Huntington's disease,194,0.28865979381443296,0.894
Human cytomegalovirus infection,255,0.32941176470588235,0.897
Prolactin signaling pathway,74,0.33783783783783783,0.899
Spliceosome,186,0.03763440860215054,0.905
Glycosphingolipid biosynthesis - ganglio series,15,0.4666666666666667,0.916
"Spliceosome, U4/U6.U5 tri-snRNP",32,0.09375,0.923
Longevity regulating pathway,90,0.32222222222222224,0.925
Platinum drug resistance,80,0.45,0.954
Melanoma,72,0.2916666666666667,0.973
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.6190476190476191,0.985
Amyotrophic lateral sclerosis (ALS),52,0.19230769230769232,0.988
Hepatitis B,163,0.4110429447852761,0.991
Chronic myeloid leukemia,76,0.39473684210526316,0.995
Motor proteins,196,0.2755102040816326,1.0
