pathway,nums,percent,pvalue
Chemical carcinogenesis - receptor activation,225,0.4088888888888889,0.698
Protein export,31,0.1935483870967742,0.699
Platelet activation,126,0.2698412698412698,0.7
FA core complex,10,0.4,0.725
mmuK signaling pathway,301,0.31893687707641194,0.73
JAK-STAT signaling,19,0.3684210526315789,0.735
Glioma,74,0.5540540540540541,0.736
Non-alcoholic fatty liver disease (NAFLD),151,0.31125827814569534,0.742
Th17 cell differentiation,107,0.3364485981308411,0.743
Hepatitis C,166,0.43373493975903615,0.744
Cysteine and methionine metabolism,57,0.47368421052631576,0.747
Alcoholism,205,0.28780487804878047,0.747
Insulin secretion,86,0.13953488372093023,0.757
HIF-1 signaling pathway,120,0.31666666666666665,0.76
Insulin signaling pathway,143,0.2727272727272727,0.76
Hematopoietic cell lineage,98,0.12244897959183673,0.766
Viral protein interaction with cytokine and cytokine receptor,95,0.09473684210526316,0.774
Melanoma,72,0.5138888888888888,0.775
JAK-STAT signaling pathway,171,0.23976608187134502,0.781
MicroRNAs in cancer,303,0.4158415841584158,0.785
Long-term potentiation,67,0.43283582089552236,0.786
Gap junction,86,0.5581395348837209,0.799
MAPK signaling pathway,252,0.36507936507936506,0.806
EGFR tyrosine kinase inhibitor resistance,79,0.3924050632911392,0.806
Measles,145,0.22758620689655173,0.812
PPAR signaling pathway,90,0.13333333333333333,0.814
Lipid and atherosclerosis,216,0.24537037037037038,0.819
Pancreatic secretion,116,0.09482758620689655,0.821
TGF-beta signaling pathway,112,0.7857142857142857,0.823
Adipocytokine signaling pathway,73,0.1917808219178082,0.827
Oxytocin signaling pathway,154,0.24025974025974026,0.83
Carbon metabolism,126,0.30158730158730157,0.832
Steroid biosynthesis,20,0.15,0.833
Prolactin signaling pathway,74,0.21621621621621623,0.839
Small cell lung cancer,93,0.7419354838709677,0.839
Chagas disease,103,0.06796116504854369,0.841
Diabetic cardiomyopathy,211,0.3222748815165877,0.843
Non-alcoholic fatty liver disease,156,0.32051282051282054,0.847
Sphingolipid signaling pathway,127,0.2125984251968504,0.848
Acute myeloid leukemia,70,0.5285714285714286,0.876
Complement and coagulation cascades,94,0.06382978723404255,0.881
Amyotrophic lateral sclerosis (ALS),52,0.21153846153846154,0.888
Central carbon metabolism in cancer,69,0.30434782608695654,0.893
Inflammatory bowel disease,62,0.1774193548387097,0.899
Apoptosis,137,0.45985401459854014,0.902
Inflammatory mediator regulation of TRP channels,127,0.2440944881889764,0.906
Inflammatory bowel disease (IBD),59,0.1864406779661017,0.91
Autophagy - animal,167,0.5269461077844312,0.918
Human immunodeficiency virus 1 infection,239,0.3891213389121339,0.92
Endocytosis,297,0.05723905723905724,0.921
Endocrine resistance,93,0.5806451612903226,0.921
Jak-STAT signaling pathway,159,0.2389937106918239,0.938
mTOR signaling pathway,158,0.2911392405063291,0.941
Sphingolipid metabolism,57,0.2807017543859649,0.95
Relaxin signaling pathway,129,0.07751937984496124,0.95
Necroptosis,175,0.3142857142857143,0.951
Toxoplasmosis,109,0.2018348623853211,0.957
Parkinson disease,264,0.4431818181818182,0.96
Motor proteins,196,0.45918367346938777,0.974
Glutathione metabolism,74,0.47297297297297297,0.98
NOD-like receptor signaling pathway,220,0.09090909090909091,0.995
Amphetamine addiction,69,0.5507246376811594,0.996
Dorso-ventral axis formation,26,0.3076923076923077,0.997
