pathway,nums,percent,pvalue
Hedgehog signaling pathway,58,0.3793103448275862,0.032
Arrhythmogenic right ventricular cardiomyopathy,77,0.42857142857142855,0.035
Calcium signaling pathway,254,0.2637795275590551,0.039
Prostate cancer,99,0.43434343434343436,0.039
Breast cancer,147,0.23809523809523808,0.049
Vascular smooth muscle contraction,145,0.35172413793103446,0.051
Cushing syndrome,162,0.2654320987654321,0.056
Glutathione metabolism,74,0.2972972972972973,0.06
Gastric cancer,150,0.43333333333333335,0.06
Rheumatoid arthritis,87,0.21839080459770116,0.062
Tuberculosis,180,0.2,0.069
Melanogenesis,100,0.3,0.071
Cell adhesion molecules (CAMs),169,0.23668639053254437,0.072
Alzheimer disease,383,0.30809399477806787,0.078
Arachidonic acid metabolism,95,0.16842105263157894,0.084
Human cytomegalovirus infection,255,0.39215686274509803,0.085
Thyroid hormone synthesis,74,0.4189189189189189,0.09
Cell adhesion molecules,182,0.22527472527472528,0.091
Human immunodeficiency virus 1 infection,239,0.28870292887029286,0.093
Renal cell carcinoma,68,0.38235294117647056,0.095
Hepatitis B,163,0.3312883435582822,0.101
Morphine addiction,91,0.24175824175824176,0.104
Protein processing in endoplasmic reticulum,183,0.20765027322404372,0.105
Neuroactive ligand-receptor interaction,393,0.06361323155216285,0.111
Serotonergic synapse,133,0.23308270676691728,0.114
Hepatocellular carcinoma,174,0.5517241379310345,0.116
Cardiac muscle contraction,87,0.19540229885057472,0.118
HIF-1 signaling pathway,120,0.25,0.122
Amyotrophic lateral sclerosis,369,0.26287262872628725,0.124
Inflammatory bowel disease,62,0.1935483870967742,0.128
Chemokine signaling pathway,204,0.30392156862745096,0.13
Chagas disease (American trypanosomiasis),101,0.39603960396039606,0.133
Lysine degradation,67,0.26865671641791045,0.133
MicroRNAs in cancer,303,0.23102310231023102,0.136
Leishmaniasis,70,0.21428571428571427,0.136
Complement and coagulation cascades,94,0.1276595744680851,0.137
Inflammatory bowel disease (IBD),59,0.1864406779661017,0.137
Glutamatergic synapse,116,0.2672413793103448,0.14
Gap junction,86,0.4883720930232558,0.148
Adrenergic signaling in cardiomyocytes,156,0.30128205128205127,0.162
Gastric acid secretion,75,0.29333333333333333,0.163
Chagas disease,103,0.34951456310679613,0.163
Basal cell carcinoma,63,0.06349206349206349,0.173
Hematopoietic cell lineage,98,0.15306122448979592,0.175
GABAergic synapse,91,0.21978021978021978,0.19
Glucagon signaling pathway,108,0.25925925925925924,0.199
HTLV-I infection,283,0.3250883392226148,0.204
Choline metabolism in cancer,98,0.4387755102040816,0.221
JAK-STAT signaling pathway,171,0.1695906432748538,0.222
Colorectal cancer,88,0.375,0.227
Circadian entrainment,100,0.33,0.233
Apelin signaling pathway,145,0.47586206896551725,0.235
Tight junction,179,0.16759776536312848,0.244
Polycomb repressive complex,84,0.34523809523809523,0.252
Dopaminergic synapse,138,0.35507246376811596,0.255
Cellular senescence,183,0.3114754098360656,0.258
FoxO signaling pathway,133,0.3233082706766917,0.261
Cul4-DDB1-DDB2 complex,6,0.5,0.266
"Parathyroid hormone synthesis, secretion and action",108,0.2777777777777778,0.277
Melanoma,72,0.5138888888888888,0.284
Cul4-DDB1-CSA complex,6,0.5,0.293
Retrograde endocannabinoid signaling,150,0.30666666666666664,0.296
Cholinergic synapse,114,0.3333333333333333,0.297
Alzheimer's disease,175,0.29714285714285715,0.301
African trypanosomiasis,39,0.28205128205128205,0.32
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.5789473684210527,0.323
Nucleotide excision repair,58,0.1724137931034483,0.323
ATP-dependent chromatin remodeling,136,0.375,0.33
Sphingolipid signaling pathway,127,0.33858267716535434,0.337
Oxytocin signaling pathway,154,0.2727272727272727,0.346
cAMP signaling pathway,224,0.017857142857142856,0.362
Glycosaminoglycan biosynthesis - heparan sulfate / heparin,24,0.20833333333333334,0.384
Glioma,74,0.4189189189189189,0.391
Efferocytosis,155,0.23225806451612904,0.393
Central carbon metabolism in cancer,69,0.36231884057971014,0.412
Huntington disease,302,0.3344370860927152,0.415
Herpes simplex infection,215,0.06976744186046512,0.42
Transcriptional misregulation in cancer,224,0.08482142857142858,0.441
Ubiquitin mediated proteolysis,151,0.17218543046357615,0.444
NOD-like receptor signaling pathway,220,0.2863636363636364,0.447
Pancreatic secretion,116,0.16379310344827586,0.454
Long-term depression,61,0.3770491803278688,0.455
Aminoacyl-tRNA biosynthesis,84,0.27380952380952384,0.471
Glycerophospholipid metabolism,99,0.31313131313131315,0.475
Alcoholism,205,0.11707317073170732,0.486
Endometrial cancer,58,0.46551724137931033,0.492
Glycosphingolipid biosynthesis - lacto and neolacto series,28,0.2857142857142857,0.494
Nucleocytoplasmic transport,117,0.2564102564102564,0.505
TGF-beta signaling,8,0.75,0.518
Non-small cell lung cancer,72,0.1388888888888889,0.526
Human T-cell leukemia virus 1 infection,249,0.3373493975903614,0.53
Pancreatic cancer,76,0.5394736842105263,0.573
Fc gamma R-mediated phagocytosis,97,0.29896907216494845,0.585
p53 signaling pathway,74,0.12162162162162163,0.602
Viral carcinogenesis,228,0.25,0.637
Thyroid hormone signaling pathway,120,0.3,0.676
Thyroid cancer,37,0.5135135135135135,0.689
Renin secretion,76,0.25,0.694
Acute myeloid leukemia,70,0.04285714285714286,0.733
Influenza A,173,0.03468208092485549,0.755
Linoleic acid metabolism,50,0.08,0.756
Bladder cancer,41,0.4878048780487805,0.77
GnRH signaling pathway,90,0.3333333333333333,0.777
Taste transduction,92,0.07608695652173914,0.783
Carbohydrate digestion and absorption,49,0.1836734693877551,0.789
Ether lipid metabolism,48,0.125,0.801
Huntington's disease,194,0.23711340206185566,0.802
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",22,0.4090909090909091,0.809
Cell cycle,157,0.37579617834394907,0.838
Endocrine and other factor-regulated calcium reabsorption,61,0.26229508196721313,0.842
Aldosterone synthesis and secretion,105,0.2,0.848
Metabolic pathways,1315,0.3688212927756654,0.864
Inflammatory mediator regulation of TRP channels,127,0.28346456692913385,0.873
Thermogenesis,231,0.3463203463203463,0.873
Neutrophil extracellular trap formation,208,0.12980769230769232,0.88
Platinum drug resistance,80,0.1875,0.88
Endocrine resistance,93,0.17204301075268819,0.881
Insulin secretion,86,0.18604651162790697,0.882
Inositol phosphate metabolism,73,0.3972602739726027,0.894
Estrogen signaling pathway,134,0.23134328358208955,0.92
Spinocerebellar ataxia,141,0.2553191489361702,0.928
"Growth hormone synthesis, secretion and action",117,0.3162393162393162,0.938
GnRH secretion,63,0.2857142857142857,0.939
Lipid and atherosclerosis,216,0.24074074074074073,0.942
cGMP-PKG signaling pathway,175,0.21142857142857144,0.955
Chronic myeloid leukemia,76,0.4342105263157895,0.965
Salivary secretion,88,0.20454545454545456,0.966
Herpes simplex virus 1 infection,458,0.021834061135371178,0.971
Phosphatidylinositol signaling system,99,0.32323232323232326,0.983
Long-term potentiation,67,0.3582089552238806,0.99
Cortisol synthesis and secretion,72,0.2222222222222222,0.99
