pathway,nums,percent,pvalue
Salmonella infection,253,0.5968379446640316,0.006
Alzheimer disease,383,0.47780678851174935,0.007
Fatty acid elongation,29,0.7586206896551724,0.008
Selenocompound metabolism,18,0.3333333333333333,0.008
Steroid biosynthesis,20,0.3,0.009
Fat digestion and absorption,43,0.46511627906976744,0.01
Hedgehog signaling pathway,58,0.3793103448275862,0.01
Pancreatic cancer,76,0.7105263157894737,0.01
mmuK signaling pathway,301,0.4318936877076412,0.011
Basal cell carcinoma,63,0.20634920634920634,0.011
Glutathione metabolism,74,0.6621621621621622,0.012
"Polyamine biosynthesis, arginine => ornithine => putrescine",4,0.75,0.012
Vitamin digestion and absorption,24,0.25,0.012
cAMP signaling,15,0.4666666666666667,0.013
"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",2,1.5,0.013
Efferocytosis,155,0.5612903225806452,0.013
Arrhythmogenic right ventricular cardiomyopathy,77,0.33766233766233766,0.014
HTLV-I infection,283,0.4416961130742049,0.015
Focal adhesion,204,0.4950980392156863,0.016
Relaxin signaling pathway,129,0.5581395348837209,0.016
Neuroactive ligand-receptor interaction,393,0.07888040712468193,0.017
Amoebiasis,107,0.4953271028037383,0.017
Rheumatoid arthritis,87,0.06896551724137931,0.017
PI3K-Akt signaling pathway,373,0.4262734584450402,0.018
Wnt signaling,38,0.21052631578947367,0.018
Pathways of neurodegeneration - multiple diseases,471,0.445859872611465,0.018
EGFR tyrosine kinase inhibitor resistance,79,0.6582278481012658,0.018
Taste transduction,92,0.09782608695652174,0.019
MicroRNAs in cancer,303,0.24752475247524752,0.019
Intestinal immune network for IgA production,45,0.13333333333333333,0.02
Morphine addiction,91,0.2087912087912088,0.02
"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",24,0.5833333333333334,0.021
MAPK signaling pathway,252,0.4166666666666667,0.021
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.3472222222222222,0.022
Basal transcription factors,45,0.8444444444444444,0.022
"GABA biosynthesis, eukaryotes, putrescine => GABA",9,1.0,0.022
Hippo signaling pathway -multiple species,26,0.3076923076923077,0.022
One carbon pool by folate,19,0.3684210526315789,0.022
Ovarian steroidogenesis,65,0.3384615384615385,0.022
Rap1 signaling pathway,218,0.4541284403669725,0.022
Regulation of actin cytoskeleton,239,0.5355648535564853,0.022
Cushing syndrome,162,0.4691358024691358,0.022
Apelin signaling pathway,145,0.5241379310344828,0.023
Fc gamma R-mediated phagocytosis,97,0.5876288659793815,0.023
Glucuronate pathway (uronate pathway),26,0.5,0.023
Caffeine metabolism,6,0.5,0.024
Human cytomegalovirus infection,255,0.4588235294117647,0.024
Lipid and atherosclerosis,216,0.49074074074074076,0.024
Aldosterone synthesis and secretion,105,0.4095238095238095,0.026
ESCRT-III complex,11,0.2727272727272727,0.026
Ras signaling pathway,242,0.38016528925619836,0.026
Thyroid hormone signaling pathway,120,0.725,0.026
Toxoplasmosis,109,0.47706422018348627,0.026
2-Oxocarboxylic acid metabolism,34,0.7647058823529411,0.027
NADH dehydrogenase (ubiquinone) 1 beta subcomplex,14,0.5,0.028
Sulfur metabolism,14,0.7142857142857143,0.029
Vasopressin-regulated water reabsorption,44,0.5227272727272727,0.029
FoxO signaling pathway,133,0.6090225563909775,0.03
"Spliceosome, 35S U5-snRNP",36,0.3055555555555556,0.03
Choline metabolism in cancer,98,0.5612244897959183,0.03
Drug metabolism - other enzymes,92,0.8152173913043478,0.031
Endocrine and other factor-regulated calcium reabsorption,61,0.32786885245901637,0.031
RNA transport,167,0.7664670658682635,0.033
"Alanine, aspartate and glutamate metabolism",41,0.8780487804878049,0.035
Antigen processing and presentation,97,0.13402061855670103,0.035
Butanoate metabolism,28,0.9642857142857143,0.035
Salivary secretion,88,0.3181818181818182,0.036
"Spliceosome, Prp19/CDC5L complex",13,0.3076923076923077,0.036
GnRH secretion,63,0.38095238095238093,0.036
Ascorbate and aldarate metabolism,31,0.8387096774193549,0.038
Human T-cell leukemia virus 1 infection,249,0.5020080321285141,0.038
MAPK (p38) signaling,22,0.22727272727272727,0.039
Riboflavin metabolism,8,0.375,0.044
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.15,0.045
Staphylococcus aureus infection,128,0.1328125,0.045
ABC transporters,52,0.36538461538461536,0.047
Propanoate metabolism,34,0.9411764705882353,0.047
Tight junction,179,0.6424581005586593,0.048
Huntington disease,302,0.5695364238410596,0.048
Nucleotide excision repair,58,0.8793103448275862,0.05
Calcium signaling pathway,254,0.2952755905511811,0.051
Autophagy - animal,167,0.6347305389221557,0.052
Lysosome,136,0.5147058823529411,0.052
Endometrial cancer,58,0.6724137931034483,0.052
Hepatitis B,163,0.6196319018404908,0.053
Amyotrophic lateral sclerosis,369,0.5663956639566395,0.053
NF-kappa B signaling pathway,114,0.4824561403508772,0.054
"Glycosaminoglycan biosynthesis, linkage tetrasaccharide",5,0.6,0.055
Huntington's disease,194,0.6494845360824743,0.055
Amphetamine addiction,69,0.42028985507246375,0.055
TGF-beta signaling pathway,112,0.7321428571428571,0.057
N-glycosylation by oligosaccharyltransferase,7,0.5714285714285714,0.059
Chemokine signaling pathway,204,0.3480392156862745,0.061
Non-alcoholic fatty liver disease (NAFLD),151,0.7682119205298014,0.063
Synaptic vesicle cycle,77,0.37662337662337664,0.063
Acute myeloid leukemia,70,0.6428571428571429,0.064
Cocaine addiction,48,0.4375,0.064
"Growth hormone synthesis, secretion and action",117,0.5299145299145299,0.067
Non-alcoholic fatty liver disease,156,0.7628205128205128,0.067
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,0.2727272727272727,0.068
Oxidative phosphorylation,151,0.5695364238410596,0.068
Spliceosome,186,0.3387096774193548,0.068
"Glycine, serine and threonine metabolism",40,0.925,0.07
Insulin secretion,86,0.3023255813953488,0.071
Measles,145,0.45517241379310347,0.071
Arginine and proline metabolism,57,0.5614035087719298,0.072
Biosynthesis of unsaturated fatty acids,36,0.7777777777777778,0.072
Lysine degradation,67,0.8656716417910447,0.073
"Citrate cycle (TCA cycle, Krebs cycle)",24,0.6666666666666666,0.074
Primary immunodeficiency,36,0.1111111111111111,0.074
Ubiquinone and other terpenoid-quinone biosynthesis,11,1.0,0.076
Kaposi sarcoma-associated herpesvirus infection,223,0.4304932735426009,0.076
Hippo signaling pathway,158,0.4810126582278481,0.08
Phagosome,192,0.3333333333333333,0.08
ECM-receptor interaction,89,0.16853932584269662,0.083
Pyrimidine metabolism,107,0.822429906542056,0.085
Human immunodeficiency virus 1 infection,239,0.42677824267782427,0.087
Activin signaling,10,1.0,0.089
"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",5,1.4,0.091
Tyrosine metabolism,41,0.36585365853658536,0.093
Signaling pathways regulating pluripotency of stem cells,141,0.5531914893617021,0.095
Purine metabolism,185,0.5513513513513514,0.097
Viral protein interaction with cytokine and cytokine receptor,95,0.06315789473684211,0.098
Nucleotide metabolism,84,0.6190476190476191,0.099
Vascular smooth muscle contraction,145,0.43448275862068964,0.1
Hematopoietic cell lineage,98,0.17346938775510204,0.102
AGE-RAGE signaling pathway in diabetic complications,101,0.6435643564356436,0.102
RIG-I-like receptor signaling pathway,73,0.4794520547945205,0.104
Tryptophan metabolism,54,0.9814814814814815,0.104
Terpenoid backbone biosynthesis,24,0.2916666666666667,0.105
ATP-dependent chromatin remodeling,136,0.5808823529411765,0.105
Nicotinate and nicotinamide metabolism,45,0.6222222222222222,0.107
Chagas disease (American trypanosomiasis),101,0.5643564356435643,0.108
Folate biosynthesis,26,0.5384615384615384,0.11
Nucleocytoplasmic transport,117,0.8034188034188035,0.111
COPII complex,11,1.1818181818181819,0.113
Succinate dehydrogenase (ubiquinone),4,0.75,0.113
Systemic lupus erythematosus,149,0.21476510067114093,0.113
Alzheimer's disease,175,0.5885714285714285,0.117
Viral life cycle - HIV-1,61,0.3770491803278688,0.118
Base excision repair,49,0.22448979591836735,0.119
Nuclear pore complex,41,0.8292682926829268,0.123
Axon guidance,183,0.41530054644808745,0.126
Osteoclast differentiation,140,0.4357142857142857,0.126
Pentose phosphate pathway,34,0.5882352941176471,0.131
Chemical carcinogenesis - receptor activation,225,0.5066666666666667,0.132
Sm core complex,8,0.375,0.134
Cholesterol metabolism,50,0.8,0.135
Chemical carcinogenesis - reactive oxygen species,223,0.6591928251121076,0.138
Alcoholic liver disease,141,0.7304964539007093,0.144
Pantothenate and CoA biosynthesis,22,1.0454545454545454,0.146
Adipocytokine signaling pathway,73,0.6575342465753424,0.148
Transcriptional misregulation in cancer,224,0.3705357142857143,0.151
Peroxisome,87,0.8390804597701149,0.152
Prion disease,267,0.5617977528089888,0.153
Cholinergic synapse,114,0.32456140350877194,0.154
Retrograde endocannabinoid signaling,150,0.3333333333333333,0.161
cAMP signaling pathway,224,0.3080357142857143,0.163
"C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone",6,0.5,0.164
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",7,0.5714285714285714,0.165
Bile secretion,100,0.65,0.166
Longevity regulating pathway,90,0.7333333333333333,0.167
Carbohydrate digestion and absorption,49,0.3469387755102041,0.168
Hepatitis C,166,0.608433734939759,0.172
TNF signaling pathway,115,0.5739130434782609,0.173
Various types of N-glycan biosynthesis,43,0.18604651162790697,0.173
MAPK (ERK1/2) signaling,8,0.75,0.175
Antifolate resistance,29,0.6206896551724138,0.178
GnRH signaling pathway,90,0.4,0.181
"Spliceosome, U1-snRNP",11,0.36363636363636365,0.182
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",6,0.5,0.183
"Spliceosome, U4/U6.U5 tri-snRNP",32,0.09375,0.183
Gap junction,86,0.46511627906976744,0.186
N-Glycan biosynthesis,53,0.1320754716981132,0.187
Diabetic cardiomyopathy,211,0.6018957345971564,0.188
Toll-like receptor signaling pathway,104,0.49038461538461536,0.191
Longevity regulating pathway - multiple species,62,0.7580645161290323,0.194
Biosynthesis of nucleotide sugars,38,0.6052631578947368,0.198
Melanoma,72,0.4861111111111111,0.202
Metabolism of xenobiotics by cytochrome P450,75,0.5333333333333333,0.203
Type II diabetes mellitus,48,0.3958333333333333,0.204
Influenza A,173,0.4797687861271676,0.206
Fc epsilon RI signaling pathway,68,0.4117647058823529,0.207
Bacterial invasion of epithelial cells,76,0.6710526315789473,0.208
Biosynthesis of cofactors,152,0.7236842105263158,0.211
Ribosome biogenesis in eukaryotes,125,0.384,0.213
RNA degradation,90,0.5111111111111111,0.213
Glioma,74,0.4864864864864865,0.213
"Fatty acid biosynthesis, elongation, endoplasmic reticulum",13,0.5384615384615384,0.217
Porphyrin metabolism,43,0.4186046511627907,0.22
Progesterone-mediated oocyte maturation,92,0.5978260869565217,0.222
Dilated cardiomyopathy,94,0.26595744680851063,0.224
Glycolysis / Gluconeogenesis,70,0.6142857142857143,0.229
Cytochrome c oxidase,25,0.32,0.231
ErbB signaling pathway,86,0.47674418604651164,0.234
Toll-like receptor signaling,15,0.7333333333333333,0.234
Chagas disease,103,0.5728155339805825,0.235
Fructose and mannose metabolism,38,0.23684210526315788,0.236
"GPI-anchor biosynthesis, core oligosaccharide",8,0.375,0.236
eIF4F complex,8,0.375,0.239
Circadian entrainment,100,0.21,0.244
FA core complex,10,0.3,0.244
Parkinson's disease,144,0.5902777777777778,0.246
Renin secretion,76,0.35526315789473684,0.246
Parkinson disease,264,0.5227272727272727,0.249
mTOR signaling pathway,158,0.5063291139240507,0.252
Fanconi anemia pathway,51,0.13725490196078433,0.254
"Proteasome, 19S regulatory particle (PA700)",19,0.3157894736842105,0.255
Endocrine resistance,93,0.5698924731182796,0.259
Glucagon signaling pathway,108,0.6203703703703703,0.262
Autophagy - other,32,0.84375,0.263
Thyroid hormone synthesis,74,0.6081081081081081,0.263
Viral myocarditis,87,0.06896551724137931,0.265
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",11,0.8181818181818182,0.272
Citrate cycle (TCA cycle),32,0.8125,0.273
PPAR signaling pathway,90,0.7777777777777778,0.274
"C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone",8,0.375,0.277
RNA polymerase,36,0.6944444444444444,0.283
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.38095238095238093,0.29
mRNA surveillance pathway,105,0.6666666666666666,0.29
Neurotrophin signaling pathway,121,0.5041322314049587,0.292
Metabolic pathways,1315,0.5072243346007604,0.293
Glycosphingolipid biosynthesis - ganglio series,15,0.26666666666666666,0.295
"Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone",7,0.42857142857142855,0.296
beta-Oxidation,13,0.3076923076923077,0.299
"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",3,1.0,0.305
BMP signaling,20,0.15,0.306
Sphingolipid metabolism,57,0.42105263157894735,0.306
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.4444444444444444,0.307
Carbon metabolism,126,0.7619047619047619,0.321
Renal cell carcinoma,68,0.6470588235294118,0.321
Thermogenesis,231,0.5411255411255411,0.323
Mannose type O-glycan biosynthesis,23,0.391304347826087,0.332
Bladder cancer,41,0.5609756097560976,0.332
VEGF signaling pathway,58,0.5,0.334
Glycerophospholipid metabolism,99,0.5353535353535354,0.339
Other types of O-glycan biosynthesis,43,0.13953488372093023,0.343
Linoleic acid metabolism,50,0.7,0.344
Phenylalanine metabolism,24,0.2916666666666667,0.344
Platelet activation,126,0.5396825396825397,0.347
Hypertrophic cardiomyopathy,91,0.14285714285714285,0.349
Hippo signaling,15,0.3333333333333333,0.35
Amino sugar and nucleotide sugar metabolism,52,0.5192307692307693,0.357
Spinocerebellar ataxia,141,0.5460992907801419,0.372
"Fatty acid biosynthesis, elongation, mitochondria",6,0.8333333333333334,0.375
Thyroid cancer,37,0.6216216216216216,0.375
"Spliceosome, U2-snRNP",21,0.3333333333333333,0.379
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.6842105263157895,0.406
Chemical carcinogenesis - DNA adducts,84,0.7380952380952381,0.408
HIF-1 signaling pathway,120,0.5416666666666666,0.416
Coronavirus disease - COVID-19,249,0.6546184738955824,0.419
Estrogen signaling pathway,134,0.41044776119402987,0.423
Prion diseases,34,0.9705882352941176,0.425
Natural killer cell mediated cytotoxicity,123,0.3089430894308943,0.427
Non-small cell lung cancer,72,0.5694444444444444,0.427
Apoptosis - multiple species,33,0.36363636363636365,0.43
Inositol phosphate metabolism,73,0.4246575342465753,0.43
Mismatch repair,22,0.2727272727272727,0.431
Acylglycerol degradation,10,0.3,0.439
Cortisol synthesis and secretion,72,0.5277777777777778,0.444
Th1 and Th2 cell differentiation,89,0.39325842696629215,0.449
Yersinia infection,135,0.6444444444444445,0.449
Necroptosis,175,0.3657142857142857,0.452
Fatty acid metabolism,64,0.765625,0.459
"Valine, leucine and isoleucine degradation",57,1.0,0.467
PD-L1 expression and PD-1 checkpoint pathway in cancer,88,0.6136363636363636,0.469
Phosphatidylinositol signaling system,99,0.37373737373737376,0.473
Fatty acid biosynthesis,20,0.15,0.478
Amyotrophic lateral sclerosis (ALS),52,0.5961538461538461,0.483
Phospholipase D signaling pathway,150,0.44666666666666666,0.49
Leishmaniasis,70,0.4857142857142857,0.493
Drug metabolism - cytochrome P450,72,0.5972222222222222,0.501
Platinum drug resistance,80,0.625,0.504
Ribosome,187,0.6470588235294118,0.51
Pyruvate metabolism,44,1.0454545454545454,0.519
Renin-angiotensin system,37,0.24324324324324326,0.519
Homologous recombination,42,0.07142857142857142,0.524
"Glycosaminoglycan biosynthesis, chondroitin sulfate backbone",6,0.5,0.543
Dopaminergic synapse,138,0.4420289855072464,0.55
Aminoacyl-tRNA biosynthesis,84,0.17857142857142858,0.551
Fluid shear stress and atherosclerosis,147,0.5238095238095238,0.554
beta-Alanine metabolism,37,0.8918918918918919,0.557
GABAergic synapse,91,0.27472527472527475,0.558
Olfactory transduction,2230,0.002242152466367713,0.56
cGMP-PKG signaling pathway,175,0.46285714285714286,0.566
Cytokine-cytokine receptor interaction,326,0.21779141104294478,0.57
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",14,0.7142857142857143,0.571
IL-17 signaling pathway,93,0.3870967741935484,0.579
"V-type ATPase, eukaryotes",24,0.125,0.583
Biosynthesis of amino acids,84,0.7380952380952381,0.585
Pentose and glucuronate interconversions,37,0.5405405405405406,0.587
Taurine and hypotaurine metabolism,22,0.4090909090909091,0.59
Cell adhesion molecules,182,0.19230769230769232,0.595
Galactose metabolism,34,0.5,0.598
Long-term potentiation,67,0.44776119402985076,0.603
Urea cycle,6,0.8333333333333334,0.607
Motor proteins,196,0.29591836734693877,0.61
Apoptosis,137,0.5985401459854015,0.613
Long-term depression,61,0.4098360655737705,0.614
Cysteine and methionine metabolism,57,0.5614035087719298,0.628
JAK-STAT signaling pathway,171,0.3684210526315789,0.629
ECS complex,12,0.3333333333333333,0.641
African trypanosomiasis,39,0.358974358974359,0.648
Dorso-ventral axis formation,26,0.6923076923076923,0.65
Fatty acid degradation,53,0.9622641509433962,0.651
Pertussis,77,0.5064935064935064,0.654
Ferroptosis,42,0.8095238095238095,0.655
C-type lectin receptor signaling pathway,112,0.38392857142857145,0.655
Inflammatory mediator regulation of TRP channels,127,0.47244094488188976,0.662
Glycosaminoglycan biosynthesis - heparan sulfate / heparin,24,0.375,0.667
AMPK signaling pathway,128,0.65625,0.67
Gastric acid secretion,75,0.30666666666666664,0.671
"Parathyroid hormone synthesis, secretion and action",108,0.49074074074074076,0.679
"Ribosome, eukaryotes",98,0.7244897959183674,0.688
Proteasome,47,0.2978723404255319,0.695
Cell adhesion molecules (CAMs),169,0.1952662721893491,0.697
Retinol metabolism,97,0.6494845360824743,0.703
Oocyte meiosis,123,0.5365853658536586,0.707
Jak-STAT signaling pathway,159,0.37735849056603776,0.709
Serotonergic synapse,133,0.44360902255639095,0.711
Legionellosis,60,0.25,0.723
Th17 cell differentiation,107,0.514018691588785,0.725
Histidine metabolism,28,0.8214285714285714,0.726
p53 signaling pathway,74,0.06756756756756757,0.734
HRD1/SEL1 ERAD complex,13,0.38461538461538464,0.738
MCM complex,6,1.1666666666666667,0.752
Neutrophil extracellular trap formation,208,0.3269230769230769,0.754
Cardiac muscle contraction,87,0.3103448275862069,0.758
Insulin resistance,110,0.7272727272727273,0.772
Cytosolic DNA-sensing pathway,80,0.4875,0.788
"RNA polymerase III, eukaryotes",18,0.16666666666666666,0.796
Hypertrophic cardiomyopathy (HCM),84,0.13095238095238096,0.803
Pancreatic secretion,116,0.15517241379310345,0.816
"C1-unit interconversion, eukaryotes",6,0.5,0.82
T cell receptor signaling pathway,125,0.496,0.831
DNA replication,35,0.9428571428571428,0.838
NOD-like receptor signaling pathway,220,0.4636363636363636,0.841
Glycerolipid metabolism,64,0.453125,0.866
Central carbon metabolism in cancer,69,0.5362318840579711,0.87
Exon junction complex (EJC),22,0.36363636363636365,0.891
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,0.25,0.893
SNARE interactions in vesicular transport,33,0.45454545454545453,0.898
JAK-STAT signaling,19,0.3684210526315789,0.903
Small cell lung cancer,93,0.5376344086021505,0.907
Aldosterone-regulated sodium reabsorption,39,0.41025641025641024,0.911
Prolactin signaling pathway,74,0.5405405405405406,0.912
Arachidonic acid metabolism,95,0.49473684210526314,0.916
Mineral absorption,56,0.14285714285714285,0.923
Oxytocin signaling pathway,154,0.3181818181818182,0.924
Mitophagy - animal,68,0.6911764705882353,0.926
Porphyrin and chlorophyll metabolism,41,0.4878048780487805,0.928
Starch and sucrose metabolism,36,0.6111111111111112,0.938
B cell receptor signaling pathway,85,0.4,0.94
"F-type ATPase, eukaryotes",17,0.7647058823529411,0.941
Glutamatergic synapse,116,0.28448275862068967,0.943
Arginine biosynthesis,20,0.75,0.951
Steroid hormone biosynthesis,96,0.6145833333333334,0.953
Sphingolipid signaling pathway,127,0.6220472440944882,0.954
Adrenergic signaling in cardiomyocytes,156,0.38461538461538464,0.974
Holo-TFIIH complex,10,0.3,0.975
PI3K-Akt signaling,13,0.6923076923076923,0.977
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.3157894736842105,0.984
