pathway,nums,percent,pvalue
Pentose and glucuronate interconversions,37,0.08108108108108109,0.739
Serotonergic synapse,133,0.2932330827067669,0.741
ECM-receptor interaction,89,0.5168539325842697,0.742
Estrogen signaling pathway,134,0.4701492537313433,0.743
Hepatitis B,163,0.6319018404907976,0.748
Inflammatory bowel disease,62,0.6451612903225806,0.748
Proteasome,47,0.5957446808510638,0.75
Tight junction,179,0.49162011173184356,0.75
Aldosterone synthesis and secretion,105,0.41904761904761906,0.751
Apoptosis,137,0.5985401459854015,0.751
Lysine degradation,67,0.208955223880597,0.751
Human papillomavirus infection,361,0.407202216066482,0.752
Prolactin signaling pathway,74,0.25675675675675674,0.753
Chemical carcinogenesis - receptor activation,225,0.4311111111111111,0.753
Chemokine signaling pathway,204,0.49019607843137253,0.756
GABAergic synapse,91,0.34065934065934067,0.762
GnRH signaling pathway,90,0.5222222222222223,0.762
Signaling pathways regulating pluripotency of stem cells,141,0.3971631205673759,0.763
Cholinergic synapse,114,0.4473684210526316,0.764
Viral carcinogenesis,228,0.4780701754385965,0.772
Human immunodeficiency virus 1 infection,239,0.49372384937238495,0.783
Small cell lung cancer,93,0.6881720430107527,0.784
Epstein-Barr virus infection,230,0.5173913043478261,0.784
Herpes simplex infection,215,0.4697674418604651,0.785
Glycosphingolipid biosynthesis - ganglio series,15,0.26666666666666666,0.786
Pyruvate metabolism,44,0.20454545454545456,0.787
NF-kappa B signaling pathway,114,0.5701754385964912,0.798
Arrhythmogenic right ventricular cardiomyopathy,77,0.44155844155844154,0.798
Glutamatergic synapse,116,0.3275862068965517,0.799
Protein processing in endoplasmic reticulum,183,0.39344262295081966,0.799
Immunoproteasome,18,0.7777777777777778,0.806
Fatty acid degradation,53,0.05660377358490566,0.807
Amoebiasis,107,0.5794392523364486,0.809
Vascular smooth muscle contraction,145,0.42758620689655175,0.81
Alcoholic liver disease,141,0.5319148936170213,0.811
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.4722222222222222,0.815
Sphingosine biosynthesis,17,0.23529411764705882,0.816
Collecting duct acid secretion,27,0.2222222222222222,0.817
"Spliceosome, Prp19/CDC5L complex",13,0.3076923076923077,0.819
FoxO signaling pathway,133,0.41353383458646614,0.824
Neuroactive ligand-receptor interaction,393,0.10941475826972011,0.824
Cell adhesion molecules (CAMs),169,0.3076923076923077,0.826
Drug metabolism - cytochrome P450,72,0.2638888888888889,0.826
Regulation of actin cytoskeleton,239,0.502092050209205,0.826
Fluid shear stress and atherosclerosis,147,0.6394557823129252,0.828
Transcriptional misregulation in cancer,224,0.3705357142857143,0.83
Type II diabetes mellitus,48,0.0625,0.83
Human cytomegalovirus infection,255,0.5058823529411764,0.835
Platelet activation,126,0.5873015873015873,0.836
Phospholipase D signaling pathway,150,0.5066666666666667,0.837
AMPK signaling pathway,128,0.4453125,0.838
Hippo signaling pathway,158,0.43670886075949367,0.839
NOD-like receptor signaling pathway,220,0.4954545454545455,0.839
Chemical carcinogenesis - DNA adducts,84,0.2261904761904762,0.845
Synaptic vesicle cycle,77,0.16883116883116883,0.847
Adipocytokine signaling pathway,73,0.3835616438356164,0.848
Steroid hormone biosynthesis,96,0.052083333333333336,0.854
Prion diseases,34,0.5588235294117647,0.855
Ras signaling pathway,242,0.384297520661157,0.856
Cell adhesion molecules,182,0.29120879120879123,0.856
Long-term depression,61,0.36065573770491804,0.857
Sphingolipid signaling pathway,127,0.5433070866141733,0.859
Selenocompound metabolism,18,0.4444444444444444,0.862
Mitophagy - animal,68,0.35294117647058826,0.863
Ubiquinone and other terpenoid-quinone biosynthesis,11,0.45454545454545453,0.863
Glycerophospholipid metabolism,99,0.09090909090909091,0.864
"Glycine, serine and threonine metabolism",40,0.325,0.864
Notch signaling,17,0.47058823529411764,0.865
Melanogenesis,100,0.37,0.866
Viral protein interaction with cytokine and cytokine receptor,95,0.37894736842105264,0.866
Morphine addiction,91,0.3516483516483517,0.866
TGF-beta signaling pathway,112,0.6071428571428571,0.867
Hepatitis C,166,0.4939759036144578,0.867
Cellular senescence,183,0.5027322404371585,0.868
cGMP-PKG signaling pathway,175,0.49142857142857144,0.869
Metabolism of xenobiotics by cytochrome P450,75,0.28,0.869
Rap1 signaling pathway,218,0.46788990825688076,0.869
"Spliceosome, 35S U5-snRNP",36,0.1388888888888889,0.869
Riboflavin metabolism,8,0.375,0.87
Notch signaling pathway,63,0.4603174603174603,0.873
Phagosome,192,0.375,0.873
Ribosome biogenesis in eukaryotes,125,0.128,0.874
mRNA surveillance pathway,105,0.2571428571428571,0.875
Toll-like receptor signaling,15,0.8666666666666667,0.875
Toxoplasmosis,109,0.7339449541284404,0.876
Homologous recombination,42,0.07142857142857142,0.88
Coronavirus disease - COVID-19,249,0.6024096385542169,0.88
HIF-1 signaling pathway,120,0.55,0.881
Proximal tubule bicarbonate reclamation,22,0.5909090909090909,0.881
Inositol phosphate metabolism,73,0.3561643835616438,0.882
Hedgehog signaling pathway,58,0.3793103448275862,0.884
Mismatch repair,22,0.13636363636363635,0.884
Gastric acid secretion,75,0.29333333333333333,0.885
Retinol metabolism,97,0.030927835051546393,0.885
Tuberculosis,180,0.5,0.885
Calcium signaling pathway,254,0.3700787401574803,0.886
Proteoglycans in cancer,205,0.5560975609756098,0.886
DNA replication,35,0.08571428571428572,0.888
Herpes simplex virus 1 infection,458,0.2314410480349345,0.888
Chronic myeloid leukemia,76,0.5526315789473685,0.889
Non-alcoholic fatty liver disease,156,0.6282051282051282,0.889
Leukocyte transendothelial migration,121,0.5702479338842975,0.893
Longevity regulating pathway,90,0.5,0.898
"V-type ATPase, eukaryotes",24,0.2916666666666667,0.899
Endocytosis,297,0.4107744107744108,0.902
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.5,0.903
Intestinal immune network for IgA production,45,0.4,0.903
JAK-STAT signaling,19,0.5789473684210527,0.903
Pancreatic secretion,116,0.1810344827586207,0.903
Propanoate metabolism,34,0.2647058823529412,0.904
Insulin resistance,110,0.4727272727272727,0.904
Non-alcoholic fatty liver disease (NAFLD),151,0.6291390728476821,0.906
Complement and coagulation cascades,94,0.43617021276595747,0.908
Biosynthesis of amino acids,84,0.23809523809523808,0.909
PPAR signaling pathway,90,0.23333333333333334,0.909
Prostate cancer,99,0.5151515151515151,0.909
Adrenergic signaling in cardiomyocytes,156,0.5769230769230769,0.91
Amino sugar and nucleotide sugar metabolism,52,0.36538461538461536,0.91
Diabetic cardiomyopathy,211,0.6066350710900474,0.91
BER complex,10,0.3,0.911
Hematopoietic cell lineage,98,0.40816326530612246,0.911
Staphylococcus aureus infection,128,0.21875,0.911
cAMP signaling,15,0.6,0.912
Salivary secretion,88,0.29545454545454547,0.912
Cell cycle,157,0.6114649681528662,0.913
PI3K-Akt signaling,13,0.23076923076923078,0.914
RNA degradation,90,0.17777777777777778,0.914
Lysosome,136,0.38235294117647056,0.915
Oocyte meiosis,123,0.4065040650406504,0.915
Legionellosis,60,0.6666666666666666,0.915
Carbon metabolism,126,0.15873015873015872,0.916
mTOR signaling pathway,158,0.33544303797468356,0.916
Renin secretion,76,0.27631578947368424,0.916
Fc gamma R-mediated phagocytosis,97,0.6288659793814433,0.917
Heparan sulfate degradation,9,0.3333333333333333,0.917
Hippo signaling pathway -multiple species,26,0.5769230769230769,0.917
Gap junction,86,0.5348837209302325,0.918
Glycolysis / Gluconeogenesis,70,0.3142857142857143,0.918
Vasopressin-regulated water reabsorption,44,0.36363636363636365,0.918
Progesterone-mediated oocyte maturation,92,0.4673913043478261,0.919
Malaria,57,0.5964912280701754,0.92
Drug metabolism - other enzymes,92,0.33695652173913043,0.923
Glyoxylate and dicarboxylate metabolism,32,0.21875,0.923
Bacterial invasion of epithelial cells,76,0.6578947368421053,0.923
Antigen processing and presentation,97,0.36082474226804123,0.925
Starch and sucrose metabolism,36,0.2222222222222222,0.928
Glutathione metabolism,74,0.47297297297297297,0.929
Thyroid hormone synthesis,74,0.3918918918918919,0.929
Mucin type O-glycan biosynthesis,32,0.25,0.93
Purine metabolism,185,0.3837837837837838,0.93
Hypertrophic cardiomyopathy,91,0.6043956043956044,0.93
Axon guidance,183,0.44808743169398907,0.931
Wnt signaling,38,0.23684210526315788,0.931
Regulation of lipolysis in adipocytes,57,0.42105263157894735,0.932
Sphingolipid metabolism,57,0.38596491228070173,0.932
Hippo signaling pathway - multiple species,27,0.5925925925925926,0.933
Efferocytosis,155,0.4645161290322581,0.933
ESCRT-III complex,11,0.2727272727272727,0.934
Pentose phosphate pathway,34,0.29411764705882354,0.936
Cytochrome c oxidase,25,0.12,0.938
Biosynthesis of nucleotide sugars,38,0.39473684210526316,0.938
Jak-STAT signaling pathway,159,0.3584905660377358,0.939
JAK-STAT signaling pathway,171,0.38596491228070173,0.939
Amyotrophic lateral sclerosis,369,0.4634146341463415,0.939
Cytokine-cytokine receptor interaction,326,0.2852760736196319,0.94
Ovarian steroidogenesis,65,0.2153846153846154,0.94
ATP-dependent chromatin remodeling,136,0.16911764705882354,0.94
Bladder cancer,41,0.43902439024390244,0.94
Longevity regulating pathway - multiple species,62,0.6129032258064516,0.941
Parkinson's disease,144,0.04861111111111111,0.942
Dilated cardiomyopathy,94,0.6276595744680851,0.942
Inflammatory mediator regulation of TRP channels,127,0.31496062992125984,0.944
Neutrophil extracellular trap formation,208,0.2980769230769231,0.944
TGF-beta signaling,8,1.5,0.945
Huntington disease,302,0.4470198675496689,0.945
Aminoacyl-tRNA biosynthesis,84,0.20238095238095238,0.946
MAPK (p38) signaling,22,0.3181818181818182,0.946
Asthma,25,0.36,0.946
Nitrogen metabolism,17,0.23529411764705882,0.947
RNA transport,167,0.3712574850299401,0.947
BMP signaling,20,0.5,0.948
Hypertrophic cardiomyopathy (HCM),84,0.6309523809523809,0.948
Nucleocytoplasmic transport,117,0.15384615384615385,0.948
Platinum drug resistance,80,0.5625,0.948
Influenza A,173,0.49710982658959535,0.949
Endocrine and other factor-regulated calcium reabsorption,61,0.09836065573770492,0.95
Phosphatidylinositol signaling system,99,0.2727272727272727,0.95
Primary immunodeficiency,36,0.3055555555555556,0.951
Natural killer cell mediated cytotoxicity,123,0.43089430894308944,0.952
Pyrimidine metabolism,107,0.21495327102803738,0.952
RIG-I-like receptor signaling pathway,73,0.3698630136986301,0.952
Pathways of neurodegeneration - multiple diseases,471,0.4118895966029724,0.952
Viral life cycle - HIV-1,61,0.5737704918032787,0.953
p53 signaling pathway,74,0.4864864864864865,0.954
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.42105263157894735,0.956
Gastric cancer,150,0.3933333333333333,0.956
Chemical carcinogenesis - reactive oxygen species,223,0.5515695067264574,0.957
Acute myeloid leukemia,70,0.2857142857142857,0.957
Arginine biosynthesis,20,0.35,0.963
Hippo signaling,15,0.6,0.963
Huntington's disease,194,0.422680412371134,0.963
Amyotrophic lateral sclerosis (ALS),52,0.5,0.964
Viral myocarditis,87,0.45977011494252873,0.964
Nucleotide excision repair,58,0.08620689655172414,0.965
Insulin secretion,86,0.3488372093023256,0.966
Adherens junction,93,0.6451612903225806,0.968
Melanoma,72,0.5277777777777778,0.968
EGFR tyrosine kinase inhibitor resistance,79,0.569620253164557,0.968
Terpenoid backbone biosynthesis,24,0.125,0.969
Biosynthesis of cofactors,152,0.35526315789473684,0.969
Bile secretion,100,0.29,0.97
Spliceosome,186,0.15591397849462366,0.97
Hepatocellular carcinoma,174,0.4482758620689655,0.97
Autophagy - other,32,0.25,0.971
MAPK (JNK) signaling,21,0.19047619047619047,0.971
Cholesterol metabolism,50,0.26,0.971
Metabolic pathways,1315,0.34980988593155893,0.972
Oxidative phosphorylation,151,0.09933774834437085,0.972
Necroptosis,175,0.44571428571428573,0.972
Aldosterone-regulated sodium reabsorption,39,0.28205128205128205,0.973
Ubiquitin mediated proteolysis,151,0.423841059602649,0.974
Cytosolic DNA-sensing pathway,80,0.4625,0.975
Central carbon metabolism in cancer,69,0.4927536231884058,0.975
Other types of O-glycan biosynthesis,43,0.23255813953488372,0.977
GnRH secretion,63,0.25396825396825395,0.977
Autoimmune thyroid disease,78,0.20512820512820512,0.977
Type I diabetes mellitus,69,0.2753623188405797,0.977
Dorso-ventral axis formation,26,0.6153846153846154,0.978
Parkinson disease,264,0.2159090909090909,0.978
Basal cell carcinoma,63,0.23809523809523808,0.979
Base excision repair,49,0.16326530612244897,0.98
Carbohydrate digestion and absorption,49,0.24489795918367346,0.98
Thyroid hormone signaling pathway,120,0.525,0.98
Prion disease,267,0.5430711610486891,0.98
Taste transduction,92,0.05434782608695652,0.982
Cardiac muscle contraction,87,0.42528735632183906,0.983
Circadian rhythm,37,0.3783783783783784,0.983
Non-small cell lung cancer,72,0.2222222222222222,0.983
Glioma,74,0.527027027027027,0.984
"Alanine, aspartate and glutamate metabolism",41,0.2926829268292683,0.985
Alzheimer's disease,175,0.56,0.985
Arginine and proline metabolism,57,0.45614035087719296,0.985
Autophagy - animal,167,0.23952095808383234,0.985
Glucagon signaling pathway,108,0.25925925925925924,0.985
Nucleotide metabolism,84,0.2857142857142857,0.985
Endometrial cancer,58,0.13793103448275862,0.985
Fc epsilon RI signaling pathway,68,0.5147058823529411,0.986
Pancreatic cancer,76,0.618421052631579,0.986
Motor proteins,196,0.42857142857142855,0.987
Fructose and mannose metabolism,38,0.23684210526315788,0.988
Tryptophan metabolism,54,0.24074074074074073,0.988
Arachidonic acid metabolism,95,0.2631578947368421,0.991
Ferroptosis,42,0.4523809523809524,0.993
Nuclear pore complex,41,0.24390243902439024,0.993
Systemic lupus erythematosus,149,0.1476510067114094,0.993
Graft-versus-host disease,62,0.27419354838709675,0.993
Peroxisome,87,0.19540229885057472,0.994
MicroRNAs in cancer,303,0.26732673267326734,0.994
ABC transporters,52,0.38461538461538464,0.995
Porphyrin metabolism,43,0.32558139534883723,0.995
Apoptosis - multiple species,33,0.3939393939393939,0.996
Mineral absorption,56,0.17857142857142858,0.996
Thermogenesis,231,0.4805194805194805,0.996
Biosynthesis of unsaturated fatty acids,36,0.19444444444444445,0.997
Fatty acid metabolism,64,0.140625,0.997
Alzheimer disease,383,0.4177545691906005,0.997
Retrograde endocannabinoid signaling,150,0.36,0.998
African trypanosomiasis,39,0.46153846153846156,0.998
Porphyrin and chlorophyll metabolism,41,0.34146341463414637,0.999
Galactose metabolism,34,0.08823529411764706,1.0
Glycosaminoglycan biosynthesis - keratan sulfate,14,0.21428571428571427,1.0
Insulin signaling pathway,143,0.3146853146853147,1.0
VEGF signaling pathway,58,0.5862068965517241,1.0
Allograft rejection,62,0.27419354838709675,1.0
Spinocerebellar ataxia,141,0.11347517730496454,1.0
