pathway,nums,percent,pvalue
Purine metabolism,185,0.6918918918918919,0.061
"Spliceosome, U2-snRNP",21,3.0476190476190474,0.061
Endocrine resistance,93,0.967741935483871,0.061
Hippo signaling pathway - multiple species,27,0.8888888888888888,0.062
Primary immunodeficiency,36,0.5833333333333334,0.064
"Growth hormone synthesis, secretion and action",117,0.6581196581196581,0.065
Cushing syndrome,162,0.7098765432098766,0.065
HIF-1 signaling pathway,120,0.7666666666666667,0.068
Melanoma,72,1.0555555555555556,0.069
Hippo signaling pathway -multiple species,26,0.9230769230769231,0.071
Necroptosis,175,0.6057142857142858,0.071
Alcoholism,205,0.3951219512195122,0.073
"Ribosome, eukaryotes",98,1.0,0.074
ECM-receptor interaction,89,0.9550561797752809,0.075
ATP-dependent chromatin remodeling,136,0.6691176470588235,0.077
mTOR signaling pathway,158,0.5253164556962026,0.079
Glioma,74,1.0,0.083
Estrogen signaling pathway,134,0.5522388059701493,0.084
Non-small cell lung cancer,72,1.0555555555555556,0.084
Various types of N-glycan biosynthesis,43,0.46511627906976744,0.085
Protein digestion and absorption,110,0.44545454545454544,0.087
FoxO signaling pathway,133,0.8571428571428571,0.088
GnRH signaling pathway,90,0.7333333333333333,0.088
Basal transcription factors,45,1.0666666666666667,0.089
Cell adhesion molecules (CAMs),169,0.3727810650887574,0.089
Cell adhesion molecules,182,0.35714285714285715,0.089
Choline metabolism in cancer,98,0.6122448979591837,0.09
Gap junction,86,1.0116279069767442,0.093
Nuclear pore complex,41,1.829268292682927,0.093
RIG-I-like receptor signaling pathway,73,0.5753424657534246,0.095
Base excision repair,49,1.3877551020408163,0.096
DNA replication,35,2.057142857142857,0.096
Oxytocin signaling pathway,154,0.6493506493506493,0.097
Ribosome,187,0.6844919786096256,0.097
Ubiquitin mediated proteolysis,151,0.8278145695364238,0.103
Bladder cancer,41,1.2682926829268293,0.103
African trypanosomiasis,39,0.5641025641025641,0.103
"Spliceosome, 35S U5-snRNP",36,1.75,0.107
Insulin resistance,110,0.7545454545454545,0.109
N-Glycan biosynthesis,53,0.5094339622641509,0.11
Polycomb repressive complex,84,1.0714285714285714,0.11
Dopaminergic synapse,138,0.4927536231884058,0.111
Notch signaling pathway,63,0.9206349206349206,0.112
Phosphatidylinositol signaling system,99,0.43434343434343436,0.112
Virion - Human immunodeficiency virus,10,0.4,0.113
Renal cell carcinoma,68,0.8382352941176471,0.113
ErbB signaling pathway,86,0.5348837209302325,0.114
Oocyte meiosis,123,0.983739837398374,0.116
Nucleotide metabolism,84,0.9285714285714286,0.119
Prolactin signaling pathway,74,0.6216216216216216,0.123
"Spliceosome, U1-snRNP",11,4.181818181818182,0.126
"Spliceosome, U4/U6.U5 tri-snRNP",32,1.9375,0.127
Apoptosis - multiple species,33,1.121212121212121,0.133
Sm core complex,8,5.125,0.137
BRCA1-associated genome surveillance complex (BASC),16,2.75,0.139
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.868421052631579,0.141
Exon junction complex (EJC),22,2.590909090909091,0.142
Nucleotide excision repair,58,1.4827586206896552,0.143
RNA degradation,90,0.8333333333333334,0.143
Adherens junction,93,0.8817204301075269,0.144
Melanogenesis,100,0.58,0.144
Metabolic pathways,1315,0.39695817490494295,0.144
Other glycan degradation,20,0.35,0.144
cAMP signaling pathway,224,0.4955357142857143,0.15
Cholinergic synapse,114,0.5350877192982456,0.151
Proteasome,47,1.148936170212766,0.154
Aminoacyl-tRNA biosynthesis,84,0.40476190476190477,0.158
Progesterone-mediated oocyte maturation,92,1.1304347826086956,0.16
Graft-versus-host disease,62,0.3870967741935484,0.162
AMPK signaling pathway,128,0.7109375,0.165
Antigen processing and presentation,97,0.5154639175257731,0.165
Adipocytokine signaling pathway,73,0.684931506849315,0.167
Autophagy - animal,167,0.592814371257485,0.168
Mismatch repair,22,2.5,0.168
Basal cell carcinoma,63,0.38095238095238093,0.168
Thyroid hormone synthesis,74,0.6351351351351351,0.173
VEGF signaling pathway,58,0.7931034482758621,0.173
Platinum drug resistance,80,1.0875,0.179
Inositol phosphate metabolism,73,0.547945205479452,0.18
Glutathione metabolism,74,0.9324324324324325,0.184
Amphetamine addiction,69,0.6811594202898551,0.185
Long-term depression,61,0.47540983606557374,0.188
JAK-STAT signaling,19,1.263157894736842,0.189
"Polyamine biosynthesis, arginine => ornithine => putrescine",4,0.75,0.192
Prion diseases,34,0.6764705882352942,0.194
MCM complex,6,2.6666666666666665,0.195
Drug metabolism - other enzymes,92,0.7934782608695652,0.198
Vascular smooth muscle contraction,145,0.5724137931034483,0.198
"Exosome, eukaryotes",10,3.4,0.202
Longevity regulating pathway,90,0.7777777777777778,0.202
Asthma,25,0.52,0.206
cGMP-PKG signaling pathway,175,0.6514285714285715,0.208
Thyroid hormone signaling pathway,120,0.8333333333333334,0.213
Type I diabetes mellitus,69,0.391304347826087,0.217
Cocaine addiction,48,0.4791666666666667,0.218
Cell cycle - G1/S transition,13,3.1538461538461537,0.22
Thyroid cancer,37,0.2702702702702703,0.221
Morphine addiction,91,0.46153846153846156,0.221
Amyotrophic lateral sclerosis (ALS),52,0.6923076923076923,0.222
Holo-TFIIH complex,10,0.9,0.223
Biosynthesis of cofactors,152,0.5,0.223
Amyotrophic lateral sclerosis,369,0.6341463414634146,0.224
GINS complex,4,7.25,0.228
Apelin signaling pathway,145,0.7034482758620689,0.233
One carbon pool by folate,19,1.0,0.233
Other types of O-glycan biosynthesis,43,0.5116279069767442,0.233
Arachidonic acid metabolism,95,0.3894736842105263,0.235
Neuroactive ligand-receptor interaction,393,0.13231552162849872,0.235
"C1-unit interconversion, eukaryotes",6,1.8333333333333333,0.238
Homologous recombination,42,1.0952380952380953,0.238
Pathways of neurodegeneration - multiple diseases,471,0.5477707006369427,0.239
Immunoproteasome,18,1.8888888888888888,0.243
Motor proteins,196,0.6989795918367347,0.246
Aldosterone synthesis and secretion,105,0.5333333333333333,0.248
RF-C complex,5,6.4,0.249
BER complex,10,1.7,0.25
Glycerophospholipid metabolism,99,0.41414141414141414,0.25
H/ACA ribonucleoprotein complex,4,2.75,0.254
TREX complex,10,2.6,0.255
Cortisol synthesis and secretion,72,0.6111111111111112,0.255
Sphingolipid metabolism,57,0.3684210526315789,0.257
Long-term potentiation,67,0.5671641791044776,0.259
EGFR tyrosine kinase inhibitor resistance,79,0.8354430379746836,0.261
Endometrial cancer,58,0.41379310344827586,0.271
Prion disease,267,0.7228464419475655,0.272
Viral myocarditis,87,0.5977011494252874,0.272
Spinocerebellar ataxia,141,0.6808510638297872,0.273
Vasopressin-regulated water reabsorption,44,0.7045454545454546,0.274
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.47619047619047616,0.276
"RNA polymerase I, eukaryotes",13,0.8461538461538461,0.283
Glycosaminoglycan biosynthesis - keratan sulfate,14,0.21428571428571427,0.284
Pentose phosphate pathway,34,0.17647058823529413,0.288
Allograft rejection,62,0.4032258064516129,0.293
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",22,0.18181818181818182,0.301
Arginine biosynthesis,20,0.3,0.303
MAPK (p38) signaling,22,0.8636363636363636,0.303
N-glycan precursor trimming,6,0.6666666666666666,0.305
"Proteasome, 19S regulatory particle (PA700)",19,0.8947368421052632,0.306
Biosynthesis of amino acids,84,0.6071428571428571,0.309
Longevity regulating pathway - multiple species,62,1.032258064516129,0.315
Lysine degradation,67,0.9253731343283582,0.317
Alzheimer disease,383,0.5744125326370757,0.317
Arginine and proline metabolism,57,0.543859649122807,0.318
Cell cycle - G2/M transition,10,2.9,0.322
Glutamatergic synapse,116,0.43103448275862066,0.322
Ovarian steroidogenesis,65,0.4,0.325
Circadian entrainment,100,0.46,0.328
Salivary secretion,88,0.48863636363636365,0.331
Mitophagy - animal,68,0.8823529411764706,0.333
Activin signaling,10,0.7,0.335
Protein export,31,0.4838709677419355,0.335
Wnt signaling,38,0.42105263157894735,0.335
Survival motor neuron (SMN) complex,9,1.2222222222222223,0.336
RNA polymerase,36,0.9166666666666666,0.337
Insulin signaling pathway,143,0.6293706293706294,0.34
APC/C complex,14,2.7857142857142856,0.342
Autoimmune thyroid disease,78,0.3076923076923077,0.343
Amino sugar and nucleotide sugar metabolism,52,0.21153846153846154,0.349
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,1.9166666666666667,0.351
SNARE interactions in vesicular transport,33,0.5151515151515151,0.356
Ceramide biosynthesis,13,0.3076923076923077,0.357
Fanconi anemia pathway,51,0.6274509803921569,0.357
"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",11,0.8181818181818182,0.363
DNA polymerase delta complex,4,6.5,0.366
GABAergic synapse,91,0.4725274725274725,0.372
DNA polymerase alpha / primase complex,4,2.75,0.373
"RNA polymerase II, eukaryotes",13,1.5384615384615385,0.375
Pancreatic secretion,116,0.3017241379310345,0.382
Ferroptosis,42,0.9285714285714286,0.384
"RNA polymerase III, eukaryotes",18,1.0,0.386
Renin-angiotensin system,37,0.2702702702702703,0.392
Adrenergic signaling in cardiomyocytes,156,0.7243589743589743,0.396
"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",5,0.6,0.396
Hippo signaling,15,1.0,0.402
Sphingosine biosynthesis,17,0.23529411764705882,0.402
Synaptic vesicle cycle,77,0.2987012987012987,0.402
Mucin type O-glycan biosynthesis,32,0.09375,0.408
GnRH secretion,63,0.49206349206349204,0.416
Arrhythmogenic right ventricular cardiomyopathy,77,0.4935064935064935,0.418
Gastric acid secretion,75,0.5066666666666667,0.419
N-glycosylation by oligosaccharyltransferase,7,0.42857142857142855,0.419
"Serine biosynthesis, glycerate-3P => serine",3,1.6666666666666667,0.42
Regulation of lipolysis in adipocytes,57,0.6140350877192983,0.424
"Proteasome, 20S core particle",15,0.8666666666666667,0.427
Insulin secretion,86,0.5813953488372093,0.428
Calcium signaling pathway,254,0.46062992125984253,0.43
"V-type ATPase, eukaryotes",24,0.4583333333333333,0.431
Glycosaminoglycan degradation,21,0.19047619047619047,0.432
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.5277777777777778,0.436
Hypertrophic cardiomyopathy,91,0.6923076923076923,0.436
Riboflavin metabolism,8,1.125,0.437
"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,1.6666666666666667,0.438
cAMP signaling,15,1.1333333333333333,0.439
Vitamin B6 metabolism,9,0.7777777777777778,0.44
Cysteine and methionine metabolism,57,0.8421052631578947,0.442
Huntington disease,302,0.6225165562913907,0.445
Methionine salvage pathway,11,0.36363636363636365,0.447
Biosynthesis of nucleotide sugars,38,0.23684210526315788,0.447
Hypertrophic cardiomyopathy (HCM),84,0.7261904761904762,0.451
Endocrine and other factor-regulated calcium reabsorption,61,0.4098360655737705,0.453
Central carbon metabolism in cancer,69,0.6521739130434783,0.454
Galactose metabolism,34,0.17647058823529413,0.458
THC complex,5,2.2,0.458
"Alanine, aspartate and glutamate metabolism",41,1.0,0.461
Dilated cardiomyopathy,94,0.7659574468085106,0.463
Serotonergic synapse,133,0.2932330827067669,0.465
Ether lipid metabolism,48,0.4791666666666667,0.47
Mineral absorption,56,0.21428571428571427,0.482
Pentose phosphate pathway (Pentose phosphate cycle),12,0.3333333333333333,0.484
Collecting duct acid secretion,27,0.4074074074074074,0.489
Methionine degradation,11,0.9090909090909091,0.499
Steroid biosynthesis,20,0.15,0.499
"Glycine, serine and threonine metabolism",40,0.675,0.51
N-glycan precursor biosynthesis,14,0.35714285714285715,0.515
Parkinson disease,264,0.6401515151515151,0.518
Renin secretion,76,0.34210526315789475,0.522
Diabetic cardiomyopathy,211,0.8293838862559242,0.523
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,26,0.11538461538461539,0.524
Aldosterone-regulated sodium reabsorption,39,0.5384615384615384,0.525
Type II diabetes mellitus,48,0.5416666666666666,0.53
"Spliceosome, Prp19/CDC5L complex",13,0.7692307692307693,0.531
Lsm 1-7 complex,7,2.142857142857143,0.534
Lsm 2-8 complex,7,2.142857142857143,0.536
Bile secretion,100,0.32,0.537
Carbohydrate digestion and absorption,49,0.3877551020408163,0.539
Metabolism of xenobiotics by cytochrome P450,75,0.5866666666666667,0.54
beta-Alanine metabolism,37,0.7567567567567568,0.543
Heparan sulfate degradation,9,0.3333333333333333,0.545
Thermogenesis,231,0.7272727272727273,0.553
Non-alcoholic fatty liver disease,156,0.782051282051282,0.575
Origin recognition complex,6,1.0,0.583
Notch signaling,17,0.17647058823529413,0.587
Taste transduction,92,0.03260869565217391,0.588
MAPK (JNK) signaling,21,0.5714285714285714,0.592
"N-glycan biosynthesis, complex type",16,0.4375,0.593
Glycosphingolipid biosynthesis - lacto and neolacto series,28,0.25,0.596
Cholesterol metabolism,50,0.56,0.599
eIF4F complex,8,1.25,0.6
Cul4-DDB1-DDB2 complex,6,1.3333333333333333,0.601
PI3K-Akt signaling,13,0.6153846153846154,0.601
Glucagon signaling pathway,108,0.49074074074074076,0.602
MAPK (ERK5) signaling,4,0.75,0.607
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.75,0.611
"Proline biosynthesis, glutamate => proline",4,1.0,0.617
BMP signaling,20,0.55,0.629
Thiamine metabolism,15,0.2,0.629
Cul4-DDB1-CSA complex,6,1.3333333333333333,0.632
Dorso-ventral axis formation,26,0.6923076923076923,0.633
Circadian rhythm,37,0.5675675675675675,0.641
Drug metabolism - cytochrome P450,72,0.4444444444444444,0.647
Non-alcoholic fatty liver disease (NAFLD),151,0.7814569536423841,0.647
Hedgehog signaling pathway,58,0.3793103448275862,0.648
Porphyrin and chlorophyll metabolism,41,0.3170731707317073,0.651
ESCRT-III complex,11,0.45454545454545453,0.655
Porphyrin metabolism,43,0.27906976744186046,0.669
PPAR signaling pathway,90,0.45555555555555555,0.674
COPII complex,11,0.45454545454545453,0.683
Chemical carcinogenesis - DNA adducts,84,0.4880952380952381,0.689
ECS complex,12,0.3333333333333333,0.69
DNA damage-induced cell cycle checkpoints,7,1.8571428571428572,0.691
Folate biosynthesis,26,0.11538461538461539,0.691
Fat digestion and absorption,43,0.06976744186046512,0.693
"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",9,0.6666666666666666,0.694
Oxidative phosphorylation,151,0.5165562913907285,0.696
"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",6,0.5,0.697
Fructose and mannose metabolism,38,0.23684210526315788,0.704
Retinol metabolism,97,0.10309278350515463,0.704
Biosynthesis of unsaturated fatty acids,36,0.3611111111111111,0.712
Selenocompound metabolism,18,0.6111111111111112,0.74
Steroid hormone biosynthesis,96,0.15625,0.745
Fatty acid metabolism,64,0.375,0.753
"Glycolysis, core module involving three-carbon compounds",13,0.46153846153846156,0.763
ABC transporters,52,0.5384615384615384,0.765
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.37037037037037035,0.766
RPA complex,3,3.6666666666666665,0.766
Chemical carcinogenesis - reactive oxygen species,223,0.672645739910314,0.766
Sulfur metabolism,14,0.42857142857142855,0.774
"Valine, leucine and isoleucine degradation",57,0.6666666666666666,0.789
Nitrogen metabolism,17,0.23529411764705882,0.794
"Citrate cycle (TCA cycle, Krebs cycle)",24,0.8333333333333334,0.796
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.3684210526315789,0.799
Huntington's disease,194,0.7319587628865979,0.801
Parkinson's disease,144,0.6388888888888888,0.808
2-Oxocarboxylic acid metabolism,34,0.5882352941176471,0.817
Autophagy - other,32,0.5625,0.817
Glycolysis / Gluconeogenesis,70,0.4142857142857143,0.832
Carbon metabolism,126,0.6825396825396826,0.837
Phosphonate and phosphinate metabolism,6,1.0,0.837
"Phosphatidylcholine (PC) biosynthesis, choline => PC",6,0.6666666666666666,0.848
Nicotinate and nicotinamide metabolism,45,0.13333333333333333,0.853
Peroxisome,87,0.6551724137931034,0.861
Terpenoid backbone biosynthesis,24,0.25,0.866
Histidine metabolism,28,0.2857142857142857,0.868
Tyrosine metabolism,41,0.1951219512195122,0.869
Citrate cycle (TCA cycle),32,0.84375,0.871
Cytochrome bc1 complex,10,0.4,0.874
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,0.36363636363636365,0.876
Proximal tubule bicarbonate reclamation,22,0.5909090909090909,0.883
beta-Oxidation,13,0.6923076923076923,0.884
Retrograde endocannabinoid signaling,150,0.4533333333333333,0.886
"Fatty acid biosynthesis, elongation, mitochondria",6,0.5,0.889
Maturity onset diabetes of the young,27,0.18518518518518517,0.889
Butanoate metabolism,28,0.6071428571428571,0.891
Alzheimer's disease,175,0.64,0.902
Cytochrome c oxidase,25,0.36,0.904
Pentose and glucuronate interconversions,37,0.08108108108108109,0.912
Fatty acid elongation,29,0.27586206896551724,0.914
Glycerolipid metabolism,64,0.296875,0.92
Primary bile acid biosynthesis,18,0.3888888888888889,0.931
HRD1/SEL1 ERAD complex,13,0.46153846153846156,0.934
Tryptophan metabolism,54,0.5,0.942
Propanoate metabolism,34,0.9705882352941176,0.946
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",11,1.0,0.96
Glyoxylate and dicarboxylate metabolism,32,0.65625,0.965
Cardiac muscle contraction,87,0.5402298850574713,0.966
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",6,1.0,0.968
Pyruvate metabolism,44,0.7272727272727273,0.979
Triacylglycerol biosynthesis,16,0.4375,0.981
"Leucine degradation, leucine => acetoacetate + acetyl-CoA",13,0.6923076923076923,0.984
Lipoic acid metabolism,19,0.3684210526315789,0.986
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",14,0.5714285714285714,0.995
Caffeine metabolism,6,0.5,1.0
"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",10,0.3,1.0
Cul3-SPOP complex,5,0.6,1.0
Fatty acid degradation,53,0.3584905660377358,1.0
