GeneSymbol,PValue
Stat5a,1.0
Tmem44,1.0
Kat2a,1.0
Lhfp,1.0
Svep1,1.0
Cyb5rl,1.0
Mynn,1.0
Cntln,1.0
Phyhd1,1.0
Gprasp1,1.0
Rbpj,1.0
Rassf8,1.0
Tpm2,1.0
Tbx2,1.0
Hipk3,1.0
Arxes1,1.0
Slc25a15,1.0
Liph,1.0
Ptprn,1.0
Zfp526,1.0
Col1a1,1.0
Ccbl2,1.0
Pdcd5,1.0
Tmem45a,1.0
Fstl1,1.0
Aldh16a1,1.0
Smc2,1.0
Col1a2,1.0
Cdadc1,1.0
Phip,1.0
Gins4,1.0
Srrm1,1.0
Mylk,1.0
Tspan4,1.0
Ggta1,1.0
Snrnp48,1.0
Dapk3,1.0
Tma7,1.0
Edn2,1.0
Pgam5,1.0
Trpv2,1.0
Glmn,1.0
Zfp64,1.0
Efs,1.0
Acyp2,1.0
Tap2,1.0
Tceal1,1.0
Tbc1d10b,1.0
Pmm2,1.0
Csrnp2,1.0
Sh3glb2,1.0
Zfp473,1.0
Pola1,1.0
Thrap3,1.0
Elp5,1.0
Rfk,1.0
Nup205,1.0
Atl2,1.0
Shroom4,1.0
Hmgn5,1.0
Zfp90,1.0
Csde1,1.0
Tsn,1.0
Usp27x,1.0
Plekha6,1.0
Mdm1,1.0
Lsm5,1.0
Slc24a3,1.0
Furin,1.0
Recql,1.0
Rps3,1.0
Vac14,1.0
Wdr8,1.0
Mbnl1,1.0
Anln,1.0
Gfm1,1.0
Esrra,1.0
Calcrl,1.0
2810002N01Rik,1.0
Serpina3n,1.0
Lipm,1.0
A630001G21Rik,1.0
Cbwd1,1.0
5730559C18Rik,1.0
Pou2f1,1.0
Fam149a,1.0
Aqp11,1.0
Gmfg,1.0
Gpsm3,1.0
Gemin5,1.0
Pmpca,1.0
Ubxn8,1.0
Tmf1,1.0
Il18,1.0
Cep78,1.0
Thbs2,1.0
Osgin2,1.0
St14,1.0
Serpinf1,1.0
Psmb10,1.0
Cct6a,1.0
Ilf2,1.0
Zfp451,1.0
Wisp1,1.0
Cox7a1,1.0
1700029J07Rik,1.0
Bcas2,1.0
Lims2,1.0
Car4,1.0
Zdhhc13,1.0
Nfib,1.0
Atp6v0a2,1.0
Hook2,1.0
Nfyc,1.0
Eftud1,1.0
Fbxo45,1.0
Hn1,1.0
Stat3,1.0
2610524H06Rik,1.0
Ugcg,1.0
Six5,1.0
Amigo2,1.0
Tfpt,1.0
Cds1,1.0
Fbln1,1.0
Wipf1,1.0
Srp9,1.0
Fem1c,1.0
Adamts2,1.0
Wdr90,1.0
Slc7a2,1.0
Tra2b,1.0
Asxl3,1.0
Cct4,1.0
Agpat2,1.0
Frg1,1.0
Asxl2,1.0
Pax6,1.0
Tsr2,1.0
Myst4,1.0
Nrbp2,1.0
Dedd2,1.0
Serpinb6b,1.0
Slc25a47,1.0
Ddx10,1.0
Dsp,1.0
Egr1,1.0
Ppan,1.0
Mbd2,1.0
4930444A02Rik,1.0
Sra1,1.0
Ppat,1.0
Pax1,1.0
Myg1,1.0
Noc4l,1.0
Tfap4,1.0
Grwd1,1.0
Prox1,1.0
Col3a1,1.0
Bspry,1.0
Pmp22,1.0
Fnbp4,1.0
Ccdc111,1.0
Fads1,1.0
Mtf1,1.0
Edf1,1.0
Ppic,1.0
Gmnn,1.0
Sall4,1.0
Dsn1,1.0
Htr1b,1.0
Rabggta,1.0
9630033F20Rik,1.0
4933411K20Rik,1.0
Clybl,1.0
Prdm15,1.0
Tnni1,1.0
Gpr126,1.0
Cdo1,1.0
Gar1,1.0
Epcam,1.0
Rad51c,1.0
Fcho1,1.0
Gja1,1.0
Sf3b1,1.0
Pik3r3,1.0
Ctsc,1.0
Birc6,1.0
Brap,1.0
Tspan3,1.0
Fzd3,1.0
Rpgr,1.0
Ednra,1.0
Oit1,1.0
Taf6,1.0
Gm15867,1.0
Syt11,1.0
Zfp369,1.0
Fam105b,1.0
Elk3,1.0
Tcfl5,1.0
Sac3d1,1.0
Chd6,1.0
Prss32,1.0
Casp7,1.0
Slc12a8,1.0
Nusap1,1.0
Rbm39,1.0
Depdc7,1.0
Ppp1r1a,1.0
Serpinb1a,1.0
Dnajc8,1.0
Cdkn2aip,1.0
Npr2,1.0
Lamb2,1.0
Pbld2,1.0
Orc1,1.0
Pcnt,1.0
Ddx31,1.0
Tubgcp5,1.0
Ehf,1.0
Sdhc,1.0
Gli3,1.0
Nfkb2,1.0
Cux1,1.0
Cdh11,1.0
Fastkd2,1.0
Mecp2,1.0
Pus1,1.0
Cand2,1.0
Ogn,1.0
Alkbh4,1.0
Nfkbie,1.0
Arhgef25,1.0
Slc37a1,1.0
Capn5,1.0
Smek2,1.0
Nup93,1.0
Ptpla,1.0
Racgap1,1.0
AU018091,1.0
Trip13,1.0
Ttc33,1.0
Lsp1,1.0
Sec14l3,1.0
Psmb9,1.0
Tmem119,1.0
Rbx1,1.0
Sox17,1.0
Stmn1,1.0
Aasdh,1.0
Prkg1,1.0
Tet1,1.0
Snap47,1.0
Rtcd1,1.0
Ktn1,1.0
Ano9,1.0
Ska2,1.0
Nhp2,1.0
Phldb2,1.0
Osr1,1.0
Dtna,1.0
Pask,1.0
Plxnc1,1.0
Ttc3,1.0
Tmem140,1.0
Il6st,1.0
Asb4,1.0
H2afx,1.0
Rif1,1.0
Dock11,1.0
Klf9,1.0
Gtpbp4,1.0
Lrrc40,1.0
Trf,1.0
Coq9,1.0
Cops5,1.0
Rpp30,1.0
Tipin,1.0
Nipsnap1,1.0
Emp2,1.0
Pecr,1.0
Tlx2,1.0
0610031J06Rik,1.0
Gins1,1.0
Arhgef26,1.0
Zfp874b,1.0
Psmc2,1.0
Fbn2,1.0
Cdk17,1.0
Laptm5,1.0
Zfp518b,1.0
Sox12,1.0
Ldb1,1.0
Xrcc2,1.0
Cfh,1.0
Morf4l2,1.0
Rnaseh2b,1.0
Gnaz,1.0
Men1,1.0
Slc37a4,1.0
Zfp532,1.0
Klhl24,1.0
Tnfrsf1b,1.0
Ppp2r5e,1.0
Ace,1.0
Sult2b1,1.0
Lcp1,1.0
Reep2,1.0
Prepl,1.0
Snx9,1.0
Tor3a,1.0
Galm,1.0
Rab39b,1.0
Slc44a2,1.0
Srpx2,1.0
Lrmp,1.0
1700027A23Rik,1.0
Klhl5,1.0
BC068157,1.0
Rassf7,1.0
0610010O12Rik,1.0
Lrrc33,1.0
Mcart6,1.0
Tmpo,1.0
1110012J17Rik,1.0
Zdhhc8,1.0
Zrsr1,1.0
Pias2,1.0
Reep6,1.0
Smtn,1.0
Col16a1,1.0
Map2k3,1.0
Bdnf,1.0
Rnf217,1.0
Tceb1,1.0
Ahcy,1.0
Ankrd35,1.0
Atp5sl,1.0
Rfx1,1.0
Acat1,1.0
Palmd,1.0
Birc3,1.0
Endod1,1.0
Coro2a,1.0
Prmt5,1.0
U2af2,1.0
Srpk1,1.0
Ccdc104,1.0
Mtfr1,1.0
Zfp691,1.0
Denr,1.0
Leprel4,1.0
Mettl3,1.0
Chd2,1.0
Mapk3,1.0
Klhl26,1.0
Utp18,1.0
Noc2l,1.0
Rpl31,1.0
Rab15,1.0
Snrpa1,1.0
Rrp1b,1.0
Mak16,1.0
Tmcc2,1.0
Cacng7,1.0
Psme1,1.0
Tie1,1.0
Porcn,1.0
Ush1c,1.0
Tubb2b,1.0
Trmt10a,1.0
Aim2,1.0
Rad23a,1.0
Itga4,1.0
Cdc6,1.0
C330027C09Rik,1.0
Tada2a,1.0
Hacl1,1.0
Csrnp1,1.0
Zbtb6,1.0
Tspan7,1.0
Rtkn2,1.0
Aurkb,1.0
Ankrd10,1.0
Tox4,1.0
Eif3f,1.0
5033414D02Rik,1.0
Efnb1,1.0
Cdc123,1.0
Cp,1.0
Rnase4,1.0
Cyc1,1.0
Rps6kb2,1.0
Efcab2,1.0
Rimkla,1.0
Cav1,1.0
Csda,1.0
Ndufa4,1.0
Prr18,1.0
Cwc22,1.0
Gtf2h1,1.0
Map3k8,1.0
Plrg1,1.0
Hsd17b10,1.0
Hoxc8,1.0
Slc16a7,1.0
Rab3gap2,1.0
Dcaf12,1.0
Ankrd16,1.0
Ptpn18,1.0
Efhc2,1.0
Nudt6,1.0
Podxl,1.0
Dis3,1.0
Cntnap2,1.0
Rbms2,1.0
Camk2d,1.0
Il2rg,1.0
Nebl,1.0
H19,1.0
Mvp,1.0
Eri2,1.0
