GeneSymbol,PValue
Csrnp1,0.825
Snrnp48,0.826
Recql,0.826
P4ha2,0.826
Fbxl17,0.826
Sumo2,0.827
AI464131,0.827
Aagab,0.828
Gpt,0.828
Bbs5,0.828
Gne,0.828
Casp8ap2,0.829
Erh,0.829
Katnal1,0.829
Foxc1,0.829
Dlst,0.83
Ing3,0.83
Islr,0.83
Fbxw9,0.83
Armc8,0.83
Dcaf12l1,0.831
Mex3b,0.831
Tns1,0.832
Smagp,0.832
Tcp1,0.832
Casc3,0.832
Ptgs1,0.833
Ccl25,0.834
Brd4,0.834
Lysmd4,0.834
D8Ertd82e,0.834
Hif3a,0.834
Ssbp1,0.834
Ipo9,0.834
Pwwp2a,0.834
2310035K24Rik,0.835
Stat4,0.835
Pfn2,0.835
Fam114a1,0.835
Serpinf1,0.835
Cdc16,0.835
Gspt2,0.836
Rasgrp3,0.836
Sall2,0.836
Cdc25a,0.836
Parp11,0.837
Nrk,0.837
Hoxd8,0.838
2700050L05Rik,0.838
Glrx3,0.838
Tnni3,0.838
Rpl18,0.838
Hnrnpa3,0.839
Gmeb2,0.839
Tank,0.839
Luc7l3,0.839
Lrig2,0.839
Rbm22,0.84
Pms1,0.84
Zfpm1,0.84
Eif4a1,0.84
Pecr,0.84
Dcp2,0.84
Capza1,0.84
Vgll3,0.84
Zfp326,0.84
Zc4h2,0.84
Ccdc34,0.841
Myo5b,0.841
Zxdb,0.841
Klf4,0.841
Fos,0.841
Tmem123,0.841
Adam22,0.842
Lrpap1,0.842
Fabp3,0.843
Itm2b,0.843
Zfp28,0.843
Phgdh,0.843
Lsr,0.843
N4bp2,0.843
Aldh1a1,0.843
Zmym1,0.843
Igf2bp2,0.843
Mdn1,0.843
Scly,0.843
Leprel4,0.843
Dhx15,0.844
Mal2,0.844
Grlf1,0.844
Lxn,0.844
Fam13c,0.845
Atp6v0a1,0.845
Ncf2,0.846
Ngfrap1,0.846
Timp2,0.846
Ccdc88a,0.846
Npm1,0.846
Arxes1,0.847
Polr2h,0.847
Spry1,0.847
Mbd4,0.847
Gabre,0.847
Cntnap2,0.847
Gpr124,0.847
AU022751,0.847
Col1a1,0.848
Fam59a,0.848
Kars,0.848
Zfp13,0.848
Gmeb1,0.848
Igfbp6,0.848
Thra,0.849
Slc9a3r2,0.849
Ppil1,0.849
Ranbp2,0.849
Casp2,0.85
Hnrnpa0,0.85
Six4,0.85
Mmrn2,0.85
Cd276,0.85
4930427A07Rik,0.85
Ctnnd1,0.85
Osr1,0.851
Tspan12,0.851
Smc6,0.851
Sdad1,0.852
Rnf141,0.852
Tia1,0.852
Zbtb46,0.852
Gtf2i,0.852
Tgm2,0.852
Srrm1,0.853
Tbx21,0.853
Taf1c,0.853
Lum,0.853
Lcat,0.853
Mael,0.853
Eftud2,0.853
Stip1,0.853
Csde1,0.853
Ppp1r15a,0.854
Nhp2l1,0.854
Stat1,0.854
Tbck,0.854
Rel,0.854
Tmem30a,0.855
Tmem237,0.855
Nop58,0.855
Mettl3,0.855
Jdp2,0.855
Coro2a,0.855
Pcgf6,0.856
Spin4,0.856
Atp6ap2,0.856
Bbx,0.856
Ctsc,0.856
Nol9,0.856
C1qbp,0.856
6330407J23Rik,0.856
Uba6,0.856
2610203C20Rik,0.856
Cmtm7,0.856
Zfp105,0.856
Herc6,0.857
Upf3b,0.857
Ddx41,0.857
Aplnr,0.857
C87436,0.857
Sqrdl,0.857
Nfic,0.857
Myt1,0.857
Cenpf,0.858
Pes1,0.858
Itpr3,0.858
Enah,0.858
Hdgfrp3,0.858
Lmnb2,0.858
Elk3,0.858
Asna1,0.858
Snrpg,0.858
Fam185a,0.858
Bola3,0.859
Fam203a,0.859
Cdc40,0.859
Fam63a,0.859
Zbtb44,0.859
Phf14,0.859
Gale,0.86
P2rx5,0.86
Kcnk1,0.86
Il18,0.86
Dimt1,0.86
Ddx18,0.86
Cth,0.86
Pdia5,0.861
Cacna2d1,0.861
Hsd3b7,0.861
Foxn3,0.861
Cenpj,0.861
A030009H04Rik,0.861
Nexn,0.861
Ss18,0.862
Car14,0.862
BC018507,0.862
Ano6,0.862
Zfp280d,0.862
Hormad1,0.862
Tipin,0.862
Noc2l,0.862
Tst,0.862
Cav1,0.862
AI597479,0.863
Cpsf6,0.863
Ddx6,0.863
Mll2,0.863
Sumo1,0.864
Serpinb6a,0.864
Hmha1,0.864
Ddx42,0.864
Orc2,0.865
Tsr1,0.865
Itga8,0.865
Prrc2c,0.865
9930012K11Rik,0.865
Lgals4,0.865
Acads,0.865
Hells,0.865
Gzf1,0.865
Creb3l1,0.865
Slc25a31,0.865
Cryab,0.866
Orc6,0.866
Pus3,0.866
Ace,0.866
Ddx56,0.866
Rpl15,0.866
Crispld2,0.866
Prkaa2,0.866
Gstm2,0.866
Mir17hg,0.866
Cd302,0.867
Nob1,0.867
Mtus1,0.867
Mcm6,0.867
Wdr75,0.868
Mrpl13,0.868
Nup93,0.868
Fgd1,0.868
Ifi35,0.868
Rsl1d1,0.868
Tsr2,0.868
Cic,0.868
Cd248,0.868
Mpped2,0.868
Ftsj3,0.868
Ikzf1,0.868
Far1,0.869
Parp14,0.869
Camsap3,0.869
Timp3,0.869
Maml1,0.869
Ltbp1,0.869
Seh1l,0.87
Rusc2,0.87
Zbtb1,0.87
Cebpb,0.87
Fbxo5,0.87
BC055324,0.871
Mitd1,0.871
Fat4,0.871
Sp1,0.871
Ncor2,0.871
Runx1t1,0.871
Mre11a,0.871
Npat,0.871
Slc35a3,0.872
Rbm20,0.872
Mknk2,0.872
Serpinb9,0.872
Gap43,0.872
Eif5a2,0.872
Map2k3,0.873
Mlf1,0.873
Smyd3,0.873
Mlx,0.873
Smad6,0.873
4933406J08Rik,0.873
Arhgap9,0.873
Ydjc,0.873
Hspb2,0.874
Zhx3,0.874
Nudt10,0.874
Stk32a,0.874
Gucy1a3,0.874
B3gnt7,0.874
Skiv2l,0.875
Rps3,0.875
Prr12,0.875
Lad1,0.875
Creb1,0.875
Gtf3c4,0.875
Zbtb24,0.875
Bves,0.875
Ankrd12,0.875
Irf2,0.875
Lbr,0.876
Pgrmc1,0.876
Myo9a,0.876
Spint2,0.876
Eef1e1,0.876
Mvp,0.876
Zfp710,0.876
Heatr1,0.876
Atpif1,0.876
Wdr36,0.876
Cul4a,0.876
Krt7,0.876
Asb1,0.877
Gm11944,0.877
Reep1,0.877
Ak3,0.877
AI314180,0.877
Efemp1,0.877
Serbp1,0.877
Ppp2ca,0.877
G0s2,0.877
Bptf,0.877
Elp2,0.878
Lefty2,0.878
Caprin2,0.878
Cul3,0.878
Tlk2,0.878
Kif3a,0.878
Zfp566,0.878
Cxxc1,0.878
Syt13,0.878
Ier3ip1,0.878
Ppp1r12a,0.878
Aasdhppt,0.878
Foxn2,0.878
She,0.879
Ptk2b,0.879
Mfap4,0.879
Nolc1,0.879
Cenpt,0.879
Noc3l,0.879
Fmn2,0.879
Nlk,0.88
Pglyrp1,0.88
Ccnf,0.88
Kpnb1,0.88
Pfas,0.88
Znfx1,0.88
Vasp,0.88
Ebf1,0.88
Gemin5,0.88
Dlat,0.88
Bub1,0.88
Ppp1r35,0.881
2010300C02Rik,0.881
Prdm16,0.881
Trim14,0.881
Gin1,0.881
Bbs12,0.881
Armcx2,0.881
Smc2,0.881
Ap3b2,0.881
Myl9,0.881
Dkk3,0.881
Rpgr,0.881
Chd8,0.881
Smpd4,0.881
Tgif2,0.882
Basp1,0.882
Sox4,0.882
Ttk,0.882
Ctnnb1,0.882
Ttc26,0.882
Sema3f,0.882
Sema4f,0.883
Trim16,0.883
Slc39a10,0.883
4930579G24Rik,0.883
Ythdc1,0.883
Xpo4,0.883
Tmem198,0.883
Sarnp,0.883
Cwh43,0.883
Cenpc1,0.883
Mtap7d1,0.884
Lrp8,0.884
Col4a5,0.884
Sox11,0.884
Tpm3,0.884
Etv3,0.884
1810013D15Rik,0.884
Sema5a,0.885
Abi2,0.885
Hoxd9,0.885
Sorbs2,0.885
2700094K13Rik,0.885
Dzip3,0.885
Clk4,0.885
Ndc80,0.886
Rad17,0.886
Gnaz,0.886
Ubxn11,0.886
Frmd4a,0.886
Pcbp1,0.886
Rrm2,0.886
Kif20b,0.886
2300009A05Rik,0.886
Hunk,0.886
Lpin1,0.886
Runx1,0.886
2810428I15Rik,0.887
Sema3c,0.887
Nars2,0.887
Zdbf2,0.887
Fggy,0.887
Tpp2,0.887
Cse1l,0.887
Cd82,0.887
Fam171b,0.887
Xrn2,0.887
Gstm5,0.887
Psrc1,0.887
Gemin6,0.887
B4galt4,0.888
Uqcc,0.888
Tgm3,0.888
Setx,0.888
Rbl1,0.888
Hcfc1r1,0.888
Mettl6,0.888
Fbxo8,0.889
Plod3,0.889
Atf7,0.889
Pml,0.889
Elovl2,0.889
Purg,0.889
Stk17b,0.889
Myg1,0.89
Sf3b1,0.89
2310057M21Rik,0.89
Smtn,0.89
Tox3,0.89
Sh3gl3,0.89
Rorc,0.89
Mettl2,0.89
Pld1,0.89
Dusp7,0.89
B230206F22Rik,0.891
Tcof1,0.891
Rbbp7,0.891
Suz12,0.891
Mfsd4,0.891
Trappc2,0.891
Znhit6,0.891
Smndc1,0.891
Pon3,0.891
Trim59,0.892
Nhedc1,0.892
Myo1b,0.892
Zfp330,0.892
Foxp1,0.892
Mrfap1,0.892
Ddx49,0.892
Snrpd1,0.892
Rnf17,0.892
Cenpw,0.892
Tgs1,0.892
Mafb,0.892
Zbp1,0.892
Pdk2,0.892
Dpy19l1,0.892
Zranb2,0.892
Cdadc1,0.893
Exosc4,0.893
Rqcd1,0.893
Mapk8ip1,0.893
Fbl,0.893
Ddx25,0.893
Cggbp1,0.893
Fance,0.893
Samd4,0.893
Kifap3,0.893
Ankfy1,0.894
Utp11l,0.894
Dmtf1,0.894
Tapbp,0.894
Ddx46,0.894
Tbk1,0.894
BC024479,0.894
Def6,0.894
Sox17,0.894
Iqsec1,0.894
Cenpp,0.894
Nme7,0.894
Gtf3c2,0.894
Oip5,0.894
Slmo1,0.895
Msh6,0.895
Tmx1,0.895
Polr2g,0.895
Blm,0.895
Myef2,0.895
Pdcd11,0.895
Foxj1,0.895
Esrp1,0.895
Fhod3,0.896
Dnajb3,0.896
Nap1l1,0.896
Rbmxl1,0.896
Etaa1,0.896
Gulp1,0.896
Sez6l2,0.896
Lrp1,0.897
Ppip5k2,0.897
Dvl2,0.897
Scaf11,0.897
Cmas,0.897
Tspan6,0.897
Asxl3,0.897
Unc13a,0.897
Asb4,0.897
Nudt11,0.897
Nfia,0.897
Cyp7b1,0.897
Phf7,0.898
Atg9a,0.898
Rfx7,0.898
Fam78b,0.898
Kdelc2,0.898
Iws1,0.898
Acad11,0.898
Stmn1,0.898
Plce1,0.898
Pald1,0.899
Mafg,0.899
Myst4,0.899
Mtf2,0.899
Rbm12,0.899
Terf1,0.899
Naca,0.899
Ppp1r9a,0.899
Wrb,0.899
Casc5,0.899
Ska1,0.9
Dhrs3,0.9
Chaf1b,0.9
Mettl7a1,0.9
Ska3,0.9
Atf6b,0.9
Mbtps2,0.9
Ocln,0.9
Bud13,0.9
Rad51ap1,0.9
Glt8d1,0.9
Mansc1,0.9
Nfe2l1,0.9
1700054N08Rik,0.9
Hspa9,0.9
Erap1,0.901
Rrm1,0.901
Rlf,0.901
Nbea,0.901
Mybl2,0.901
Igf1r,0.901
Cp,0.901
Irf3,0.901
Zfp828,0.901
Nfasc,0.901
Camsap2,0.901
Slc2a5,0.901
Aebp2,0.901
Nfix,0.902
Pmpca,0.902
Lass4,0.902
Emg1,0.902
Gbp3,0.902
Emb,0.902
Zfp750,0.902
Fkbp3,0.902
2610524H06Rik,0.902
Trim6,0.902
Sltm,0.902
Nfatc2,0.902
Olr1,0.903
Lamb1,0.903
Brip1,0.903
Tram1l1,0.903
Ssb,0.903
Kcnj15,0.903
Ehd2,0.903
Epn2,0.903
Mitf,0.903
Srsf1,0.903
Cct8,0.903
Ets1,0.903
4933402E13Rik,0.903
Aqr,0.903
Orc3,0.904
Serpini1,0.904
Cdc6,0.904
Drg2,0.904
Trnt1,0.904
Akt2,0.904
Gpm6b,0.904
Pgm2,0.904
A630001G21Rik,0.904
BC046331,0.904
Numb,0.904
Sec14l4,0.904
Aprt,0.904
Ube2t,0.904
Pogz,0.904
Fam65b,0.904
Ddx51,0.904
Smyd1,0.905
Rhoj,0.905
Insl6,0.905
Sfpq,0.905
Fblim1,0.905
Itga1,0.905
Sra1,0.905
Mef2a,0.905
Zfp35,0.905
Wdr11,0.905
Ddx20,0.905
Chchd10,0.905
Sox9,0.906
Zfp579,0.906
Hk2,0.906
Mapk12,0.906
Nasp,0.906
S100a10,0.906
Mysm1,0.906
Igf2,0.906
Matr3,0.906
Adrb2,0.906
Atf7ip2,0.906
Irf9,0.906
2410022L05Rik,0.906
Aire,0.906
Lrrc2,0.906
Nup50,0.907
Znhit3,0.907
Prkg1,0.907
Hdac6,0.907
Elovl7,0.907
Kif20a,0.907
Serpinb6b,0.907
Ablim2,0.907
Aspm,0.907
Tenc1,0.907
Smc5,0.907
Dhtkd1,0.907
Vash2,0.907
Naa15,0.908
Rpp30,0.908
Gbx2,0.908
Cdca4,0.908
Dcaf12,0.908
Des,0.908
Osbpl9,0.908
Cdca8,0.908
Nvl,0.908
Apobec2,0.908
Ccdc99,0.908
Tradd,0.908
Esco1,0.908
Prkd1,0.908
Snap47,0.908
Nhp2,0.908
Gpx4,0.908
Arl3,0.908
Klhl5,0.908
Tfdp1,0.908
Tgfb2,0.909
Arhgap29,0.909
Ik,0.909
Exosc3,0.909
Krtcap3,0.909
Mob3b,0.909
Dtna,0.909
Wipf1,0.909
Uhrf1,0.909
Rrp15,0.909
H2afy2,0.91
Pdzd4,0.91
Rbm4,0.91
E2f1,0.91
Abi3bp,0.91
Kif5c,0.91
Fam105b,0.91
Slc38a1,0.91
Armc10,0.91
Syt9,0.91
Exosc1,0.91
Top2a,0.91
Atp5g1,0.91
Reep6,0.91
Acp5,0.91
Mybl1,0.91
Eme1,0.91
Sec23ip,0.91
2010003O02Rik,0.91
Msn,0.91
Sae1,0.91
Wdr35,0.911
Npdc1,0.911
Ap1g2,0.911
Zfp955a,0.911
Dbn1,0.911
Casz1,0.911
Slc22a18,0.911
Pcdh18,0.911
Nfrkb,0.911
Dmrta1,0.911
Eif3e,0.911
Uba3,0.911
Rbm15,0.911
Tro,0.911
Gprasp1,0.912
Edc3,0.912
Prph,0.912
Prdm14,0.912
Pcna,0.912
Rpusd1,0.912
Cct2,0.912
Ostf1,0.912
Atp11c,0.912
Rab39b,0.912
Aco2,0.912
Gmps,0.912
AU040320,0.912
Hat1,0.912
Usp1,0.912
Zfp395,0.912
Fgfbp1,0.912
Ercc6l,0.912
Pbrm1,0.913
1700009P17Rik,0.913
Ptbp2,0.913
Wdr43,0.913
Rnf113a2,0.913
Nucks1,0.913
Gtf2f2,0.913
Cenpi,0.913
2010012O05Rik,0.914
H2-Aa,0.914
H2afx,0.914
Psme2,0.914
Zfp827,0.914
Slc38a4,0.914
Pigf,0.914
Mageb16,0.914
Cdc5l,0.914
Fhod1,0.914
Fuca1,0.914
Ptpn6,0.914
Ski,0.914
Eps8,0.914
Msrb3,0.914
Nop56,0.914
Junb,0.914
Cep78,0.914
Fastkd2,0.914
Gm266,0.914
Vim,0.914
Ncln,0.915
Brd8,0.915
Pcsk4,0.915
Plk1,0.915
Prr15l,0.915
Nr2c2,0.915
L2hgdh,0.915
Plk4,0.915
Nkd1,0.915
Kif23,0.915
Chd2,0.915
Naa38,0.915
Aldh3a1,0.915
Hdac4,0.915
Csda,0.915
Pds5b,0.915
Ankrd33b,0.916
Nudcd2,0.916
Trp53bp1,0.916
Ankrd23,0.916
Phf19,0.916
Rxrg,0.916
Ctxn1,0.916
Btf3l4,0.916
Kcnj12,0.916
Rngtt,0.916
Zfp451,0.916
Ift74,0.916
Fam169a,0.916
Dyrk1a,0.917
Fem1a,0.917
Gmip,0.917
Ppil4,0.917
Helb,0.917
Gprc5b,0.917
Aspn,0.917
Pias4,0.917
Haus3,0.917
Ggcx,0.917
Pgam2,0.917
Fancd2,0.917
Mgp,0.918
Mcm2,0.918
Peg3,0.918
Dedd,0.918
Dhx8,0.918
Carm1,0.918
Hprt,0.918
Atad2,0.918
Ccdc23,0.918
Gnl3,0.918
Ebf3,0.918
Pak1,0.918
Brsk2,0.918
Rpl7,0.918
Zmynd19,0.918
Psip1,0.918
Bend3,0.918
Prpf40a,0.918
Insm1,0.918
C77080,0.919
Adssl1,0.919
Gm15050,0.919
Rnps1,0.919
Srm,0.919
Tmc8,0.919
Nr6a1,0.919
Casq1,0.919
Palmd,0.919
Bbs4,0.919
Hnrpll,0.919
