term,,,adj_p_value
Cholinergic synapse,,,0.029643499996221904
Viral life cycle - HIV-1,,,0.030565626579492116
Base excision repair,,,0.031188821788557856
Hepatitis C,,,0.031188821788557856
Immunoproteasome,,,0.031188821788557856
JAK-STAT signaling,,,0.031188821788557856
Polycomb repressive complex,,,0.031188821788557856
Non-homologous end-joining,,,0.03129518987263113
"C5 isoprenoid biosynthesis, mevalonate pathway",,,0.03143779462866328
"Growth hormone synthesis, secretion and action",,,0.03289484761055068
Fc gamma R-mediated phagocytosis,,,0.03463175692048867
Central carbon metabolism in cancer,,,0.03556358385586746
Cushing syndrome,,,0.036561526899477004
Melanogenesis,,,0.036561526899477004
"Serine biosynthesis, glycerate-3P => serine",,,0.036561526899477004
Cytochrome bc1 complex,,,0.037416190980418734
Thermogenesis,,,0.037416190980418734
Non-small cell lung cancer,,,0.03791242240660808
Endocytosis,,,0.03819272402796057
Insulin signaling pathway,,,0.03931836317724232
NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,,,0.04419897500049074
Pantothenate and CoA biosynthesis,,,0.044667136981371515
RNA transport,,,0.04699260010999617
"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",,,0.047704878511139345
"Spliceosome, 35S U5-snRNP",,,0.04818387236567617
Glutathione metabolism,,,0.04838306038916949
"Proteasome, 20S core particle",,,0.048715809091150586
Oxytocin signaling pathway,,,0.0487588020302682
Calcium signaling pathway,,,0.050990413830963116
"Parathyroid hormone synthesis, secretion and action",,,0.05128906552555036
Biosynthesis of cofactors,,,0.05138237591581487
Fructose and mannose metabolism,,,0.05138237591581487
RNA degradation,,,0.05138237591581487
Relaxin signaling pathway,,,0.05138237591581487
TREX complex,,,0.053363114932589245
"Spliceosome, U4/U6.U5 tri-snRNP",,,0.054420478225299315
Nucleotide metabolism,,,0.05520201352194756
Alzheimer's disease,,,0.056236643566254775
p53 signaling pathway,,,0.05945242286809949
"Glycine, serine and threonine metabolism",,,0.06022618291813225
Tuberculosis,,,0.061825065282037794
Focal adhesion,,,0.06236409561887467
Motor proteins,,,0.06236409561887467
Proteoglycans in cancer,,,0.06236409561887467
Hippo signaling pathway -multiple species,,,0.06312400788782548
Arrhythmogenic right ventricular cardiomyopathy,,,0.06393618499367215
Arrhythmogenic right ventricular cardiomyopathy (ARVC),,,0.06393618499367215
Cardiac muscle contraction,,,0.06393618499367215
MAPK signaling pathway,,,0.06393618499367215
Translocon-associated protein (TRAP) complex,,,0.06393618499367215
Viral myocarditis,,,0.06393618499367215
Hedgehog signaling pathway,,,0.06473074961703298
"Spliceosome, U1-snRNP",,,0.06473074961703298
Sm core complex,,,0.06473074961703298
Dopaminergic synapse,,,0.06519453842829781
mTOR signaling pathway,,,0.0653671518961849
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,0.06701981128331096
Hippo signaling pathway - multiple species,,,0.06701981128331096
Adherens junction,,,0.0674625096935585
BRCA1-associated genome surveillance complex (BASC),,,0.06751186218794429
Small cell lung cancer,,,0.06751186218794429
EGFR tyrosine kinase inhibitor resistance,,,0.06792694037126276
HIF-1 signaling pathway,,,0.06792694037126276
"Neomycin, kanamycin and gentamicin biosynthesis",,,0.06792694037126276
Thyroid hormone signaling pathway,,,0.06792694037126276
Circadian entrainment,,,0.06874243066197708
Toll-like receptor signaling,,,0.06919824872181718
Peroxisome,,,0.07016144664662348
Alzheimer disease,,,0.07154210113845
Parkinson disease,,,0.07154210113845
Arachidonic acid metabolism,,,0.07155318614705353
GABAergic synapse,,,0.07155318614705353
Morphine addiction,,,0.07155318614705353
Rap1 signaling pathway,,,0.07155318614705353
AGE-RAGE signaling pathway in diabetic complications,,,0.07166020647827936
Gastric cancer,,,0.07217900339161637
GnRH secretion,,,0.07217900339161637
Melanoma,,,0.07217900339161637
Signaling pathways regulating pluripotency of stem cells,,,0.07217900339161637
Oocyte meiosis,,,0.07339736115833405
"Fatty acid biosynthesis, elongation, endoplasmic reticulum",,,0.07354506399180405
Spliceosome,,,0.07354506399180405
Human immunodeficiency virus 1 infection,,,0.07367819633668317
Leukocyte transendothelial migration,,,0.07488319271495021
Acylglycerol degradation,,,0.07488319271495021
Chronic myeloid leukemia,,,0.0749370943069277
Glioma,,,0.0749370943069277
Apelin signaling pathway,,,0.07549212319118787
Axon guidance,,,0.07549212319118787
Cell adhesion molecules,,,0.07549212319118787
Cell adhesion molecules (CAMs),,,0.07549212319118787
Chemokine signaling pathway,,,0.07549212319118787
Human cytomegalovirus infection,,,0.07549212319118787
Insulin secretion,,,0.07549212319118787
Retrograde endocannabinoid signaling,,,0.07549212319118787
"Spliceosome, U2-snRNP",,,0.07549212319118787
cAMP signaling,,,0.07549212319118787
"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",,,0.07549212319118787
SCF-BTRC complex,,,0.07549212319118787
Platelet activation,,,0.07632357765147245
Fluid shear stress and atherosclerosis,,,0.07662726569592947
"Glycosaminoglycan biosynthesis, chondroitin sulfate backbone",,,0.07662726569592947
Lipid and atherosclerosis,,,0.07662726569592947
Longevity regulating pathway - multiple species,,,0.07662726569592947
THC complex,,,0.07662726569592947
VEGF signaling pathway,,,0.07662726569592947
Endocrine resistance,,,0.08057192746305578
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,,,0.08160411036219754
Cytokine-cytokine receptor interaction,,,0.0828417343240425
Yersinia infection,,,0.08306046040277268
Neuroactive ligand-receptor interaction,,,0.08514498294652724
NOD-like receptor signaling pathway,,,0.0862426462330449
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",,,0.0862426462330449
Cocaine addiction,,,0.087593419919555
Long-term potentiation,,,0.08791264686799746
Lysine degradation,,,0.08791264686799746
MCM complex,,,0.08884838807919206
Human T-cell leukemia virus 1 infection,,,0.08992379600877852
Insulin resistance,,,0.09398255765467854
Selenocompound metabolism,,,0.09398255765467854
Serotonergic synapse,,,0.0970623864071065
"Phosphatidylcholine (PC) biosynthesis, choline => PC",,,0.09730225810306006
Regulation of actin cytoskeleton,,,0.09743841616614225
Amino sugar and nucleotide sugar metabolism,,,0.09768832366127483
Cellular senescence,,,0.09768832366127483
Fanconi anemia pathway,,,0.09768832366127483
Galactose metabolism,,,0.09768832366127483
HTLV-I infection,,,0.09768832366127483
Hippo signaling pathway,,,0.09768832366127483
Lipoic acid metabolism,,,0.09768832366127483
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",,,0.09768832366127483
Propanoate metabolism,,,0.09768832366127483
PD-L1 expression and PD-1 checkpoint pathway in cancer,,,0.09823697813985026
Nicotinate and nicotinamide metabolism,,,0.09882749628804641
Prolactin signaling pathway,,,0.09909828280870213
Apoptosis,,,0.09922399507420156
Adrenergic signaling in cardiomyocytes,,,0.09990871258707733
TNF signaling pathway,,,0.10023462663757597
Sphingolipid metabolism,,,0.10163458053426659
ATP-dependent chromatin remodeling,,,0.10360992260727836
Huntington disease,,,0.10361380361500519
IL-17 signaling pathway,,,0.10429760174848297
"Proteasome, 19S regulatory particle (PA700)",,,0.10441889938574417
Choline metabolism in cancer,,,0.1047796165953251
Bacterial invasion of epithelial cells,,,0.10642148639238219
APC/C complex,,,0.10651532558341108
Mismatch repair,,,0.10651532558341108
Pathways of neurodegeneration - multiple diseases,,,0.10651532558341108
mRNA surveillance pathway,,,0.10651532558341108
Starch and sucrose metabolism,,,0.10661843297410725
DNA polymerase delta complex,,,0.10721899728403389
DNA replication,,,0.10721899728403389
Kaposi sarcoma-associated herpesvirus infection,,,0.10721899728403389
Nucleotide excision repair,,,0.10721899728403389
Rheumatoid arthritis,,,0.10721899728403389
Cap binding complex,,,0.10721899728403389
Influenza A,,,0.10738883715045819
Decapping complex,,,0.10748686763496408
Hepatocellular carcinoma,,,0.10969758980456787
Human papillomavirus infection,,,0.10999387957872404
Alcoholic liver disease,,,0.11011220340506521
Gastric acid secretion,,,0.11011220340506521
Spinocerebellar ataxia,,,0.11011220340506521
Circadian rhythm,,,0.11050489147587188
Diabetic cardiomyopathy,,,0.11156779246470182
Ubiquinone and other terpenoid-quinone biosynthesis,,,0.11161081145998959
Ras signaling pathway,,,0.11234327089583733
PI3K-Akt signaling pathway,,,0.11383404552858638
Tight junction,,,0.11405841132343784
Biosynthesis of nucleotide sugars,,,0.11602227355461472
Neurotrophin signaling pathway,,,0.11637351228432401
Notch signaling pathway,,,0.12022622759805938
Homologous recombination,,,0.1202397246566469
"Exosome, eukaryotes",,,0.12115816713427915
Fatty acid elongation,,,0.12466771889019498
Antifolate resistance,,,0.12557163728781143
NADH dehydrogenase (ubiquinone) 1 beta subcomplex,,,0.12732827698966823
Oxidative phosphorylation,,,0.12732827698966823
Parkinson's disease,,,0.12732827698966823
Virion - Human immunodeficiency virus,,,0.12732827698966823
Hippo signaling,,,0.12768053731601248
SNARE interactions in vesicular transport,,,0.12819734769760394
Ubiquitin mediated proteolysis,,,0.12819734769760394
DNA-PK complex,,,0.12859797813573623
Thyroid cancer,,,0.12974571690381187
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,,,0.1310846112069301
Sphingolipid signaling pathway,,,0.13174321383813964
"Exosome, archaea",,,0.13174321383813964
Breast cancer,,,0.13341287326109683
Endometrial cancer,,,0.13341287326109683
Phospholipase D signaling pathway,,,0.13341287326109683
SCF-SKP2 complex,,,0.13341287326109683
Creatine pathway,,,0.13354317045252448
NF-kappa B signaling pathway,,,0.13438713424173715
Colorectal cancer,,,0.1358792401676598
ErbB signaling pathway,,,0.1358792401676598
TGF-beta signaling pathway,,,0.13591141990558228
Autophagy - animal,,,0.1359906381003307
"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA",,,0.13630753685116814
cAMP signaling pathway,,,0.1366550380920469
Hedgehog signaling,,,0.1368085401685257
Wnt signaling pathway,,,0.13734334185992475
Chemical carcinogenesis - receptor activation,,,0.13735214577709157
Efferocytosis,,,0.1384376494718374
Aldosterone synthesis and secretion,,,0.13974624120156404
FA core complex,,,0.13974624120156404
Viral carcinogenesis,,,0.13974624120156404
Basal cell carcinoma,,,0.1408325231503513
Glycerophospholipid metabolism,,,0.14112768332082135
Triacylglycerol biosynthesis,,,0.14112768332082135
Natural killer cell mediated cytotoxicity,,,0.14171091391733887
Tryptophan metabolism,,,0.144474412637629
"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",,,0.144474412637629
Glutamatergic synapse,,,0.14481715006042967
D-Arginine and D-ornithine metabolism,,,0.14481715006042967
Neutrophil extracellular trap formation,,,0.14521915620871997
Toxoplasmosis,,,0.14719026759490542
Vasopressin-regulated water reabsorption,,,0.14719026759490542
Huntington's disease,,,0.1476901947244612
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",,,0.1481710906915281
Sulfur metabolism,,,0.153081559261753
Fc epsilon RI signaling pathway,,,0.1540087304789611
"GPI-anchor biosynthesis, core oligosaccharide",,,0.1540087304789611
Renal cell carcinoma,,,0.1540087304789611
Salivary secretion,,,0.1541938091959624
Acute myeloid leukemia,,,0.15504659212046903
Survival motor neuron (SMN) complex,,,0.15566376338444218
"Spliceosome, Prp19/CDC5L complex",,,0.15633734001314611
Arginine and proline metabolism,,,0.1578805249370521
Fatty acid degradation,,,0.1578805249370521
"GABA biosynthesis, eukaryotes, putrescine => GABA",,,0.1578805249370521
GnRH signaling pathway,,,0.16038516424466512
Biosynthesis of unsaturated fatty acids,,,0.16521338333868707
Salmonella infection,,,0.16526249641515858
Ferroptosis,,,0.16526249641515858
One carbon pool by folate,,,0.16960982671676608
RIG-I-like receptor signaling pathway,,,0.16960982671676608
GINS complex,,,0.16960982671676608
H/ACA ribonucleoprotein complex,,,0.16960982671676608
Succinate dehydrogenase (ubiquinone),,,0.16960982671676608
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",,,0.16963586415886814
Prion disease,,,0.16963586415886814
Methionine degradation,,,0.16963586415886814
Chondroitin sulfate degradation,,,0.17179915206682345
Dermatan sulfate degradation,,,0.17179915206682345
Gap junction,,,0.17179915206682345
Heparan sulfate degradation,,,0.17179915206682345
Long-term depression,,,0.17179915206682345
Phosphatidylinositol signaling system,,,0.17179915206682345
Virion - Herpesvirus,,,0.17179915206682345
"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",,,0.17407627016886362
African trypanosomiasis,,,0.17483012149000673
Chagas disease (American trypanosomiasis),,,0.17483012149000673
JAK-STAT signaling pathway,,,0.17483012149000673
Mitophagy - animal,,,0.17483012149000673
N-glycan precursor biosynthesis,,,0.17551516423716684
BER complex,,,0.17571987129690045
Inositol phosphate metabolism,,,0.17571987129690045
Osteoclast differentiation,,,0.17571987129690045
Platinum drug resistance,,,0.17571987129690045
Pyruvate metabolism,,,0.17571987129690045
Sulfur relay system,,,0.17571987129690045
Transcriptional misregulation in cancer,,,0.17571987129690045
"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",,,0.17571987129690045
Amphetamine addiction,,,0.1758055819640883
C-type lectin receptor signaling pathway,,,0.17694969511829106
Pancreatic secretion,,,0.17694969511829106
Glycolysis / Gluconeogenesis,,,0.1789462558534841
Leishmaniasis,,,0.1789462558534841
B cell receptor signaling pathway,,,0.17971975278142033
Ceramide biosynthesis,,,0.17971975278142033
PI3K-Akt signaling,,,0.17971975278142033
"Alanine, aspartate and glutamate metabolism",,,0.18536599529880787
Bladder cancer,,,0.18760105889241716
N-Glycan biosynthesis,,,0.19116987081512948
Sphingosine biosynthesis,,,0.1919274041545464
Toll-like receptor signaling pathway,,,0.1919274041545464
Cortisol synthesis and secretion,,,0.19340190663337514
"Cysteine biosynthesis, homocysteine + serine => cysteine",,,0.19437638964640513
BMP signaling,,,0.19448983397928613
Glycosaminoglycan degradation,,,0.19448983397928613
Inflammatory mediator regulation of TRP channels,,,0.19448983397928613
Tyrosine metabolism,,,0.1954766271258804
"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",,,0.19566911498015535
Vascular smooth muscle contraction,,,0.19566911498015535
Glucuronate pathway (uronate pathway),,,0.19566911498015535
Adipocytokine signaling pathway,,,0.19762695172931952
Glycerolipid metabolism,,,0.1988452612065742
Measles,,,0.1993256597072586
Pentose phosphate pathway,,,0.1995484466620492
"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine",,,0.202511746045924
Nicotine addiction,,,0.20394524722570695
Wnt signaling,,,0.20394524722570695
Apoptosis - multiple species,,,0.20744294388109857
Epstein-Barr virus infection,,,0.20744294388109857
Maturity onset diabetes of the young,,,0.20744294388109857
Phototransduction,,,0.20744294388109857
Citrate cycle (TCA cycle),,,0.2076778529627701
RF-C complex,,,0.2082309911536115
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",,,0.20946581058519798
Other types of O-glycan biosynthesis,,,0.21093969221959943
cGMP-PKG signaling pathway,,,0.21221663734793242
Pancreatic cancer,,,0.21224137519835848
ESCRT-III complex,,,0.2133020608289158
"Nucleotide sugar biosynthesis, eukaryotes",,,0.2133020608289158
Ascorbate and aldarate metabolism,,,0.2157631547565809
Autophagy - other,,,0.21939849080020787
Activin signaling,,,0.22226171288366248
beta-Oxidation,,,0.22226171288366248
Purine metabolism,,,0.22235775132657742
"Nucleotide sugar biosynthesis, galactose => UDP-galactose",,,0.22235775132657742
Intestinal immune network for IgA production,,,0.22537603947541485
HRD1/SEL1 ERAD complex,,,0.22805300073096355
Amyotrophic lateral sclerosis (ALS),,,0.2302963054966543
Cytochrome c oxidase,,,0.2311427582370075
"O-glycan biosynthesis, mucin type core",,,0.2311427582370075
alpha-Linolenic acid metabolism,,,0.2311427582370075
T cell receptor signaling pathway,,,0.23293848134315537
Methionine salvage pathway,,,0.23300097493159722
ECM-receptor interaction,,,0.23383593155365442
Amoebiasis,,,0.23509824782527353
Butanoate metabolism,,,0.23722998456027547
"Glycosaminoglycan biosynthesis, heparan sulfate backbone",,,0.23781050694992498
Viral protein interaction with cytokine and cytokine receptor,,,0.23797793977927256
Pentose and glucuronate interconversions,,,0.23895227683322712
"Gluconeogenesis, oxaloacetate => fructose-6P",,,0.2407321022560902
Aldosterone-regulated sodium reabsorption,,,0.24184716164862036
Malaria,,,0.242268300359637
Porphyrin and chlorophyll metabolism,,,0.24254007392120788
Porphyrin metabolism,,,0.24254007392120788
Various types of N-glycan biosynthesis,,,0.24254007392120788
Legionellosis,,,0.24383424089225583
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,0.24783769195278435
"Citrate cycle (TCA cycle, Krebs cycle)",,,0.24808418690953044
Cul4-DDB1-DDB2 complex,,,0.24808418690953044
Origin recognition complex,,,0.24808418690953044
ESCRT-0 complex,,,0.2495302087038176
"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",,,0.2495302087038176
Complement and coagulation cascades,,,0.25121837093085164
Pentose phosphate pathway (Pentose phosphate cycle),,,0.2526496086315008
Lactosylceramide biosynthesis,,,0.25270900762170934
Exon junction complex (EJC),,,0.2530904719541151
"Glutathione biosynthesis, glutamate => glutathione",,,0.2530904719541151
Fatty acid metabolism,,,0.2534314555540859
Chagas disease,,,0.25519741546635993
Lsm 1-7 complex,,,0.25656883554512855
Lsm 2-8 complex,,,0.25656883554512855
"C1-unit interconversion, eukaryotes",,,0.25656883554512855
Regulation of lipolysis in adipocytes,,,0.25827634422293927
Biotin metabolism,,,0.25835011941678854
"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",,,0.25835011941678854
MAPK (ERK5) signaling,,,0.25835011941678854
"Pyruvate oxidation, pyruvate => acetyl-CoA",,,0.2599975393664542
Holo-TFIIH complex,,,0.2612910252792084
Shelterin complex,,,0.2612910252792084
cGMP signaling,,,0.2612910252792084
Sphingosine degradation,,,0.26158529279805687
Mucin type O-glycan biosynthesis,,,0.26420567233987174
Thiamine metabolism,,,0.26907551436858085
Type II diabetes mellitus,,,0.27048389989041466
beta-Alanine metabolism,,,0.2712651973994935
"PRPP biosynthesis, ribose 5P => PRPP",,,0.2746554822882803
"Fatty acid biosynthesis, initiation",,,0.2774487258428169
Ether lipid metabolism,,,0.281049689858169
Herpes simplex infection,,,0.28175862952328107
Phosphonate and phosphinate metabolism,,,0.28175862952328107
"Polyamine biosynthesis, arginine => ornithine => putrescine",,,0.2873431769109785
Antigen processing and presentation,,,0.2884893250743652
Hematopoietic cell lineage,,,0.2884893250743652
Inflammatory bowel disease (IBD),,,0.2884893250743652
Cul3-SPOP complex,,,0.2884893250743652
Notch signaling,,,0.28969830036102556
"Valine, leucine and isoleucine biosynthesis",,,0.2913948198688892
"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",,,0.2913948198688892
Virion - Adenovirus,,,0.2913948198688892
Inflammatory bowel disease,,,0.2930960080507597
Pyrimidine metabolism,,,0.29402232583836707
Mineral absorption,,,0.2953165037689701
Staphylococcus aureus infection,,,0.2984563140273405
"Phosphatidylcholine (PC) biosynthesis, PE => PC",,,0.30214459354247836
Endocrine and other factor-regulated calcium reabsorption,,,0.30547907273704283
Ovarian steroidogenesis,,,0.30547907273704283
Necroptosis,,,0.3068879410517836
Urea cycle,,,0.3087463015693271
Th17 cell differentiation,,,0.3145930168641692
Apoptotic machinery,,,0.3149696491689249
"Proline biosynthesis, glutamate => proline",,,0.3149696491689249
Virion - Lyssavirus,,,0.3149696491689249
Drug metabolism - other enzymes,,,0.315059400940854
Jak-STAT signaling pathway,,,0.3151535294719598
"Coenzyme A biosynthesis, pantothenate => CoA",,,0.3155958252548095
"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",,,0.3155958252548095
Arginine biosynthesis,,,0.3163570408553768
ECS complex,,,0.31844598082678827
"Glycolysis, core module involving three-carbon compounds",,,0.31844598082678827
Th1 and Th2 cell differentiation,,,0.31844598082678827
Primary immunodeficiency,,,0.31922942552569505
Vitamin digestion and absorption,,,0.32249341679503996
p97-Ufd1-Npl4 complex,,,0.323391168717023
"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate",,,0.323391168717023
Renin secretion,,,0.32341717720769786
Taurine and hypotaurine metabolism,,,0.32402169314531926
Pertussis,,,0.32431638892377296
Alcoholism,,,0.32470684678303824
Basal transcription factors,,,0.3250697870759998
Bloom's syndrome complex,,,0.328867636796169
PPAR signaling pathway,,,0.33008882361274294
Cytosolic DNA-sensing pathway,,,0.33259114798205286
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,,0.3333536807440208
Other glycan degradation,,,0.3333536807440208
"N-glycan biosynthesis, complex type",,,0.3333536807440208
D-Amino acid metabolism,,,0.33432462844184246
SCF-FBS complex,,,0.33432462844184246
SCF-FBW7 complex,,,0.33432462844184246
Cul4-DDB1-CSA complex,,,0.33432462844184246
ECV complex,,,0.33432462844184246
"Melatonin biosynthesis, tryptophan => serotonin => melatonin",,,0.33432462844184246
Mannose type O-glycan biosynthesis,,,0.33546536440000857
"Aminoacyl-tRNA biosynthesis, eukaryotes",,,0.33593162785593134
Histidine metabolism,,,0.33593162785593134
MAPK (ERK1/2) signaling,,,0.3370082886598381
TGF-beta signaling,,,0.3370082886598381
MicroRNAs in cancer,,,0.3376058114784319
Taste transduction,,,0.3376058114784319
Phagosome,,,0.3377627538828477
Dorso-ventral axis formation,,,0.3422137370100764
Folate biosynthesis,,,0.3422137370100764
Glycosaminoglycan biosynthesis - heparan sulfate / heparin,,,0.3422137370100764
Carbohydrate digestion and absorption,,,0.3515605294472737
DNA polymerase alpha / primase complex,,,0.35946424542421734
DNA polymerase epsilon complex,,,0.36208035721294296
TRAMP complex,,,0.36208035721294296
"Fatty acid biosynthesis, elongation, mitochondria",,,0.3628736340789846
Aminoacyl-tRNA biosynthesis,,,0.37368327388692063
Phenylalanine metabolism,,,0.3738257657897537
DNA damage-induced cell cycle checkpoints,,,0.3920608637813998
Prion diseases,,,0.39282217032728733
RPA complex,,,0.3933414140568715
Glycosphingolipid biosynthesis - globo and isoglobo series,,,0.3949053726710089
"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",,,0.3949053726710089
Cell cycle - G1/S transition,,,0.3949053726710089
Renin-angiotensin system,,,0.3996671442404253
Riboflavin metabolism,,,0.4024014005016491
Glycosphingolipid biosynthesis - lacto and neolacto series,,,0.40494162652254007
Glycosaminoglycan biosynthesis - keratan sulfate,,,0.40589671281202194
Cytochrome bc1 complex respiratory unit,,,0.4087588424677385
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",,,0.4123670796682737
Asthma,,,0.4123670796682737
"beta-Oxidation, acyl-CoA synthesis",,,0.41383534161049057
DNA polymerase gamma complex,,,0.4247202770091791
Lysine biosynthesis,,,0.4247202770091791
Vitamin B6 metabolism,,,0.4257409845058647
Synaptic vesicle cycle,,,0.43266926639466025
N-glycosylation by oligosaccharyltransferase,,,0.4339691414850035
"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",,,0.4377168518642049
Protein export,,,0.4391767329715142
MAPK (JNK) signaling,,,0.4395766709571364
Synthesis and degradation of ketone bodies,,,0.4518508566094686
Herpes simplex virus 1 infection,,,0.4520936505739598
Fat digestion and absorption,,,0.4527177065130929
"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",,,0.45286770497011297
Bile secretion,,,0.4539518678869029
MAPK (p38) signaling,,,0.4542762071855601
Protein digestion and absorption,,,0.45913570452262803
Virion - Flavivirus,,,0.4611157151271585
Steroid hormone biosynthesis,,,0.46536281184270173
D-Glutamine and D-glutamate metabolism,,,0.465431273409177
ESCRT-II complex,,,0.465431273409177
"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",,,0.465431273409177
MRN complex,,,0.4659686942920644
Fatty acid biosynthesis,,,0.4676759993718005
"Phenylalanine, tyrosine and tryptophan biosynthesis",,,0.4945312462119473
Keratan sulfate degradation,,,0.5030190656921316
GABA (gamma-Aminobutyrate) shunt,,,0.5201478257893917
Drug metabolism - cytochrome P450,,,0.5349417347257431
Retinol metabolism,,,0.5368669977584664
Chemical carcinogenesis - DNA adducts,,,0.5397801011064813
Metabolism of xenobiotics by cytochrome P450,,,0.5397801011064813
Autoimmune thyroid disease,,,0.5397801011064813
Primary bile acid biosynthesis,,,0.5538096302430883
N-glycan precursor trimming,,,0.5733846060738914
Nitrogen metabolism,,,0.5779335030529567
Caffeine metabolism,,,0.6127927078551778
"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",,,0.6127927078551778
Proximal tubule bicarbonate reclamation,,,0.6387637392935833
ESCRT-I complex,,,0.6815607391939507
Type I diabetes mellitus,,,0.7293777385259876
Allograft rejection,,,0.79969180281534
Graft-versus-host disease,,,0.79969180281534
COPII complex,,,0.8306825668694108
Systemic lupus erythematosus,,,0.8307226308429074
Glycosphingolipid biosynthesis - ganglio series,,,0.9028263178375522
"V-type ATPase, eukaryotes",,,0.908709520282358
Collecting duct acid secretion,,,0.9241626082243598
Olfactory transduction,,,0.9814442995573741
