pathway,,,,,
Wnt signaling pathway,,,0.0001,,
Chronic myeloid leukemia,,,0.0001,,
Autophagy - animal,,,0.0001,,
Renal cell carcinoma,,,0.0001,,
Acute myeloid leukemia,,,0.0001,,
Measles,,,0.0001,,
TGF-beta signaling pathway,,,0.0001,,
Carbon metabolism,,,0.0001,,
GnRH signaling pathway,,,0.0001,,
Pathways of neurodegeneration - multiple diseases,,,0.0002,,
Breast cancer,,,0.0002,,
Biosynthesis of cofactors,,,0.0002,,
Cholesterol metabolism,,,0.0002,,
Base excision repair,,,0.0002,,
Mitophagy - animal,,,0.0002,,
IL-17 signaling pathway,,,0.0002,,
Choline metabolism in cancer,,,0.0002,,
Focal adhesion,,,0.0002,,
p53 signaling pathway,,,0.0002,,
Small cell lung cancer,,,0.0003,,
Herpes simplex virus 1 infection,,,0.0003,,
AMPK signaling pathway,,,0.0003,,
Hippo signaling pathway -multiple species,,,0.0004,,
Oxytocin signaling pathway,,,0.0004,,
Long-term potentiation,,,0.0004,,
Colorectal cancer,,,0.0004,,
Chagas disease (American trypanosomiasis),,,0.0005,,
Jak-STAT signaling pathway,,,0.0005,,
Hippo signaling pathway - multiple species,,,0.0005,,
Bacterial invasion of epithelial cells,,,0.0009,,
Signaling pathways regulating pluripotency of stem cells,,,0.0012,,
Endocrine resistance,,,0.0013,,
PD-L1 expression and PD-1 checkpoint pathway in cancer,,,0.0013,,
Bladder cancer,,,0.0013,,
Biosynthesis of amino acids,,,0.0013,,
VEGF signaling pathway,,,0.0014,,
Osteoclast differentiation,,,0.0014,,
Th1 and Th2 cell differentiation,,,0.0016,,
Alcoholic liver disease,,,0.0017,,
JAK-STAT signaling pathway,,,0.0019,,
Hedgehog signaling pathway,,,0.0019,,
Leishmaniasis,,,0.0019,,
Circadian entrainment,,,0.0026,,
MCM complex,,,0.0029,,
Glutathione metabolism,,,0.003,,
Type II diabetes mellitus,,,0.003,,
Glucagon signaling pathway,,,0.0031,,
Toll-like receptor signaling pathway,,,0.0036,,
Diabetic cardiomyopathy,,,0.0036,,
RNA transport,,,0.0036,,
Retrograde endocannabinoid signaling,,,0.0036,,
Insulin resistance,,,0.0043,,
Endometrial cancer,,,0.0045,,
Spinocerebellar ataxia,,,0.0049,,
Chagas disease,,,0.0049,,
Fanconi anemia pathway,,,0.0052,,
HIF-1 signaling pathway,,,0.0052,,
Ovarian steroidogenesis,,,0.0052,,
Cytokine-cytokine receptor interaction,,,0.0055,,
Necroptosis,,,0.0064,,
"Valine, leucine and isoleucine degradation",,,0.0066,,
"Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",,,0.0074,,
DNA replication,,,0.0076,,
BMP signaling,,,0.008,,
Gastric acid secretion,,,0.0081,,
PPAR signaling pathway,,,0.008,,
Thermogenesis,,,0.0081,,
Pyrimidine metabolism,,,0.0083,,
Aldosterone-regulated sodium reabsorption,,,0.0092,,
Phosphatidylinositol signaling system,,,0.0092,,
Salivary secretion,,,0.0098,,
Pertussis,,,0.01,,
Peroxisome,,,0.0101,,
GABAergic synapse,,,0.0102,,
Lipoic acid metabolism,,,0.0115,,
2-Oxocarboxylic acid metabolism,,,0.0119,,
Adherens junction,,,0.0121,,
Prolactin signaling pathway,,,0.0124,,
Arrhythmogenic right ventricular cardiomyopathy (ARVC),,,0.0125,,
cGMP-PKG signaling pathway,,,0.0144,,
Arrhythmogenic right ventricular cardiomyopathy,,,0.0161,,
Renin secretion,,,0.017,,
Fat digestion and absorption,,,0.0181,,
Epstein-Barr virus infection,,,0.0184,,
Taste transduction,,,0.0191,,
Proteoglycans in cancer,,,0.0221,,
Parkinson's disease,,,0.0235,,
Glutamatergic synapse,,,0.0285,,
Glycosphingolipid biosynthesis - lacto and neolacto series,,,0.0292,,
Platinum drug resistance,,,0.0293,,
Triacylglycerol biosynthesis,,,0.0297,,
Cushing syndrome,,,0.0295,,
"Alanine, aspartate and glutamate metabolism",,,0.0295,,
Longevity regulating pathway,,,0.0304,,
Complement and coagulation cascades,,,0.0302,,
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",,,0.0302,,
Antifolate resistance,,,0.031,,
Cortisol synthesis and secretion,,,0.0312,,
Cytosolic DNA-sensing pathway,,,0.0314,,
Endocrine and other factor-regulated calcium reabsorption,,,0.0317,,
One carbon pool by folate,,,0.0324,,
Thyroid hormone synthesis,,,0.0329,,
Chemical carcinogenesis - receptor activation,,,0.0341,,
Glycosphingolipid biosynthesis - globo and isoglobo series,,,0.0345,,
Arginine biosynthesis,,,0.0351,,
Bloom's syndrome complex,,,0.0362,,
Melanoma,,,0.0371,,
Folate biosynthesis,,,0.0372,,
Pancreatic secretion,,,0.0377,,
Efferocytosis,,,0.0399,,
Tryptophan metabolism,,,0.0411,,
Thyroid cancer,,,0.0411,,
Nicotine addiction,,,0.0438,,
Biosynthesis of nucleotide sugars,,,0.0479,,
TNF signaling pathway,,,0.0481,,
Histidine metabolism,,,0.0481,,
Glioma,,,0.0489,,
Inositol phosphate metabolism,,,0.0489,,
BRCA1-associated genome surveillance complex (BASC),,,0.0525,,
Amphetamine addiction,,,0.0646,,
Glycerolipid metabolism,,,0.0653,,
Amyotrophic lateral sclerosis (ALS),,,0.068,,
Origin recognition complex,,,0.0695,,
Nucleotide metabolism,,,0.0701,,
Wnt signaling,,,0.0711,,
Herpes simplex infection,,,0.0731,,
Pantothenate and CoA biosynthesis,,,0.0775,,
Inflammatory mediator regulation of TRP channels,,,0.0828,,
Viral protein interaction with cytokine and cytokine receptor,,,0.0831,,
Nucleotide excision repair,,,0.0864,,
Vascular smooth muscle contraction,,,0.089,,
Retinol metabolism,,,0.0904,,
Adipocytokine signaling pathway,,,0.0923,,
Starch and sucrose metabolism,,,0.0945,,
Vasopressin-regulated water reabsorption,,,0.0956,,
Amino sugar and nucleotide sugar metabolism,,,0.0974,,
Cholinergic synapse,,,0.1075,,
Dilated cardiomyopathy,,,0.1102,,
"Parathyroid hormone synthesis, secretion and action",,,0.1108,,
Arginine and proline metabolism,,,0.1119,,
Longevity regulating pathway - multiple species,,,0.1122,,
PI3K-Akt signaling pathway,,,0.1128,,
Glycosaminoglycan biosynthesis - keratan sulfate,,,0.1145,,
Th17 cell differentiation,,,0.1159,,
Platelet activation,,,0.118,,
Pyruvate metabolism,,,0.1178,,
Homologous recombination,,,0.1243,,
Cell adhesion molecules,,,0.1255,,
Selenocompound metabolism,,,0.129,,
Pentose phosphate pathway,,,0.1368,,
Porphyrin and chlorophyll metabolism,,,0.1402,,
Galactose metabolism,,,0.1458,,
ECS complex,,,0.1458,,
Porphyrin metabolism,,,0.1482,,
"C1-unit interconversion, eukaryotes",,,0.1554,,
Urea cycle,,,0.1574,,
T cell receptor signaling pathway,,,0.1675,,
SNARE interactions in vesicular transport,,,0.1687,,
"Glycine, serine and threonine metabolism",,,0.1755,,
Cell cycle - G2/M transition,,,0.1769,,
Apoptosis - multiple species,,,0.1793,,
Neuroactive ligand-receptor interaction,,,0.182,,
Fructose and mannose metabolism,,,0.186,,
Citrate cycle (TCA cycle),,,0.1871,,
"Coenzyme A biosynthesis, pantothenate => CoA",,,0.1875,,
Non-small cell lung cancer,,,0.1948,,
Nicotinate and nicotinamide metabolism,,,0.1967,,
Aldosterone synthesis and secretion,,,0.1997,,
B cell receptor signaling pathway,,,0.216,,
Rap1 signaling pathway,,,0.2171,,
N-glycan precursor biosynthesis,,,0.2162,,
"Citrate cycle (TCA cycle, Krebs cycle)",,,0.2659,,
Vitamin B6 metabolism,,,0.284,,
Cell adhesion molecules (CAMs),,,0.2893,,
COPII complex,,,0.2939,,
Staphylococcus aureus infection,,,0.3265,,
Cysteine and methionine metabolism,,,0.3268,,
Terpenoid backbone biosynthesis,,,0.3333,,
GnRH secretion,,,0.3545,,
"Growth hormone synthesis, secretion and action",,,0.3535,,
beta-Oxidation,,,0.376,,
Protein digestion and absorption,,,0.3808,,
Inflammatory bowel disease,,,0.397,,
N-Glycan biosynthesis,,,0.4033,,
Sulfur relay system,,,0.4031,,
Non-homologous end-joining,,,0.4036,,
Mismatch repair,,,0.4111,,
Nucleocytoplasmic transport,,,0.4158,,
BER complex,,,0.4175,,
Hepatitis C,,,0.4274,,
Circadian rhythm,,,0.4304,,
Bile secretion,,,0.4894,,
Legionellosis,,,0.4923,,
cAMP signaling,,,0.4916,,
Tyrosine metabolism,,,0.4898,,
Steroid hormone biosynthesis,,,0.4934,,
Inflammatory bowel disease (IBD),,,0.5145,,
Gap junction,,,0.5192,,
Heparan sulfate degradation,,,0.545,,
JAK-STAT signaling,,,0.5453,,
Proximal tubule bicarbonate reclamation,,,0.5451,,
Riboflavin metabolism,,,0.5445,,
FA core complex,,,0.5441,,
Cocaine addiction,,,0.5827,,
Glycosaminoglycan degradation,,,0.5866,,
Hippo signaling,,,0.607,,
Hepatitis B,,,0.6263,,
Alcoholism,,,0.625,,
ECM-receptor interaction,,,0.629,,
Human T-cell leukemia virus 1 infection,,,0.6326,,
TGF-beta signaling,,,0.6345,,
Sphingolipid signaling pathway,,,0.6383,,
African trypanosomiasis,,,0.6366,,
Relaxin signaling pathway,,,0.6363,,
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,0.6462,,
Fatty acid biosynthesis,,,0.645,,
Sulfur metabolism,,,0.6791,,
Viral life cycle - HIV-1,,,0.6837,,
Insulin secretion,,,0.6891,,
Fatty acid degradation,,,0.696,,
Renin-angiotensin system,,,0.7154,,
Central carbon metabolism in cancer,,,0.7278,,
Malaria,,,0.7275,,
Lsm 2-8 complex,,,0.7479,,
Notch signaling pathway,,,0.7663,,
Dorso-ventral axis formation,,,0.7642,,
Hypertrophic cardiomyopathy (HCM),,,0.7829,,
Hypertrophic cardiomyopathy,,,0.7832,,
RIG-I-like receptor signaling pathway,,,0.7974,,
Toll-like receptor signaling,,,0.8073,,
Sphingolipid metabolism,,,0.8068,,
Influenza A,,,0.8231,,
Adrenergic signaling in cardiomyocytes,,,0.8406,,
Primary immunodeficiency,,,0.8385,,
Dermatan sulfate degradation,,,0.8406,,
Ether lipid metabolism,,,0.8398,,
Human cytomegalovirus infection,,,0.8527,,
Olfactory transduction,,,0.8522,,
Phenylalanine metabolism,,,0.8687,,
Nuclear pore complex,,,0.8678,,
Phosphonate and phosphinate metabolism,,,0.8655,,
MAPK (ERK1/2) signaling,,,0.8694,,
Mannose type O-glycan biosynthesis,,,0.8809,,
Activin signaling,,,0.8912,,
Leukocyte transendothelial migration,,,0.8908,,
Glycolysis / Gluconeogenesis,,,0.8954,,
Axon guidance,,,0.9087,,
N-glycan precursor trimming,,,0.9177,,
Ferroptosis,,,0.9493,,
