GeneSymbol,PValue
Rcor1,0.6725
Cfl1,0.6725
Stt3a,0.6725
Mrpl37,0.6725
Dnajc8,0.6725
Eme1,0.6725
Fam122a,0.673
Dhx8,0.673
Zfp524,0.673
Lime1,0.673
Pwp1,0.673
Cdca7,0.673
Clstn1,0.673
Glis2,0.673
Gmds,0.6735
Cdc25a,0.6735
A830080D01Rik,0.6735
Pogz,0.6735
Tubg1,0.6735
Trpm2,0.6735
Fmn1,0.674
Terf1,0.674
Appbp2,0.674
Chtf18,0.674
Prdm16,0.674
Cct3,0.674
Degs1,0.674
Hmgb1,0.674
Arpc4,0.6745
Pde7a,0.6745
Ube2v2,0.6745
Hdac7,0.6745
Cald1,0.6745
Cbx2,0.6745
Kif11,0.6745
Mark4,0.6745
Bicc1,0.6745
Mcm4,0.6745
Bag6,0.675
Ypel1,0.675
BC018507,0.675
Asb8,0.6755
Fbxl15,0.6755
Cdc34,0.6755
Eng,0.6755
Haus1,0.676
Smc1a,0.676
Ahctf1,0.676
Ints12,0.676
Snrpa1,0.676
Adhfe1,0.676
Armc10,0.676
Mta3,0.676
Lgals7,0.6765
Fkbp3,0.6765
Sart3,0.6765
Fat1,0.6765
Ten1,0.677
1700066M21Rik,0.6775
Arhgdia,0.678
Kbtbd8,0.678
Rnf144b,0.678
Gstk1,0.678
Wdr74,0.6785
Gsk3a,0.6785
Mcm3,0.6785
Iws1,0.6785
Tra2b,0.679
Arid2,0.679
Slc37a3,0.6795
Zfp472,0.6795
5033414D02Rik,0.6795
Tet1,0.68
Ulk2,0.68
Dbp,0.68
Adrb2,0.6805
Spop,0.6805
Itch,0.6805
Gsta3,0.6805
Etaa1,0.6805
Ncbp2,0.6805
Tgfbr2,0.681
Pex13,0.681
Zdhhc8,0.681
E130012A19Rik,0.681
Cmpk1,0.681
Hic2,0.681
Zfp865,0.6815
Gmps,0.6815
Slc16a1,0.6815
Pcolce,0.6815
Kctd12b,0.6815
Sac3d1,0.6815
Ppp1r1a,0.6815
Tef,0.6815
Sf3a3,0.682
Mrpl11,0.682
Clip4,0.682
Pnp,0.6825
Mrpl12,0.6825
Rhog,0.6825
Ppig,0.6825
Myd88,0.6825
Irf1,0.6825
Amotl2,0.683
Sec11a,0.683
Ttyh1,0.683
Tm6sf1,0.683
Sp4,0.683
Oit1,0.683
Casp8ap2,0.683
Spink3,0.6835
Sgol1,0.684
Morc3,0.684
Ckap2,0.684
Rb1,0.6845
Parp1,0.6845
Rfc3,0.6855
Cpe,0.6855
Pxdn,0.6855
Nup153,0.686
Zfp846,0.686
Copz2,0.6865
Mkl1,0.6865
Pdcd2l,0.6875
Chd4,0.688
Tmem194b,0.6885
Xpo1,0.6885
Hgs,0.689
BC002059,0.6895
Kank3,0.6905
Agrn,0.6905
Mll5,0.6915
Aox1,0.692
Dlc1,0.6925
Mbtd1,0.694
Pvrl4,0.695
Ager,0.6955
Esx1,0.698
Dmap1,0.6985
Zdhhc20,0.7015
Hlf,0.7065
Meis1,0.707
Aldh6a1,0.7105
Zfp217,0.7105
Gabpb2,0.712
Tns1,0.7145
Zfp800,0.7195
Plekha6,0.7205
Mrps7,0.728
Stat3,0.73
Trim27,0.735
Nr3c1,0.7355
Mll3,0.7375
Ctcf,0.741
Immt,0.742
Wdr11,0.7425
Prr12,0.7475
Fam65b,0.7555
Tlcd1,0.7595
Zfp354c,0.765
Fancl,0.7725
Meis2,0.774
Glt8d1,0.775
Tfcp2l1,0.7775
Ctdnep1,0.7795
Nanog,0.7805
Btbd10,0.781
Tdp1,0.7815
Zfp384,0.7815
Camta2,0.7845
Cdk12,0.7875
Fastkd2,0.7875
Hmgn5,0.79
Rere,0.793
Cdkn2a,0.7985
Fancd2,0.7985
Rsbn1,0.799
Nfib,0.802
Zfp516,0.802
Ccdc82,0.8035
Drg2,0.808
Cc2d1a,0.811
E2f1,0.812
Mgst3,0.813
Cnot3,0.817
Styk1,0.8195
Tbx2,0.821
Edf1,0.821
Atp6v0a2,0.8215
Tfip11,0.8275
Elp3,0.828
Zfp2,0.8305
Tbl1xr1,0.8305
Tox3,0.831
Metrnl,0.8315
Bsg,0.8345
Cadm1,0.8365
Galnt10,0.838
Fam83h,0.846
Med1,0.8535
Gtf2e1,0.854
Cic,0.8575
Grlf1,0.8585
Ttc7,0.8635
Cep290,0.865
Tmem47,0.8665
Aurka,0.8675
Hmga2,0.874
Srrt,0.875
Scamp2,0.8755
Mpv17l2,0.8765
Gins4,0.8785
Git2,0.879
Sod1,0.879
Them5,0.8815
Ptges2,0.883
Irf6,0.8865
Dffb,0.8885
Mapk13,0.889
Wdr96,0.891
Echdc3,0.8925
Smad1,0.8935
0910001L09Rik,0.8955
Nrf1,0.8985
Zfp28,0.8985
Sult2b1,0.902
Dmtf1,0.9085
Irx5,0.9105
Banf1,0.912
Krit1,0.913
Hmg20a,0.914
Phf19,0.918
Mll1,0.921
Creb3l4,0.929
Pfn1,0.9345
Carhsp1,0.9355
Sra1,0.9385
Dbr1,0.9385
Endog,0.9405
Rnf128,0.944
Vsig10,0.946
Slc25a5,0.947
Zfp691,0.9515
Hey1,0.9525
Pias1,0.9535
Stra13,0.9575
Bmp6,0.959
Trmt10a,0.961
Zfp579,0.965
Ppard,0.9685
Gatad1,0.978
Epas1,0.9785
Taf12,0.9885
Aim1l,0.99
Mlx,0.995
Mphosph9,0.999
Prkch,1.0
Myb,1.0
Haus6,1.0
Camta1,1.0
Gpbp1,1.0
Lhx9,1.0
Larp7,1.0
Ube2t,1.0
Atad2,1.0
Rrp8,1.0
Tmsb10,1.0
Smndc1,1.0
Mbd4,1.0
Irf9,1.0
4930455F23Rik,1.0
Recql,1.0
1810010H24Rik,1.0
Foxp1,1.0
Pcx,1.0
Sirt3,1.0
Dyrk1b,1.0
Lass4,1.0
Cep57l1,1.0
Atp6v1c1,1.0
Csf1,1.0
Zkscan1,1.0
Wdr37,1.0
Ybx2,1.0
Lin9,1.0
BC055324,1.0
Elf5,1.0
Tex261,1.0
Etv3,1.0
H1fx,1.0
Cdca2,1.0
Pfdn4,1.0
Tek,1.0
Gabpa,1.0
Ikzf1,1.0
4933427D14Rik,1.0
Elf3,1.0
Dhdh,1.0
Zwilch,1.0
Zfp618,1.0
Phip,1.0
Rundc3a,1.0
Amph,1.0
Arhgef3,1.0
Inca1,1.0
Lgals3,1.0
Itsn2,1.0
Gata3,1.0
Arhgef5,1.0
Ubr7,1.0
Upp2,1.0
Ampd3,1.0
Snx6,1.0
Npat,1.0
Atp5g1,1.0
Col17a1,1.0
Rnps1,1.0
Bccip,1.0
Ncapg,1.0
Zfp260,1.0
Nup50,1.0
Trim59,1.0
2900056M20Rik,1.0
Clic3,1.0
Dsg2,1.0
Baiap2l1,1.0
Syce2,1.0
5730559C18Rik,1.0
Trim71,1.0
Cyyr1,1.0
Il1rap,1.0
Caskin2,1.0
Pparg,1.0
Otud4,1.0
Mtch1,1.0
Kntc1,1.0
Ppcs,1.0
Elk4,1.0
Dnajc9,1.0
Myo5a,1.0
Rad51,1.0
Prmt6,1.0
Ecscr,1.0
Cldn4,1.0
Apex1,1.0
Atad5,1.0
Apitd1,1.0
Tceal1,1.0
Zfp955a,1.0
Rad54l,1.0
Zbtb7a,1.0
Cdca8,1.0
Crebbp,1.0
Oip5,1.0
Zfp622,1.0
Cenpp,1.0
Phf16,1.0
Gata2,1.0
Arhgef16,1.0
1110008L16Rik,1.0
Zfp451,1.0
Zfp827,1.0
Lass6,1.0
Ascl2,1.0
Rnf141,1.0
Podxl,1.0
Krt6a,1.0
Alyref,1.0
2610528J11Rik,1.0
Ptpre,1.0
Tfap2a,1.0
Pten,1.0
