GeneSymbol,PValue
Casp8ap2,0.097
Pold1,0.097
Vgll3,0.0975
Dnm3os,0.0975
Asf1b,0.098
Igf2bp2,0.098
Pbrm1,0.0985
Nup62,0.099
A830080D01Rik,0.099
Uba6,0.099
Nvl,0.099
Fkbp3,0.0995
Tns1,0.0995
Gstt1,0.1
Znhit6,0.1
Stil,0.1005
Lmnb1,0.1005
Aurkb,0.101
Arid1a,0.101
Tfeb,0.1015
Kpna2,0.102
Ddx11,0.1025
Kif22,0.1025
Rfc4,0.103
Ctnnb1,0.103
Rbm14,0.103
Wdr43,0.1035
Zfp654,0.1035
Lamc1,0.1045
Tcf4,0.106
Lrwd1,0.1065
Afg3l2,0.1065
Psip1,0.107
Orc1,0.1075
Cenpn,0.1075
Akna,0.108
Ncapd2,0.1085
Adnp2,0.109
Nup205,0.1095
Grlf1,0.1095
Dgcr2,0.11
Zfp143,0.1105
Six4,0.111
Kif18a,0.111
Gpr153,0.111
Bms1,0.111
Cbx1,0.1115
Obsl1,0.1115
Ranbp1,0.1115
Olig1,0.113
Prdx5,0.113
Tcf3,0.113
Nfe2l1,0.1135
Phtf2,0.1135
Rybp,0.1135
Lmo4,0.1135
Cenpm,0.1135
Lhfp,0.114
Mecom,0.114
Klf16,0.114
Ankrd1,0.114
Dek,0.1145
Pdcd11,0.115
Vrk1,0.115
Lass5,0.115
Luc7l3,0.115
Kifc5b,0.115
C1d,0.115
Zmynd19,0.1155
Sass6,0.1155
Nexn,0.116
Ppp1cc,0.116
D2Ertd750e,0.116
Gtf2e1,0.1165
Sumo1,0.1165
Scly,0.117
Tmem209,0.118
Kif11,0.118
Rusc2,0.119
Cenpi,0.1195
Zeb1,0.12
Pax6,0.12
Srrt,0.1205
Traip,0.122
Terf1,0.1225
Cc2d1a,0.123
Mef2a,0.1235
Ssbp1,0.124
Smarcad1,0.125
Zfp2,0.126
Sf3b1,0.126
Kif2c,0.1265
Foxj1,0.1275
Dlgap5,0.1275
E2f1,0.128
Taf11,0.128
Gen1,0.128
Ptgis,0.1285
Cdk4,0.1295
Gar1,0.13
Dact1,0.13
Gins1,0.13
Kif23,0.131
Dedd2,0.131
Pnn,0.1315
Rpl7,0.132
Arhgap11a,0.1325
Clspn,0.1325
Gtf2f1,0.133
Dnajc9,0.1335
Arxes1,0.1335
Ska2,0.1345
Hif3a,0.136
Zzz3,0.1365
Trp53bp1,0.1365
Pfas,0.137
Cenpq,0.1375
Ccna2,0.1375
Ccdc18,0.138
Rbl2,0.138
Tcof1,0.1385
Tsen34,0.1385
Mll2,0.1395
Prr11,0.1395
Serbp1,0.1395
BC018507,0.1405
Slit2,0.1405
Fam83d,0.141
Zfp110,0.141
Dis3,0.141
Cd276,0.1415
Nr6a1,0.143
A930001N09Rik,0.144
Usp37,0.144
Cenpk,0.144
Pus3,0.1445
Zwilch,0.1455
Prpf40a,0.1465
Col6a2,0.1465
Taf1b,0.147
Spata5,0.148
Srsf7,0.148
Zfp148,0.1485
Cenpl,0.1485
Klf4,0.149
Bcor,0.1495
Phactr4,0.1495
Zfp13,0.1495
Ptges2,0.1495
Zbtb1,0.1495
Noc3l,0.15
Fibp,0.15
Irf1,0.151
Birc5,0.1515
Klhl13,0.152
Hmgxb4,0.1535
Nup160,0.154
Zfp772,0.1545
Fam60a,0.1545
Leprel4,0.155
Msl3,0.155
Nrf1,0.1555
Gas2l3,0.157
Gemin6,0.157
Cdc25c,0.16
Mir17hg,0.16
Slbp,0.1605
Col4a5,0.161
Kif18b,0.1615
Nsmce2,0.162
Gemin5,0.1625
Nfatc1,0.1625
Zfp512,0.1625
2610203C20Rik,0.163
G3bp1,0.163
Heatr1,0.1645
Prickle1,0.1645
Mxra8,0.165
Bptf,0.1655
Has2,0.1655
Pknox1,0.166
Zfp330,0.166
2610029G23Rik,0.1665
Snrnp40,0.1665
Wisp1,0.167
Tacc3,0.1675
Sp1,0.168
Hmgb3,0.1685
Gins3,0.1695
Thoc1,0.1695
Pou5f1,0.17
AA987161,0.17
Ror2,0.1705
Atf2,0.171
Spc24,0.171
Rxra,0.1715
Gabpa,0.173
Dck,0.1735
Elk4,0.1735
Nfatc2,0.174
Prkg1,0.1745
Ccnf,0.1765
Fanci,0.177
Tpx2,0.177
Thra,0.1775
Nfrkb,0.1775
Fosl2,0.178
Gtf2f2,0.1805
Srsf1,0.182
Hmmr,0.1825
Upp2,0.1825
Incenp,0.183
Hnrnpu,0.1835
Depdc1a,0.184
Plod3,0.1845
Zfp768,0.185
Gulp1,0.185
Zfp39,0.1865
Zfp36,0.1865
Ptma,0.187
Cfdp1,0.187
Suv39h1,0.188
Bzw2,0.1885
Ssbp2,0.189
Usf2,0.1905
Cenpc1,0.1915
Nae1,0.192
Lrr1,0.192
Paxip1,0.1925
Pds5b,0.1935
Ccnb2,0.194
Esco2,0.1955
Zbtb24,0.196
Rundc3a,0.196
Fat4,0.1965
Trim23,0.1975
Hnrnpa1,0.1975
Cep55,0.198
Cct6a,0.199
Npat,0.2
Pcbd1,0.2
Rpl8,0.2005
Nupl1,0.201
Lbr,0.2025
Nrp2,0.203
Haus5,0.2035
Ckap2l,0.2035
Fgfbp1,0.2045
Eif3f,0.2045
Smtn,0.205
Itm2b,0.205
Palb2,0.2055
H2afz,0.206
Dmrt1,0.206
Clns1a,0.206
Gnl3,0.2065
Arhgap28,0.2075
Mex3b,0.2075
Fam54a,0.208
Depdc1b,0.208
Gtse1,0.2085
Prdm14,0.2095
Cdca7,0.2095
Reck,0.21
Exosc1,0.2105
Hirip3,0.2115
Polr1e,0.2125
Sf3a1,0.213
Rnaseh2b,0.213
Snrpf,0.2135
2810417H13Rik,0.214
Syt13,0.2145
Cdk1,0.2145
Hmgn1,0.215
Sgol2,0.216
Gsg2,0.2165
Tapbp,0.2175
Kdm5a,0.2175
Iqgap3,0.218
C330027C09Rik,0.218
Creb3l1,0.218
Aurka,0.2195
Cd248,0.221
Nanog,0.221
Ckap4,0.222
Nsl1,0.2225
Gtf2i,0.223
Nxt1,0.223
Myef2,0.2235
Pcdh18,0.2235
Lmo2,0.224
Vim,0.2255
Eri1,0.226
Clmp,0.2265
Lrrc17,0.2265
Smc4,0.2265
Rps6ka6,0.227
Zbtb41,0.227
Arid4b,0.2275
Lrrc40,0.228
Wdr77,0.2285
Efcab11,0.2295
Mki67,0.231
Bai3,0.231
Fgd1,0.2315
Drap1,0.2335
Lamb1,0.2335
Tgif1,0.2345
Cep192,0.2345
Gucy1a3,0.2345
Tgfb3,0.2355
Adamts2,0.236
Ap3b2,0.2375
Emp1,0.2375
Plod2,0.238
Ppp2ca,0.239
Bgn,0.2395
Rpa3,0.2395
Ikzf5,0.24
Fam198b,0.242
Itga8,0.242
E2f2,0.2425
Nhp2,0.2425
Phf14,0.243
A830010M20Rik,0.2435
Nuf2,0.244
Rcc1,0.244
Cirh1a,0.245
Cdc123,0.245
Igdcc4,0.246
Ehd2,0.2465
Tmem48,0.247
Rpgr,0.247
Eef1e1,0.2475
Mdm1,0.2475
Cks2,0.248
Aspn,0.248
Slc38a4,0.2485
Ddx39,0.249
Gemin4,0.2515
Foxc1,0.2515
Hmgn2,0.252
Fst,0.252
Naa15,0.252
Rhoj,0.253
Dpysl3,0.2535
Nek2,0.2535
Recql4,0.2555
Zfp750,0.2555
Prdm16,0.256
Cebpz,0.256
Anln,0.256
Smad6,0.257
Myl9,0.257
Gm16515,0.2575
Tram1,0.2575
Rsbn1,0.258
Rbbp7,0.258
Ccdc23,0.258
Zfp524,0.2585
Rasgrp3,0.2585
Rpl15,0.2585
Smc5,0.2585
Anp32e,0.2595
Magoh,0.26
Ccdc90a,0.2605
Zfp280d,0.261
Pdgfc,0.2615
Ncapg2,0.262
Cdk2,0.2625
Mrps25,0.263
Rims3,0.263
Ccdc112,0.264
Zcchc3,0.2645
Dkk3,0.2645
Pelp1,0.2655
Ect2,0.2655
Tra2b,0.266
Hhex,0.2675
Elp3,0.268
S100a10,0.2695
Nfkb1,0.27
Uchl5,0.27
Strbp,0.2715
Cbx2,0.2715
Serpinf1,0.272
Abi2,0.273
Nkap,0.274
Dzip3,0.274
Trp53inp2,0.274
Arhgef26,0.2745
Dvl2,0.2745
Zfx,0.2765
Zfp354c,0.2775
Asb3,0.279
U2surp,0.2795
Zfp46,0.2795
Lsm3,0.28
Sox11,0.28
Eri2,0.281
Ets1,0.281
Zfp386,0.2815
Prickle2,0.2815
Mthfd1l,0.282
Pdgfrb,0.2825
Col4a1,0.2825
Wdr5,0.283
Snx5,0.283
Armcx2,0.2835
Bub3,0.2845
Pkmyt1,0.2845
Timp2,0.2845
Ran,0.285
Tfb1m,0.286
Hnrnpm,0.2865
Hnrnpa0,0.287
Srm,0.287
2810408I11Rik,0.288
Peg12,0.2885
Rtcd1,0.2915
Nob1,0.292
Basp1,0.292
Pdcd5,0.292
Aplnr,0.2925
Ctnnd1,0.293
Lyplal1,0.293
Eed,0.293
Msx1,0.2935
Scn8a,0.294
Nup50,0.2945
Lin28a,0.295
Kank3,0.298
Parm1,0.298
Gzf1,0.298
Rfc3,0.2985
Tbx2,0.2995
Kbtbd8,0.3
Spata24,0.301
Zfp354a,0.3015
Rpap1,0.302
Bmi1,0.3025
Efemp1,0.303
Vash2,0.3035
Mfap2,0.3035
Hmga2,0.3045
Psma5,0.305
Dcakd,0.306
Ptgs1,0.3065
Arpp19,0.3065
Etv3,0.3065
Taf5l,0.3065
Dhx15,0.309
Brd8,0.309
Pik3cd,0.3095
6330407J23Rik,0.3095
Pald1,0.31
Gins4,0.31
Eif3d,0.3105
Casz1,0.311
Pcbp1,0.311
Tex19.1,0.311
Noc4l,0.3115
Cnot2,0.3115
Ythdc1,0.312
Upf3b,0.312
Pes1,0.3135
Alyref,0.3145
Kif4,0.3155
Dr1,0.316
Mxd3,0.316
Fggy,0.3165
Elp2,0.3165
Hmgn3,0.317
Mterfd1,0.3185
Cep57,0.319
Gmnn,0.3195
Aprt,0.32
Tcp11l2,0.3205
Tbx21,0.322
Lpcat1,0.322
Marcks,0.322
Aqr,0.322
Lmbrd1,0.322
Eif3h,0.322
Smndc1,0.3225
Zhx1,0.324
Wdr3,0.3245
Cry2,0.3245
Six5,0.325
Prox1,0.325
Polr2b,0.3255
Taf6l,0.3255
Mll3,0.3255
Jarid2,0.327
Zscan2,0.3285
Hnrnpf,0.3285
Rbl1,0.3295
Scml2,0.33
Znfx1,0.331
Gnat2,0.331
Cth,0.3315
Syncrip,0.3335
Msh2,0.3335
Kpnb1,0.334
Naa38,0.3355
Anapc4,0.3355
Rnf6,0.336
Cenpa,0.336
0610031J06Rik,0.337
Cdc23,0.3375
Tpm2,0.3375
Hnrpll,0.339
Nip7,0.339
Ik,0.34
Erf,0.3405
Taf9b,0.3405
Ccne1,0.3405
Tnfaip3,0.341
Mll1,0.3415
Rad51c,0.3415
Camta1,0.3425
Eif3c,0.3425
Pou2f1,0.3435
Rptor,0.344
Hnrnpa3,0.3445
Samd4,0.3455
Ofd1,0.347
Fam13c,0.347
Sgce,0.347
Calcoco1,0.3475
Chek2,0.3475
Ccdc34,0.348
Nr3c1,0.3485
Diap3,0.349
Tk1,0.349
Sh3bgrl3,0.349
Pecr,0.35
Eif4a1,0.3505
Cenpt,0.3515
Kif3a,0.352
Qprt,0.352
1700066M21Rik,0.3525
Taf1c,0.353
Aff3,0.353
Cdca3,0.3535
Plce1,0.3545
Hoxc8,0.3545
Lyar,0.355
Cul4b,0.356
Dbr1,0.3565
Ankle1,0.3575
Srsf3,0.358
Calcoco2,0.358
Sart3,0.3585
BC024479,0.359
Yy1,0.359
Zfp828,0.36
Polr1b,0.3605
Tsr2,0.361
Terf2ip,0.361
Ipo9,0.361
Relt,0.361
Rbfox2,0.3615
Creb1,0.3625
Nup153,0.363
Pus7l,0.363
1110054O05Rik,0.3635
Pparg,0.364
Ddx46,0.364
Pitrm1,0.3645
Rpl14,0.365
Efemp2,0.3655
Nfya,0.3655
Gm13152,0.3655
Haus4,0.366
B2m,0.3665
Mybl1,0.368
Fubp3,0.3685
Hk2,0.369
Rrn3,0.369
Phf16,0.3705
Slc39a10,0.3715
Sun1,0.372
Mcph1,0.3725
Mta2,0.3735
Zfp90,0.375
2700029M09Rik,0.375
Dtna,0.375
Scp2,0.3755
Fam169a,0.376
Rpf2,0.377
Nfil3,0.3775
Trh,0.378
Kif20a,0.379
Mysm1,0.3795
Armc10,0.381
Ppil1,0.382
2610524H06Rik,0.3825
Fat1,0.3825
Nol11,0.383
Aox1,0.383
Cep78,0.3835
Ezr,0.3835
Arid3a,0.384
Syce2,0.3845
Ptpla,0.3855
Ctps2,0.3865
Alkbh1,0.3865
Mbd4,0.3865
Pacrgl,0.387
Ccdc104,0.387
Bbs12,0.388
Dera,0.388
Zfp395,0.388
Ncoa3,0.388
Ccne2,0.389
Rlf,0.3895
P4ha2,0.3895
Rab39b,0.39
Hmgn5,0.391
Rlim,0.392
Phc1,0.3925
Tia1,0.393
Ncor2,0.393
Klf13,0.396
U2af2,0.396
Hsp90ab1,0.396
Surf6,0.396
Smarcc2,0.398
Lrp1,0.3985
Tjp1,0.3985
Nol9,0.399
Relb,0.3995
Phb,0.3995
Fbxo8,0.4005
BC027231,0.401
Bard1,0.4015
Pou4f1,0.4015
Prdm2,0.4015
Ltbr,0.4015
Ppip5k2,0.4025
Zc4h2,0.4025
Mageb16,0.403
Sox12,0.403
Mettl10,0.404
Lass2,0.4045
Rpl30,0.4045
C1qbp,0.4045
Ptk2b,0.4055
Fbxl17,0.406
Ppih,0.406
Bcl3,0.407
Zfp580,0.408
Edc3,0.408
Fam203a,0.41
Zfp182,0.41
Ucn3,0.4105
Gart,0.412
Pex11a,0.4125
Trmt10a,0.413
Rsl1d1,0.414
Map2k3,0.414
Rheb,0.414
Lmnb2,0.4155
Bahd1,0.416
E130012A19Rik,0.416
Nudcd2,0.416
S100a6,0.416
Tspan6,0.416
Mex3a,0.416
Slc6a9,0.4175
Ppan,0.4185
Trmt11,0.419
Slc35d3,0.42
Rnf17,0.422
Dpys,0.4225
Sfswap,0.423
Pdgfrl,0.4235
Hnrnpr,0.424
Mkrn1,0.424
Zfml,0.4245
Stag3,0.4255
A230050P20Rik,0.4255
Mtap7d1,0.426
Eif3b,0.4265
Ddx51,0.4265
Ahr,0.4265
2700094K13Rik,0.4275
Tbx3,0.4285
Cux2,0.4285
Dhtkd1,0.429
Pecam1,0.4305
Mafk,0.4305
Dalrd3,0.431
Eras,0.431
Dppa4,0.431
Pogz,0.431
Psmd14,0.431
Tasp1,0.4315
Taf1,0.4315
Nup54,0.4315
Taf12,0.432
Mga,0.4325
Smc6,0.4325
Dhx8,0.433
Kdelc2,0.4335
Fam76b,0.435
Adcy7,0.435
Ecd,0.4355
Hcfc1,0.436
Iqsec1,0.4365
Znhit3,0.437
Rps17,0.437
Thbd,0.4375
Pogk,0.4375
Reep1,0.4375
Mlx,0.4375
S1pr2,0.4375
Stip1,0.4385
Sde2,0.4385
Zranb2,0.4385
Fos,0.4385
Emp3,0.4415
Ttll4,0.4415
Lrch2,0.4415
Zfp41,0.4415
Igf2bp1,0.442
Trim16,0.442
Zfp74,0.443
Tmf1,0.4435
Smn1,0.444
Urb2,0.444
Utp14a,0.4445
Pcdh1,0.445
Glrx3,0.4455
Gpbp1,0.4455
Sorl1,0.446
Uba3,0.4465
Insm1,0.4485
Banp,0.4485
2610021A01Rik,0.449
Wdr35,0.4495
Parp14,0.45
Fyco1,0.45
1700054N08Rik,0.45
Pdzd4,0.4505
Dppa2,0.4525
Nap1l2,0.4525
Enah,0.4535
Xrn2,0.4545
Dram1,0.455
Rnf4,0.455
Smchd1,0.455
Lrrc8c,0.4555
Kars,0.4555
Sdpr,0.4565
Tspan13,0.4565
Mlf1,0.457
Cdk2ap2,0.457
Spin4,0.457
Nr0b1,0.4575
Nufip1,0.458
Mark1,0.458
Tmem30a,0.458
Rngtt,0.4585
8430410K20Rik,0.4585
Atg9a,0.4585
Eif3e,0.4605
D19Bwg1357e,0.4605
Fbln5,0.4605
Bloc1s2a,0.461
Nrp1,0.461
Ddx52,0.461
Foxo4,0.4615
Morc1,0.462
Mettl3,0.462
Cnn2,0.462
Tmem237,0.462
Parn,0.462
Atp10a,0.4625
Sparc,0.4625
Coq9,0.4625
Chd4,0.4625
Serinc2,0.4645
Ak3,0.4645
Dhodh,0.466
Tcf12,0.4675
Taf4a,0.469
Tsr1,0.469
Zfp518a,0.47
Irf9,0.4705
Fip1l1,0.471
Npdc1,0.4715
Hic2,0.4715
Xpo4,0.472
Gm15050,0.4745
Zfp955a,0.476
Trim37,0.4765
Tgm2,0.4765
Pcid2,0.478
Carhsp1,0.478
Thap11,0.4785
Matr3,0.4785
Tmem130,0.479
Snrpd2,0.479
Ss18,0.4795
Sec23ip,0.4795
Sdad1,0.4795
Fbxl15,0.4795
Fblim1,0.4795
Adam15,0.4795
Cbx5,0.4795
Cd302,0.48
Tmem194,0.4805
Clp1,0.481
Atrx,0.4815
Denr,0.4825
Atp6ap2,0.4825
Commd10,0.483
Srsf10,0.483
Hpn,0.483
Pknox2,0.4835
Tlk2,0.484
Ctxn1,0.484
Mettl4,0.484
Homer3,0.484
Cops5,0.4845
Frmd4a,0.4845
Fgf4,0.4855
Snapc4,0.4865
Cstf2,0.487
Zfp472,0.487
Zfpm1,0.487
Farsb,0.488
Dhrs3,0.489
Cd74,0.489
Ercc5,0.489
Cdc25a,0.49
Noc2l,0.4905
Cct3,0.4905
Rfx4,0.491
Zrsr1,0.4915
Mbtps2,0.4915
Mvp,0.4915
Tdrd12,0.492
Ssb,0.492
Rnf13,0.4925
Med1,0.493
Emb,0.4935
Rfc2,0.494
Sqrdl,0.495
Mef2d,0.495
Dusp7,0.4955
Pus7,0.4955
Tgfb2,0.496
Ppig,0.496
Igfbp6,0.496
Etv5,0.4965
Ftsj3,0.4965
Zfp263,0.4965
Arhgap29,0.4965
Mrpl15,0.4975
Ncaph2,0.4975
Arhgap12,0.4985
Tshz1,0.499
Dcaf12,0.499
Msrb3,0.499
Nhedc1,0.499
Mios,0.499
Lrp10,0.499
Morc3,0.4995
Nefh,0.5
Ddx41,0.5015
Bud13,0.502
Trap1a,0.503
D630045J12Rik,0.506
Eftud2,0.507
Tuba1a,0.507
Col17a1,0.507
Cntnap2,0.507
Zfp42,0.508
