GeneSymbol,PValue
Pnn,0.4795
Smc2,0.486
Dtymk,0.4885
Mettl4,0.49
Gsg2,0.4935
Prdm15,0.494
Jun,0.4965
Sgol2,0.499
Ddx10,0.502
Surf6,0.5085
Zfp654,0.5085
Zfp263,0.5095
2700094K13Rik,0.5185
Dmrt1,0.523
Pml,0.5245
Chd1,0.5295
Tmem37,0.533
Zfp667,0.534
Cetn3,0.5385
Mad2l1,0.5425
Tonsl,0.5445
Srebf2,0.5445
Gdf3,0.5455
Peg3,0.548
Rilpl1,0.55
Rest,0.553
Suz12,0.5535
Myst4,0.5585
Brca1,0.5595
Etaa1,0.5605
Ythdc1,0.569
Nfkb2,0.57
Clip3,0.5715
Rbl1,0.573
Nfx1,0.574
Rif1,0.577
Polr3c,0.5845
Dek,0.588
Srgn,0.5895
Mcm3,0.59
Smchd1,0.5905
Cbx2,0.591
Hat1,0.5935
Tex10,0.5975
Cebpb,0.5975
Drap1,0.5985
Kif5c,0.601
Tardbp,0.6025
Eed,0.604
Acp1,0.604
Lhx1,0.605
Set,0.607
Socs4,0.612
Bub1b,0.6125
Vps72,0.6165
Aire,0.6175
Nek2,0.62
Tet1,0.625
Mcm9,0.628
Tcfl5,0.6355
Zfp81,0.6365
2610528A11Rik,0.637
Ruvbl2,0.639
Wdhd1,0.642
Rfc4,0.643
Rybp,0.6435
Ppp1r8,0.6445
Ccnh,0.6445
Kdm5a,0.6445
Klhl15,0.645
Wdr8,0.646
Prrg3,0.646
4930506M07Rik,0.6465
Nae1,0.6465
Zbtb44,0.647
Eri2,0.647
Cdca8,0.6475
Fra10ac1,0.648
Rcc2,0.6485
Clec2l,0.6505
Gast,0.6515
Prkch,0.652
Terf1,0.652
Ebf3,0.653
Gtf2f1,0.653
Cblc,0.653
Adrbk1,0.654
Nodal,0.654
Sirt1,0.654
Hmha1,0.6545
Nfrkb,0.655
Tubgcp5,0.655
Cdc6,0.655
Sox12,0.6555
Ttc26,0.6555
Rnf10,0.6555
Ski,0.656
Taf1d,0.656
Ktn1,0.6565
Dppa5a,0.6565
Dirc2,0.657
Tatdn1,0.657
2610021A01Rik,0.657
AI467606,0.6575
Tbx21,0.6575
Tmem30b,0.658
Nr2c2,0.658
Gas5,0.658
Pcbd1,0.658
Gtf2e2,0.658
Sall2,0.6585
AA467197,0.6585
Slc30a9,0.6585
Rbbp7,0.6585
Lsm5,0.659
Mre11a,0.659
Uqcc,0.6595
Ercc2,0.6595
Cenpf,0.6595
Dtl,0.66
Arhgef16,0.66
Ropn1l,0.6605
Dvl2,0.6605
Btg2,0.6605
Klhdc2,0.661
Dpys,0.661
Basp1,0.661
Ehmt2,0.6615
Etv3,0.6615
Negr1,0.6615
Creb1,0.662
Dmkn,0.662
Fibp,0.662
0610010F05Rik,0.662
Senp1,0.663
Pemt,0.663
Nr1h2,0.663
Grlf1,0.663
Dcxr,0.6635
Kcnk1,0.6635
Dgka,0.6635
Nup107,0.6635
Gatsl2,0.664
Ints7,0.664
Fos,0.664
Dalrd3,0.664
Fam19a5,0.664
Lrch2,0.664
Exosc10,0.664
Aspm,0.664
Rcor1,0.6645
Cyp4f39,0.6645
Utp23,0.6645
Armc10,0.6645
Nipsnap1,0.665
Mll2,0.665
Zbed4,0.665
Prpf38b,0.665
Zfp524,0.6655
Selenbp1,0.6655
D10Wsu102e,0.6655
Sde2,0.6655
Cd74,0.6655
Gins1,0.6655
Ikbkap,0.6655
Tada2a,0.666
Matr3,0.666
Zkscan17,0.666
Cse1l,0.666
Pa2g4,0.667
Prim1,0.667
Smarcd3,0.667
Hist1h2bc,0.667
Rnmt,0.667
Hamp,0.667
Blm,0.667
Lsm2,0.667
Fbxo5,0.6675
Vrk1,0.6675
Lyz2,0.6675
Ipo9,0.6675
2410042D21Rik,0.6675
Tcf12,0.668
Pds5b,0.668
Chtf18,0.668
Bcas1,0.668
Cutc,0.668
Ubap2,0.668
Rpgr,0.6685
Lrr1,0.6685
Galnt6,0.6685
Nup85,0.669
Dnmt3l,0.669
Ids,0.669
Fgd1,0.669
Xylt2,0.669
Slc39a8,0.6695
Trim6,0.67
Aplp2,0.67
Actl6a,0.67
Runx1,0.67
Tacstd2,0.67
Parvb,0.67
Plce1,0.6705
Taf6,0.671
Gsta3,0.671
Plxnc1,0.671
Prmt5,0.6715
Zbtb7b,0.6715
Sox11,0.6715
Pcdh1,0.6715
Pes1,0.6715
Mcm4,0.6715
Rhob,0.672
Zwint,0.672
Sbf1,0.672
Crlf3,0.6725
Kif18b,0.6725
Lrrc34,0.6725
Rbmx,0.673
Plek2,0.673
Eftud2,0.6735
Tead2,0.6735
Arid4b,0.674
Zmynd19,0.674
Dnajc8,0.674
Ddx41,0.674
Ccdc99,0.6745
Entpd1,0.6745
Taf13,0.675
Grb7,0.675
Mcm5,0.675
Topbp1,0.6755
Dcbld1,0.6755
Zfp560,0.6755
BC030867,0.6755
Sipa1,0.676
Arxes1,0.676
Cct5,0.6765
Zcchc2,0.6765
Cnbp,0.6765
Ehf,0.6765
Cfdp1,0.6765
Nfkb1,0.6765
Cmtm7,0.677
Ranbp1,0.677
Luc7l3,0.6775
Dnmt3a,0.6775
Pias2,0.678
Prrc2a,0.6785
Tnks2,0.6785
Klf9,0.6785
Rpp40,0.6785
Bptf,0.6785
Prdm2,0.6795
H1fx,0.68
Tmem47,0.68
Lrp10,0.68
Mapk8ip1,0.681
Prss8,0.6815
Cnot2,0.6815
Anp32b,0.6815
Rsrc2,0.6825
Scnn1a,0.683
Cdc23,0.684
Mysm1,0.6845
Calcoco2,0.6845
Cisd1,0.685
Dpf1,0.685
Enho,0.685
Mitd1,0.686
Rbmxl1,0.686
Lck,0.6865
Dppa4,0.6865
Usp37,0.6865
Ncor2,0.687
Zc4h2,0.687
Mark2,0.687
Ifi35,0.6875
Anapc1,0.6885
Mmp19,0.6885
Tmem8,0.6915
Ttll7,0.692
Mpzl1,0.6925
Atf7,0.6945
Pcgf6,0.6955
Zfp143,0.6965
Sall4,0.699
Cenpk,0.7025
Nr2f1,0.706
Zfpl1,0.7075
1200014J11Rik,0.715
Satb2,0.7155
Elk3,0.7155
Foxk2,0.7175
Incenp,0.719
Aebp2,0.721
Ahctf1,0.7255
Ltb,0.727
Elavl3,0.727
Psmb8,0.733
Mmachc,0.74
Relb,0.742
D19Ertd737e,0.7465
Nfkbia,0.747
Gm98,0.7505
Klf15,0.7505
Phf19,0.751
Ccdc123,0.751
Orc2,0.755
Rfc1,0.755
Tgif2,0.757
Zbtb3,0.7735
Nkap,0.7735
Dbf4,0.774
Akna,0.775
Appbp2,0.775
Bdp1,0.777
Nat14,0.7785
Psd4,0.7835
Klf12,0.7875
9230110C19Rik,0.8005
Usf2,0.8065
Zfp574,0.807
Cdkn2a,0.8075
Acsl1,0.815
Zfp42,0.817
Fbxo15,0.82
Camk2b,0.8245
Gpa33,0.8255
Lefty2,0.8415
Phb,0.844
Tfcp2l1,0.848
Smarca1,0.8495
Men1,0.85
Zfp354c,0.8505
Zfp711,0.851
Pax6,0.8525
Maz,0.8535
Ikzf1,0.8705
Hvcn1,0.8795
Cyct,0.89
Zfp639,0.8915
Hormad1,0.892
Tfap2a,0.892
Rab25,0.897
Klf5,0.898
1700019A02Rik,0.898
Marveld3,0.9015
Mageb16,0.908
Nfatc1,0.91
Tdrd12,0.916
S100a14,0.9185
Lin28a,0.9305
Gata3,0.934
Triml1,0.9345
Nfasc,0.937
Zfp518b,0.944
Tmf1,0.9455
Bckdhb,0.96
Pbx4,0.975
Bcl11b,0.9805
Elf3,0.9815
Zfp771,0.983
Tnfaip3,0.9875
Klf13,0.9885
Gata2,0.99
Trap1a,0.991
Lrp8,0.996
Ascl2,0.9965
Irf6,0.9985
Shroom4,1.0
H2afz,1.0
Ddx56,1.0
Ing2,1.0
Junb,1.0
Rnf165,1.0
Dlgap5,1.0
Gm4924,1.0
Tdp1,1.0
Rngtt,1.0
Hdac2,1.0
1500011H22Rik,1.0
Bard1,1.0
Mier3,1.0
Fam178b,1.0
Casp2,1.0
Gorab,1.0
Racgap1,1.0
Mbd4,1.0
Magoh,1.0
Zfp120,1.0
Msh3,1.0
Setx,1.0
Pola1,1.0
Haus3,1.0
Snai3,1.0
Lass5,1.0
Espn,1.0
Ddx18,1.0
AU018091,1.0
Rhox13,1.0
Dyrk1b,1.0
Zfp828,1.0
2700050L05Rik,1.0
Erbb3,1.0
Ranbp17,1.0
Pigh,1.0
Lin9,1.0
Heatr1,1.0
Elf5,1.0
Tex19.1,1.0
Fam76b,1.0
Poc1a,1.0
Ncoa3,1.0
Ldhc,1.0
Krr1,1.0
Sash1,1.0
Nmral1,1.0
Zbtb48,1.0
Wasf1,1.0
Mtf2,1.0
Itih2,1.0
Akap8,1.0
Smpd4,1.0
Zfp472,1.0
Clspn,1.0
Fxyd5,1.0
Rin1,1.0
Thsd1,1.0
Nvl,1.0
Gna13,1.0
Hnrnpa1,1.0
D1Pas1,1.0
Zfpm1,1.0
Cldn7,1.0
Naa11,1.0
Nup155,1.0
Hmgb3,1.0
Mki67ip,1.0
Cenpm,1.0
Zfp579,1.0
Ccnb1,1.0
Zfx,1.0
Gm1564,1.0
Serpinb6a,1.0
She,1.0
Pfkfb4,1.0
Zfp800,1.0
Nfe2l3,1.0
Zfp30,1.0
Mael,1.0
Nfil3,1.0
Orc1,1.0
Nufip1,1.0
Nr4a1,1.0
Clock,1.0
Nup188,1.0
Kifc5b,1.0
Kctd5,1.0
Trim33,1.0
Apex1,1.0
Csk,1.0
Gabpb1,1.0
Rnf17,1.0
Snx32,1.0
Rnf26,1.0
Tmem48,1.0
Atf6b,1.0
Pdlim2,1.0
Psmg1,1.0
Lrrc46,1.0
Smc5,1.0
Arpc1b,1.0
Glis2,1.0
Cdadc1,1.0
Ap1m2,1.0
1810019J16Rik,1.0
Cenpc1,1.0
Dyrk1a,1.0
Pus3,1.0
Oip5,1.0
Wdr3,1.0
Nmi,1.0
Igsf9,1.0
Car14,1.0
Hltf,1.0
Brix1,1.0
Mical1,1.0
Anapc4,1.0
Myef2,1.0
Ccbl2,1.0
Btbd10,1.0
Megf10,1.0
Rbmx2,1.0
Sytl2,1.0
Tipin,1.0
Crb3,1.0
Lipm,1.0
Odf2,1.0
Fbl,1.0
Elmo3,1.0
C77080,1.0
Zfp827,1.0
Dimt1,1.0
Rbks,1.0
Zfp407,1.0
Esco2,1.0
Aftph,1.0
Epcam,1.0
Fxr1,1.0
Irx1,1.0
Hspb11,1.0
