GeneSymbol,PValue
Hnrnpm,0.3905
Pola2,0.3905
Chaf1b,0.3945
Rpl3,0.395
Tram1l1,0.3955
Spag5,0.4015
Krr1,0.4045
Itm2b,0.4045
Cfdp1,0.4045
Nip7,0.405
Gtf3c4,0.409
Tmx1,0.412
Ash2l,0.4125
Ywhaq,0.415
Tcf7l2,0.415
Lhx9,0.4155
Tgs1,0.416
Actl6a,0.417
Zbtb7b,0.4195
Cenpf,0.425
Ddx11,0.425
Arid2,0.4255
Cbx2,0.426
Zfp184,0.428
Kif20a,0.4295
Mios,0.43
Sp4,0.4325
Smn1,0.4335
Sall4,0.438
Hnrnph1,0.438
Ska3,0.4385
Mphosph10,0.4405
Plagl1,0.441
Rad51,0.441
Gnl3,0.4415
Chd1,0.4415
Sgol1,0.4415
Clns1a,0.442
Lig1,0.4425
Bub1b,0.444
Fance,0.4445
Mcm6,0.447
Hdac2,0.4485
Wdr3,0.4485
Tcfl5,0.4485
Impdh2,0.449
Wdr46,0.45
Mcm5,0.4545
Fam76b,0.455
Hars,0.4555
1190003J15Rik,0.461
Mis18bp1,0.4615
Zc3h7b,0.4625
Zfp524,0.4635
Mcm2,0.464
Yipf6,0.4665
Abt1,0.4675
Cenpb,0.4685
Fanci,0.469
Hrsp12,0.4695
Melk,0.4705
Map2k3,0.4735
Tcea3,0.475
Hnrnpa3,0.475
Phf21a,0.477
Smarca5,0.4785
Zfp1,0.4795
Tdh,0.481
Atad5,0.482
Npm1,0.4825
Pknox2,0.4865
Foxh1,0.4875
Kif3a,0.49
Wipf1,0.4925
Mrpl13,0.4945
Nr0b1,0.495
Bub1,0.4955
Bend3,0.496
1810032O08Rik,0.496
Hmg20b,0.496
Carhsp1,0.4965
Rbbp5,0.497
Dmap1,0.499
Ovol2,0.5
Dzip3,0.502
Yars2,0.504
Med20,0.5045
Creb1,0.505
Wdr74,0.505
1110037F02Rik,0.506
Apitd1,0.506
Nup54,0.508
Kntc1,0.5095
Ppil4,0.513
Klf15,0.513
Zfp280d,0.513
Rtel1,0.5135
Polr2d,0.5135
Armcx2,0.516
Dbr1,0.5165
Trim33,0.5175
Ccdc34,0.5185
Erf,0.5185
Tro,0.5195
Cct8,0.52
Fahd2a,0.5205
Zfp90,0.5225
Bptf,0.524
Drap1,0.526
Cml1,0.5265
Grhl1,0.527
Orc6,0.5285
Rora,0.5315
Plekhj1,0.5315
Nr1d2,0.5355
Rnpc3,0.5355
Zscan21,0.5355
Asf1a,0.5355
Psma2,0.5375
Ifi35,0.54
Ppp5c,0.54
Pcid2,0.543
Mbd3,0.546
Cstf1,0.5475
Arid4a,0.549
Zfp39,0.5495
Elf5,0.5515
Npat,0.5515
Dedd,0.553
Dctn2,0.554
Tmpo,0.5555
Ofd1,0.5565
Ikzf1,0.559
Zwilch,0.559
Taf12,0.5595
Ska1,0.5595
Eme1,0.5605
Nup107,0.5625
Cdca8,0.563
Grhl2,0.5635
Dtymk,0.5635
Nadsyn1,0.5635
Mob2,0.5645
Hat1,0.566
Ccdc99,0.5665
Taf4a,0.567
Troap,0.5675
Stat5b,0.5695
Cbx1,0.57
Cryab,0.5705
Msh6,0.571
Fignl1,0.572
Prim1,0.575
Ddx39,0.5755
Etv1,0.5775
Nfia,0.578
Mns1,0.579
Ap2s1,0.58
Srsf11,0.58
Dctd,0.5805
Rfc3,0.5815
Ndc80,0.5815
Srebf2,0.5815
Them5,0.5875
Patz1,0.588
Rcc2,0.5885
Btbd10,0.5885
Akap8,0.59
Nosip,0.5905
Fbxo5,0.595
Pus7l,0.595
Cep192,0.597
2700029M09Rik,0.5975
Noc4l,0.5985
Sltm,0.599
Gcdh,0.5995
Usp11,0.6
Zfp330,0.606
Snapc4,0.608
Fancd2,0.6085
Zfp41,0.609
Cdc40,0.6105
Dhx15,0.611
Rab11fip1,0.612
Sarnp,0.612
Cdkn2a,0.6125
Csnk2b,0.6125
Nr6a1,0.6125
Nol6,0.6145
Hamp,0.615
Nfrkb,0.6175
Psmb4,0.6215
Emc2,0.623
Atf6b,0.623
Trim27,0.6245
Mdn1,0.625
Cnbp,0.6265
Tdrkh,0.6275
Arglu1,0.628
Heatr1,0.63
Epb4.1l3,0.6325
Ube2v2,0.6375
Armc10,0.638
Mysm1,0.6395
Tmed10,0.6395
Cdadc1,0.6395
Sfrs18,0.6405
Bms1,0.641
Cdc25a,0.6425
Cyc1,0.6425
Leprel4,0.6435
Atp6v0a1,0.644
Calhm2,0.644
Tap2,0.6445
Acat1,0.645
Col1a2,0.646
Rpap1,0.6465
Sox13,0.6465
Osr1,0.6465
Cntnap2,0.6475
Tspan4,0.648
Pds5a,0.648
Rrp1b,0.6485
Fam38a,0.649
Polr1e,0.649
Dapk3,0.649
Cdh11,0.649
Lipm,0.649
Ncln,0.6495
Fcho1,0.65
Trmt10a,0.65
Ubxn8,0.65
AU018091,0.6505
Noc2l,0.6505
Phyhd1,0.6505
Slc24a3,0.6505
Naprt1,0.651
Prkg1,0.651
Nrbp2,0.651
Ccnh,0.6515
Nudcd2,0.6515
Orc1,0.6515
Klf3,0.6515
Tfpt,0.6515
Wisp1,0.6515
Ppp1cc,0.652
Lcp1,0.652
Fam149a,0.653
Myg1,0.653
Tnpo2,0.6535
0610031J06Rik,0.6535
Plxnc1,0.6535
Fzd3,0.6535
Tmem45a,0.654
E2f4,0.654
Tsr2,0.6545
1110012J17Rik,0.6545
Eps8,0.6545
Zcchc3,0.655
Maged2,0.655
Racgap1,0.655
Ptpla,0.655
Gli3,0.6555
Arhgef25,0.6555
Mak16,0.6555
Chd6,0.656
Zrsr1,0.6565
Plrg1,0.6565
Camsap3,0.6565
Pias2,0.6575
Aurkb,0.6575
Aim2,0.6575
Srp9,0.6575
Psme1,0.6575
A630001G21Rik,0.658
Col1a1,0.658
Hoxa5,0.658
Ldb1,0.658
Psmb9,0.658
2810002N01Rik,0.658
Zfp473,0.6585
Atrx,0.659
Hspa14,0.659
Tra2b,0.659
Thoc6,0.659
Capn1,0.659
Map3k8,0.6595
Rnase4,0.6595
Zdhhc8,0.6595
Smek2,0.6595
Tacstd2,0.6595
Zdhhc13,0.66
Asxl2,0.66
P4ha3,0.66
Denr,0.66
Zfp189,0.6605
Tpm2,0.6605
Ing2,0.661
Golga7,0.661
Pola1,0.661
Cnot2,0.661
Birc3,0.661
Egr1,0.6615
Lrmp,0.6615
Kif18a,0.6615
Smc2,0.6615
Rps23,0.6615
Lamb2,0.6615
Pax6,0.6615
Lims2,0.6615
Dtna,0.6615
Scand1,0.662
Snapc3,0.662
Bbx,0.662
C330027C09Rik,0.662
Gpsm2,0.662
Tcp1,0.662
Por,0.6625
Dcaf5,0.6625
Tcof1,0.6625
Efhc2,0.6625
Yaf2,0.6625
Syt11,0.6625
Sde2,0.6625
Ddx21,0.6625
Cdo1,0.6625
Col16a1,0.6625
Rif1,0.6625
Nup160,0.6625
Ttc3,0.6625
Rbms2,0.6625
Dock11,0.6625
Hic1,0.6625
Tmem119,0.6625
Dbn1,0.6625
Ddx10,0.663
A830080D01Rik,0.663
Rprm,0.663
Mgll,0.663
Nup93,0.6635
Cct6a,0.6635
Zfp26,0.6635
Gm15867,0.6635
1700029J07Rik,0.6635
Rpl7,0.6635
Rpgr,0.664
BC024479,0.664
Sh3glb2,0.664
Pdcd11,0.6645
Nup205,0.6645
Ccdc104,0.6645
BC055324,0.6645
Laptm4b,0.6645
Itga4,0.6645
Lcat,0.665
Coq9,0.665
Golm1,0.665
Klhl26,0.665
Eya2,0.665
Pmm2,0.665
Aqr,0.6655
Dnm2,0.6655
Lhfp,0.6655
Cwc22,0.6655
Tceal1,0.6655
Il6st,0.666
Zfp518b,0.666
Srrm1,0.666
Trip13,0.666
Porcn,0.666
Ets1,0.666
Srpx2,0.666
Smtn,0.6665
Mbd5,0.6665
Nusap1,0.6665
Atp6v0a2,0.6665
Iqgap3,0.6665
Lnpep,0.6665
Adamts2,0.6665
Nfkb2,0.6665
Dvl2,0.6665
Cpped1,0.667
Thbs2,0.667
Cct4,0.667
Svep1,0.667
Pdss1,0.667
Prr14,0.6675
Jmjd1c,0.6675
Pgam5,0.6675
Arxes1,0.6675
Zfp93,0.6675
Jph2,0.6675
Kat2a,0.6675
B4galt6,0.6675
Pask,0.668
Capn5,0.668
Ankrd10,0.668
Serpinf1,0.668
Mfap4,0.668
Casp7,0.668
Ccdc111,0.668
Ankrd35,0.668
Ctdspl2,0.6685
Xrcc2,0.6685
Polr2b,0.669
Mkks,0.669
Fstl1,0.669
Zfp36,0.669
Hacl1,0.669
Ehf,0.669
Eif3f,0.6695
Chpt1,0.6695
Lmo4,0.6695
Myl12a,0.67
Polr1a,0.67
Tubgcp5,0.67
Fastkd2,0.67
Gpsm3,0.67
Dcaf13,0.6705
Ska2,0.6705
Ift81,0.6705
Ctsc,0.671
Palmd,0.671
Rassf7,0.671
Nfib,0.671
Ccne1,0.671
Rbmx2,0.671
Ppp2r5e,0.671
Rps6kb2,0.671
Rbx1,0.6715
Rbl2,0.6715
Rab15,0.6715
Osgin2,0.6715
Cops5,0.6715
Fah,0.672
AI661453,0.672
Atf5,0.672
Tsn,0.672
Furin,0.6725
Npr2,0.6725
Nxt1,0.6725
Fnbp4,0.6725
Zfp532,0.6725
Rpp30,0.6725
Rabggta,0.6725
Cfh,0.6725
Snrnp48,0.6725
Sac3d1,0.6725
Ggta1,0.6725
Arhgef26,0.673
Arfip1,0.673
Bdnf,0.673
Rab39b,0.673
Dsn1,0.6735
Lbr,0.6735
Ndufa4,0.6735
Ppat,0.6735
Romo1,0.6735
Morf4l2,0.6735
Rps7,0.674
Ankrd16,0.674
Cdc123,0.674
Trmt6,0.674
Klhl5,0.674
Wdr89,0.674
Psmc2,0.674
Rad51c,0.674
Efcab2,0.674
Ppp2r1b,0.674
Ttc33,0.6745
Hn1,0.6745
Psmb10,0.6745
Pus1,0.6745
Vac14,0.6745
Rbms3,0.6745
Ccbl2,0.6745
Slc25a47,0.6745
Atp5sl,0.6745
1810037I17Rik,0.675
Amigo2,0.675
Elovl7,0.675
Ccne2,0.675
Vrk1,0.6755
U2af2,0.6755
Anln,0.6755
Ppan,0.6755
Nebl,0.676
Rnaseh2b,0.676
Trpv2,0.676
Prr11,0.676
Zfp874b,0.676
Chd2,0.676
Tfip11,0.6765
Prmt5,0.6765
Col3a1,0.6765
Phldb2,0.6765
Sdhc,0.6765
Cp,0.6765
Dram1,0.6765
Pde3b,0.6765
Iws1,0.6765
Ppp1r1a,0.6765
Parp2,0.6775
Rnf217,0.6775
Men1,0.6775
Rpl18,0.678
Fbxo45,0.678
Mcart6,0.678
Cdkn2aip,0.678
Rps3,0.678
1700027A23Rik,0.6785
Tox4,0.679
Nup43,0.679
Lefty2,0.679
Tspan6,0.6795
Hmgn5,0.6795
Lrrc40,0.6795
Gtf2h1,0.6795
Gja1,0.6795
Rbbp7,0.6795
Kank4,0.68
Nudt6,0.68
Slc44a2,0.68
Nfkb1,0.68
Rad23a,0.6805
Gins1,0.6805
Mlf2,0.6805
Hipk3,0.6805
Mdm1,0.6805
Thrap3,0.681
Bcl11b,0.681
Gdf3,0.682
8430410K20Rik,0.682
Myst4,0.682
Mtfr1,0.6825
Zfp646,0.6825
Arpc5l,0.6825
Tipin,0.6825
Efnb1,0.6825
Tnfrsf1b,0.683
Jtb,0.683
Lsp1,0.683
4930444A02Rik,0.6835
Snx5,0.685
Xpo4,0.6855
Snx9,0.6875
Zfp512,0.688
Csk,0.688
Gsta3,0.688
Pole2,0.688
Laptm5,0.6885
Efs,0.689
Nr2c1,0.6895
Stat3,0.69
Smarca1,0.6905
Rnf144b,0.6915
Mecp2,0.6915
Gnb2,0.6915
Tspan7,0.6925
Serpina3n,0.6925
Arid1a,0.695
Ilf3,0.696
Fip1l1,0.696
Ccdc102a,0.696
Srsf3,0.6965
Cul7,0.6975
Kat5,0.698
Shroom4,0.6985
Pou4f1,0.6985
Unc93b1,0.6995
Suv39h2,0.7025
Gmnn,0.7035
Tex10,0.704
Usp37,0.704
Eras,0.7125
Cdc6,0.7125
Dctn1,0.713
Cog5,0.714
Phf20,0.7165
Sf3a1,0.718
Prpf3,0.7205
Nxf1,0.721
Usp27x,0.721
Cacng7,0.723
Ddx42,0.7235
Kdm3a,0.724
E2f1,0.7285
Tmem194b,0.7305
Ccdc18,0.7345
Zfp955a,0.7365
Tdgf1,0.7365
Tceb1,0.7445
Camta1,0.75
Mapk3,0.752
Tada2a,0.753
Hic2,0.754
Prmt3,0.7545
Prr18,0.7555
Zfp618,0.756
Me2,0.7565
Sox4,0.7565
Zfp110,0.7565
Klhdc2,0.7585
Lin28a,0.76
Ddx56,0.7605
Ube2cbp,0.7635
Zfp800,0.769
Coro1a,0.7705
Prox1,0.771
Phf12,0.7735
Dync2li1,0.774
Rbl1,0.7775
Dnajc24,0.7785
Irf9,0.7785
Gata2,0.78
Nr2c2,0.785
Nr5a2,0.786
Pgap3,0.7925
Phb,0.7935
Upf3b,0.7945
Pfkm,0.795
Tfap4,0.7955
Mt4,0.796
Klk10,0.8015
Bsg,0.804
Nup214,0.8045
Gm98,0.806
Plxdc2,0.8095
Fubp3,0.8115
Gabpb2,0.8145
Zfp335,0.8145
Zeb1,0.815
Sh3gl2,0.815
Klf5,0.8155
Abcf2,0.818
Mtf2,0.8235
Zfp46,0.8235
Gipc2,0.824
Aes,0.8255
Nr1d1,0.8295
Anapc5,0.8315
Sall2,0.832
Cic,0.833
Abcf1,0.837
Dsp,0.837
Mga,0.842
Aox1,0.844
Prelp,0.8505
Rnf13,0.8525
Zkscan17,0.853
Gpx2,0.856
Tfap2a,0.858
Pknox1,0.866
Zbtb43,0.867
Tnfaip3,0.8685
Zbtb20,0.8695
Rfx1,0.8735
Thap7,0.8755
Exosc10,0.8785
Ikzf5,0.8785
Ddx58,0.879
Krtcap3,0.88
Elf1,0.8805
Hcfc1,0.881
Senp2,0.8815
Mycl1,0.883
Tomm40,0.8895
Hivep2,0.895
Pdgfb,0.8975
Tfap2c,0.902
AW551984,0.902
Acads,0.908
Hey1,0.9095
Kitl,0.9145
Ddrgk1,0.9145
Shq1,0.915
Chd8,0.926
Mybbp1a,0.9265
Nfyc,0.927
Cdh1,0.9275
Gsdmd,0.9275
Mxd1,0.9295
Safb2,0.931
Tmem54,0.9325
Elf3,0.933
Cd37,0.934
Satb2,0.9345
Ush1c,0.9355
BC026590,0.939
Lsm2,0.94
C530008M17Rik,0.9405
Ctcf,0.943
Ripk1,0.943
Satb1,0.946
Cep72,0.9465
Creb3l4,0.948
Zfp30,0.9485
Mbnl3,0.9505
Atf7,0.9565
Six4,0.9595
Cxxc1,0.9605
Nr2f6,0.966
Rfc2,0.9675
Myb,0.9685
Lsg1,0.9685
Rasef,0.971
Stat4,0.9805
Myo1a,0.9805
Akna,0.9825
Plek2,0.9855
Gon4l,0.986
Zfp821,0.99
Mgat4a,0.993
Tbx2,0.995
Med26,0.996
Nfe2l3,0.997
Bahd1,0.9985
Thra,0.999
Fbxl16,1.0
Ktn1,1.0
Mecom,1.0
Nipsnap1,1.0
Ano9,1.0
Gpbp1,1.0
Gna11,1.0
Ercc2,1.0
Maf1,1.0
Bcar1,1.0
Klhl24,1.0
Glmn,1.0
Ripk3,1.0
Mll3,1.0
Casp2,1.0
Cux1,1.0
Camk2d,1.0
Gmfg,1.0
Zfp64,1.0
Cend1,1.0
Nol11,1.0
Gar1,1.0
Gins4,1.0
Frk,1.0
0610010O12Rik,1.0
Ythdc1,1.0
Mettl3,1.0
Edn2,1.0
Tmem44,1.0
Recql,1.0
Snai3,1.0
Gemin5,1.0
Alkbh4,1.0
Dedd2,1.0
Srpk1,1.0
Tex9,1.0
St14,1.0
Tubb2b,1.0
Ugcg,1.0
Klf9,1.0
Tma7,1.0
Pecr,1.0
Hmg20a,1.0
Ahcy,1.0
Styk1,1.0
Ttc25,1.0
Cyb5rl,1.0
Frg1,1.0
Kif20b,1.0
Plekha6,1.0
Fam83d,1.0
Lsm5,1.0
Snrk,1.0
Spats2,1.0
Car4,1.0
Mbd2,1.0
Emp2,1.0
Dcaf12,1.0
Calcrl,1.0
Tspyl4,1.0
Mynn,1.0
Rpl31,1.0
Rfk,1.0
Tmem206,1.0
Fam169a,1.0
Cntln,1.0
Phip,1.0
Bcas2,1.0
Birc6,1.0
Slc7a2,1.0
Ccdc77,1.0
Snrpa1,1.0
Brap,1.0
Thsd1,1.0
Serpinb1a,1.0
Ppic,1.0
Hsd17b10,1.0
Zfp141,1.0
Zfp161,1.0
H2-M3,1.0
Elk3,1.0
Dusp15,1.0
Clybl,1.0
Zfp526,1.0
Cebpb,1.0
2610524H06Rik,1.0
Rtcd1,1.0
Il18,1.0
Hook2,1.0
Dsg2,1.0
4933411K20Rik,1.0
Utp18,1.0
5730559C18Rik,1.0
Ahi1,1.0
Pias4,1.0
Elp5,1.0
H2afx,1.0
ORF61,1.0
Cbwd1,1.0
Pmp22,1.0
Sdad1,1.0
Rbpj,1.0
Wdr43,1.0
Nhp2,1.0
Tbc1d10b,1.0
Zfp934,1.0
9130017N09Rik,1.0
E4f1,1.0
Edf1,1.0
Reep2,1.0
Zbtb41,1.0
Pes1,1.0
Bspry,1.0
A030009H04Rik,1.0
Prdm15,1.0
Gtpbp4,1.0
Sf3b1,1.0
Sult2b1,1.0
5033414D02Rik,1.0
Pms1,1.0
Wdr8,1.0
Pibf1,1.0
Ptprn,1.0
Kif11,1.0
Tspan3,1.0
Cep78,1.0
Creb3,1.0
Liph,1.0
Pdcd5,1.0
Fads1,1.0
Oit1,1.0
Mbnl1,1.0
Rbm39,1.0
Cds1,1.0
Zfp2,1.0
Fermt2,1.0
Stat5a,1.0
Coro2a,1.0
Wdr90,1.0
Fem1c,1.0
Rpa2,1.0
Prepl,1.0
Pdxp,1.0
Eftud1,1.0
Tmf1,1.0
Sra1,1.0
Rab3gap2,1.0
Serpinb6b,1.0
Zcchc18,1.0
Chadl,1.0
Grwd1,1.0
Slc37a1,1.0
Aasdh,1.0
Pou2f1,1.0
Eri2,1.0
Slc12a8,1.0
Dis3,1.0
Pik3r3,1.0
Podxl,1.0
Gpr126,1.0
Irx3,1.0
Epcam,1.0
Ddx31,1.0
Nop16,1.0
Tmem79,1.0
Endod1,1.0
