GeneSymbol,PValue
Prdm16,0.024
Pax8,0.0245
Etv2,0.0245
Zscan12,0.027
E2F2,0.0275
Mafg,0.03
Znf787,0.0335
Zscan2,0.0355
Wrnip1,0.04
Zbtb7B,0.041
Klf16,0.0515
Irf9,0.056
Foxa1,0.06
Tp53,0.06
Gmeb1,0.06
Gata4,0.069
Znf441,0.069
Nr1I3,0.0765
E2F1,0.078
Tlx2,0.079
Ikzf2,0.08
Nr1I2,0.081
E2F6,0.088
Mecom,0.089
Gli1,0.089
Sall2,0.09
Znf384,0.0915
Nr1D2,0.1035
Hoxc10,0.109
Nkx6-2,0.1095
Thrb,0.123
Hoxc4,0.124
Gsc,0.1355
Mybl2,0.152
Znf740,0.1525
Smad7,0.153
Tbx21,0.1535
Gbx1,0.157
Gata3,0.178
Mlx,0.186
Egr1,0.187
Pou2F1,0.192
Hoxb5,0.1965
Osr2,0.1965
Nfatc2,0.197
Hsf2,0.203
Tgif1,0.2135
Spib,0.214
Nr1H4,0.226
Hltf,0.226
Hic2,0.2315
Znf524,0.232
Tfap4,0.2335
Nfil3,0.257
Hoxa13,0.259
Znf136,0.261
Lhx6,0.279
Zkscan1,0.291
Zbtb14,0.294
Mecp2,0.298
Nfe2L1,0.306
Gata1,0.307
Znf547,0.3075
Rax2,0.317
Fosb,0.323
Foxd2,0.3235
Nfkb1,0.3235
Znf300,0.3265
Nfib,0.327
Fos,0.3275
Klf1,0.329
Lmx1B,0.3305
Glis2,0.331
Stat5A,0.3315
Znf513,0.3315
Nkx2-1,0.3325
Zbtb12,0.333
Faap24,0.3345
Rhoxf1,0.336
Arid3A,0.338
Znf134,0.3385
Znf426,0.3385
Znf224,0.34
Meis3,0.3405
Snapc4,0.3435
Junb,0.346
Mxi1,0.346
Znf768,0.3495
Mesp1,0.35
Znf821,0.353
Mycn,0.3535
Srf,0.3575
Esrra,0.3655
Prrx2,0.374
Hoxa3,0.377
Tal2,0.3775
Hnf4A,0.385
Tbx19,0.4035
Tcf7,0.4035
Znf791,0.4075
Gtf2Ird1,0.417
Cers4,0.419
Arnt,0.4265
Pbx1,0.429
Tead3,0.4385
Pou6F2,0.4425
Hsf1,0.4445
Hoxa10,0.4505
Nkx2-8,0.4505
Foxa2,0.451
Nfkb2,0.4565
Klf17,0.458
Neurod2,0.47
Znf835,0.4805
Rfx2,0.488
Znf76,0.49
Tead1,0.4985
Ctbp2,0.502
Lhx1,0.519
Znf219,0.555
Creb5,0.5555
Rxra,0.557
Foxp2,0.57
Znf718,0.579
Rora,0.5835
Rara,0.5895
Irf1,0.5925
Znf319,0.603
Stat6,0.6095
Barhl1,0.6335
Dlx2,0.652
Gli2,0.656
Pitx1,0.657
Smarca4,0.659
Eomes,0.6615
Nr3C1,0.6675
Tcfl5,0.673
Smad9,0.6755
Znf626,0.676
Myod1,0.6765
Znf112,0.678
Foxd1,0.681
Hoxa7,0.695
Mef2D,0.715
Nkx1-1,0.724
Foxo1,0.754
Znf404,0.779
Lhx8,0.782
Phtf1,0.7875
Hoxc6,0.8105
Srebf1,0.812
Pitx2,0.816
Pparg,0.8165
Gata6,0.8255
Hivep2,0.8265
Elf5,0.842
Pou2Af1,0.8465
Zbtb7A,0.8505
Nfatc3,0.8575
Sp2,0.8585
Foxq1,0.897
Zfp30,0.908
Cux1,0.9095
Atf6,0.913
Znf266,0.9175
Nr6A1,0.9225
Mixl1,0.9285
Tef,0.9345
Cdx2,0.941
Meis1,0.9445
Gata2,0.9465
Hnf1A,0.9565
Hoxc11,0.9565
Mafk,0.959
Znf491,0.964
Arx,0.9755
Pou3F3,0.982
Tgif2,0.994
Cers6,0.994
Znf101,1.0
Znf557,1.0
Otx1,1.0
Cdx1,1.0
Dlx1,1.0
Znf554,1.0
Nkx2-5,1.0
Nkx3-1,1.0
Gcm1,1.0
