pathway,nums,percent,pvalue
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",7,0.5714285714285714,0.887
"Spliceosome, U2-snRNP",21,2.761904761904762,0.887
HRD1/SEL1 ERAD complex,13,0.46153846153846156,0.888
Primary immunodeficiency,36,0.8611111111111112,0.889
Axon guidance,183,0.6612021857923497,0.89
Synaptic vesicle cycle,77,0.4155844155844156,0.89
Endocrine and other factor-regulated calcium reabsorption,61,0.5081967213114754,0.891
Gastric acid secretion,75,0.7066666666666667,0.891
"Phosphatidylcholine (PC) biosynthesis, choline => PC",6,0.5,0.891
"RNA polymerase I, eukaryotes",13,0.8461538461538461,0.891
ATP-dependent chromatin remodeling,136,0.7132352941176471,0.892
Transcriptional misregulation in cancer,224,0.5892857142857143,0.892
Collecting duct acid secretion,27,0.5925925925925926,0.893
Regulation of lipolysis in adipocytes,57,0.7017543859649122,0.893
Wnt signaling pathway,180,0.6388888888888888,0.893
Cholesterol metabolism,50,0.68,0.896
Pancreatic cancer,76,1.368421052631579,0.896
Tuberculosis,180,0.7555555555555555,0.896
Exon junction complex (EJC),22,2.5,0.897
Tight junction,179,0.8268156424581006,0.897
Alcoholism,205,0.40487804878048783,0.897
Regulation of actin cytoskeleton,239,0.7489539748953975,0.898
Insulin resistance,110,0.9636363636363636,0.898
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.5263157894736842,0.899
"Spliceosome, U4/U6.U5 tri-snRNP",32,1.8125,0.899
Dilated cardiomyopathy,94,0.8829787234042553,0.899
DNA replication,35,2.057142857142857,0.9
Glycosaminoglycan biosynthesis - keratan sulfate,14,0.2857142857142857,0.9
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.8421052631578947,0.901
Huntington's disease,194,0.7835051546391752,0.901
Phospholipase D signaling pathway,150,0.7066666666666667,0.901
Intestinal immune network for IgA production,45,0.9555555555555556,0.902
Neurotrophin signaling pathway,121,0.7768595041322314,0.902
TGF-beta signaling,8,3.625,0.902
mTOR signaling pathway,158,0.5632911392405063,0.903
"V-type ATPase, eukaryotes",24,0.75,0.903
Efferocytosis,155,0.7935483870967742,0.903
Maturity onset diabetes of the young,27,0.1111111111111111,0.903
"Spliceosome, U1-snRNP",11,3.727272727272727,0.904
Viral carcinogenesis,228,0.8245614035087719,0.904
Riboflavin metabolism,8,0.75,0.906
TGF-beta signaling pathway,112,1.1696428571428572,0.906
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,26,0.11538461538461539,0.907
Natural killer cell mediated cytotoxicity,123,0.6585365853658537,0.907
Neutrophil extracellular trap formation,208,0.6201923076923077,0.907
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,1.5833333333333333,0.908
Insulin secretion,86,0.7209302325581395,0.908
Protein processing in endoplasmic reticulum,183,0.5245901639344263,0.91
Non-small cell lung cancer,72,1.1527777777777777,0.91
Adipocytokine signaling pathway,73,0.9863013698630136,0.911
Platelet activation,126,0.9365079365079365,0.911
"RNA polymerase II, eukaryotes",13,1.6153846153846154,0.911
Hepatocellular carcinoma,174,0.8160919540229885,0.911
Retinol metabolism,97,0.1134020618556701,0.912
"RNA polymerase III, eukaryotes",18,1.0,0.912
Bile secretion,100,0.47,0.913
cAMP signaling,15,1.4666666666666666,0.913
"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",4,0.75,0.913
"Glycolysis, core module involving three-carbon compounds",13,0.46153846153846156,0.913
Primary bile acid biosynthesis,18,0.3333333333333333,0.913
Hypertrophic cardiomyopathy,91,0.8461538461538461,0.915
Base excision repair,49,1.2857142857142858,0.916
N-glycan precursor biosynthesis,14,0.35714285714285715,0.916
Progesterone-mediated oocyte maturation,92,1.2608695652173914,0.916
Protein export,31,0.5806451612903226,0.916
"Spliceosome, 35S U5-snRNP",36,1.6666666666666667,0.918
Hypertrophic cardiomyopathy (HCM),84,0.8690476190476191,0.919
NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,16,0.4375,0.919
Survival motor neuron (SMN) complex,9,1.0,0.92
Aminoacyl-tRNA biosynthesis,84,0.39285714285714285,0.921
cGMP-PKG signaling pathway,175,0.7428571428571429,0.921
Leukocyte transendothelial migration,121,0.8677685950413223,0.921
Olfactory transduction,2230,0.002242152466367713,0.921
Caffeine metabolism,6,0.6666666666666666,0.922
Pathways of neurodegeneration - multiple diseases,471,0.5796178343949044,0.922
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,0.36363636363636365,0.923
Spinocerebellar ataxia,141,0.723404255319149,0.923
"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",9,0.6666666666666666,0.924
Alzheimer disease,383,0.618798955613577,0.924
eIF4F complex,8,1.25,0.925
Thyroid hormone synthesis,74,0.7297297297297297,0.925
Basal cell carcinoma,63,0.4126984126984127,0.925
HIF-1 signaling pathway,120,0.9,0.926
Melanoma,72,1.0694444444444444,0.927
Pancreatic secretion,116,0.41379310344827586,0.928
Proteoglycans in cancer,205,0.8292682926829268,0.928
Gastric cancer,150,0.8,0.928
Parkinson disease,264,0.6931818181818182,0.928
Platinum drug resistance,80,1.275,0.928
Glyoxylate and dicarboxylate metabolism,32,0.75,0.93
Pentose phosphate pathway,34,0.47058823529411764,0.93
African trypanosomiasis,39,0.8717948717948718,0.93
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.7,0.932
Biosynthesis of amino acids,84,0.7142857142857143,0.932
BMP signaling,20,0.7,0.932
Glutamatergic synapse,116,0.47413793103448276,0.932
Sm core complex,8,4.75,0.932
Tyrosine metabolism,41,0.1951219512195122,0.932
Chemical carcinogenesis - reactive oxygen species,223,0.7309417040358744,0.932
Glioma,74,1.0135135135135136,0.932
Hippo signaling pathway -multiple species,26,0.8846153846153846,0.934
Morphine addiction,91,0.5824175824175825,0.934
Mitophagy - animal,68,0.9411764705882353,0.935
"N-glycan biosynthesis, complex type",16,0.375,0.935
Nucleotide excision repair,58,1.5517241379310345,0.935
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",14,1.2142857142857142,0.936
Ubiquitin mediated proteolysis,151,0.9139072847682119,0.936
Hippo signaling pathway - multiple species,27,0.8518518518518519,0.936
p53 signaling pathway,74,1.3243243243243243,0.937
Salivary secretion,88,0.6363636363636364,0.938
ABC transporters,52,0.75,0.939
Ether lipid metabolism,48,0.4583333333333333,0.939
Long-term depression,61,0.5245901639344263,0.939
Sulfur metabolism,14,0.5714285714285714,0.939
"F-type ATPase, eukaryotes",17,0.5294117647058824,0.94
Metabolic pathways,1315,0.41064638783269963,0.94
Mismatch repair,22,2.590909090909091,0.94
Oocyte meiosis,123,1.048780487804878,0.94
"Serine biosynthesis, glycerate-3P => serine",3,1.6666666666666667,0.94
Small cell lung cancer,93,1.3763440860215055,0.94
Non-alcoholic fatty liver disease,156,0.8974358974358975,0.94
Cell adhesion molecules (CAMs),169,0.4437869822485207,0.941
Lsm 1-7 complex,7,2.5714285714285716,0.942
Aldosterone-regulated sodium reabsorption,39,0.6923076923076923,0.943
Inositol phosphate metabolism,73,0.684931506849315,0.943
SNARE interactions in vesicular transport,33,0.6666666666666666,0.943
THC complex,5,1.8,0.943
Amyotrophic lateral sclerosis (ALS),52,0.9423076923076923,0.944
Biosynthesis of unsaturated fatty acids,36,0.5277777777777778,0.944
Ras signaling pathway,242,0.5371900826446281,0.944
Autophagy - animal,167,0.6646706586826348,0.945
MAPK (JNK) signaling,21,0.8571428571428571,0.945
Polycomb repressive complex,84,1.0595238095238095,0.945
Viral myocarditis,87,0.7586206896551724,0.945
Lsm 2-8 complex,7,2.5714285714285716,0.946
Rap1 signaling pathway,218,0.6697247706422018,0.946
Toll-like receptor signaling,15,2.066666666666667,0.946
Malaria,57,1.0,0.946
Glycolysis / Gluconeogenesis,70,0.6,0.947
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.47619047619047616,0.947
Adrenergic signaling in cardiomyocytes,156,0.8397435897435898,0.948
Staphylococcus aureus infection,128,0.3203125,0.948
Drug metabolism - cytochrome P450,72,0.5277777777777778,0.949
GABAergic synapse,91,0.5384615384615384,0.949
GnRH secretion,63,0.6349206349206349,0.949
Cell adhesion molecules,182,0.4230769230769231,0.95
DNA polymerase alpha / primase complex,4,3.25,0.951
Longevity regulating pathway - multiple species,62,1.2096774193548387,0.951
"Proline biosynthesis, glutamate => proline",4,1.0,0.951
Proximal tubule bicarbonate reclamation,22,0.45454545454545453,0.951
Nucleotide metabolism,84,1.0714285714285714,0.951
Cytochrome c oxidase,25,0.44,0.952
Hedgehog signaling pathway,58,0.5,0.952
Hippo signaling,15,1.0666666666666667,0.952
Lysosome,136,0.6617647058823529,0.952
Arginine biosynthesis,20,0.75,0.953
Fanconi anemia pathway,51,0.6274509803921569,0.953
Homologous recombination,42,1.0952380952380953,0.954
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",6,1.0,0.954
Fc epsilon RI signaling pathway,68,0.8235294117647058,0.955
Thermogenesis,231,0.7748917748917749,0.955
Phosphonate and phosphinate metabolism,6,1.0,0.956
Hepatitis C,166,0.8975903614457831,0.956
Gap junction,86,1.1395348837209303,0.957
Viral life cycle - HIV-1,61,1.360655737704918,0.958
"Glycine, serine and threonine metabolism",40,0.775,0.959
RPA complex,3,3.6666666666666665,0.959
EGFR tyrosine kinase inhibitor resistance,79,0.8227848101265823,0.959
Phosphatidylinositol signaling system,99,0.494949494949495,0.96
BRCA1-associated genome surveillance complex (BASC),16,2.8125,0.961
Thyroid cancer,37,0.5945945945945946,0.961
Bladder cancer,41,1.1951219512195121,0.961
Alzheimer's disease,175,0.7314285714285714,0.962
"C1-unit interconversion, eukaryotes",6,1.5,0.962
Chemical carcinogenesis - DNA adducts,84,0.5476190476190477,0.962
Type II diabetes mellitus,48,0.6666666666666666,0.962
Fatty acid biosynthesis,20,0.45,0.963
Glutathione metabolism,74,0.9864864864864865,0.963
Mucin type O-glycan biosynthesis,32,0.1875,0.963
Fc gamma R-mediated phagocytosis,97,0.979381443298969,0.964
Methionine degradation,11,0.9090909090909091,0.964
Vasopressin-regulated water reabsorption,44,0.9090909090909091,0.964
Epstein-Barr virus infection,230,0.8173913043478261,0.965
Arginine and proline metabolism,57,0.5789473684210527,0.966
Cysteine and methionine metabolism,57,0.9473684210526315,0.966
Protein digestion and absorption,110,0.4909090909090909,0.966
Endometrial cancer,58,0.5,0.966
2-Oxocarboxylic acid metabolism,34,0.7647058823529411,0.967
Drug metabolism - other enzymes,92,0.8478260869565217,0.967
Fat digestion and absorption,43,0.18604651162790697,0.967
Fatty acid elongation,29,0.5172413793103449,0.967
Melanogenesis,100,0.7,0.967
RF-C complex,5,6.6,0.967
"Citrate cycle (TCA cycle, Krebs cycle)",24,1.0833333333333333,0.968
Fatty acid metabolism,64,0.625,0.968
Glucagon signaling pathway,108,0.5462962962962963,0.968
N-glycan precursor trimming,6,0.6666666666666666,0.968
Pentose phosphate pathway (Pentose phosphate cycle),12,0.5,0.968
Asthma,25,0.6,0.968
MAPK (p38) signaling,22,1.3636363636363635,0.969
Virion - Human immunodeficiency virus,10,0.4,0.969
Motor proteins,196,0.826530612244898,0.969
PI3K-Akt signaling,13,0.6923076923076923,0.97
"Spliceosome, Prp19/CDC5L complex",13,0.7692307692307693,0.97
Starch and sucrose metabolism,36,0.4444444444444444,0.97
TREX complex,10,2.3,0.97
Apoptosis - multiple species,33,1.5454545454545454,0.971
Cul4-DDB1-CSA complex,6,1.5,0.971
Cul4-DDB1-DDB2 complex,6,1.5,0.971
Vitamin B6 metabolism,9,0.7777777777777778,0.971
Graft-versus-host disease,62,0.5161290322580645,0.971
Circadian rhythm,37,0.6756756756756757,0.972
Ferroptosis,42,0.8809523809523809,0.972
N-Glycan biosynthesis,53,0.5471698113207547,0.972
RNA degradation,90,0.8555555555555555,0.972
"Valine, leucine and isoleucine degradation",57,0.8070175438596491,0.972
Other glycan degradation,20,0.45,0.973
Prion disease,267,0.7865168539325843,0.973
Cell cycle - G2/M transition,10,3.1,0.975
Fructose and mannose metabolism,38,0.6842105263157895,0.975
"Leucine degradation, leucine => acetoacetate + acetyl-CoA",13,0.6923076923076923,0.975
Antigen processing and presentation,97,0.6185567010309279,0.976
Calcium signaling pathway,254,0.5078740157480315,0.976
"Fatty acid biosynthesis, elongation, mitochondria",6,1.1666666666666667,0.976
Cellular senescence,183,0.912568306010929,0.976
Tryptophan metabolism,54,0.6296296296296297,0.977
Central carbon metabolism in cancer,69,0.7246376811594203,0.977
Adherens junction,93,1.1290322580645162,0.978
Endocytosis,297,0.5757575757575758,0.978
GINS complex,4,7.5,0.978
Carbohydrate digestion and absorption,49,0.5306122448979592,0.979
Citrate cycle (TCA cycle),32,0.96875,0.979
Human papillomavirus infection,361,0.631578947368421,0.979
Amino sugar and nucleotide sugar metabolism,52,0.6346153846153846,0.981
DNA damage-induced cell cycle checkpoints,7,2.0,0.981
Necroptosis,175,0.6914285714285714,0.981
Autophagy - other,32,0.5625,0.982
Butanoate metabolism,28,0.7142857142857143,0.982
Biosynthesis of nucleotide sugars,38,0.7368421052631579,0.982
Inflammatory bowel disease,62,1.0161290322580645,0.982
Carbon metabolism,126,0.7698412698412699,0.983
"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",10,0.9,0.983
Glycerophospholipid metabolism,99,0.41414141414141414,0.983
Cardiac muscle contraction,87,0.6896551724137931,0.984
Hematopoietic cell lineage,98,0.7142857142857143,0.984
Longevity regulating pathway,90,0.8444444444444444,0.984
Steroid hormone biosynthesis,96,0.14583333333333334,0.984
Bacterial invasion of epithelial cells,76,1.0657894736842106,0.984
DNA polymerase delta complex,4,6.5,0.985
Herpes simplex virus 1 infection,458,0.38209606986899564,0.985
Non-alcoholic fatty liver disease (NAFLD),151,0.8940397350993378,0.986
Retrograde endocannabinoid signaling,150,0.5266666666666666,0.986
Propanoate metabolism,34,1.088235294117647,0.987
Wnt signaling,38,0.4473684210526316,0.987
AMPK signaling pathway,128,0.8046875,0.988
MCM complex,6,2.5,0.988
One carbon pool by folate,19,0.9473684210526315,0.988
Acute myeloid leukemia,70,1.1714285714285715,0.988
Activin signaling,10,0.7,0.989
APC/C complex,14,2.5714285714285716,0.989
FoxO signaling pathway,133,0.9924812030075187,0.989
Biosynthesis of cofactors,152,0.5526315789473685,0.989
Influenza A,173,0.930635838150289,0.989
Inflammatory bowel disease (IBD),59,1.0677966101694916,0.99
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",11,1.3636363636363635,0.99
Systemic lupus erythematosus,149,0.436241610738255,0.99
Allograft rejection,62,0.532258064516129,0.99
Diabetic cardiomyopathy,211,0.8909952606635071,0.99
Type I diabetes mellitus,69,0.4927536231884058,0.99
beta-Oxidation,13,1.0,0.991
Glycosphingolipid biosynthesis - lacto and neolacto series,28,0.21428571428571427,0.991
Histidine metabolism,28,0.4642857142857143,0.991
Lipoic acid metabolism,19,0.631578947368421,0.991
Cell cycle - G1/S transition,13,3.6923076923076925,0.993
Long-term potentiation,67,0.6268656716417911,0.993
Pyruvate metabolism,44,0.9090909090909091,0.993
Steroid biosynthesis,20,0.25,0.993
"Alanine, aspartate and glutamate metabolism",41,1.146341463414634,0.994
Fatty acid degradation,53,0.660377358490566,0.994
Chronic myeloid leukemia,76,1.394736842105263,0.994
Antifolate resistance,29,1.206896551724138,0.994
Galactose metabolism,34,0.5882352941176471,0.995
Lysine degradation,67,1.0,0.995
Mineral absorption,56,0.25,0.995
Phagosome,192,0.6510416666666666,0.995
Thyroid hormone signaling pathway,120,0.9833333333333333,0.995
Various types of N-glycan biosynthesis,43,0.5116279069767442,0.995
MicroRNAs in cancer,303,0.504950495049505,0.995
Cell cycle,157,1.0636942675159236,0.996
Ceramide biosynthesis,13,0.3076923076923077,0.996
Cytosolic DNA-sensing pathway,80,0.9,0.996
VEGF signaling pathway,58,1.0172413793103448,0.996
Prostate cancer,99,1.0707070707070707,0.997
Autoimmune thyroid disease,78,0.3974358974358974,0.997
Arachidonic acid metabolism,95,0.3684210526315789,0.998
beta-Alanine metabolism,37,0.8648648648648649,0.998
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.5555555555555556,0.998
Peroxisome,87,0.735632183908046,0.999
Purine metabolism,185,0.772972972972973,0.999
COPII complex,11,1.0,1.0
Heparan sulfate degradation,9,0.3333333333333333,1.0
"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",6,0.5,1.0
"Polyamine biosynthesis, arginine => ornithine => putrescine",4,0.75,1.0
"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,1.6666666666666667,1.0
