pathway,nums,percent,pvalue
Necroptosis,175,0.6228571428571429,0.503
Thyroid cancer,37,0.6216216216216216,0.509
Relaxin signaling pathway,129,0.7751937984496124,0.512
Pancreatic cancer,76,1.0,0.512
Endocrine resistance,93,0.7956989247311828,0.533
TGF-beta signaling,8,2.875,0.539
cAMP signaling pathway,224,0.5267857142857143,0.54
Systemic lupus erythematosus,149,0.28859060402684567,0.54
p53 signaling pathway,74,0.7972972972972973,0.545
HIF-1 signaling pathway,120,0.8,0.556
Renin secretion,76,0.39473684210526316,0.557
Fc epsilon RI signaling pathway,68,0.8235294117647058,0.561
Neutrophil extracellular trap formation,208,0.4567307692307692,0.568
Bacterial invasion of epithelial cells,76,1.013157894736842,0.568
Choline metabolism in cancer,98,0.6326530612244898,0.578
Mitophagy - animal,68,0.7941176470588235,0.592
Retinol metabolism,97,0.12371134020618557,0.592
Efferocytosis,155,0.6774193548387096,0.592
"Growth hormone synthesis, secretion and action",117,0.7008547008547008,0.596
MicroRNAs in cancer,303,0.36303630363036304,0.598
Hippo signaling pathway -multiple species,26,0.8846153846153846,0.599
Spliceosome,186,0.532258064516129,0.604
"Nucleotide sugar biosynthesis, glucose => UDP-glucose",7,0.5714285714285714,0.606
Hippo signaling pathway - multiple species,27,0.8518518518518519,0.606
Mucin type O-glycan biosynthesis,32,0.1875,0.61
Other glycan degradation,20,0.45,0.613
Ras signaling pathway,242,0.5041322314049587,0.615
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.23809523809523808,0.617
Phagosome,192,0.5625,0.622
"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",12,0.6666666666666666,0.623
RIG-I-like receptor signaling pathway,73,0.6438356164383562,0.624
Cellular senescence,183,0.6721311475409836,0.625
Long-term depression,61,0.5245901639344263,0.632
Insulin resistance,110,0.7727272727272727,0.633
Dopaminergic synapse,138,0.463768115942029,0.638
Antigen processing and presentation,97,0.5463917525773195,0.641
Ceramide biosynthesis,13,0.3076923076923077,0.642
Vascular smooth muscle contraction,145,0.6,0.642
Sphingolipid metabolism,57,0.3684210526315789,0.643
Triacylglycerol biosynthesis,16,0.375,0.643
"Ribosome, eukaryotes",98,0.7653061224489796,0.646
ECM-receptor interaction,89,0.7528089887640449,0.656
Cortisol synthesis and secretion,72,0.6944444444444444,0.656
Platelet activation,126,0.8492063492063492,0.66
DNA polymerase delta complex,4,0.75,0.664
Adipocytokine signaling pathway,73,0.8493150684931506,0.665
ECS complex,12,0.3333333333333333,0.668
Apoptosis - multiple species,33,0.9393939393939394,0.673
Primary immunodeficiency,36,0.8888888888888888,0.673
Glycolysis / Gluconeogenesis,70,0.6142857142857143,0.674
Nitrogen metabolism,17,0.29411764705882354,0.683
Glutamatergic synapse,116,0.5,0.686
Hippo signaling,15,0.8666666666666667,0.698
Inflammatory mediator regulation of TRP channels,127,0.4566929133858268,0.699
Glycosaminoglycan biosynthesis - keratan sulfate,14,0.21428571428571427,0.701
"RNA polymerase II, eukaryotes",13,0.38461538461538464,0.703
Purine metabolism,185,0.5459459459459459,0.704
Prostate cancer,99,0.7676767676767676,0.708
Amyotrophic lateral sclerosis (ALS),52,0.8653846153846154,0.709
GINS complex,4,0.75,0.712
"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",5,0.8,0.714
Non-alcoholic fatty liver disease,156,0.8141025641025641,0.716
Cytochrome bc1 complex respiratory unit,3,1.0,0.717
Succinate dehydrogenase (ubiquinone),4,1.0,0.718
Human papillomavirus infection,361,0.5069252077562327,0.719
BMP signaling,20,0.65,0.722
Oxytocin signaling pathway,154,0.6688311688311688,0.723
Prolactin signaling pathway,74,0.7432432432432432,0.724
Sphingosine biosynthesis,17,0.35294117647058826,0.725
JAK-STAT signaling,19,1.5263157894736843,0.735
Non-alcoholic fatty liver disease (NAFLD),151,0.8211920529801324,0.735
mTOR signaling pathway,158,0.4620253164556962,0.736
Aldosterone synthesis and secretion,105,0.6,0.737
RPA complex,3,1.3333333333333333,0.737
Cell cycle,157,0.7707006369426752,0.738
Rap1 signaling pathway,218,0.6055045871559633,0.739
FoxO signaling pathway,133,0.7142857142857143,0.743
Prion disease,267,0.6853932584269663,0.743
Axon guidance,183,0.5901639344262295,0.745
Hypertrophic cardiomyopathy,91,0.8461538461538461,0.747
"Pyruvate oxidation, pyruvate => acetyl-CoA",5,1.4,0.748
Endometrial cancer,58,0.46551724137931033,0.749
Phosphonate and phosphinate metabolism,6,0.6666666666666666,0.753
Notch signaling,17,0.29411764705882354,0.764
Graft-versus-host disease,62,0.5,0.765
Fatty acid biosynthesis,20,0.55,0.766
RNA degradation,90,0.4777777777777778,0.766
"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",20,0.85,0.767
Adrenergic signaling in cardiomyocytes,156,0.782051282051282,0.77
Arginine and proline metabolism,57,0.6140350877192983,0.771
"Aminoacyl-tRNA biosynthesis, eukaryotes",38,0.47368421052631576,0.772
AMPK signaling pathway,128,0.5625,0.773
Ribosome,187,0.5508021390374331,0.776
Cell adhesion molecules (CAMs),169,0.41420118343195267,0.777
Synthesis and degradation of ketone bodies,11,0.36363636363636365,0.78
Cell adhesion molecules,182,0.3901098901098901,0.78
Viral life cycle - HIV-1,61,0.8852459016393442,0.782
Dilated cardiomyopathy,94,0.8829787234042553,0.782
Methionine salvage pathway,11,0.36363636363636365,0.786
Glycosaminoglycan degradation,21,0.19047619047619047,0.789
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,26,0.11538461538461539,0.789
NADH dehydrogenase (ubiquinone) 1 beta subcomplex,14,0.35714285714285715,0.79
"RNA polymerase I, eukaryotes",13,0.38461538461538464,0.793
Gastric cancer,150,0.5533333333333333,0.794
beta-Alanine metabolism,37,0.7027027027027027,0.795
Intestinal immune network for IgA production,45,0.8,0.795
Maturity onset diabetes of the young,27,0.2222222222222222,0.795
"N-glycan biosynthesis, complex type",16,0.1875,0.796
Hepatocellular carcinoma,174,0.603448275862069,0.797
cGMP-PKG signaling pathway,175,0.68,0.798
"Citrate cycle (TCA cycle, Krebs cycle)",24,1.0416666666666667,0.798
Lipoic acid metabolism,19,0.7368421052631579,0.798
H/ACA ribonucleoprotein complex,4,1.25,0.799
Motor proteins,196,0.5969387755102041,0.799
Holo-TFIIH complex,10,0.4,0.8
One carbon pool by folate,19,0.2631578947368421,0.8
COPII complex,11,0.8181818181818182,0.801
Peroxisome,87,0.5632183908045977,0.801
Metabolism of xenobiotics by cytochrome P450,75,0.5333333333333333,0.802
Ubiquinone and other terpenoid-quinone biosynthesis,11,0.45454545454545453,0.805
Histidine metabolism,28,0.42857142857142855,0.806
Cholinergic synapse,114,0.6403508771929824,0.808
Aminoacyl-tRNA biosynthesis,84,0.2261904761904762,0.812
Fanconi anemia pathway,51,0.23529411764705882,0.813
Hypertrophic cardiomyopathy (HCM),84,0.8928571428571429,0.813
Inositol phosphate metabolism,73,0.6575342465753424,0.813
Sulfur metabolism,14,0.5,0.817
Melanoma,72,0.75,0.817
Platinum drug resistance,80,0.8375,0.818
Proximal tubule bicarbonate reclamation,22,0.6818181818181818,0.819
Arachidonic acid metabolism,95,0.3684210526315789,0.82
Arrhythmogenic right ventricular cardiomyopathy (ARVC),72,0.7083333333333334,0.82
Drug metabolism - other enzymes,92,0.5217391304347826,0.82
Nucleotide metabolism,84,0.6071428571428571,0.821
Chemical carcinogenesis - reactive oxygen species,223,0.7040358744394619,0.821
Circadian entrainment,100,0.53,0.824
Homologous recombination,42,0.3333333333333333,0.825
VEGF signaling pathway,58,0.9827586206896551,0.825
Arrhythmogenic right ventricular cardiomyopathy,77,0.6493506493506493,0.825
Biosynthesis of amino acids,84,0.5714285714285714,0.827
Ovarian steroidogenesis,65,0.4461538461538462,0.828
GABAergic synapse,91,0.5164835164835165,0.831
"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",14,1.1428571428571428,0.833
Longevity regulating pathway - multiple species,62,0.9838709677419355,0.838
Type I diabetes mellitus,69,0.5072463768115942,0.838
2-Oxocarboxylic acid metabolism,34,0.7647058823529411,0.839
Steroid hormone biosynthesis,96,0.11458333333333333,0.839
Fatty acid degradation,53,0.6415094339622641,0.841
Lysosome,136,0.5588235294117647,0.842
Nucleotide excision repair,58,0.8448275862068966,0.842
APC/C complex,14,0.5714285714285714,0.843
RNA transport,167,0.6946107784431138,0.843
Citrate cycle (TCA cycle),32,0.96875,0.845
Lsm 1-7 complex,7,1.0,0.845
Synaptic vesicle cycle,77,0.36363636363636365,0.845
Taste transduction,92,0.09782608695652174,0.845
Lsm 2-8 complex,7,1.0,0.848
Metabolic pathways,1315,0.3779467680608365,0.851
Galactose metabolism,34,0.5,0.852
Pentose phosphate pathway,34,0.4117647058823529,0.852
Nicotinate and nicotinamide metabolism,45,0.4444444444444444,0.853
SNARE interactions in vesicular transport,33,0.6060606060606061,0.853
Mismatch repair,22,1.0454545454545454,0.858
Starch and sucrose metabolism,36,0.5555555555555556,0.858
Thyroid hormone synthesis,74,0.6486486486486487,0.862
Diabetic cardiomyopathy,211,0.8009478672985783,0.862
Cytochrome c oxidase,25,0.6,0.863
DNA replication,35,1.0285714285714285,0.864
Hedgehog signaling pathway,58,0.41379310344827586,0.864
"Exosome, eukaryotes",10,0.6,0.865
Basal transcription factors,45,0.6444444444444445,0.868
Drug metabolism - cytochrome P450,72,0.4305555555555556,0.87
Insulin signaling pathway,143,0.5594405594405595,0.87
Pentose phosphate pathway (Pentose phosphate cycle),12,0.5,0.871
HRD1/SEL1 ERAD complex,13,0.23076923076923078,0.872
Serotonergic synapse,133,0.3157894736842105,0.875
Calcium signaling pathway,254,0.4763779527559055,0.876
Thyroid hormone signaling pathway,120,0.8083333333333333,0.876
"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",10,1.2,0.877
Viral myocarditis,87,0.7701149425287356,0.877
"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",11,1.3636363636363635,0.878
Porphyrin metabolism,43,0.32558139534883723,0.878
Nucleocytoplasmic transport,117,0.6581196581196581,0.878
Basal cell carcinoma,63,0.31746031746031744,0.878
Bile secretion,100,0.41,0.88
Fatty acid metabolism,64,0.609375,0.88
Methionine degradation,11,0.36363636363636365,0.881
NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,16,0.8125,0.881
Terpenoid backbone biosynthesis,24,0.375,0.881
Glycosphingolipid biosynthesis - lacto and neolacto series,28,0.14285714285714285,0.883
"Valine, leucine and isoleucine degradation",57,0.6842105263157895,0.883
"Spliceosome, U2-snRNP",21,1.1428571428571428,0.884
Autophagy - animal,167,0.5269461077844312,0.885
Base excision repair,49,0.6122448979591837,0.886
MAPK (JNK) signaling,21,0.6666666666666666,0.886
Oxidative phosphorylation,151,0.5562913907284768,0.886
Glutathione metabolism,74,0.6891891891891891,0.887
Regulation of lipolysis in adipocytes,57,0.7894736842105263,0.888
Asthma,25,0.64,0.889
Lysine degradation,67,0.5970149253731343,0.89
Non-small cell lung cancer,72,0.8055555555555556,0.89
Chemical carcinogenesis - DNA adducts,84,0.42857142857142855,0.891
Fatty acid elongation,29,0.4482758620689655,0.893
Melanogenesis,100,0.59,0.894
"beta-Oxidation, acyl-CoA synthesis",8,0.375,0.895
"Glycine, serine and threonine metabolism",40,0.6,0.895
Heparan sulfate degradation,9,0.3333333333333333,0.895
Sm core complex,8,1.375,0.895
Central carbon metabolism in cancer,69,0.7101449275362319,0.895
Longevity regulating pathway,90,0.7555555555555555,0.896
Porphyrin and chlorophyll metabolism,41,0.3902439024390244,0.896
"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",4,0.75,0.897
Propanoate metabolism,34,0.9117647058823529,0.898
Ubiquitin mediated proteolysis,151,0.6158940397350994,0.899
Glycerophospholipid metabolism,99,0.36363636363636365,0.9
Long-term potentiation,67,0.4626865671641791,0.9
"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",11,1.2727272727272727,0.9
PPAR signaling pathway,90,0.45555555555555555,0.902
Protein digestion and absorption,110,0.45454545454545453,0.903
Protein export,31,0.3225806451612903,0.903
Alzheimer's disease,175,0.6857142857142857,0.905
Pyrimidine metabolism,107,0.5794392523364486,0.905
Salivary secretion,88,0.5795454545454546,0.905
Ferroptosis,42,0.9047619047619048,0.907
Neuroactive ligand-receptor interaction,393,0.14249363867684478,0.907
Alzheimer disease,383,0.5221932114882507,0.907
Cardiac muscle contraction,87,0.735632183908046,0.909
"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",27,0.5185185185185185,0.91
"Alanine, aspartate and glutamate metabolism",41,0.926829268292683,0.912
"F-type ATPase, eukaryotes",17,0.6470588235294118,0.912
"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",22,0.18181818181818182,0.912
Exon junction complex (EJC),22,0.9090909090909091,0.913
Amyotrophic lateral sclerosis,369,0.5392953929539296,0.913
Gap junction,86,0.813953488372093,0.914
Tryptophan metabolism,54,0.5,0.914
Parkinson's disease,144,0.7013888888888888,0.915
"Spliceosome, U1-snRNP",11,1.0909090909090908,0.917
"Gluconeogenesis, oxaloacetate => fructose-6P",19,0.5263157894736842,0.92
Selenocompound metabolism,18,0.5555555555555556,0.921
Oocyte meiosis,123,0.6991869918699187,0.923
RNA polymerase,36,0.3888888888888889,0.923
"Fatty acid biosynthesis, elongation, mitochondria",6,1.1666666666666667,0.924
Nuclear pore complex,41,0.7560975609756098,0.926
Fructose and mannose metabolism,38,0.5526315789473685,0.929
Pancreatic secretion,116,0.3706896551724138,0.93
Tyrosine metabolism,41,0.34146341463414637,0.93
Circadian rhythm,37,0.5135135135135135,0.931
Other types of O-glycan biosynthesis,43,0.46511627906976744,0.931
THC complex,5,1.0,0.931
Autoimmune thyroid disease,78,0.38461538461538464,0.932
Pathways of neurodegeneration - multiple diseases,471,0.49469214437367304,0.933
EGFR tyrosine kinase inhibitor resistance,79,0.6835443037974683,0.933
Arginine biosynthesis,20,0.75,0.934
GnRH secretion,63,0.6190476190476191,0.934
Glycerolipid metabolism,64,0.265625,0.936
"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",6,0.5,0.936
Parkinson disease,264,0.5984848484848485,0.936
Dorso-ventral axis formation,26,0.8461538461538461,0.937
PI3K-Akt signaling,13,0.7692307692307693,0.937
Retrograde endocannabinoid signaling,150,0.5266666666666666,0.937
Cell cycle - G1/S transition,13,1.3846153846153846,0.938
Insulin secretion,86,0.6744186046511628,0.939
MAPK (p38) signaling,22,1.0,0.941
Pyruvate metabolism,44,0.8409090909090909,0.941
Endocrine and other factor-regulated calcium reabsorption,61,0.4426229508196721,0.943
Morphine addiction,91,0.5274725274725275,0.944
"V-type ATPase, eukaryotes",24,0.5416666666666666,0.947
Huntington disease,302,0.5397350993377483,0.948
Butanoate metabolism,28,0.6785714285714286,0.949
Autophagy - other,32,0.34375,0.95
BRCA1-associated genome surveillance complex (BASC),16,0.875,0.95
Olfactory transduction,2230,0.0026905829596412557,0.95
Vasopressin-regulated water reabsorption,44,0.8863636363636364,0.95
Collecting duct acid secretion,27,0.48148148148148145,0.951
beta-Oxidation,13,1.0,0.952
"Leucine degradation, leucine => acetoacetate + acetyl-CoA",13,0.7692307692307693,0.952
"RNA polymerase III, eukaryotes",18,0.5555555555555556,0.953
Carbon metabolism,126,0.626984126984127,0.955
Cytochrome bc1 complex,10,1.2,0.956
Ether lipid metabolism,48,0.4583333333333333,0.956
"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",6,1.1666666666666667,0.956
Aldosterone-regulated sodium reabsorption,39,0.6410256410256411,0.958
Cell cycle - G2/M transition,10,0.9,0.96
mRNA surveillance pathway,105,0.5619047619047619,0.96
Carbohydrate digestion and absorption,49,0.4897959183673469,0.961
Gastric acid secretion,75,0.6666666666666666,0.961
Various types of N-glycan biosynthesis,43,0.27906976744186046,0.961
Biosynthesis of unsaturated fatty acids,36,0.3611111111111111,0.962
Fat digestion and absorption,43,0.27906976744186046,0.963
RF-C complex,5,1.8,0.963
TREX complex,10,1.1,0.963
Glucagon signaling pathway,108,0.5092592592592593,0.966
Phosphatidylinositol signaling system,99,0.46464646464646464,0.966
Proteasome,47,1.0851063829787233,0.966
Biosynthesis of cofactors,152,0.4407894736842105,0.967
MCM complex,6,1.3333333333333333,0.969
Mineral absorption,56,0.23214285714285715,0.969
Phenylalanine metabolism,24,0.20833333333333334,0.97
Notch signaling pathway,63,0.7301587301587301,0.973
Cysteine and methionine metabolism,57,0.5964912280701754,0.977
ESCRT-III complex,11,0.45454545454545453,0.977
Glioma,74,0.7297297297297297,0.977
Allograft rejection,62,0.5161290322580645,0.978
Progesterone-mediated oocyte maturation,92,0.8478260869565217,0.979
Wnt signaling,38,0.3684210526315789,0.979
ATP-dependent chromatin remodeling,136,0.4264705882352941,0.981
"Glycolysis, core module involving three-carbon compounds",13,0.6923076923076923,0.982
Cholesterol metabolism,50,0.64,0.983
Amino sugar and nucleotide sugar metabolism,52,0.36538461538461536,0.984
Huntington's disease,194,0.6391752577319587,0.986
"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",11,0.7272727272727273,0.987
cAMP signaling,15,1.4,0.989
Biosynthesis of nucleotide sugars,38,0.39473684210526316,0.991
Spinocerebellar ataxia,141,0.5390070921985816,0.992
Thermogenesis,231,0.6233766233766234,0.993
"Proteasome, 19S regulatory particle (PA700)",19,0.5789473684210527,0.996
"Spliceosome, U4/U6.U5 tri-snRNP",32,0.75,0.996
Survival motor neuron (SMN) complex,9,0.6666666666666666,0.996
eIF4F complex,8,0.875,0.997
Folate biosynthesis,26,0.23076923076923078,0.998
Polycomb repressive complex,84,0.5357142857142857,0.998
N-Glycan biosynthesis,53,0.37735849056603776,0.999
BER complex,10,0.3,1.0
"C5 isoprenoid biosynthesis, mevalonate pathway",11,0.2727272727272727,1.0
Cul4-DDB1-CSA complex,6,0.5,1.0
Cul4-DDB1-DDB2 complex,6,0.5,1.0
Glyoxylate and dicarboxylate metabolism,32,0.71875,1.0
Immunoproteasome,18,1.6666666666666667,1.0
"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,1.0,1.0
Type II diabetes mellitus,48,0.6041666666666666,1.0
