GeneSymbol,PValue
Fam64a,0.2235
Syce2,0.2275
Rcc1,0.2285
Dck,0.229
Xpo1,0.2295
Impdh2,0.2315
Mcm4,0.232
Vrk1,0.232
Tcp1,0.234
Mcm7,0.2345
Palb2,0.235
Fam60a,0.2355
Sox12,0.2365
Pold3,0.239
Lpar4,0.2405
Klf9,0.242
Zmynd19,0.244
Gins3,0.245
Tex10,0.246
Rad51ap1,0.249
4632434I11Rik,0.249
Mlycd,0.251
Rrm1,0.2515
Hirip3,0.253
Kif18a,0.2545
Ect2,0.257
Rnps1,0.2575
Wdhd1,0.2575
Chtf18,0.261
Nap1l1,0.2625
Topbp1,0.265
Zwilch,0.265
Dut,0.266
E2f8,0.269
Rrp1b,0.27
Fanci,0.2715
Srsf3,0.272
Bub1,0.2725
Ube2t,0.2795
Nsl1,0.2845
Pask,0.2855
Kif18b,0.2925
Ercc6l,0.2925
Diap3,0.293
Rbm14,0.2935
Phf20,0.294
Kif22,0.298
Mad2l1,0.2995
Zfp711,0.301
Fam54a,0.304
Pias1,0.307
Taf9,0.3075
Orc1,0.3085
Sf3a3,0.3105
Exo1,0.312
Gtse1,0.312
Tacc3,0.313
Spc24,0.3135
Nasp,0.3145
Rfc3,0.3185
Tcf19,0.322
Cdca3,0.3225
Lrwd1,0.3235
Ccna2,0.324
Gins2,0.3245
Rbck1,0.327
Ythdf1,0.3275
Gabpb1,0.3285
Tet1,0.3295
Maf,0.33
Rrp15,0.3315
Nup93,0.335
Lsm3,0.3365
Ncapd2,0.3405
Cenpn,0.343
Suz12,0.3455
Gar1,0.347
Psma5,0.3475
Cenpm,0.3485
Mki67,0.3485
Mms22l,0.35
Rad51,0.35
Rbbp8,0.353
Pold1,0.353
Zfp599,0.353
Kntc1,0.3535
Oip5,0.354
Tcfl5,0.3545
2610318N02Rik,0.3575
Mtf2,0.359
Cenpa,0.3615
Sdad1,0.364
4930579G24Rik,0.365
Tk1,0.366
Pif1,0.367
Gen1,0.3695
Tpx2,0.371
Snrpg,0.3755
Nmral1,0.3815
Polr1b,0.382
Aprt,0.3845
Poc1a,0.385
Fen1,0.3875
Prim2,0.3875
Snrpe,0.3885
Hnrnpu,0.394
Fignl1,0.395
Haus4,0.3965
Ppp1ca,0.3975
Pole,0.399
Psat1,0.4
Prc1,0.4005
Srebf2,0.404
Trim27,0.405
Cenpt,0.405
Haus5,0.408
Suv39h1,0.4105
BC030867,0.411
Pbk,0.414
Topors,0.4155
Zfp566,0.4165
Sumo2,0.4205
Gstt1,0.424
Hnrnpk,0.428
Fam83d,0.43
Nup37,0.437
Trp53inp2,0.438
Shcbp1,0.438
Ska3,0.4405
Melk,0.442
Nup62,0.4425
Utp15,0.4465
Ska1,0.449
Cnot6,0.4495
Srsf7,0.4505
Clcn5,0.4505
Rfc5,0.4515
Mis18bp1,0.4525
Lrr1,0.4535
Traip,0.4555
Fbxo5,0.4625
Hnrpdl,0.465
Rps6ka6,0.466
Pfas,0.47
Mcm5,0.471
Lig1,0.473
Ncaph,0.4745
Nup85,0.4745
Lbr,0.476
Dnmt1,0.4845
Mbd3,0.487
Hnrnpa1,0.4875
Mcm3,0.4875
Nrm,0.488
Dhx15,0.491
Ruvbl1,0.494
Eri2,0.497
Fubp3,0.499
Mcm2,0.501
Cdkn2a,0.502
H2afz,0.502
Hat1,0.503
Mcm6,0.507
Gm98,0.508
Tusc3,0.51
Foxj1,0.516
Cdc25a,0.5185
Lmnb2,0.5235
D030056L22Rik,0.54
Usp37,0.5425
Cenpl,0.546
Mybbp1a,0.55
Rtf1,0.553
Serpinb9,0.556
Pkmyt1,0.557
Ruvbl2,0.559
Ints7,0.5615
Sp1,0.568
Dnmt3b,0.568
Ppan,0.57
Sf3a1,0.572
Aire,0.578
Fyco1,0.5815
Zfp280c,0.582
Dis3,0.5825
A230050P20Rik,0.586
Mak16,0.589
Rpusd4,0.592
Foxh1,0.5955
Hus1,0.601
Rpl6,0.6015
Slc25a39,0.605
Tubb5,0.609
Wdr90,0.612
Zfp518b,0.615
Rps15,0.616
Cebpa,0.616
Esrrb,0.621
Mcee,0.623
Katna1,0.628
Brca1,0.632
Mybl2,0.633
Zfp532,0.634
Rpl32,0.6385
Rbpj,0.64
Gli3,0.6475
Pde8a,0.648
Cpeb1,0.649
Ttll7,0.65
Zfp354c,0.651
Jarid2,0.653
Grlf1,0.6535
Wdr37,0.6545
Creb1,0.655
Polr2a,0.656
Flrt2,0.6565
Ptpdc1,0.657
Taf6l,0.657
Zscan21,0.659
Tlcd2,0.6595
Grip1,0.6605
Tcf7l1,0.6615
Blm,0.662
Zranb2,0.6625
Pde7a,0.666
Pex19,0.666
Msra,0.6665
Ebf3,0.6685
Phf21a,0.669
Mapre2,0.669
Zfp93,0.67
Slc2a13,0.67
Npr1,0.6705
Tbc1d8b,0.671
Akr7a5,0.6715
Klhdc1,0.673
Btd,0.6735
Lass5,0.6745
Scand1,0.6745
Tcf3,0.6755
Map3k2,0.677
Creb3l1,0.677
Sec14l2,0.678
Cenpb,0.6785
Khk,0.6795
Agpat3,0.681
Purb,0.6815
Sco2,0.6815
Drap1,0.682
Rabggta,0.683
Ate1,0.685
Smarcal1,0.6855
Reep6,0.69
Zzz3,0.6985
Ash2l,0.7035
Zfp473,0.7055
Zfp26,0.706
Zfp524,0.71
Rbm22,0.7105
Rheb,0.7115
Zbtb1,0.721
Rfwd3,0.725
Gtsf1,0.729
Syt9,0.7365
Klf15,0.7365
Lsm14a,0.7375
1700018B24Rik,0.7475
Bola1,0.749
Zfp46,0.7515
Basp1,0.76
Abt1,0.765
Mov10,0.766
Zfp64,0.767
Nr6a1,0.769
Neto2,0.7705
Nfatc1,0.7725
Cdk5rap2,0.7735
Trabd,0.7745
Clu,0.78
Cbx2,0.781
Aebp2,0.782
Hnrnpm,0.783
Srrt,0.784
Fosb,0.7895
Mosc2,0.7905
Pcyt2,0.7935
Dak,0.7945
Sephs1,0.7965
Brca2,0.7985
Slc25a15,0.8
Pdzk1,0.8
Dgat2,0.8005
Enpp3,0.8085
Vamp4,0.809
Irf6,0.8095
1810055G02Rik,0.8105
2510009E07Rik,0.814
Arrdc1,0.8295
Cd47,0.848
Zmiz1,0.8495
Fam178b,0.85
Zscan10,0.87
Csnk2a1,0.874
Creld1,0.876
Bcor,0.877
Nin,0.8825
Sall4,0.884
Prdm14,0.8845
1700019A02Rik,0.8865
Phb,0.888
Atp5g1,0.8885
Med13,0.891
Sra1,0.895
Ldhc,0.896
Pbx4,0.9105
Ybx2,0.9135
Slc38a4,0.929
Cyp2s1,0.93
Dsg2,0.935
Cdh1,0.936
Car4,0.939
2010001M06Rik,0.939
Ano9,0.9395
Cldn7,0.94
Cblc,0.94
Ceacam1,0.941
Crb3,0.941
Ccdc68,0.9415
Irx3,0.942
Ap1m2,0.9425
2200002D01Rik,0.9425
Ckmt1,0.9435
Bspry,0.944
Ddx39,0.944
C77080,0.9445
2610528J11Rik,0.9445
Cdcp1,0.9445
Bcas1,0.9445
Arhgef16,0.9445
Cldn3,0.9455
Cldn4,0.946
9130017N09Rik,0.946
AA467197,0.946
1700019N12Rik,0.947
Edn2,0.947
Kdm3a,0.948
1810019J16Rik,0.9485
5730559C18Rik,0.949
St3gal5,0.949
8430427H17Rik,0.951
Cds1,0.9535
Gata2,0.9545
Chmp4c,0.9545
Col4a2,0.9545
Bub3,0.9625
Clgn,0.965
Vcpip1,0.9685
Hdac4,0.973
Mob2,0.9745
Cited1,0.976
Apex1,0.9765
Iqcg,0.9795
Hist1h2bc,0.98
Ep400,0.98
Cdk12,0.981
Gabpb2,0.9815
Zfp13,0.9835
Troap,0.9835
Dmrt1,0.984
Elk4,0.9855
Nsmaf,0.9945
Zfp827,0.997
Zfp771,0.9985
Tbx21,0.9985
Sox17,0.999
Tbx2,0.999
Ehf,0.9995
Nr4a1,0.9995
Phf5a,0.9995
Erf,1.0
Scly,1.0
Kif13a,1.0
Gtf2f2,1.0
Ltb,1.0
Mpc1,1.0
Chd8,1.0
Tcf25,1.0
Hn1,1.0
Elf3,1.0
Ethe1,1.0
Ptpla,1.0
Tarsl2,1.0
Ermp1,1.0
Galm,1.0
Tcf15,1.0
Prkaa1,1.0
Bicc1,1.0
Hoxc4,1.0
Amn,1.0
Herpud1,1.0
Kcnk6,1.0
Ltbr,1.0
Mier1,1.0
Rpl31,1.0
Fxyd5,1.0
Nfkb1,1.0
Phip,1.0
Serpinb9b,1.0
Hbp1,1.0
Gata3,1.0
Zcchc2,1.0
Tsn,1.0
Utf1,1.0
Hmg20b,1.0
Pbrm1,1.0
Hif1a,1.0
Phldb2,1.0
Naa16,1.0
Aes,1.0
Zfp263,1.0
Rprd2,1.0
Gpx3,1.0
Ptprm,1.0
Eif3f,1.0
Zfp105,1.0
Nrp1,1.0
Edf1,1.0
E2f4,1.0
Rrs1,1.0
Cmtm7,1.0
Arid4b,1.0
Phka1,1.0
Casp2,1.0
Mars,1.0
Lrfn1,1.0
Ppp1r15a,1.0
Nr5a2,1.0
Chpt1,1.0
Men1,1.0
Creg1,1.0
Med1,1.0
Npr3,1.0
Rnf10,1.0
Fabp7,1.0
Ncaph2,1.0
Ctla2a,1.0
Iqsec2,1.0
Eprs,1.0
Armcx2,1.0
Pds5b,1.0
Ier2,1.0
Pus7l,1.0
Tex9,1.0
Zfp512,1.0
Nadsyn1,1.0
Ephb4,1.0
Noc4l,1.0
Aspn,1.0
Def6,1.0
Nufip1,1.0
Phkg2,1.0
Ppp4c,1.0
Rbm43,1.0
Ing2,1.0
Cndp2,1.0
Kif3a,1.0
Nr2c2,1.0
Zbtb48,1.0
Rest,1.0
Rap2c,1.0
Aox1,1.0
Pcx,1.0
Gatad2b,1.0
Slc7a7,1.0
Eif3e,1.0
Slc9a3r1,1.0
Anapc5,1.0
Chd1,1.0
Stac2,1.0
8430410K20Rik,1.0
Mbd4,1.0
Hnrnpa3,1.0
Cic,1.0
Kpnb1,1.0
Mbtps2,1.0
Agpat9,1.0
Ids,1.0
Prnp,1.0
Elk3,1.0
Crebzf,1.0
Taf7,1.0
Agpat2,1.0
Zmynd11,1.0
Nae1,1.0
Zscan12,1.0
Dnajb4,1.0
Prickle2,1.0
Mapk3,1.0
Rnaseh2b,1.0
Plagl2,1.0
Nup133,1.0
Patz1,1.0
Taf9b,1.0
Snx5,1.0
Ddx11,1.0
Grhl3,1.0
Tdp1,1.0
Zfhx3,1.0
Rps3a,1.0
Ppil1,1.0
Asxl1,1.0
Zfp9,1.0
Pdlim2,1.0
