GeneSymbol,PValue
Hdac7,0.127
Tgfb1i1,0.128
Dnajc2,0.129
Maf,0.13
Apex1,0.131
Scara3,0.132
Msn,0.133
Kif2c,0.133
Col11a1,0.133
Nfya,0.137
Tgfb3,0.143
Col4a2,0.146
E2f7,0.147
Sulf1,0.147
Phf6,0.149
Glis2,0.149
Adamts1,0.152
Thbs2,0.152
Kdelr3,0.153
Rbbp7,0.153
Jdp2,0.154
Mrc2,0.155
Aurka,0.156
Trim28,0.157
Bmper,0.159
Sgol1,0.161
Timp2,0.161
Prkdc,0.166
Rhoj,0.166
Adam12,0.166
Zc3h8,0.166
Ltbp1,0.167
Msrb3,0.167
Nop56,0.167
Elf4,0.168
Anp32e,0.169
Rbmx,0.169
Fkbp7,0.17
Stat4,0.172
Gli2,0.172
B630019K06Rik,0.174
Tmem45a,0.176
Dkc1,0.179
Snrpf,0.18
Zfp579,0.18
Sphk1,0.181
Trim16,0.182
Sass6,0.184
Arid4b,0.185
Srsf7,0.187
Prr11,0.188
Lgals1,0.189
Fbln2,0.19
Cdk1,0.193
Cdkn3,0.194
Impdh2,0.197
Hnrnpk,0.197
Tpx2,0.198
Fubp1,0.199
Asf1b,0.2
Cdc7,0.201
Acvrl1,0.202
Kif23,0.202
Atf2,0.203
Rbmx2,0.207
Pds5b,0.208
Mll2,0.208
Akap2,0.209
Kdm1a,0.21
Ncapg2,0.212
Zfp647,0.212
Snrnp40,0.213
Lig1,0.213
Hnrnpab,0.214
Rpl7a,0.218
Skp2,0.221
Ahr,0.222
Ephb4,0.225
Chek1,0.226
Akap12,0.229
Hdac2,0.23
Junb,0.232
Irs1,0.233
D0H4S114,0.234
Rpl15,0.235
Rrm1,0.236
Zfp593,0.238
Pole2,0.239
Rpl13a,0.24
Zscan18,0.244
Serpinh1,0.244
Runx1,0.247
Gng11,0.248
Rpl18a,0.25
Hells,0.253
Slit2,0.254
Cct5,0.257
Dimt1,0.257
Ska2,0.259
Ccna2,0.261
Rrp1b,0.262
Fbl,0.264
Ercc6l,0.265
Orc6,0.267
Ckap2l,0.268
Cep55,0.268
Rpl6,0.268
Irx1,0.269
Ccne1,0.272
Mad2l1,0.272
Fat4,0.274
Vasn,0.275
Col16a1,0.276
Zbtb10,0.278
Cxcl12,0.279
Dsn1,0.281
Emp3,0.281
Tk1,0.284
Cmtm3,0.284
Cdca3,0.286
Smo,0.287
Myo1c,0.288
Hoxc5,0.289
Ncor2,0.289
Zhx3,0.291
Cdc42ep3,0.292
Carhsp1,0.292
Ilf3,0.295
Birc5,0.295
Epha3,0.297
Cebpb,0.298
Slc44a2,0.3
Mecom,0.3
Igfbp6,0.3
Calcrl,0.3
Frmd6,0.3
Atad5,0.301
Lix1l,0.301
4930427A07Rik,0.304
Topbp1,0.308
Hnrpdl,0.309
Islr,0.309
Olfml3,0.31
Rad51ap1,0.312
Csrnp2,0.313
Tef,0.313
Sepn1,0.314
Trp53,0.315
Actn1,0.315
Sf3a3,0.318
Ankrd1,0.32
Prdx5,0.321
Uba2,0.321
Nfkb1,0.322
Zfp423,0.322
Gtf2e1,0.323
Nono,0.323
Gins3,0.327
Smarcc1,0.328
Fam38a,0.329
Nup107,0.329
Zfp110,0.329
Ptplad2,0.33
Nfib,0.33
Nfatc2,0.33
Fbn2,0.331
Anln,0.334
1810013D15Rik,0.334
Zfp280d,0.335
Gnl3,0.335
C1qtnf2,0.336
1700066M21Rik,0.337
Shc1,0.339
Sod1,0.341
Mcm4,0.342
Nuf2,0.342
Nfrkb,0.344
Usp1,0.345
Zfp592,0.346
Armc5,0.346
Rftn2,0.346
Lhx9,0.347
Fn1,0.348
Rrm2,0.349
Smpd4,0.35
Arhgap28,0.352
2610203C20Rik,0.352
Hey2,0.354
Wbp7,0.355
Ect2,0.355
Pcdh1,0.356
Dut,0.357
Ptk7,0.358
Tcerg1,0.358
Msh6,0.359
Zfp64,0.36
Trp53bp1,0.362
Mecp2,0.362
She,0.363
Umps,0.364
Nrp1,0.365
Mtf2,0.366
Hhex,0.366
Kif11,0.37
Sod3,0.371
Haus1,0.373
Dctd,0.375
Zfp292,0.376
Prrg2,0.377
Tcf19,0.377
Ednra,0.378
E2f2,0.381
Myb,0.381
Srsf1,0.383
Pla2g4a,0.383
Haus6,0.385
Chd1,0.387
Mdc1,0.387
Hltf,0.389
Srsf3,0.39
Cdc23,0.392
Cenpa,0.392
Dnajc8,0.393
Zfp36,0.393
Sall2,0.394
Fkbp3,0.394
Slc25a24,0.395
Mef2a,0.396
Ctdspl2,0.396
Abt1,0.396
Atad2,0.398
Hmga2,0.4
Hinfp,0.402
Cenpi,0.403
Nr2f2,0.403
S1pr3,0.407
Anxa3,0.407
Ncapg,0.408
Anp32b,0.409
Mpc1,0.411
Rfc2,0.412
Scp2,0.413
Thbd,0.415
Ubtd1,0.416
Fam64a,0.417
Depdc1a,0.417
Lamb2,0.419
Ppp1r13l,0.421
Nup205,0.424
Hnrnpa2b1,0.425
Kcnj15,0.425
Rtf1,0.426
Fam76b,0.426
Flnc,0.429
Dscc1,0.43
Hnrnpf,0.431
Rab7l1,0.431
Lsm5,0.431
Lsp1,0.432
Nr2f6,0.433
Figf,0.433
Mysm1,0.433
Smc2,0.435
Ncaph,0.437
Dbf4,0.439
Sp4,0.439
Palb2,0.439
Kcnf1,0.441
Cenpe,0.442
Zfp182,0.442
Ndc80,0.442
Pbk,0.445
Sytl2,0.447
Ccnb2,0.447
Ptprm,0.449
Bdp1,0.449
Ctnnbl1,0.449
Plk1,0.45
Magoh,0.451
Fosb,0.451
Trim27,0.451
Thoc6,0.452
Suv39h2,0.452
Rnf128,0.452
Plk4,0.453
Plagl2,0.454
Rad18,0.455
Snrpd1,0.456
Zfp512,0.457
Kif26a,0.457
Pbrm1,0.458
Wdr89,0.458
Capn1,0.458
Dck,0.458
Fam48a,0.461
Ccdc112,0.461
Ssbp2,0.463
Snapc3,0.467
Tbx4,0.468
Mcm6,0.468
Ska1,0.472
Kdm2b,0.472
Rps6ka6,0.472
Nfe2l2,0.473
Phf21b,0.476
Cdca5,0.477
Mier2,0.477
Ranbp1,0.477
Mcm5,0.478
Lmnb1,0.478
Zfpm1,0.478
Mpdz,0.479
D2Ertd750e,0.481
Zfp263,0.482
Stat6,0.483
Tmem237,0.484
Tet1,0.487
Ccnb1,0.488
Elp4,0.488
Aasdhppt,0.488
Shcbp1,0.49
Sin3a,0.49
Ccnf,0.491
Rbbp5,0.491
Zfp105,0.494
Prim1,0.494
Dlgap5,0.496
H2afz,0.497
Traip,0.497
Melk,0.497
Rfc3,0.498
Bub1b,0.498
Cct2,0.499
Mdfic,0.5
Lbh,0.501
Fen1,0.501
Mastl,0.501
Leng8,0.502
Pias1,0.502
Mxi1,0.502
Nfyb,0.503
Nat2,0.503
Slco1a6,0.504
Kif4,0.506
2810417H13Rik,0.506
Zfp74,0.507
Kcnk2,0.507
Ahctf1,0.507
Akna,0.507
Zfx,0.507
Itsn2,0.508
Cbr2,0.509
Mcm2,0.509
Sumo1,0.51
Zfp217,0.511
Nol11,0.511
Snrpg,0.512
Gria3,0.513
Six2,0.513
Rnf168,0.514
Pola1,0.515
Nt5dc3,0.516
Sall4,0.517
Irf6,0.517
Stil,0.517
Nup93,0.518
Tipin,0.519
Hnrnpd,0.519
4933427D14Rik,0.52
Ash2l,0.52
Fam83d,0.52
Med6,0.521
Arhgap11a,0.521
Spata24,0.523
Crem,0.525
Rpa2,0.525
Matr3,0.526
Alg13,0.526
Tox3,0.527
Ppp1ca,0.527
Msi1,0.529
Rora,0.529
Aass,0.529
Dhx38,0.532
Aspm,0.533
Chaf1b,0.534
Mettl10,0.535
Psma5,0.537
Tshz1,0.537
Med4,0.537
Eri2,0.538
Cnksr1,0.539
Shq1,0.54
Nfkb2,0.54
4632404H12Rik,0.541
Fignl1,0.541
Gtf2b,0.541
Srebf2,0.542
Nup43,0.542
Ythdc1,0.542
Ppp1r18,0.542
Esf1,0.542
2410042D21Rik,0.543
Shroom4,0.543
Nudcd2,0.544
Rbl1,0.544
Cux2,0.545
Anxa5,0.546
Pwp1,0.546
U2surp,0.546
Tnfrsf12a,0.548
Fastk,0.548
Tram1,0.549
Lmo1,0.55
Bbs10,0.55
Tasp1,0.551
Osbpl1a,0.552
Fosl2,0.553
Tmx1,0.554
Ran,0.554
Atp5sl,0.557
Nup153,0.557
Ddx21,0.558
Spc24,0.558
Bbs2,0.559
Npr3,0.561
Chd2,0.561
Angptl2,0.562
Cenpm,0.562
Plekhj1,0.564
Zfp37,0.565
Uba6,0.568
Gemin5,0.571
Gtse1,0.571
Zfp184,0.571
Pes1,0.572
Thap7,0.573
Gtf3c4,0.574
Wipi1,0.575
Eri1,0.578
Nol8,0.579
Sh3bp5,0.582
Dram1,0.583
Prrc2c,0.583
Zzz3,0.586
Zc3hav1l,0.589
Cbx2,0.591
Zbtb7b,0.592
Meis1,0.593
Cdk12,0.596
Arhgap29,0.599
Brd8,0.599
Ahcy,0.6
Troap,0.601
Alkbh1,0.602
Mvp,0.602
Ighmbp2,0.604
Nap1l3,0.608
Gon4l,0.609
Tnfaip3,0.61
Zfp618,0.611
Gldc,0.611
Hnrnpa1,0.613
Sec14l3,0.616
Ska3,0.618
Zfp667,0.62
Atrx,0.621
Reck,0.624
Eya2,0.626
Ebf3,0.627
AK129341,0.628
Myh14,0.628
Tarsl2,0.628
Gatad1,0.629
E2f6,0.629
Hmgn1,0.629
Sec16b,0.63
Megf10,0.631
Rlf,0.632
Serping1,0.632
Cp,0.632
Ddx31,0.634
4933403G14Rik,0.634
Lmnb2,0.635
Racgap1,0.635
Scarf2,0.636
Pms1,0.636
Etaa1,0.636
H1fx,0.636
Aqp1,0.636
Foxred1,0.636
Foxo4,0.636
Yme1l1,0.637
Grhl2,0.637
Gata6,0.638
Cnot2,0.638
Dffb,0.638
Zfp281,0.638
Myl12a,0.639
Rhob,0.639
H2-DMa,0.639
Atp6v1c2,0.639
Zfp472,0.639
Sertad4,0.64
Gas2l3,0.64
1700054N08Rik,0.64
Zfp61,0.641
Wrnip1,0.641
Bub1,0.641
Zfp354a,0.641
Txnl1,0.641
Ola1,0.642
Tgfb2,0.642
Nvl,0.643
Serpinf1,0.643
Zfp711,0.643
Pold1,0.643
Irak2,0.644
Cs,0.644
Adamtsl3,0.644
Shox2,0.644
D5Ertd579e,0.644
4930422G04Rik,0.644
Tnpo2,0.645
Zwint,0.645
Fstl1,0.645
Ccdc68,0.645
Wdr54,0.645
Metrnl,0.646
Pemt,0.646
Cdh10,0.646
Stmn4,0.647
Rcn3,0.647
Heph,0.647
Mllt3,0.647
Calhm2,0.647
Cpsf3,0.647
Whsc1,0.647
Cdcp1,0.648
Pias4,0.648
Srcap,0.648
Tsen2,0.648
Pygm,0.648
Snrpe,0.648
Cdc45,0.648
Dtl,0.648
Slc43a3,0.648
Ctu1,0.648
Rexo4,0.649
E130308A19Rik,0.649
Hnrnpr,0.649
Utp18,0.649
Cdc42ep1,0.649
Egflam,0.649
Srpk1,0.649
Ddx52,0.649
Arap3,0.649
Cnn1,0.65
Prkd3,0.65
Degs1,0.65
Xrcc6,0.65
Capn5,0.65
Hat1,0.65
Arid4a,0.65
Klhdc2,0.65
Rad51,0.65
Arhgap24,0.651
Glt8d2,0.651
Anxa6,0.651
Mgat4a,0.651
Klf5,0.651
Panx1,0.651
Sh3bgrl2,0.651
5033414D02Rik,0.651
Rnf219,0.652
Elmod1,0.652
Mrpl14,0.652
Glrx3,0.652
Stom,0.652
Inadl,0.652
Auts2,0.652
Adrbk1,0.652
Casp2,0.652
Ttc13,0.652
Ddx41,0.652
Cald1,0.652
Cd37,0.652
Rprd2,0.652
Stat3,0.652
Rusc2,0.653
Ski,0.653
Ager,0.653
Lrp10,0.653
4931406P16Rik,0.653
Ncapd2,0.653
Gpc4,0.653
Laptm5,0.653
Dnaja3,0.653
Fh1,0.653
Scamp2,0.654
Hmcn1,0.654
Vdac2,0.654
Rbbp4,0.654
2310030G06Rik,0.654
Nr1h3,0.654
Ehmt2,0.654
Ecscr,0.654
Mbd4,0.654
Krt19,0.654
Sbf1,0.654
Nudt6,0.654
Sfrp2,0.655
Pgam5,0.655
Rpl28,0.655
Ccar1,0.655
Elfn1,0.655
Rpl31,0.655
1810011O10Rik,0.655
Cdk10,0.655
Abr,0.656
Sf3b1,0.656
Adhfe1,0.656
Nol9,0.656
Rnf4,0.656
Gm15867,0.656
Coil,0.656
Nmi,0.656
Usp37,0.656
Terf1,0.657
Cct6a,0.657
2610008E11Rik,0.657
Gpr153,0.657
Mgp,0.657
Spag1,0.657
Slc7a10,0.657
Fkbp8,0.657
Ldb1,0.657
Nsmce2,0.658
Colec12,0.658
Tmem209,0.658
Ptprn2,0.658
Adcy9,0.658
Zmym2,0.658
Ppp1r13b,0.658
Baz2a,0.658
Flt1,0.658
Cacnb1,0.659
Swap70,0.659
Bmp4,0.659
Smc5,0.659
Fibp,0.659
Lphn3,0.659
Slc7a2,0.659
Dock11,0.659
AI837181,0.659
Creb1,0.659
A830080D01Rik,0.659
Amph,0.659
St3gal2,0.659
Hdac6,0.659
Arhgdib,0.659
Ezr,0.659
Gtpbp4,0.659
Frk,0.659
Mbd3,0.659
9130017N09Rik,0.659
Fzd1,0.66
Immp1l,0.66
Zfp654,0.66
Prss23,0.66
Smc6,0.66
Zfp384,0.66
2010300C02Rik,0.66
Zfp566,0.66
Birc3,0.66
Ctxn1,0.661
Strap,0.661
Fam72a,0.661
Dhx15,0.661
Gm11944,0.661
Paqr4,0.661
2700050L05Rik,0.661
Zfp36l2,0.661
Pask,0.661
Tprkb,0.661
Tgfbr2,0.661
Cdk4,0.661
Trim8,0.661
Tia1,0.661
Zfp536,0.661
Kdm5a,0.661
Prkrip1,0.661
0610040B09Rik,0.662
Mafb,0.662
Hmgn2,0.662
Zfp330,0.662
Cd1d1,0.662
Ddx42,0.662
Ythdc2,0.662
Dcaf12l1,0.663
Klc3,0.663
Mark2,0.663
9230110C19Rik,0.663
Smchd1,0.663
Erbb2ip,0.663
Osmr,0.663
Msh2,0.663
Tpm2,0.663
Bbs12,0.663
Camk2d,0.663
Eftud2,0.663
Serinc2,0.663
Cdc25c,0.663
Llgl2,0.663
Odf2,0.664
Ehbp1l1,0.664
Hnrnpa3,0.664
Nr3c1,0.664
Dhx36,0.664
Cdca7,0.664
Grhl3,0.664
Pls3,0.664
Cst3,0.664
Fam82a1,0.664
Cacng4,0.664
Ruvbl1,0.664
2410018M08Rik,0.665
Zfp251,0.665
Zcchc2,0.665
Tmem54,0.665
Ddx10,0.665
Mknk2,0.665
Cend1,0.665
Xpo4,0.665
Lrr1,0.666
Ing1,0.666
Fpgt,0.666
Zfp354c,0.666
Efna1,0.666
Odf2l,0.666
Tada3,0.666
4632434I11Rik,0.666
Mier1,0.666
Ramp2,0.666
Nacc1,0.666
Rps26,0.666
Flna,0.666
Myl4,0.666
Smarce1,0.666
Ctu2,0.666
Psip1,0.666
Rfc5,0.666
Hs6st2,0.666
Ppih,0.667
Hmmr,0.667
Nars2,0.667
Parp2,0.667
Med13,0.667
Avpr1a,0.667
Myg1,0.667
Srpx2,0.667
Prkcz,0.667
Baz1a,0.667
Pak1,0.667
Narg2,0.668
Mphosph9,0.668
Ing5,0.668
Gtf2f1,0.668
Xrn2,0.668
Dmxl2,0.668
Kpna2,0.668
Arsi,0.668
Triobp,0.668
2210013O21Rik,0.668
Hc,0.669
Phc1,0.669
Vamp3,0.669
Cdc20,0.669
Lcp1,0.669
Rab11fip1,0.669
Tox4,0.669
Tgfb1,0.669
Relt,0.669
Ndufa2,0.669
Vamp8,0.669
D1Ertd622e,0.669
Rpl30,0.67
Ptms,0.67
Nrbp2,0.67
Kat2a,0.67
Atic,0.67
Pgm1,0.67
Fancd2,0.67
Dtymk,0.67
Cfdp1,0.67
Mcm3,0.67
Ppip5k1,0.67
Pdk3,0.67
Sap30bp,0.67
Phf21a,0.67
Rcl1,0.67
Glb1l2,0.671
Trim59,0.671
Tcof1,0.671
Fscn1,0.671
Rgmb,0.671
BC046404,0.671
Nedd4,0.671
Tgif2,0.671
Ankrd34a,0.671
Erap1,0.671
Kars,0.671
Shprh,0.671
Rars2,0.671
C330027C09Rik,0.671
Ddx56,0.671
Frat2,0.671
Hnrnpm,0.671
Srek1,0.671
Cenpk,0.672
Tex10,0.672
Fads3,0.672
Slc38a4,0.672
Sgpp2,0.672
Tead2,0.672
Iws1,0.672
Naaladl1,0.672
Dkk3,0.672
Tatdn1,0.672
Tbx21,0.672
Mrps9,0.672
Incenp,0.673
Zfp560,0.673
Xpo6,0.673
Ypel1,0.673
2610318N02Rik,0.673
Tbp,0.673
Prkg2,0.673
Fbxo5,0.673
Fermt2,0.673
Tek,0.673
Ccdc55,0.673
Ckap2,0.673
Kifc5b,0.673
Slc30a4,0.673
Hey1,0.673
Cep72,0.673
Psd4,0.674
2700029M09Rik,0.674
Apitd1,0.674
Stk17b,0.674
Zfp2,0.674
Mthfd1l,0.674
9130008F23Rik,0.674
Lrch2,0.674
Iqgap3,0.674
Dpysl3,0.674
Gpx7,0.675
Sbsn,0.675
Gins4,0.675
Samd14,0.675
Bhlhe40,0.675
Lhfp,0.675
Psat1,0.675
Elf1,0.675
Zfp597,0.675
Nle1,0.675
Tspan17,0.675
0610009B22Rik,0.675
4933407H18Rik,0.676
Rae1,0.676
Dnttip2,0.676
1110008P14Rik,0.676
Tnni3,0.676
Gna12,0.676
Vwf,0.676
Foxj3,0.676
Snrpa1,0.676
Zfp788,0.676
Kif18a,0.676
Stmn3,0.676
Ikzf4,0.676
Ctnnb1,0.677
Egfl6,0.677
Casc5,0.677
Zc3h12a,0.677
Cpeb1,0.677
0610010O12Rik,0.677
Dennd5a,0.677
Gm7008,0.677
Lancl1,0.677
Lbr,0.677
Ddx18,0.677
Casp12,0.677
Dbn1,0.677
Fra10ac1,0.677
Hus1,0.678
Mmp19,0.678
Wdr53,0.678
Mphosph8,0.678
Mcmbp,0.678
Abcb1a,0.678
Pdgfc,0.678
Esco1,0.678
Dhtkd1,0.678
Kank2,0.678
Ghr,0.678
BC055324,0.678
Plxnd1,0.678
Arhgap33,0.678
Zbtb24,0.678
Anxa2,0.678
Rnf103,0.678
Camta2,0.678
Man1a2,0.678
Tspan9,0.678
2310008H09Rik,0.678
Cct4,0.679
Eps8l2,0.679
Bloc1s5,0.679
Fam78b,0.679
Taf5l,0.679
Tcp1,0.679
Tspan3,0.679
Lifr,0.679
Rassf5,0.679
Hspb11,0.679
Nfkbie,0.679
Prdm2,0.679
Cort,0.679
F2rl1,0.679
Sema3d,0.68
Cbwd1,0.68
Lrrk1,0.68
Hgs,0.68
Sdc1,0.68
Rfc4,0.68
Rab3gap2,0.68
Amotl1,0.68
Cstf2,0.68
Ankrd11,0.68
Bmp6,0.68
Ntn4,0.68
Cyth3,0.68
Sec24b,0.681
Nhp2,0.681
Spnb2,0.681
Plxna1,0.681
Aimp2,0.681
Riok1,0.681
Ctsz,0.681
Gprc5c,0.681
Mki67,0.681
Plk3,0.681
Zfp148,0.682
Ccbl1,0.682
Gprasp1,0.682
Capn7,0.682
Mrps25,0.682
Sepw1,0.682
Rsbn1,0.682
Sez6l2,0.682
Edc4,0.682
C230081A13Rik,0.682
Wdr8,0.682
Kif15,0.682
E2f8,0.682
2310057M21Rik,0.683
Arhgef5,0.683
Usp39,0.683
Mad2l1bp,0.683
Mical1,0.683
Lass5,0.683
Prc1,0.683
Ecsit,0.683
Tmem246,0.684
Katna1,0.684
Fanci,0.684
Mmp23,0.684
Dlc1,0.685
Naa15,0.685
Sema5a,0.685
Nudt11,0.685
Tet2,0.685
Wwc2,0.685
Zfp36l1,0.685
Arnt2,0.685
Ropn1l,0.685
Glipr1,0.685
Zc3h12c,0.685
Spry1,0.685
Rab39b,0.686
Ik,0.686
Sorbs3,0.686
Erbb2,0.686
Xpo1,0.686
Ccne2,0.686
Traf3ip2,0.686
Armcx2,0.686
Dhodh,0.686
Aup1,0.687
Rnf220,0.687
Tsn,0.687
Setx,0.687
Itpr3,0.687
Erbb3,0.687
Wdr96,0.687
Dhrs3,0.687
Rif1,0.688
Scaf11,0.688
Dgka,0.688
Krt80,0.689
Prpf38a,0.689
Cenpq,0.69
Pgrmc1,0.691
Cdca4,0.691
Dzip3,0.691
Serpinb9,0.692
Bbx,0.692
Cdc5l,0.692
Scn3b,0.693
Zfp438,0.693
Cep57,0.693
Gng10,0.694
Phyhd1,0.694
Cars,0.694
Eng,0.694
Tspan12,0.694
C1qtnf1,0.694
Med22,0.695
Slc25a4,0.695
Jarid2,0.696
Clspn,0.696
Cdh2,0.696
Parp9,0.696
Vsig10l,0.697
Egfr,0.697
6720489N17Rik,0.697
Gjb3,0.697
Cda,0.697
Rasgrp3,0.698
Prickle2,0.699
Ranbp17,0.7
Surf6,0.7
Rpl41,0.7
Fam111a,0.701
Serpinb6b,0.701
Snap91,0.701
Psme1,0.701
Amotl2,0.702
Tcf12,0.702
Myd88,0.702
Taf6,0.703
Etv1,0.703
Irf2,0.703
Ano9,0.703
Meis2,0.704
Eif3f,0.704
Cspg4,0.704
Spats2,0.705
Bub3,0.708
Rnf125,0.709
Mmp16,0.709
Ift81,0.71
Slc35b3,0.712
Npat,0.715
Gen1,0.715
Ccdc34,0.717
Ptprb,0.718
Pparg,0.719
Gnai1,0.72
Tcf3,0.721
Gpank1,0.722
Cmtm7,0.723
Grb14,0.723
Hes1,0.723
Creb3l1,0.725
Rps3,0.726
Kank3,0.727
Glrb,0.727
Gstk1,0.728
Nemf,0.729
Sdhc,0.73
Ngfrap1,0.73
Mll3,0.73
Upf3b,0.731
Sptlc2,0.731
Rfwd3,0.733
Arhgap31,0.733
Lpin3,0.734
Dmpk,0.735
Oaz1,0.736
Ptpn6,0.737
Wipf1,0.738
Tmem44,0.738
Wdhd1,0.74
Bicc1,0.743
Fmnl2,0.744
Cd97,0.744
Zfp521,0.744
Zfp46,0.745
Mcl1,0.746
Tmf1,0.747
Slc9a3r2,0.748
Wdr6,0.748
Bex4,0.748
B2m,0.749
Crip1,0.75
Leprel2,0.753
Itga8,0.753
Dmap1,0.754
Sox12,0.756
Phldb2,0.757
Kdm3a,0.759
St14,0.761
D9Ertd402e,0.762
Necap2,0.762
Pola2,0.763
Adrb2,0.767
Cc2d1a,0.768
Zfp161,0.769
Bspry,0.769
Dpep1,0.769
AA987161,0.771
Pmp22,0.774
1810019J16Rik,0.774
Cry2,0.774
Sox4,0.775
Efnb1,0.775
Ovol2,0.778
Timp3,0.779
Drap1,0.779
Slc12a8,0.78
Rpgr,0.781
Rhog,0.781
Bcl6,0.783
Mapk13,0.783
BC028528,0.784
Edf1,0.785
Epas1,0.787
Hmg20b,0.79
Tsr2,0.791
Scx,0.791
Fam71f1,0.793
Hook2,0.795
Wasf1,0.796
Plcd1,0.798
Il2rg,0.799
Tspan11,0.801
Zc3hav1,0.802
Tjp3,0.802
Ptn,0.802
Myst4,0.803
Purb,0.803
Limd2,0.805
Mlxip,0.81
Frg1,0.81
Aadat,0.812
Golm1,0.815
Ubl7,0.815
Pacsin3,0.816
Gfi1,0.82
Lrrn3,0.82
Arl6,0.821
Gabpa,0.822
Maf1,0.822
Stx11,0.823
Rel,0.825
Gm2a,0.826
Prkcd,0.827
Brsk1,0.834
Cc2d1b,0.835
Pdp1,0.835
Tlx2,0.835
Rundc3b,0.836
Rfxap,0.837
Lrmp,0.837
Pef1,0.841
Tbx2,0.843
Nipa1,0.846
Elovl5,0.849
Gpx3,0.85
Irf9,0.851
Tra2b,0.851
Sra1,0.851
Bod1l,0.851
Ap1m2,0.853
Cic,0.853
Ncam1,0.854
Taf13,0.854
Myo1d,0.855
Cldn7,0.859
Rab27b,0.86
1700019D03Rik,0.861
Esrp1,0.863
9030418K01Rik,0.864
Fgfbp1,0.865
Elk3,0.867
Dnalc1,0.869
Zfp865,0.869
H2-D1,0.869
Ncor1,0.871
Arrdc1,0.871
Rb1,0.873
Chd8,0.874
Klf3,0.875
Nfatc1,0.875
Rpap2,0.876
Nr5a2,0.877
Wnt11,0.879
