GeneSymbol,PValue
Zfp326,0.002
Abt1,0.002
Fubp1,0.002
Bicc1,0.002
Kdm2b,0.002
Hnrnpab,0.002
Dnmt3b,0.002
Tipin,0.003
Lox,0.003
Gpx8,0.003
Taf4b,0.003
Zbtb43,0.003
Creb3,0.003
Mcm3,0.003
App,0.003
Zfp593,0.003
Ilf3,0.003
Hlx,0.003
Sarnp,0.004
Rps3,0.004
Nfx1,0.004
Glis2,0.004
Sox6,0.004
Col5a2,0.004
Sfpq,0.004
Zfp280c,0.004
Hnrnpk,0.004
Sin3a,0.005
Lrrfip1,0.005
Mmp11,0.005
Amotl1,0.005
Zfp422,0.005
Ddah2,0.005
Lhx1,0.006
Zmym1,0.006
Postn,0.006
Pbx1,0.006
Tfpi,0.006
Msh6,0.006
Trim59,0.007
Fbxo5,0.007
Kdm1a,0.007
Tet1,0.007
Ilf2,0.007
Hat1,0.007
Zfp647,0.007
Rtf1,0.008
Gabpb1,0.008
Cdh11,0.008
Dennd2a,0.008
Sfrp2,0.009
Ccdc102a,0.009
Taf7,0.009
Zik1,0.009
Nono,0.009
Taf1d,0.009
Exo1,0.009
Klf6,0.009
Orc6,0.01
Bub1,0.01
Nr1d1,0.01
Nxn,0.01
Fkbp10,0.01
Atf1,0.01
Ndn,0.01
Rbms3,0.011
Cggbp1,0.011
Dmrta2,0.011
Osr1,0.012
Gnb4,0.012
Taf2,0.012
Smc2,0.013
Col6a1,0.013
Col1a2,0.013
Gmeb1,0.013
Mcm6,0.013
Ahctf1,0.014
Fbn1,0.014
Nop58,0.014
Esrrb,0.014
Plk4,0.014
Foxc2,0.015
Trim33,0.015
Rora,0.015
Zfp26,0.015
Rbpj,0.015
Dhx33,0.015
Six1,0.015
Smpd4,0.015
Akap12,0.016
Nfe2l1,0.016
Topors,0.017
Phlda3,0.017
Pax6,0.017
Smarce1,0.017
G2e3,0.017
Nr2f1,0.018
Dnajc2,0.018
Mtf2,0.019
Stat1,0.019
Leprel2,0.02
Nfatc4,0.02
Cbfb,0.02
Ctcf,0.02
Aire,0.02
Mms22l,0.02
E2f7,0.021
Dmtf1,0.021
Zglp1,0.021
Tgfbr3,0.021
Zfp451,0.021
Nup107,0.022
Cct2,0.022
Tex10,0.022
Zfp667,0.022
Sub1,0.022
Jub,0.022
Zfp64,0.023
Elk3,0.023
Xrcc6,0.023
Zfp1,0.023
Mcm2,0.023
Nup93,0.023
Trim27,0.023
Nfyb,0.024
Zfp82,0.024
Rrm2,0.024
Xrcc5,0.024
Mcm5,0.025
Taf9,0.026
Dtymk,0.026
Hnrnpd,0.026
Mest,0.027
Zfp473,0.028
Lgals1,0.028
Dnm3os,0.028
Srpx,0.028
Cenpf,0.028
Aebp2,0.03
Timeless,0.03
Ncl,0.031
Ltbp1,0.031
Crebzf,0.031
Sumo2,0.031
Ptgis,0.031
Topbp1,0.031
Phf5a,0.031
Ccnb1,0.032
Tbp,0.032
Arid1a,0.032
Phf21a,0.032
Jdp2,0.033
Tns1,0.034
Psrc1,0.034
Adamts12,0.034
Tfap2c,0.034
Skp2,0.035
Nup43,0.036
Fbl,0.036
Mis18bp1,0.036
Lig1,0.036
Nrp2,0.036
Cdca4,0.038
Pus1,0.039
Kif20b,0.039
Mcm4,0.039
Ddx18,0.039
Nup155,0.04
Gpr124,0.04
Lhfp,0.04
Eme1,0.04
Tcfl5,0.04
Vgll3,0.041
Trip13,0.042
Hoxa3,0.043
Ska3,0.043
Oip5,0.044
Cdca8,0.044
Chek1,0.044
Aspm,0.044
Myh10,0.045
Tshz3,0.045
Mfap4,0.045
Gas1,0.045
Dedd2,0.045
Runx1,0.046
Chaf1b,0.046
Nhp2l1,0.046
Zfp93,0.047
Gpr153,0.047
Pole2,0.047
Trp53,0.048
Cct5,0.049
Afg3l2,0.049
Casc5,0.049
Zfp518b,0.049
Rcc2,0.049
Sgol1,0.05
Ska1,0.05
Rad51ap1,0.051
Igf2bp2,0.051
Tcea1,0.052
Ndc80,0.053
Rnps1,0.053
Suv39h2,0.053
Nup37,0.053
Cav1,0.054
Atad5,0.054
Nexn,0.054
Rest,0.055
Ccdc99,0.055
Dlg5,0.055
Zfp30,0.055
Tsn,0.056
Zeb1,0.056
Fignl1,0.056
Stmn1,0.057
Six2,0.057
Wdhd1,0.057
Sall4,0.057
Bdp1,0.057
Islr,0.057
Snrpg,0.057
Col6a2,0.058
Zbtb7b,0.059
Pbrm1,0.059
Uba2,0.06
Cd276,0.06
Dscc1,0.061
Has2,0.061
Figf,0.061
Lin54,0.061
Ikzf1,0.061
Mier2,0.062
Obsl1,0.062
Myst3,0.062
Wisp1,0.062
Cdca5,0.063
Bub1b,0.064
Zfp775,0.064
Ptgfrn,0.064
Bptf,0.064
Ercc3,0.064
Cdc7,0.064
Cenph,0.065
Tpt1,0.066
Rpa2,0.066
Pias2,0.066
Rusc2,0.067
Anp32b,0.068
Phf20,0.068
Prim1,0.068
Sall1,0.069
Nr1h3,0.07
Snrpd1,0.071
Kntc1,0.071
Stat4,0.072
Ankrd1,0.073
Prim2,0.073
Coro1a,0.073
Zfp329,0.073
Rad51,0.073
Ttk,0.075
Cenpw,0.075
Il17rd,0.075
Casp8ap2,0.075
Ssbp1,0.076
Pnn,0.076
Dtl,0.076
Nop56,0.076
Tcf4,0.077
Polr2h,0.077
Kdm5b,0.077
Rbm12,0.077
S100a16,0.078
Leprel4,0.078
Cdc20,0.078
Racgap1,0.078
Cpsf6,0.08
Ctnnb1,0.081
Dsn1,0.081
Cdca2,0.081
Prkg1,0.081
Ckap4,0.082
Bclaf1,0.082
Klf16,0.083
Lmo4,0.084
Slit2,0.084
Wdr36,0.084
Haus6,0.085
Dctd,0.085
Rybp,0.085
Mad2l1,0.086
Fkbp3,0.086
Atf4,0.086
Fat4,0.086
Nap1l1,0.086
Phactr4,0.088
Gulp1,0.088
Tcp1,0.088
Tcf3,0.088
Wtip,0.088
Nasp,0.088
2610203C20Rik,0.088
Ncapg,0.089
Zfp654,0.089
Rpa1,0.089
Dgcr2,0.089
Lamc1,0.089
Cdkn2a,0.089
Cd248,0.09
Ptges2,0.091
Gfi1,0.092
Wdr75,0.092
Prrg3,0.092
Mecom,0.093
Zfp143,0.093
Zfp566,0.093
Usp1,0.093
Zfp148,0.094
Larp7,0.094
Rad54b,0.094
H2afx,0.094
Cdc6,0.095
Atad2,0.095
Rad18,0.095
Rrm1,0.096
Naca,0.096
Bgn,0.096
Cdt1,0.097
Ogn,0.097
Rel,0.098
Dek,0.098
Rxra,0.099
Rif1,0.099
Nusap1,0.099
Sumo1,0.099
Mxra8,0.099
Cse1l,0.1
Haus3,0.1
Hand2,0.1
Prdx5,0.102
Luc7l3,0.102
Phtf2,0.102
Bcor,0.103
Prdm16,0.103
Pask,0.103
Espl1,0.104
Mtbp,0.104
Col4a1,0.104
Pdk2,0.104
Utp15,0.105
Crispld2,0.105
Pbk,0.106
Actl6a,0.106
Clmp,0.106
Trp53bp1,0.107
Elovl2,0.107
Eif3g,0.107
Ncaph,0.108
Cenpp,0.108
Fst,0.108
Zfp800,0.11
Zbtb1,0.11
Tcerg1,0.11
Zzz3,0.111
Plk1,0.111
A830080D01Rik,0.111
Zfp512,0.112
Rrp15,0.112
Vim,0.112
Psip1,0.112
Ephb3,0.113
Fam20c,0.113
Akna,0.114
Pdgfc,0.114
Zscan10,0.114
Ror2,0.114
Mre11a,0.114
Arhgap28,0.114
E2f1,0.114
Rqcd1,0.115
Creb3l1,0.115
Sp4,0.115
Lamb1,0.116
Rnf141,0.116
Sf3b1,0.118
Etaa1,0.118
Melk,0.118
Ap3b2,0.118
BC018507,0.119
Mak16,0.119
Plod3,0.119
Zfp768,0.119
Gm16515,0.119
Dbf4,0.12
Rbl2,0.12
Ube2t,0.12
4632434I11Rik,0.121
Cenpe,0.122
A930001N09Rik,0.122
Nvl,0.122
Nup133,0.122
Rrp1b,0.122
Mcm7,0.122
Ruvbl1,0.122
Pdcd11,0.123
Ddx10,0.123
C1d,0.124
Sae1,0.124
Taf11,0.124
Pcdh18,0.124
Srrt,0.124
2610318N02Rik,0.125
Gtf2e1,0.125
Znhit6,0.125
Gstt1,0.125
Ercc6l,0.125
Zbtb24,0.126
Cbx1,0.127
Pole,0.127
Tfeb,0.128
Sf3a3,0.128
Fam198b,0.128
Six4,0.13
Rhoj,0.13
Plod2,0.131
Klhl13,0.131
Rbm14,0.132
Terf1,0.132
Dkc1,0.132
Ror1,0.132
Zfp13,0.132
Prc1,0.132
Atf7,0.133
Shcbp1,0.133
Aspn,0.133
Serpinf1,0.134
Mef2a,0.135
Myl9,0.135
Orc2,0.135
Thra,0.135
Fen1,0.135
Rfc5,0.136
Rfc4,0.138
Smtn,0.139
Col4a5,0.139
Dnajc9,0.139
Atf2,0.139
Slc35c2,0.141
Cenpn,0.141
Rad54l,0.141
Zfp580,0.142
Pola1,0.142
Ubtd1,0.142
Nrf1,0.143
Reck,0.143
Pknox1,0.143
Mastl,0.144
Epha3,0.145
Wdr43,0.145
Tgfb3,0.145
Tsen34,0.145
Dkk3,0.145
Nup62,0.146
Srsf7,0.146
Lin9,0.147
Asf1b,0.147
Smarcad1,0.148
Apitd1,0.148
Itga8,0.148
Ddx11,0.148
Spag5,0.148
Kif18a,0.149
Ncapd2,0.15
Fancd2,0.151
Pold1,0.151
Lrrc17,0.151
Impdh2,0.151
Dact1,0.151
Uba6,0.152
Cdc45,0.152
St8sia1,0.152
Prickle2,0.152
Ckap2,0.153
Cdk4,0.153
Nup205,0.154
Chtf18,0.154
Pald1,0.155
Tcof1,0.155
Cenpc1,0.155
Ska2,0.155
Nae1,0.155
Zmynd19,0.156
Ranbp1,0.157
Serbp1,0.157
Thoc1,0.158
Rbmx2,0.159
Arxes1,0.16
Klf4,0.16
Sp1,0.16
Vrk1,0.16
Cfdp1,0.161
Cenpi,0.161
Nfrkb,0.163
Noc3l,0.163
Klf12,0.163
Mir17hg,0.164
Zfp280d,0.164
Pds5b,0.164
Pfas,0.164
Snrnp40,0.164
Ppp1cc,0.165
Tpm2,0.165
Msl3,0.166
Ssbp2,0.166
Lpcat1,0.166
Zfp110,0.167
Ptma,0.169
Lmnb1,0.169
Gtf2f1,0.17
Gar1,0.17
Ebf1,0.17
Tmem209,0.171
Timp2,0.171
Csrnp2,0.172
Kdm5a,0.172
Prickle1,0.173
Nup160,0.173
Zfp2,0.174
Ikzf5,0.174
Usp37,0.174
Lum,0.175
Cc2d1a,0.175
Dut,0.175
Zfp46,0.175
Tfb1m,0.176
Taf1b,0.176
Aurkb,0.176
Npat,0.176
Mfap2,0.177
Lrwd1,0.178
Igdcc4,0.178
Stil,0.18
Adamts2,0.181
Mll3,0.181
Rxrg,0.182
Hmgn1,0.182
Cenpl,0.183
Nkd1,0.183
Hic2,0.183
Cenpm,0.183
Foxc1,0.184
Kpna2,0.184
Pus3,0.184
Pdgfrb,0.184
Rpl7,0.185
Ptgs1,0.185
Kif22,0.186
Ehd2,0.187
Hif3a,0.187
Gen1,0.187
Gtf2i,0.188
Eif3f,0.188
Peg12,0.188
Arhgap11a,0.188
Traip,0.189
D2Ertd750e,0.189
Zfp772,0.19
Dis3,0.19
Strbp,0.19
Heatr1,0.191
Orc1,0.191
Cct6a,0.192
Zfp36,0.192
Hmgxb4,0.192
Bms1,0.193
Gabpa,0.194
Zfp39,0.194
Pcbd1,0.195
Kif2c,0.197
Dlgap5,0.197
Prpf40a,0.198
Irf1,0.198
Gucy1a3,0.199
Grlf1,0.199
Cenpq,0.201
Gemin5,0.202
Kifc5b,0.202
Efemp2,0.204
Zbtb41,0.204
Zfp330,0.205
Safb,0.205
Clspn,0.205
Srsf1,0.206
G3bp1,0.206
Rimkla,0.207
Bahd1,0.207
Emp1,0.208
Ccdc18,0.209
Gins1,0.209
Rpl8,0.209
Sass6,0.212
Zfp524,0.214
Phb,0.215
Aplnr,0.216
Rnaseh2b,0.216
Tgif1,0.218
Kif23,0.219
Sf3a1,0.22
Birc5,0.22
Ccna2,0.221
AA987161,0.221
Kif11,0.222
Paxip1,0.223
Hnrnpa1,0.223
Fosl2,0.223
0610031J06Rik,0.223
Olig1,0.224
Rbbp7,0.225
Hnrnpu,0.226
Slbp,0.227
Scly,0.227
Rims3,0.227
Sema3f,0.228
Gemin6,0.229
Hmgn2,0.23
Nhp2,0.23
Prr11,0.231
Elk4,0.231
Rundc3a,0.232
Lysmd4,0.233
Rasgrp3,0.233
Kif18b,0.235
H2afz,0.235
Mex3b,0.235
Gtf2h5,0.235
Fanci,0.236
Fam60a,0.238
Rpgr,0.238
Pou5f1,0.238
Anp32e,0.239
Dmrt1,0.239
Bzw2,0.239
Cry2,0.239
Mxd3,0.24
Nupl1,0.24
Basp1,0.24
Zwilch,0.241
Cdc123,0.242
Fam83d,0.242
Foxj1,0.244
Cdh2,0.244
Tbx21,0.244
Drap1,0.245
Ubp1,0.246
Mysm1,0.246
Dzip3,0.246
Cenpk,0.247
Spata5,0.248
Gins3,0.249
2610029G23Rik,0.249
Nfatc1,0.25
Abi2,0.25
Rpl15,0.25
Snrpf,0.251
Ccdc23,0.252
Arid3a,0.252
S100a10,0.254
Tacc3,0.255
Etv3,0.256
Nsmce2,0.257
Hmgb3,0.257
Tra2b,0.258
Eef1e1,0.258
Arid4b,0.258
Lbr,0.259
Fgfbp1,0.26
Pik3cd,0.261
Nfe2l3,0.261
Suv39h1,0.261
Polr2b,0.262
Rsbn1,0.262
Aff3,0.262
Ppp2ca,0.263
Esco2,0.263
Mthfd1l,0.263
Clns1a,0.263
Gmip,0.263
Lrr1,0.264
Hmgn3,0.264
Zfp652,0.265
Banp,0.266
Mterfd3,0.266
Slc38a4,0.267
Tpx2,0.267
Usf2,0.268
Mdm1,0.269
Pparg,0.269
Sgol2,0.269
Pecr,0.27
Fam54a,0.271
Mta2,0.271
Brd8,0.272
Gas2l3,0.272
Rnf6,0.273
Ccnf,0.274
Arhgef5,0.274
Depdc1b,0.274
Itm2b,0.275
Rps6ka6,0.275
Foxp1,0.276
Zcchc3,0.276
Sox17,0.276
Depdc1a,0.276
Zfp354c,0.277
Spc24,0.277
Hnrnpa0,0.278
Ncor2,0.278
Tapbp,0.278
Gnl3,0.278
Trim23,0.279
Rcc1,0.28
Bub3,0.28
Msx1,0.281
Rhoc,0.281
Dpysl3,0.281
Cdc25c,0.281
Samd4,0.282
Smc4,0.282
Nsl1,0.283
Dtna,0.283
Cirh1a,0.284
Phf14,0.285
Arhgef26,0.285
2810417H13Rik,0.285
Pnma2,0.285
Syt13,0.285
Gemin4,0.287
Bcl3,0.288
Lass2,0.289
Hnrpll,0.29
Fam57b,0.29
Nkap,0.29
Slc39a10,0.291
Bai3,0.291
Fos,0.291
Aurka,0.291
Cdk1,0.292
Marcks,0.292
Ccdc112,0.292
Dck,0.292
Cep192,0.293
Uchl5,0.293
Ran,0.293
Gsg2,0.294
Ddx41,0.294
Dr1,0.294
Lass4,0.295
Eri1,0.295
Incenp,0.296
Naa15,0.297
Nxt1,0.297
Cdca7,0.298
Rpa3,0.299
A830010M20Rik,0.299
Myef2,0.299
Zfpm1,0.299
Xbp1,0.299
Recql4,0.301
Anapc4,0.301
P4ha2,0.303
Cth,0.303
Magoh,0.304
Rbp4,0.304
Arpp19,0.304
Hmmr,0.305
Yy1,0.305
Hmcn1,0.306
S100a6,0.306
Polr1e,0.306
Pelp1,0.306
Cks2,0.307
Creb1,0.307
Nanog,0.308
Hirip3,0.308
Ccnb2,0.309
Sox11,0.31
Prmt10,0.31
Smc5,0.311
Palb2,0.311
Cbx2,0.311
Hnrnpm,0.311
Ctnnd1,0.312
Srm,0.312
Wdr5,0.312
Fgd1,0.313
Gzf1,0.313
Armcx2,0.313
Efcab11,0.314
Haus5,0.315
Nr3c1,0.316
Arhgap9,0.316
Kif3a,0.316
Six5,0.317
Gtse1,0.317
Lyplal1,0.318
Plxnd1,0.318
Sun1,0.318
Prkcdbp,0.319
Hmgn5,0.319
Iqgap3,0.319
Ckap2l,0.32
S1pr2,0.32
Nek2,0.321
Gyg,0.321
Klf11,0.321
Mki67,0.322
Efemp1,0.323
Snx5,0.323
Srsf3,0.323
Fbln2,0.323
C330027C09Rik,0.324
Zfat,0.324
Bmi1,0.324
Timp1,0.325
Exosc1,0.325
Pld1,0.325
Sh3bgrl3,0.326
U2surp,0.326
Pou2f1,0.326
Eed,0.328
Dhx15,0.328
Trim14,0.328
Taf6l,0.328
Dcakd,0.328
Fblim1,0.328
Psma5,0.329
Zfp653,0.329
Rpl14,0.33
Rptor,0.33
Fibp,0.331
Trp53inp2,0.331
Zc4h2,0.331
Adam15,0.332
Loxl3,0.332
Hnrnpa3,0.332
Cxcr7,0.332
Rlim,0.332
Hmga2,0.332
Cebpz,0.332
Ect2,0.332
Ccdc90a,0.334
Vangl1,0.334
Zfp90,0.335
Cep55,0.336
Flna,0.336
Cdk2,0.336
Angptl2,0.337
Kif26b,0.338
Pdzrn3,0.338
Upf3b,0.338
Erf,0.339
Col6a3,0.339
Fzd1,0.34
Tgfb1i1,0.34
Spata24,0.34
Fat1,0.341
Mybl1,0.342
Penk,0.342
Prdm14,0.342
Frmd4a,0.343
Zscan2,0.343
Smyd1,0.343
Vash2,0.343
Slc24a3,0.344
Cdc23,0.344
Nfil3,0.344
Slc6a9,0.344
Hfe,0.345
Casz1,0.345
Taf9b,0.346
Taf5l,0.346
Nup50,0.346
BC024479,0.346
Ythdc1,0.347
Zfp354a,0.348
Parm1,0.348
Ncapg2,0.349
Dnajc6,0.349
Klf13,0.35
Asb3,0.35
Tcea3,0.35
Dvl2,0.35
Fam13c,0.351
Sox12,0.351
Hoxd8,0.351
Upp2,0.352
Rtcd1,0.353
Thbd,0.353
E2f2,0.353
Zranb2,0.353
Elp2,0.353
Zfp395,0.354
Elp3,0.356
Rbl1,0.356
Cep57,0.356
Ddx39,0.357
Rrn3,0.358
Aqr,0.358
Pacsin1,0.358
Hnrnpf,0.359
Hnrnpr,0.359
Lrrc40,0.359
Smad6,0.36
Nob1,0.361
Antxr1,0.361
Ik,0.362
2700029M09Rik,0.362
Fhod1,0.362
Ets1,0.364
Rpap1,0.364
Zfx,0.364
Fam76b,0.365
Zfp821,0.366
Pcbp1,0.366
Etv5,0.367
Dera,0.368
Hhex,0.368
Rbfox2,0.368
Pdcd5,0.369
Tmem48,0.369
Ikzf4,0.369
Tshz1,0.371
Fam125b,0.371
Wdr77,0.372
Reep1,0.372
Nup153,0.372
Sytl4,0.373
Sfswap,0.374
Noc4l,0.374
Smndc1,0.376
Mtap7d1,0.376
Eif3h,0.377
Lsm3,0.377
Nuf2,0.377
Jarid2,0.377
Rad51c,0.378
Cenpt,0.378
Matr3,0.379
Sgce,0.379
Pkmyt1,0.38
Tgfb1,0.38
Cnot2,0.38
Mbd4,0.38
Lmbrd1,0.381
Adcy7,0.381
Mypop,0.382
Fubp3,0.382
Nrp1,0.382
Ptk2b,0.382
Taf1c,0.383
Kank3,0.384
Sdpr,0.385
Iqsec1,0.386
Pes1,0.386
Gtf2f2,0.387
Kdelc2,0.387
Carhsp1,0.387
Cep78,0.388
Mrps25,0.388
Rfc3,0.388
L2hgdh,0.388
Chek2,0.389
Pdgfrl,0.389
2610524H06Rik,0.389
Nr2c2,0.389
Fhod3,0.389
2810408I11Rik,0.39
Ccdc104,0.39
Gins4,0.391
Msrb3,0.391
Nip7,0.392
2300009A05Rik,0.392
Ezr,0.392
Tia1,0.392
Msh2,0.393
Ncoa3,0.393
Eif3d,0.393
Zfp369,0.395
Eif3c,0.395
Mapk8ip2,0.396
Rlf,0.397
BC027231,0.397
Sart3,0.397
Mga,0.398
Nol11,0.398
Foxo4,0.398
Tsr2,0.399
Ash1l,0.399
Tex19.1,0.4
Plce1,0.4
Trmt11,0.401
Wwc2,0.401
Syncrip,0.401
Phc1,0.402
Zfp182,0.402
Bbs12,0.402
Tcf12,0.403
Nfatc2,0.403
Sde2,0.404
Prdm4,0.404
Wdr3,0.404
9930021J03Rik,0.405
Anln,0.406
Fbxl15,0.406
U2af2,0.406
Trh,0.406
Znfx1,0.407
Sorl1,0.408
Zfp639,0.408
Herc6,0.408
Pcolce,0.408
Map2k3,0.408
1110054O05Rik,0.408
Eif4a1,0.41
Tgfb2,0.41
Gm13152,0.411
Cebpb,0.414
6330407J23Rik,0.414
Gtdc2,0.414
Dram1,0.414
Dsel,0.415
Grhl1,0.415
Trim16,0.415
Calcrl,0.415
Tonsl,0.415
Eif3b,0.415
Coq9,0.416
Ipo9,0.416
Smchd1,0.416
Pogz,0.416
Tmem130,0.417
Mafk,0.417
Npdc1,0.418
Dusp7,0.419
Relb,0.419
Mettl10,0.419
Hsp90ab1,0.419
Fam169a,0.419
Phf16,0.419
Mkrn1,0.42
Kpnb1,0.42
Sparc,0.421
Spin4,0.421
Scml2,0.422
B2m,0.423
Armc10,0.424
Zfp74,0.424
Tcp11l2,0.424
Rpf2,0.424
Zfml,0.425
Rnf4,0.425
Fam203a,0.425
Ptpla,0.425
Zfp518a,0.425
Dalrd3,0.425
Gnat2,0.426
C1qbp,0.426
D19Bwg1357e,0.426
Zfp828,0.426
Dbr1,0.427
Nfkb1,0.427
Zfp955a,0.428
Scp2,0.428
Ecd,0.428
Fip1l1,0.429
Taf8,0.429
Ddx46,0.429
Smarca1,0.43
Zfp41,0.431
Clp1,0.431
Fbln5,0.432
Zfp217,0.433
Hcfc1,0.433
Cnn2,0.433
Chd4,0.433
Apoc1,0.433
Ppip5k2,0.433
Lrch2,0.433
Dedd,0.433
Lhx9,0.434
Calcoco2,0.436
Cenpa,0.436
Cdadc1,0.436
Nol9,0.437
Tnfaip3,0.437
Naa38,0.437
Rps17,0.437
Ctps2,0.438
Pdzd4,0.438
Lin28a,0.439
Abi3bp,0.439
Gm9873,0.439
Nfya,0.439
Tuba1a,0.44
Lrrc8c,0.44
Tbx2,0.44
Taf13,0.44
Ltbr,0.441
Pitrm1,0.441
Mcph1,0.442
Pex11a,0.442
Smarcc2,0.442
Srrm1,0.444
Pus7l,0.444
Kbtbd8,0.444
Gstm2,0.445
Nr5a2,0.445
Arhgap29,0.445
Med1,0.445
Ak3,0.445
Dhx8,0.445
Scn8a,0.445
Slc5a5,0.447
Rpl30,0.448
Ucn3,0.448
Fggy,0.448
Ofd1,0.448
Chd1,0.449
Zfp936,0.449
Kif4,0.449
Slc35d3,0.449
Stk10,0.45
Haus4,0.45
2610021A01Rik,0.45
Pecam1,0.45
Ddx49,0.45
Tmf1,0.451
Tk1,0.452
Homer3,0.453
Alkbh1,0.453
Plcb4,0.453
Smn1,0.453
Pabpc4l,0.453
Foxn2,0.456
Pogk,0.456
Ccne1,0.456
Calcoco1,0.456
Emp3,0.456
Eri2,0.456
Psmd14,0.457
Msn,0.457
Tmem237,0.457
Mrpl15,0.457
Rsl1d1,0.46
Aox1,0.46
Kif20a,0.462
Agpat2,0.464
Diap3,0.464
Cul4b,0.464
Xrn2,0.465
Surf6,0.465
Ankle1,0.467
Tmem201,0.467
Cdk2ap2,0.468
Lyar,0.468
Sfrp4,0.469
Asna1,0.469
Mex3a,0.47
Terf2ip,0.47
Tspan6,0.47
Ppil1,0.471
Mosc2,0.471
Ddx51,0.471
Fbxo8,0.471
Stip1,0.472
Gmnn,0.472
Iglon5,0.472
Lrp1,0.473
Cdca3,0.473
Mlx,0.473
Gtf3c2,0.474
Rnf13,0.475
Crip1,0.477
Zfp750,0.477
Mgp,0.477
Pcdh1,0.477
Igfbp6,0.479
Got1l1,0.479
Uck2,0.48
Phax,0.48
Atrx,0.48
Sec23ip,0.48
Ccl25,0.481
Dhtkd1,0.482
Gpbp1,0.482
Nup54,0.482
Ebf3,0.482
Gart,0.483
Prox1,0.483
Cstf2,0.483
Kif15,0.483
Cbx5,0.484
Gmps,0.484
Rpl3,0.484
Polr1b,0.485
Syce2,0.485
Dppa2,0.485
Pcsk1,0.486
Ppan,0.486
Qsox2,0.486
Fam78b,0.488
Zfp472,0.488
Xpo4,0.489
Ppig,0.49
Gjb5,0.49
E130012A19Rik,0.49
Plekho1,0.491
Glrx3,0.492
Fyco1,0.492
Dab1,0.492
Col17a1,0.492
Rab39b,0.493
Snapc4,0.493
Edc3,0.493
Tsr1,0.493
Mettl3,0.493
Lrpap1,0.494
Zfp622,0.496
Eif3e,0.496
Tasp1,0.497
Pih1d1,0.498
Xiap,0.498
Srebf2,0.498
Bloc1s2a,0.498
Tjp1,0.499
Nkain4,0.499
Ahr,0.499
Wbp7,0.499
Bard1,0.499
Rpusd2,0.499
Cic,0.499
Cd74,0.499
Ccne2,0.5
E4f1,0.502
Nufip1,0.503
Pus7,0.503
Nol6,0.503
Arrb1,0.504
Parp14,0.504
Phf19,0.504
8430410K20Rik,0.504
Clic1,0.504
Zbtb20,0.504
Igf2bp1,0.504
Cct3,0.505
1700054N08Rik,0.505
Znhit3,0.506
Taf4a,0.506
Klf3,0.506
Edc4,0.506
Bace1,0.506
Hpn,0.506
Ctxn1,0.507
2700094K13Rik,0.507
Commd10,0.507
Polr2g,0.507
4933406J08Rik,0.507
Utp14a,0.508
Nap1l2,0.508
Uba3,0.509
Utf1,0.51
Ftsj3,0.512
Tenc1,0.512
Rpl18a,0.513
